osmid,street_count,highway,ref,geometry,casino_osmid,casino_dist,casino_nearestnode
1746796546,4,,,POINT (-76.97923710000001 -12.0449597),437866700,0.014581392799138013,5421589589
4284776453,4,,,POINT (-77.0198858 -12.2007022),435838405,0.05978910056264467,263622404
4200497160,3,,,POINT (-77.094624 -12.0622377),435879639,0.005009301395070223,4337745396
5497389066,3,,,POINT (-76.8093762 -12.0237946),438031676,0.14286552982699824,1273875162
1746796556,4,,,POINT (-76.97493590000001 -12.0452296),437866700,0.011108077620482793,5421589589
4335599630,3,,,POINT (-77.0275785 -12.119051),435834300,0.00028880783520242667,4335599630
3738206223,4,,,POINT (-76.9170251 -11.9755075),438031676,0.07015702116439224,1273875162
1482227728,3,,,POINT (-76.9879186 -12.0666517),3293687684,0.009653174477342624,4357962766
5986648082,3,,,POINT (-76.8963775 -12.2283038),481692453,0.04264254386917657,4234707459
1273757715,4,,,POINT (-76.9124822 -12.2086264),481692453,0.023794849434491703,4234707459
1482227733,4,,,POINT (-76.9893649 -12.0620764),3293687684,0.014189197660544491,4357962766
1482227734,4,,,POINT (-76.9938308 -12.0622365),3293687684,0.014870176343608694,4357962766
1674117145,3,,,POINT (-76.9500695 -12.2020712),481692453,0.017515022592902548,4234707459
821755929,4,,,POINT (-77.0062954 -12.0178307),437360405,0.0107114691248183,823974191
1674117147,3,,,POINT (-76.9505516 -12.2012952),481692453,0.01836651253374208,4234707459
1482227739,4,,,POINT (-76.995155 -12.0638085),3293687684,0.013942235363454724,4357962766
1674117149,3,,,POINT (-76.949607 -12.2028501),481692453,0.016684454771660463,4234707459
1746796572,3,,,POINT (-76.9774705 -12.0464091),437866700,0.013838154830123968,5421589589
1746796575,4,,,POINT (-76.9793056 -12.0465856),437866700,0.015453845804611137,5421589589
3993075744,3,motorway_junction,,POINT (-76.9750526 -12.0547755),560845933,0.01003290643001014,4356601163
1482227746,4,,,POINT (-76.993627 -12.0601419),3293687684,0.01680081230566146,4357962766
1482227752,4,,,POINT (-76.993681 -12.0606892),3293687684,0.01629242037390256,4357962766
1746796586,4,,,POINT (-76.9809176 -12.0465864),437866700,0.016834805041715414,5421589589
1482227757,3,,,POINT (-76.99286909999999 -12.0640071),3293687684,0.012884231032544012,4357962766
1482227759,4,,,POINT (-76.9935728 -12.0595921),3293687684,0.017314097551128324,4357962766
1482227761,3,,,POINT (-76.98944849999999 -12.0640892),3293687684,0.012181422941923271,4357962766
1746796594,3,,,POINT (-76.98007 -12.0468321),560845933,0.01616296299933905,4356601163
4724817987,3,,,POINT (-76.9767379 -12.1300228),437346725,0.006129587625014006,496750637
197656644,3,,,POINT (-77.0359239 -12.1267246),653820370,0.006257255370247354,108191735
197656646,4,,,POINT (-77.03590269999999 -12.1260125),653820370,0.005988480000029936,108191735
197656647,4,,,POINT (-77.035886 -12.1249702),183111783,0.005647896028383849,138852136
197656648,4,,,POINT (-77.03588310000001 -12.1243763),183111783,0.005058284745698243,138852136
847511626,3,,,POINT (-77.0949877 -12.0309177),4368266233,0.016921454089414003,846599935
1273528397,3,,,POINT (-76.87292840000001 -12.0991282),7557707387,0.09541046144663312,9768125558
1273528398,4,,,POINT (-76.90954120000001 -12.1962499),481692453,0.030999956904674095,4234707459
847511631,3,,,POINT (-77.09600759999999 -12.0329692),4368266233,0.018712501268397654,846599935
1273462861,4,,,POINT (-76.99100230000001 -12.2011099),437511292,0.05043366610615529,8742782795
1938227287,3,,,POINT (-76.9868484 -12.0192056),437360405,0.02243353932687539,823974191
6415319128,1,,,POINT (-76.8194919 -12.333688),481692453,0.16811629775002984,4234707459
427589721,4,,,POINT (-77.1125693 -11.996814),4317633503,0.03771002471029111,4439657972
847511646,4,,,POINT (-77.08634360000001 -12.0309514),4368266233,0.009564352268715815,846599935
391020638,4,,,POINT (-77.0131319 -12.1398036),435838405,0.008831215342525815,263622404
6415319136,3,,,POINT (-76.8188809 -12.3349038),481692453,0.16941681225926528,4234707459
391020639,4,,,POINT (-77.013805 -12.1392387),435838405,0.008262287513829146,263622404
4785274979,3,,,POINT (-76.870014 -12.1021417),7557707387,0.09890698539987522,9768125558
4785274985,3,,,POINT (-76.8715806 -12.0995186),7557707387,0.09680964738134487,9768125558
1746075767,4,,,POINT (-76.9453322 -12.0252412),438031676,0.01293186309223241,1273875162
1951268989,4,,,POINT (-77.0108256 -11.9937099),4503198893,0.003818803091283978,1844389425
1273692286,3,,,POINT (-76.9729071 -12.1936219),437647280,0.036689752637162135,1273804105
4356276356,3,,,POINT (-76.9777239 -12.0465183),437866700,0.014107402073472568,5421589589
4785275019,3,,,POINT (-76.8733982 -12.1057199),7557707387,0.09651939939126858,9768125558
3335028877,4,,,POINT (-77.0538719 -12.0751143),435391634,0.000402852847787734,263393294
3501097102,3,,,POINT (-77.0591577 -11.9924677),432299823,0.002828800815702812,6047105415
4785275024,4,,,POINT (-76.87226769999999 -12.1049003),7557707387,0.0973925370062904,9768125558
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),437376427,0.015195702694065009,3238752139
2846425237,3,,,POINT (-77.1087844 -12.0601805),435879639,0.01336942734293712,4337745396
3738206362,4,,,POINT (-76.9169218 -11.9766777),438031676,0.06919374179485227,1273875162
639107227,4,,,POINT (-77.0677008 -12.078234),435680619,0.002109688329963685,638350279
1746075803,4,,,POINT (-76.9476275 -12.0255973),438031676,0.01163985640459207,1273875162
1369043001,3,,,POINT (-77.01403380000001 -12.0506524),438861899,0.012099232501690831,4354479069
133922977,4,,,POINT (-77.0323439 -12.1257412),653820370,0.0026353449379971877,108191735
627835042,4,,,POINT (-77.1215736 -12.0716412),435879639,0.02502020808252068,4337745396
627835043,4,,,POINT (-77.1223047 -12.0729262),435879639,0.02601841769317649,4337745396
133922980,4,,,POINT (-77.03173769999999 -12.1259895),653820370,0.0023472757860628747,108191735
4927553711,3,,,POINT (-77.0256431 -12.075558),437870803,0.002816623312859595,316629521
5583110321,3,,,POINT (-77.0607483 -12.0042417),432299820,0.00867390832030257,31041260
1273790642,4,,,POINT (-76.9269166 -12.2000189),481692453,0.015382765968884948,4234707459
1746075826,4,,,POINT (-76.94761219999999 -12.0257511),438031676,0.011501172374473602,1273875162
4948000948,4,,,POINT (-76.9803177 -12.1705066),437511292,0.018080768046580018,8742782795
1746075828,4,,,POINT (-76.9500963 -12.0261323),438031676,0.010497932375853143,1273875162
842596534,4,,,POINT (-77.0534396 -11.9981801),432299820,0.0014610532121715606,31041260
3738206393,4,,,POINT (-76.9168152 -11.9778837),438031676,0.06820800054878412,1273875162
4329570490,4,,,POINT (-77.15457139999999 -11.7849227),435198459,0.11247198411819098,2460656270
1273462969,3,,,POINT (-77.0917975 -11.9556031),4366593002,0.013248221764448372,2732363830
842596538,3,,,POINT (-77.0525428 -11.9981741),432299820,0.0023440758228554484,31041260
3740696772,3,,,POINT (-76.8735173 -12.2100957),481692453,0.0624939096007825,4234707459
842596549,4,,,POINT (-77.0525456 -11.9977205),432299820,0.002325604413840865,31041260
3740696777,3,,,POINT (-76.87491319999999 -12.2118586),481692453,0.0610562916215809,4234707459
4948000970,3,,,POINT (-76.9803313 -12.1709561),437511292,0.01849424767126593,8742782795
3740696779,3,,,POINT (-76.8755044 -12.2123817),481692453,0.060462198632175,4234707459
1273921739,4,,,POINT (-77.09739639999999 -12.0591705),435879639,0.007449535678256605,4337745396
3738206411,4,,,POINT (-76.9165983 -11.9785528),438031676,0.0677457983969505,1273875162
263389391,4,traffic_signals,,POINT (-77.0527302 -12.0759211),436905818,0.0007327687066104588,263389392
263389392,4,traffic_signals,,POINT (-77.0519232 -12.0749363),436905818,0.0006244410795518378,263389392
263389393,4,traffic_signals,,POINT (-77.0511095 -12.0739505),436905818,0.0018712494539221281,263389392
263389394,4,traffic_signals,,POINT (-77.050257 -12.0729814),436320564,0.0007509798320429723,263400735
821756112,4,,,POINT (-77.0047046 -12.0173985),437360405,0.010319436242942022,823974191
3738206418,3,,,POINT (-76.9038796 -11.9787371),438031676,0.07498120341253095,1273875162
263389397,4,traffic_signals,,POINT (-77.04784770000001 -12.070033),436320564,0.0031201129452117647,263400735
263389398,4,traffic_signals,,POINT (-77.04705800000001 -12.0690667),436320564,0.0043646239032179455,263400735
263389399,4,,,POINT (-77.04623170000001 -12.0680735),436320564,0.005654061354853432,263400735
263389400,4,,,POINT (-77.0454082 -12.0671015),436320564,0.0069258711882011275,263400735
263389401,4,,,POINT (-77.0445972 -12.0661178),436750066,0.006447317013047229,263408975
3740696790,3,,,POINT (-76.8759036 -12.2108002),481692453,0.060085821115831814,4234707459
3737747670,4,,,POINT (-77.0697699 -11.9303557),435197684,0.008070970534731117,1381254441
1273921750,4,,,POINT (-77.1206373 -11.9968694),4317633503,0.045772154863960864,4439657972
3737747678,3,,,POINT (-77.0678618 -11.9379018),435197684,0.004589085477785089,1381254441
4948000991,4,,,POINT (-76.9791884 -12.1727139),437511292,0.01969614592087842,8742782795
4948000992,3,,,POINT (-76.9789751 -12.1726442),437511292,0.01956019702730758,8742782795
1814003938,4,,,POINT (-77.0296165 -11.8708335),4336173733,0.02901237254431085,5762815525
1746075873,4,,,POINT (-76.9500025 -12.0268801),438031676,0.009774889106527766,1273875162
3737747679,3,,,POINT (-77.06783660000001 -11.9380281),435197684,0.004614184287865096,1381254441
2173173989,3,,,POINT (-76.9634095 -12.0319036),437866700,0.006977908762838939,5421589589
3737747686,3,,,POINT (-77.06644009999999 -11.9451661),4337198303,0.006282709289784532,1272935239
1746075880,3,,,POINT (-76.95328910000001 -12.0270828),438031676,0.009565324458132038,1273875162
3737747680,4,,,POINT (-77.0671746 -11.9404774),435197684,0.00584195121191726,1381254441
4346249450,3,,,POINT (-77.0078773 -12.1190673),4343432394,0.00850457745217323,263617512
4574281964,3,,,POINT (-76.8758867 -12.0414665),438031676,0.07594981758021573,1273875162
1273692402,4,,,POINT (-76.95428269999999 -12.1309404),437512132,0.02772905908201965,393863589
2352414966,3,,,POINT (-77.1068037 -11.8247537),435323603,0.05095651014092402,2460656224
3725525239,4,,,POINT (-77.0791124 -12.0600217),5591978324,0.01815444583483672,4343408401
1746075899,3,,,POINT (-76.9475005 -12.0280296),438031676,0.009452838519614058,1273875162
3725525244,4,,,POINT (-77.0790453 -12.0603403),5591978324,0.017841294540475748,4343408401
3725525245,4,,,POINT (-77.0792452 -12.0603836),5591978324,0.017784768020416376,4343408401
3737747708,3,,,POINT (-77.0663054 -11.9458672),4337198303,0.006519487651653655,1272935239
2352414976,4,,,POINT (-77.108906 -11.8243649),435323603,0.05257935947748245,2460656224
1273954563,4,,,POINT (-76.9460337 -12.1644307),437647280,0.014253053755299647,1273804105
1746075907,4,,,POINT (-76.9496419 -12.0283849),438031676,0.008376397186138513,1273875162
2352414979,3,,,POINT (-77.11004010000001 -11.8242144),435323603,0.05342480273124501,2460656224
3725525255,3,,,POINT (-77.1331611 -12.0671984),435879639,0.03610192685633983,4337745396
2352414983,3,,,POINT (-77.1041044 -11.8211677),435323603,0.05229099005241679,2460656224
391020814,3,,,POINT (-77.0177607 -12.1372146),435838405,0.0055650440379370935,263622404
9168814354,3,,,POINT (-76.99907690000001 -12.1720956),437511292,0.031966022790165284,8742782795
133955862,3,,,POINT (-77.1323756 -12.0562244),435879639,0.03680800579881164,4337745396
3758457112,3,,,POINT (-76.96103720000001 -12.1924599),481692453,0.032069551189922274,4234707459
3758457113,4,,,POINT (-76.962273 -12.1903878),437647280,0.031014890503782876,1273804105
3758457114,4,,,POINT (-76.9630999 -12.1889679),437647280,0.029692769292140063,1273804105
6032982299,3,,,POINT (-77.0726837 -11.9272954),435197684,0.010675699499916369,1381254441
1814003996,4,,,POINT (-77.0288585 -11.8724638),4336173733,0.02773461185197912,5762815525
3758457117,3,,,POINT (-76.9641159 -12.1874039),437647280,0.02829276970362745,1273804105
133955870,3,,,POINT (-77.13602710000001 -12.0540241),435879639,0.04094630127615221,4337745396
4284612890,3,,,POINT (-76.9184047 -12.0853975),7557707387,0.04826725444440203,9768125558
563839256,3,,,POINT (-77.03406579999999 -12.0519062),4438338190,0.00521680054631112,316632492
1814004002,3,,,POINT (-77.0288182 -11.872605),4336173733,0.027617473127892173,5762815525
4343202095,3,,,POINT (-77.0530711 -12.1085051),4343579376,0.01150254854021703,262729478
133955891,3,,,POINT (-77.13451739999999 -12.0517003),435879639,0.04031302262274713,4337745396
821756215,3,,,POINT (-77.00348099999999 -12.0176435),437360405,0.010754164966336455,823974191
4343202104,3,,,POINT (-77.05288299999999 -12.1086943),4343579376,0.011731269200306213,262729478
1273725240,4,,,POINT (-76.9242078 -12.1983861),481692453,0.01833801578900688,4234707459
133955898,3,,,POINT (-77.1341182 -12.0519892),435879639,0.03983545441941555,4337745396
3738206527,4,,,POINT (-76.9160401 -11.9799452),438031676,0.06685432755632123,1273875162
4341662016,3,,,POINT (-77.12363310000001 -12.0620638),435879639,0.026955754650234184,4337745396
133955906,3,,,POINT (-77.1337717 -12.0513532),435879639,0.03975311756566632,4337745396
1675395395,3,,,POINT (-76.9404534 -12.2356435),481692453,0.02361578769230976,4234707459
1745486146,4,,,POINT (-76.9656009 -12.0492647),560845933,0.0038411640420762077,4356601163
4343202119,3,,,POINT (-77.047527 -12.1056778),456075097,0.007725293754091501,262730858
133955913,3,,,POINT (-77.1342803 -12.0512046),435879639,0.040279838100211685,4337745396
4343202121,3,,,POINT (-77.0479067 -12.1040638),456075097,0.006108346545829225,262730858
4348805454,3,,,POINT (-76.8524326 -12.2949185),481692453,0.11737834990771005,4234707459
133955919,3,,,POINT (-77.1345255 -12.0514915),435879639,0.040398237388954816,4337745396
427589967,3,,,POINT (-77.1096728 -12.0030042),4317633503,0.03568896822941646,4439657972
427589968,4,,,POINT (-77.1094444 -12.0028884),4317633503,0.03544037181577637,4439657972
821756241,3,,,POINT (-77.0076734 -12.018684),437360405,0.011709192154501849,823974191
3738206546,3,,,POINT (-76.9142739 -11.9810054),438031676,0.06693039859004005,1273875162
3267592535,3,,,POINT (-76.91844759999999 -12.0440065),438031676,0.03406203741211752,1273875162
3738206553,3,,,POINT (-76.9147485 -11.9811795),438031676,0.06652147009082933,1273875162
3738206564,4,,,POINT (-76.9154707 -11.9814404),438031676,0.0659051404415981,1273875162
1796866431,3,,,POINT (-76.97688170000001 -12.1518438),437511292,0.004834166171956421,8742782795
3738206599,3,,,POINT (-76.9277415 -11.9843536),438031676,0.05738624076280983,1273875162
6047105415,3,,,POINT (-77.0604484 -11.9895711),432299823,0.0005968797580613717,6047105415
6047105417,3,,,POINT (-77.0616047 -11.9895927),439241357,0.0005311560238901009,3421715537
1745486222,3,,,POINT (-76.9635167 -12.0485221),560845933,0.004847255453806763,4356601163
3738206607,3,,,POINT (-76.9244455 -11.9852671),438031676,0.05802891362078244,1273875162
1745486227,4,,,POINT (-76.966224 -12.051379),560845933,0.0020051101103080514,4356601163
3738206615,3,,,POINT (-76.9253945 -11.9854523),438031676,0.05742497751780445,1273875162
412189084,4,,,POINT (-77.01633150000001 -12.0740954),437870803,0.006611556590848853,316629521
6129287592,3,,,POINT (-76.97341780000001 -12.0864539),7557707387,0.009834048601164585,9768125558
4336189865,3,,,POINT (-77.0340587 -11.8902576),4336173733,0.009388420200434872,5762815525
4336189866,3,,,POINT (-77.0339118 -11.889975),4336173733,0.009706482319047293,5762815525
842695087,3,,,POINT (-77.0611224 -11.9859231),4493353239,0.003368647779153613,842641937
412189107,3,,,POINT (-77.02134 -12.0777576),437870803,0.003135592439805392,316629521
842695095,4,,,POINT (-77.0583393 -11.9854888),4493353239,0.0046478604325034,842641937
842695098,4,,,POINT (-77.0579388 -11.9854139),4493353239,0.004947766285914502,842641937
5589402044,3,,,POINT (-77.12695890000001 -11.8183003),435198459,0.06935772515028821,2460656270
412189116,4,,,POINT (-77.0188533 -12.076144),437870803,0.004176854754097084,316629521
5589402046,3,,,POINT (-77.1236365 -11.8239853),435198459,0.06306820122322175,2460656270
631734720,4,traffic_signals,,POINT (-77.142746 -12.0631727),435879639,0.04581140569409909,4337745396
1993703873,3,,,POINT (-76.89292690000001 -12.2740705),481692453,0.07515669074311918,4234707459
842695108,4,,,POINT (-77.0579647 -11.9853075),4493353239,0.0050157678265694595,842641937
5589402054,3,,,POINT (-77.1034781 -11.839888),435198459,0.03746588820099861,2460656270
1814004171,4,,,POINT (-77.032172 -11.8762081),4336173733,0.023115646909397426,5762815525
387416528,3,,,POINT (-77.0022115 -12.1275151),438863142,0.007637454249513105,2011554149
560562642,4,,,POINT (-77.09920049999999 -12.0406531),4368266233,0.0256365102137523,846599935
560562643,4,,,POINT (-77.09900399999999 -12.040634),4368266233,0.02547263717874139,846599935
3737747935,4,traffic_signals,,POINT (-77.08371320000001 -11.962213),4366593002,0.004051035317051518,2732363830
3737747937,4,traffic_signals,,POINT (-77.0836941 -11.9623463),4366593002,0.003919002102576706,2732363830
3627352550,3,,,POINT (-76.9725002 -12.0675289),7557707387,0.013593239902611685,9768125558
442761704,3,traffic_signals,,POINT (-76.9993765 -12.1394529),4343432394,0.016025014751947918,263617512
3736732137,3,,,POINT (-77.0636873 -11.9897349),438893623,0.00162495094480862,1918022564
263389679,4,,,POINT (-77.058302 -12.080689),435498880,0.006967133898714983,1273589372
4406378995,3,,,POINT (-77.0258346 -12.036073),4384740080,0.006616814135220832,1273874381
914293237,3,,,POINT (-76.8580692 -12.2291742),481692453,0.0796707791647851,4234707459
263389687,4,,,POINT (-77.0521074 -12.0831883),436905818,0.007655835887087945,263389392
263389688,4,,,POINT (-77.0505981 -12.0826054),436905818,0.007232508768040232,263389392
263389689,3,,,POINT (-77.0497112 -12.0822705),436905818,0.007151956529778802,263389392
3736732154,4,,,POINT (-77.06161350000001 -12.0083371),438038238,0.010776149740632913,3501069195
263389691,4,traffic_signals,,POINT (-77.0487862 -12.0820081),436905818,0.007278374533426784,263389392
3736732156,4,,,POINT (-77.0615236 -12.0088528),438038238,0.010971156304723327,3501069195
182419965,3,,,POINT (-76.6791102 -11.9230453),4377990018,0.020394643661513476,4365169027
263389694,3,,,POINT (-77.0477825 -12.0819759),436314052,0.007300319481019252,263395068
263389695,3,,,POINT (-77.04761449999999 -12.0819909),436314052,0.0072831130532878844,263395068
412189184,3,,,POINT (-77.0226057 -12.0764836),437870803,0.001483908736466252,316629521
263389697,3,,,POINT (-77.04697040000001 -12.0821193),436314052,0.007323803510244067,263395068
412189186,4,,,POINT (-77.0233942 -12.0749051),437870803,0.0005304669053728086,316629521
4234707459,4,,,POINT (-76.9367543 -12.2131886),481692453,0.0010744862985710354,4234707459
1273758211,4,,,POINT (-76.9635629 -12.1328088),437346725,0.019589005365851155,496750637
3736732158,4,,,POINT (-77.0898873 -12.0116179),4375864312,0.015244566540571672,1843209548
4276978176,4,,,POINT (-77.0860749 -12.0874256),435213831,0.00938531209816885,611484217
3738206731,3,,,POINT (-76.8957588 -11.98595),438031676,0.0753856044850836,1273875162
627835408,3,,,POINT (-77.1228576 -12.0719839),435879639,0.02634699885139384,4337745396
3738206739,3,,,POINT (-76.92393060000001 -11.9860505),438031676,0.057584594041350426,1273875162
3738206740,3,,,POINT (-76.8364728 -11.9869823),438031676,0.1253975822449095,1273875162
1273889301,3,,,POINT (-77.0038413 -12.20349),437511292,0.05839031671704705,8742782795
4268392982,3,,,POINT (-77.12154150000001 -12.0732134),435879639,0.025351962927618345,4337745396
6032949785,3,,,POINT (-77.0486313 -11.9772608),4493353239,0.017263558016823954,842641937
4357685789,4,,,POINT (-77.01325420000001 -11.9822273),437370736,0.006733090501178982,824087191
263389729,4,traffic_signals,,POINT (-77.0487808 -12.0818756),436905818,0.007163250926340044,263389392
1273594402,4,,,POINT (-76.93899020000001 -12.1340568),437647280,0.03262744771777313,1273804105
8978825764,3,,,POINT (-76.9811521 -12.0477157),560845933,0.01686446162791402,4356601163
263389733,4,,,POINT (-77.0521648 -12.0830692),436905818,0.007536942421065357,263389392
1399063080,4,,,POINT (-77.0564677 -12.0579566),435563989,0.008535429267031809,2053915143
462979629,3,,,POINT (-77.0815363 -12.0775011),5591978324,0.0013605478455385315,4343408401
1399063094,4,,,POINT (-77.0545485 -12.062655),435563989,0.009956607160158374,2053915143
1951269430,3,,,POINT (-77.0026824 -11.9962517),4503198893,0.007366523310897998,1844389425
611484217,3,,,POINT (-77.0837021 -12.0780594),435213831,0.00072745594779194,611484217
1399063099,4,,,POINT (-77.0569026 -12.0610791),435563989,0.010492961495767748,2053915143
821756480,4,,,POINT (-77.01209950000001 -12.0177061),437360405,0.012330042635283957,823974191
847512129,4,,,POINT (-77.0931458 -12.0296398),4368266233,0.014737181115805941,846599935
847512130,4,,,POINT (-77.0929357 -12.0291617),4368266233,0.014375827729211144,846599935
847512131,4,,,POINT (-77.0927416 -12.0286733),4368266233,0.014036718028439279,846599935
847512132,4,,,POINT (-77.0932825 -12.0299914),4368266233,0.014992439408249587,846599935
847512133,4,,,POINT (-77.0876943 -12.0292098),4368266233,0.009611421803767384,846599935
1256325701,4,traffic_signals,,POINT (-77.0477518 -11.9151491),436480411,0.01769910120004837,3951151331
1814004295,4,,,POINT (-77.0300853 -11.8779767),4336173733,0.02216496200786306,5762815525
821756488,4,,,POINT (-77.01114680000001 -12.0178157),437360405,0.0119658289897902,823974191
611484233,3,,,POINT (-77.0823372 -12.0780942),435213836,0.0004976217282678506,462973799
847512138,4,,,POINT (-77.08789899999999 -12.0296872),4368266233,0.01003212460847088,846599935
847512139,4,,,POINT (-77.0881129 -12.0301706),4368266233,0.01047268722200687,846599935
847512140,4,,,POINT (-77.0882574 -12.0305204),4368266233,0.010787945101828877,846599935
847512135,4,,,POINT (-77.0891254 -12.0290432),4368266233,0.010802015826687992,846599935
847512144,4,,,POINT (-77.08968590000001 -12.0303678),4368266233,0.011915198135580715,846599935
1951269457,3,,,POINT (-77.003694 -11.996303),4503198893,0.006360678671339026,1844389425
4261053019,4,,,POINT (-77.08705569999999 -11.9964533),4317633503,0.01224331215072081,4439657972
1399063132,3,,,POINT (-77.0588482 -12.0607028),435563989,0.01189861916205347,2053915143
1399063134,4,,,POINT (-77.0573631 -12.0589885),435563989,0.009777252179792287,2053915143
1399063151,4,,,POINT (-77.05366189999999 -12.0587091),435563989,0.006480022954296166,2053915143
1844839026,4,,,POINT (-77.0023616 -12.1741533),437511292,0.035839692401178805,8742782795
4796023415,3,,,POINT (-76.9265022 -12.1783552),481692453,0.035391606071501366,4234707459
391021177,4,,,POINT (-77.0144837 -12.1413033),435838405,0.007413710380755979,263622404
391021178,4,,,POINT (-77.0151467 -12.140731),435838405,0.006745575604105368,263622404
391021179,4,,,POINT (-77.0160881 -12.1399016),435838405,0.00589411485515108,263622404
4202660476,4,,,POINT (-76.9664848 -12.1456191),437376427,0.009399237209530642,3238752139
331597632,4,traffic_signals,,POINT (-77.1050475 -12.071973),435879639,0.00961619498571867,4337745396
4337566340,3,,,POINT (-77.03172000000001 -12.0954218),436636549,0.00721441770215964,263117467
1843102342,3,,,POINT (-77.09962090000001 -12.0344995),4368266233,0.022627462228456748,846599935
2761654924,3,,,POINT (-76.98494650000001 -12.1602089),437511292,0.013730634309573744,8742782795
1843102351,3,,,POINT (-77.099273 -12.0356168),4368266233,0.02284367124609958,846599935
5615223441,3,,,POINT (-76.8976218 -11.9754714),438031676,0.08153240783728406,1273875162
5615223444,3,,,POINT (-76.89843190000001 -11.976185),438031676,0.0804612141151365,1273875162
624493225,3,,,POINT (-77.11243810000001 -12.0726521),435879639,0.016517888308542512,4337745396
4334474649,3,,,POINT (-77.03491219999999 -11.9011009),4336173733,0.004787329819430508,5762815525
1399063217,3,,,POINT (-77.0553488 -12.0633756),436320564,0.010878472191211356,263400735
1399063223,3,,,POINT (-77.0548446 -12.0635445),436320564,0.010474220566818356,263400735
8982463159,3,,,POINT (-76.99089480000001 -12.0155773),437360405,0.017093148798081385,823974191
639107769,4,,,POINT (-77.0695173 -12.0776763),435680619,0.004004897856066547,638350279
1843102397,3,,,POINT (-77.0595287 -12.0491297),435563989,0.012270744875969677,2053915143
316801727,4,traffic_signals,,POINT (-77.0716279 -12.0965559),435499357,0.0034959340427593113,605041174
316801728,4,traffic_signals,,POINT (-77.0718665 -12.0971215),435499357,0.004094038221076395,605041174
3042149058,4,,,POINT (-77.049986 -12.0233623),432299820,0.0259586844595795,31041260
1399063237,4,,,POINT (-77.0529906 -12.0630576),435563989,0.009463853380315529,2053915143
817660614,3,,,POINT (-77.01017710000001 -11.9816008),437370736,0.004348949211033021,824087191
1273594567,3,,,POINT (-76.9199613 -12.1646756),437647280,0.039784799921620255,1273804105
1399063249,4,,,POINT (-77.05313990000001 -12.0635805),436320564,0.009700110293354032,263400735
1938227922,3,,,POINT (-76.9815476 -12.025095),437866700,0.02015665085307125,5421589589
1342138346,3,,,POINT (-76.97726900000001 -11.965145),437508602,0.01919361620187477,1343447350
1287422680,3,,,POINT (-77.02262469999999 -12.200434),435838405,0.059491890174565035,263622404
262573997,3,,,POINT (-77.0182427 -12.1194434),437349944,0.0074668706900745795,262573759
1273889504,4,,,POINT (-76.9417274 -12.1412241),437647280,0.02543299699490281,1273804105
3738206957,4,,,POINT (-76.8752374 -12.0032564),438031676,0.08335777341429823,1273875162
3630203630,4,,,POINT (-77.000917 -12.1057999),416304612,0.0005860990278041353,3630222472
627180271,4,,,POINT (-77.0877102 -12.0401887),4368266233,0.017850601811985913,846599935
885687025,4,,,POINT (-77.0649007 -12.0326593),4368266233,0.01665639400170827,846599935
262570744,4,,,POINT (-77.0368074 -12.1115747),435359273,0.002313078365393329,1431652491
885687041,4,,,POINT (-77.06497899999999 -12.0332369),4368266233,0.01688320958852861,846599935
7556301576,3,,,POINT (-76.8139493 -12.1184021),437647280,0.15115532367244125,1273804105
6829179665,3,,,POINT (-76.92836819999999 -12.2056812),481692453,0.010181264091230359,4234707459
262570769,4,,,POINT (-77.0357796 -12.1140021),435359273,0.00033751919042158767,1431652491
4927554323,3,,,POINT (-77.0251567 -12.0755623),437870803,0.002341813961353269,316629521
4224615189,4,,,POINT (-76.92531719999999 -12.2322424),481692453,0.022468565690944745,4234707459
1273725720,4,traffic_signals,,POINT (-77.017957 -12.0616338),438861899,0.0024924513816707576,4354479069
370967339,4,traffic_signals,,POINT (-77.01858850000001 -12.1046911),406255075,0.008897814043150454,475736371
629048130,4,,,POINT (-77.130763 -12.0669917),435879639,0.03370120621755625,4337745396
6162088771,3,,,POINT (-76.8901328 -12.2316),481692453,0.04967045382263118,4234707459
1396409155,4,,,POINT (-77.06331849999999 -12.0628059),435498880,0.014188075586883191,1273589372
1273889605,3,,,POINT (-76.9476866 -12.0343179),438031676,0.004551260283681422,1273875162
844464967,4,,,POINT (-77.0782153 -12.0123171),4375864312,0.006984291337706174,1843209548
821756744,3,,,POINT (-77.0106284 -12.0178797),437360405,0.011799682566563928,823974191
263390027,4,,,POINT (-77.0509588 -12.085315),436318203,0.008775016922672888,263384503
3996615508,3,,,POINT (-77.1158757 -12.0405774),435879639,0.032120322989134996,4337745396
4283138901,3,,,POINT (-76.9600749 -12.1216668),437512132,0.017027635186525412,393863589
370967384,4,traffic_signals,,POINT (-77.01860069999999 -12.1044521),406255075,0.008661777897053255,475736371
1573127001,4,,,POINT (-76.9648189 -12.1695731),437647280,0.01142923664777319,1273804105
5577540442,3,,,POINT (-77.0134082 -12.1005592),406255075,0.008417044327689013,475736371
1573127003,4,traffic_signals,,POINT (-76.9718163 -12.1538612),437376427,0.00043095974817424464,3238752139
387416929,3,,,POINT (-77.0012191 -12.128353),438863142,0.00787926102627519,2011554149
1573127009,3,,,POINT (-76.9627151 -12.1796264),437647280,0.020390797133104804,1273804105
3740697448,4,,,POINT (-76.89441619999999 -12.2287976),481692453,0.044647715932875434,4234707459
