osmid,street_count,highway,ref,geometry,casino_osmid,casino_dist
401389971,3,,,POINT (-77.1084553 -12.0446014),435879639,0.024784206500621558
6046988700,3,,,POINT (-77.09354449999999 -12.038823),4368266233,0.020218101362141874
411941280,4,,,POINT (-77.0191006 -12.0806671),438012630,0.0028442384210312513
6294813088,3,,,POINT (-77.023741 -11.8814908),4336173733,0.02261965495160874
495303074,4,,,POINT (-76.77619749999999 -12.3865292),481692453,0.2362773344470173
1273706925,3,,,POINT (-76.9986045 -12.1222389),438863142,0.0012463012347462873
5425215917,3,,,POINT (-77.01175809999999 -12.1129488),437349944,0.01104873131039445
4037163441,3,,,POINT (-76.93465999999999 -11.9842997),438031676,0.05491364513477373
639121842,4,,,POINT (-77.072866 -12.0766649),436784563,0.006712147548481439
4037163445,4,,,POINT (-76.9348483 -11.9834341),438031676,0.05568009918031925
5010209206,3,,,POINT (-76.950407 -12.1238196),437512132,0.026062504792652236
4037163447,4,,,POINT (-76.93455 -11.9832099),438031676,0.05598438125092321
434289080,3,,,POINT (-77.0219589 -12.1434506),435838405,0.0025049191874227422
4037163449,4,,,POINT (-76.9342352 -11.9829874),438031676,0.05629298524674337
4115446201,4,,,POINT (-77.129356 -12.0239887),4368266233,0.04998874850013906
628046261,4,,,POINT (-77.1239734 -12.0661598),435879639,0.026913283603708527
548813241,4,,,POINT (-77.1056703 -12.0734547),435879639,0.01099471837069034
411941309,4,,,POINT (-77.0185943 -12.0795839),438012630,0.0037880404617983664
434289087,4,,,POINT (-77.021844 -12.1445354),435838405,0.0035890188476848193
4037163458,3,,,POINT (-76.93480150000001 -11.9844946),438031676,0.05468454399892301
1368766917,4,,,POINT (-77.00261570000001 -12.0510815),4412523312,0.01735409735710773
650000842,3,,,POINT (-77.07868860000001 -12.0750523),436784563,0.0032443270877807774
3664624076,4,traffic_signals,,POINT (-76.960137 -12.1634746),437647280,0.004035406816043156
434289101,4,,,POINT (-77.0225927 -12.1524473),435838405,0.01152215828735408
3454187984,4,traffic_signals,,POINT (-76.9926171 -12.113129),437484109,0.0005812428933173646
4037163475,4,,,POINT (-76.93394960000001 -11.982761),438031676,0.05659708366716474
7084358111,3,,,POINT (-76.9902299 -12.1854968),437511292,0.03595708709396293
434289137,4,,,POINT (-77.018817 -12.1492785),435838405,0.008880071069592986
411941363,5,,,POINT (-77.0168048 -12.0758699),437870803,0.0061311352647526315
608319992,4,,,POINT (-77.099885 -12.0761733),436457011,0.0054675674544659185
411941370,4,,,POINT (-77.0172286 -12.0766619),437870803,0.005881259879154695
471054842,4,traffic_signals,,POINT (-76.9439957 -12.0665123),563470043,0.022028502377784785
5328583164,5,,,POINT (-77.09412639999999 -11.9553236),4366593002,0.014954686230739984
4203559429,3,,,POINT (-76.9673956 -12.1501162),437376427,0.005363237709018328
1368766982,3,,,POINT (-77.0028326 -12.0513846),4412523312,0.01698335791591337
471054854,4,traffic_signals,,POINT (-76.95662969999999 -12.0714272),7557707387,0.01270781657131443
471054855,4,traffic_signals,,POINT (-76.95677430000001 -12.0714943),7557707387,0.012554176602228457
4203559435,3,,,POINT (-76.9668939 -12.1505763),437376427,0.0054926393655665645
1345436174,4,,,POINT (-76.9704526 -11.9356357),437508602,0.017977315574493002
471054865,4,traffic_signals,,POINT (-76.96365969999999 -12.0754233),7557707387,0.004989400637355254
471054866,4,traffic_signals,,POINT (-76.9637376 -12.0755115),7557707387,0.004873251617760946
1368766996,4,,,POINT (-77.01048969999999 -12.0514872),438861899,0.012299549585251058
631716375,4,,,POINT (-77.14534930000001 -12.0635515),435879639,0.04838230834653424
631716381,4,,,POINT (-77.1452266 -12.0642758),435879639,0.048219330853197635
5476366884,4,,,POINT (-77.0230813 -12.1348433),435838405,0.006218762578915976
1345436196,3,,,POINT (-76.9659766 -11.9369574),437508602,0.020909463314603884
1316928041,4,,,POINT (-77.0206641 -11.913042),4336173733,0.02336412936318572
4908333610,3,,,POINT (-76.92182 -12.2379606),481692453,0.02916357870767529
5049891372,3,,,POINT (-76.9236715 -12.0209591),438031676,0.032031798972298756
650000941,4,,,POINT (-77.0763797 -12.0755157),436784563,0.0040500406457888456
2832742959,3,,,POINT (-77.0430435 -12.044149),435522157,0.01062870968445509
1754249776,3,,,POINT (-76.8700903 -12.1024108),7557707387,0.098894302991681
1345436206,4,,,POINT (-76.9681823 -11.9323513),437508602,0.021856255383415957
263928370,4,traffic_signals,,POINT (-77.0121846 -12.1126127),437349944,0.010646267924076162
2832742963,3,,,POINT (-77.0425528 -12.0503631),435522157,0.004397323472739057
263928371,4,traffic_signals,,POINT (-77.0119966 -12.1126125),437349944,0.01083360909670466
263928374,3,,,POINT (-77.009636 -12.1124256),416304612,0.010695357635338815
263928377,4,,,POINT (-77.0072945 -12.1122598),416304612,0.008903111689332286
263928378,4,,,POINT (-77.0071234 -12.112248),416304612,0.008782652442642862
4375984700,4,,,POINT (-77.15348710000001 -11.8167066),435198459,0.09135861272764777
1345436222,4,,,POINT (-76.9712564 -11.9367907),437508602,0.016621826186822543
3439376958,4,,,POINT (-77.0411829 -11.9171852),436480411,0.01604989425786693
2832742977,3,,,POINT (-77.0436672 -12.0381626),4384740080,0.014768065211796738
263928386,4,traffic_signals,,POINT (-77.00030700000001 -12.1118065),416304612,0.006362027062561377
2832742981,3,,,POINT (-77.04342459999999 -12.0374405),4384740080,0.014724699421369338
181975622,3,,,POINT (-76.8173638 -12.0167901),438031676,0.1357509501331995
4334500422,4,,,POINT (-77.0389832 -12.0620686),436750066,0.005740178004846865
4373953102,3,,,POINT (-76.881969 -12.1012357),7557707387,0.08707875742619957
4266670672,3,,,POINT (-77.04509349999999 -12.1104793),435359273,0.009668672711567764
1754249813,3,,,POINT (-76.8709664 -12.1039229),7557707387,0.0984041414324143
4266670681,3,,,POINT (-77.0449191 -12.1104735),435359273,0.009506654578262096
1754249821,3,,,POINT (-76.87361610000001 -12.10502),7557707387,0.09612245436696551
5927680606,3,,,POINT (-76.8603397 -12.2303369),481692453,0.07771152030025447
1273969247,4,,,POINT (-76.9315905 -12.1909972),481692453,0.021902283357072377
4373953119,3,,,POINT (-76.8823064 -12.0924905),7557707387,0.08499796878425864
273431138,4,traffic_signals,,POINT (-77.1060153 -12.0097664),4368266233,0.030403398097083856
434289252,4,traffic_signals,,POINT (-77.0116778 -12.1470263),435838405,0.011883900348863696
6292290149,3,,,POINT (-77.0878546 -11.9958267),4317633503,0.012978955685653494
434289254,3,,,POINT (-77.0108637 -12.146986),435838405,0.012570880882242563
434289255,3,,,POINT (-77.0106116 -12.1469335),435838405,0.012767853986336591
434289256,3,,,POINT (-77.00968640000001 -12.1467295),435838405,0.013503349865283136
3117333097,3,,,POINT (-77.01078699999999 -12.0356246),4384740080,0.019508126229354765
5589645925,4,,,POINT (-77.0132832 -12.2091396),437511292,0.06839223445514496
844413543,4,,,POINT (-77.070556 -12.0109013),438038238,0.004852208145014894
2064693870,4,,,POINT (-77.0390577 -12.0800982),436901625,0.0007996616279997567
434289262,4,,,POINT (-77.00641950000001 -12.1460677),435838405,0.016294941741800094
434289264,4,,,POINT (-77.0058296 -12.14521),435838405,0.016615499989729485
434289266,4,,,POINT (-77.00510389999999 -12.1439859),435838405,0.01705786497326883
434289267,4,,,POINT (-77.0047495 -12.1433791),4343432394,0.016838236065574892
4149688948,4,traffic_signals,,POINT (-76.9420861 -12.2097932),481692453,0.00667452848545172
4149688949,4,traffic_signals,,POINT (-76.94215610000001 -12.2098338),481692453,0.006722815248818958
1663122038,4,traffic_signals,,POINT (-77.0097222 -12.1788997),435838405,0.03985548871390267
434289268,3,,,POINT (-77.0040802 -12.142387),4343432394,0.016123689498994058
4037163638,3,,,POINT (-76.92745240000001 -11.9847078),438031676,0.057186358469340774
4149688956,3,,,POINT (-76.93342850000001 -12.2079278),481692453,0.005192610285892565
4149688957,4,,,POINT (-76.9342092 -12.2083839),481692453,0.0044368324883822755
4149688958,4,,,POINT (-76.9346141 -12.2086204),481692453,0.004068816803467098
4149688959,4,,,POINT (-76.93503029999999 -12.2088634),481692453,0.0037143980782903584
4149688961,4,,,POINT (-76.9358823 -12.2093611),481692453,0.003097912123520068
3272260226,4,,,POINT (-77.0452514 -11.8230847),4155811689,0.006057881950813503
4149688963,4,,,POINT (-76.9382476 -12.2107426),481692453,0.0028540014875993542
3117333121,3,,,POINT (-77.0196844 -12.0433979),4384740080,0.00979247391674136
417249925,4,,,POINT (-76.9950061 -12.097543),438893458,0.0072164436983237065
2147203717,3,,,POINT (-76.8903102 -12.0869979),7557707387,0.07637239422494374
1273969287,3,,,POINT (-76.992431 -12.039887),437866700,0.026196189921676306
3272260232,4,,,POINT (-77.0452334 -11.8231889),4155811689,0.00595802702998381
4274076293,3,,,POINT (-76.97347430000001 -12.0872146),7557707387,0.010414351588555344
4149688972,4,,,POINT (-76.9430972 -12.2135749),481692453,0.00721761209760933
1345436301,3,,,POINT (-76.96833359999999 -11.9353663),437508602,0.01980375291769586
1273870991,4,,,POINT (-76.965397 -12.1722131),437647280,0.014047906120685965
273431184,4,traffic_signals,,POINT (-77.1059403 -12.0099307),4368266233,0.03025874179307551
1273510546,3,,,POINT (-76.9918924 -12.1110042),438428106,0.00214127876396179
4261001876,3,,,POINT (-77.1158483 -11.9944112),4317633503,0.04094618483974035
4261001879,3,,,POINT (-77.1169759 -11.99459),4317633503,0.04207180114103157
3272260248,3,,,POINT (-77.04518280000001 -11.8236716),4155811689,0.005515222506847717
5437733529,3,,,POINT (-76.9937661 -11.9804652),437370736,0.013732269333669434
3272260251,3,,,POINT (-77.0451322 -11.8241447),4155811689,0.005088204662746965
3316136603,3,,,POINT (-77.0177341 -12.1383624),435838405,0.004892868731787199
273431197,4,,,POINT (-77.1061874 -12.0012692),4317633503,0.03191459631078103
1345436322,4,,,POINT (-76.9696431 -11.9344817),437508602,0.019343812681708178
1273739942,3,,,POINT (-77.01301239999999 -12.0524579),438861899,0.010524468808449662
1345436336,4,,,POINT (-76.97205150000001 -11.9379439),437508602,0.015283685779444948
4354718389,4,,,POINT (-76.926108 -12.0850442),7557707387,0.04058079241143928
844413624,4,,,POINT (-77.06865519999999 -12.0102696),438038238,0.005296070605893515
1305701546,4,,,POINT (-77.0586144 -11.9335771),4337198303,0.008999754510540038
1345436346,4,,,POINT (-76.9675575 -11.9375837),437508602,0.01922633810336835
4037163711,3,,,POINT (-76.9208637 -11.9879535),438031676,0.05750771312721815
4037163714,3,,,POINT (-76.9226345 -11.9858493),438031676,0.058394599729775946
4037163715,3,,,POINT (-76.9225577 -11.9859742),438031676,0.05832457525671466
1345436356,4,,,POINT (-76.9671692 -11.9361527),437508602,0.020307589822156396
4037163717,3,,,POINT (-76.9214265 -11.9876128),438031676,0.0574976179543554
4286659273,3,,,POINT (-76.92796319999999 -12.1251961),437647280,0.0465398015183027
5446286026,3,,,POINT (-76.95111060000001 -12.1842928),437647280,0.026139464393511436
4286659276,3,,,POINT (-76.9305133 -12.1267795),437647280,0.04365700324962208
6277774029,3,,,POINT (-77.0281063 -12.0266964),4384740080,0.015046124193624248
844413647,4,,,POINT (-77.0688038 -12.0103195),438038238,0.005235569354194037
2174958288,3,,,POINT (-76.9742054 -12.0556752),560845933,0.00940638789083048
1345436367,4,,,POINT (-76.96677440000001 -11.9364192),437508602,0.020497554131768268
885930706,4,,,POINT (-77.0362887 -12.0297833),4384740080,0.013794914357106515
885930709,4,,,POINT (-77.0388011 -12.0255826),4384740080,0.018689426222596672
2469870301,4,,,POINT (-77.1204127 -11.9797196),4366593002,0.03889165414391898
2469870303,4,,,POINT (-77.1208955 -11.9797169),4366593002,0.039344043957380004
5446286044,3,,,POINT (-76.95133269999999 -12.184052),437647280,0.0258409615728995
392149728,4,traffic_signals,,POINT (-76.9974922 -12.1198627),438863142,0.001402032899203667
494746337,3,,,POINT (-77.07647040000001 -12.060994),436784563,0.017471265061880695
5002410723,4,,,POINT (-76.8624997 -12.2278035),481692453,0.07505242581029352
5002410724,4,,,POINT (-76.8619826 -12.2267091),481692453,0.07534402841385769
885930723,3,,,POINT (-77.0400082 -12.0267032),4384740080,0.01840577982319446
844413661,4,,,POINT (-77.070429 -12.010856),438038238,0.0048545607898679575
1345436396,3,,,POINT (-76.96870389999999 -11.9351162),437508602,0.019661876786948727
885930736,3,,,POINT (-77.04187450000001 -12.0309577),4384740080,0.01651292666004386
1368767219,3,,,POINT (-77.0042839 -12.0549729),4412523312,0.013398010409014047
4341381875,5,traffic_signals,,POINT (-77.0972721 -12.0625507),435879639,0.004067243781291674
4037163766,3,,,POINT (-76.8926721 -11.9691084),438031676,0.08957901821009047
1345436406,4,,,POINT (-76.96832569999999 -11.9370522),437508602,0.01884796538316922
4037163768,4,,,POINT (-76.8929613 -11.9814985),438031676,0.08045883554113675
885930746,4,,,POINT (-77.04212219999999 -12.0314096),4384740080,0.01641510660640673
1273740031,3,,,POINT (-76.95339540000001 -12.1964867),481692453,0.02363985916906835
1273871104,3,,,POINT (-76.9612664 -12.1308222),437346725,0.021600028153982563
885930752,4,,,POINT (-77.0424056 -12.0307938),4384740080,0.01702446215596003
1768569603,4,,,POINT (-77.12222749999999 -11.851759),435198459,0.047869972149362824
4334107399,3,,,POINT (-76.9935473 -12.1398485),437490954,0.014070594687065056
1754249993,3,,,POINT (-76.871382 -12.1430213),437647280,0.0895568690364064
1784003340,4,,,POINT (-76.99804450000001 -12.1885071),437511292,0.042742324886128925
1784003341,4,,,POINT (-76.9975788 -12.1917912),437511292,0.045165831409543576
1784003344,3,,,POINT (-77.00016599999999 -12.1950233),437511292,0.04929061305702873
1784003345,3,,,POINT (-76.99834060000001 -12.1982452),437511292,0.05105070651094442
1768569617,3,,,POINT (-77.125407 -11.8518196),435198459,0.05090007165102635
411941649,3,,,POINT (-77.0217246 -12.07825),438012630,0.0033991358057087503
1784003348,4,,,POINT (-77.0014573 -12.1950915),437511292,0.05007924019834154
1345436442,3,,,POINT (-76.97197850000001 -11.9398122),437508602,0.014287144947988014
1487321883,3,,,POINT (-76.9815431 -12.0249164),437866700,0.02027037620130739
494746396,3,,,POINT (-77.0781138 -12.061225),436784563,0.017041892299932915
8416049949,3,,,POINT (-76.95594149999999 -12.1341394),437376427,0.024890909558286305
1784003358,3,,,POINT (-77.0006466 -12.1951342),437511292,0.04965223025571039
525867127,5,,,POINT (-77.0443243 -12.0451325),435522157,0.00981863066952631
1273936672,3,,,POINT (-76.93170069999999 -12.0280669),438031676,0.021685495416159346
1316928285,3,,,POINT (-77.02381819999999 -11.9131643),4336173733,0.02109186484405877
1273674530,4,,,POINT (-76.8927252 -12.029928),438031676,0.05931589078693246
1784003360,4,,,POINT (-76.99829440000001 -12.1899583),437511292,0.04406266425076755
1487321892,4,,,POINT (-76.9809525 -12.0249815),437866700,0.019785883145885915
1345436453,4,,,POINT (-76.9663678 -11.9366937),437508602,0.020702814340686947
7575681832,3,,,POINT (-77.1013126 -11.8436292),435198459,0.033332653972352605
885930793,4,traffic_signals,,POINT (-77.0440512 -12.0304712),4384740080,0.018512692459493576
7575681836,4,traffic_signals,,POINT (-77.1019608 -11.8427246),435198459,0.03441988565647391
589642541,3,,,POINT (-77.07915610000001 -12.0741481),436784563,0.0040775544524256505
7575681837,4,traffic_signals,,POINT (-77.1020327 -11.8427871),435198459,0.0344312069237588
1273674543,5,traffic_signals,,POINT (-77.12702609999999 -12.0595162),435879639,0.030791085556119258
1317288750,3,,,POINT (-77.01323050000001 -11.9674675),4749882821,0.00750160077051413
392149805,4,,,POINT (-77.00556400000001 -12.1220774),4343432394,0.00679343159971263
1273609014,3,,,POINT (-76.9029652 -12.2126623),481692453,0.033001983855075745
1273740087,4,,,POINT (-76.87317419999999 -12.1105618),7557707387,0.09815129295134985
1345436472,3,,,POINT (-76.9691081 -11.9348433),437508602,0.019517454975609753
1317288763,4,,,POINT (-77.01476529999999 -11.9657954),4749882821,0.009189183024077497
4396432187,3,,,POINT (-76.9941549 -12.1641727),437511292,0.023748334247278582
1334721348,3,,,POINT (-77.0352973 -12.0639816),436750066,0.004880077219363832
4379360070,3,,,POINT (-76.82618979999999 -12.0076736),438031676,0.12875574984643695
1345436486,4,,,POINT (-76.967969 -11.937299),437508602,0.019018882835358186
9688922952,4,,,POINT (-77.0750704 -12.0259962),4368266233,0.004583028946012444
589642569,4,traffic_signals,,POINT (-77.0797755 -12.0748205),5591978324,0.0033610745543663743
1768569672,4,,,POINT (-77.12179879999999 -11.8526196),435198459,0.04721177499814458
885930828,3,,,POINT (-77.0418068 -12.0310139),4384740080,0.016424949353040234
589642572,4,,,POINT (-77.079854 -12.07492),5591978324,0.003250512307314253
1745959756,3,,,POINT (-76.8336596 -11.9958399),438031676,0.12482663008808315
1745959757,4,,,POINT (-76.8331084 -11.996118),438031676,0.1252579232885956
4379360080,4,,,POINT (-76.8222883 -12.0097695),438031676,0.1321209138945409
1317288780,3,,,POINT (-77.0093889 -11.9655798),4749882821,0.0041165746064026915
885930834,4,,,POINT (-77.043004 -12.0299521),4384740080,0.01802494126286538
1345436500,4,,,POINT (-76.97235980000001 -11.9395035),437508602,0.014129469174912458
1745959765,4,,,POINT (-76.83467 -11.9965304),438031676,0.12364681058770997
1846066006,4,,,POINT (-76.7757326 -11.9772221),4377990018,0.0909191021873819
885930838,4,,,POINT (-77.0380621 -12.028256),4384740080,0.016026447287217017
1345436498,4,,,POINT (-76.9687347 -11.9367693),437508602,0.018662422917322348
1846066009,3,,,POINT (-76.81033600000001 -12.0129748),4377990018,0.13885301729343683
1846066012,3,,,POINT (-76.8189342 -12.015402),438031676,0.13440840276476443
430553948,3,,,POINT (-76.9404727 -12.097004),7557707387,0.031144489972548
1317288798,4,,,POINT (-77.01440940000001 -11.9668365),4749882821,0.008703158163000145
885930844,3,,,POINT (-77.0422322 -12.0305887),4384740080,0.017024679193743397
7058930528,3,,,POINT (-76.929474 -12.2038401),481692453,0.010789768745567058
1273609054,3,,,POINT (-77.1305895 -11.824533),435198459,0.06808861428767955
7058930530,3,,,POINT (-76.92757039999999 -12.20701),481692453,0.010008725832818127
259996515,4,,,POINT (-77.0435597 -12.1154235),435359273,0.007754082956767841
259996516,4,,,POINT (-77.0449776 -12.1139927),435359273,0.008990352306033103
259996514,4,,,POINT (-77.042873 -12.1161503),183111783,0.007133498206073094
259996518,4,,,POINT (-77.0471314 -12.1118273),435359273,0.011303374578605984
259996519,4,,,POINT (-77.0478663 -12.1110742),435359273,0.012170747667614976
259996517,4,,,POINT (-77.04639709999999 -12.1125579),435359273,0.010473063251786213
430553960,3,,,POINT (-76.94077900000001 -12.0966011),7557707387,0.030666019025134172
259996522,4,,,POINT (-77.0400696 -12.117912),183111783,0.0038502728140306117
430553962,3,,,POINT (-76.9414438 -12.0958571),7557707387,0.02970172781186444
885930854,4,,,POINT (-77.04303590000001 -12.0314275),4384740080,0.017126124813279398
1316928362,4,,,POINT (-77.0225123 -11.9130973),4336173733,0.02199523391759621
885930862,4,,,POINT (-77.04376619999999 -12.0307435),4384740080,0.018121015246658496
1768569710,3,,,POINT (-77.1251219 -11.852857),435198459,0.0503480742972152
589642608,4,traffic_signals,,POINT (-77.0795851 -12.074849),5591978324,0.003370023734336962
430553970,3,,,POINT (-76.9429018 -12.0950055),7557707387,0.02801538612780622
1317288819,4,,,POINT (-77.0022276 -11.9688095),4749882821,0.0037508936068588335
9143958389,3,,,POINT (-77.02850890000001 -12.1272787),435344456,0.0007375459462431554
938883956,4,,,POINT (-77.0859359 -12.041406),4368266233,0.018223528095568372
885930871,3,,,POINT (-77.0440152 -12.0309516),4384740080,0.018196426355192405
138853239,4,,,POINT (-77.0370862 -12.120142),183111783,0.000980506740171806
938883957,4,,,POINT (-77.08331819999999 -12.0422349),4368266233,0.018260266434255108
5463096186,3,,,POINT (-77.00054350000001 -11.9419766),437508602,0.01718624966143715
9156967292,4,,,POINT (-76.9477248 -12.0256115),438031676,0.011593032390772822
938883963,3,,,POINT (-77.0860338 -12.040444),4368266233,0.017366961244846088
430553984,3,,,POINT (-76.9437199 -12.0931802),7557707387,0.026352223340924328
1745959810,3,,,POINT (-76.8366824 -11.9982458),438031676,0.12119175143361555
589642628,4,,,POINT (-77.083821 -12.074638),435213831,0.003935643895200318
589642633,4,traffic_signals,,POINT (-77.0796581 -12.0749304),5591978324,0.003274891975317694
1745959823,3,,,POINT (-76.83706840000001 -11.9985757),438031676,0.12072148565385533
2833857426,4,,,POINT (-77.01782679999999 -12.0630781),438861899,0.0021945551576539393
2833857427,3,,,POINT (-77.0174193 -12.0575298),438861899,0.0053988339370666365
2833857428,3,,,POINT (-77.0180494 -12.0616459),438861899,0.0025725656648546
885930904,3,,,POINT (-77.04222040000001 -12.0291427),4384740080,0.01799276375796611
1768569752,3,,,POINT (-77.1223646 -11.8536798),435198459,0.047471873218344784
1768569753,3,,,POINT (-77.12269499999999 -11.8536804),435198459,0.04779111755827966
1768569755,3,,,POINT (-77.124044 -11.8537067),435198459,0.049090186974094674
1317288860,3,,,POINT (-77.01071020000001 -11.9676656),4749882821,0.004985373801442908
1768569756,3,,,POINT (-77.1243604 -11.8537127),435198459,0.04939530708630774
3272260510,4,,,POINT (-77.0485575 -11.8292295),4155811689,0.00628499796340692
1768569757,3,,,POINT (-77.12468440000001 -11.8537188),435198459,0.04970791394860058
1305701592,3,,,POINT (-77.055425 -11.9651529),436786084,0.006946855630499614
3952130978,3,,,POINT (-77.0499516 -12.0301604),4384740080,0.023629648891588646
696761251,4,,,POINT (-77.0709658 -12.0529185),435563989,0.022449459198502622
1674165156,3,,,POINT (-76.9520078 -12.1914749),481692453,0.026412242504106082
392149928,4,,,POINT (-76.99918359999999 -12.1201869),438863142,0.0016196279025586231
1674165163,3,,,POINT (-76.9512108 -12.1910139),481692453,0.02631027988349151
1768569775,3,,,POINT (-77.1280342 -11.8537942),435198459,0.05294517860953223
696761267,3,crossing,,POINT (-77.0668739 -12.052606),435563989,0.01840561777896884
1674165179,4,,,POINT (-76.951621 -12.1912513),481692453,0.026358684286621446
4357962684,4,,,POINT (-77.070412 -12.0056617),438038238,0.0019135032590817333
1383676860,3,,,POINT (-77.08977539999999 -11.9196687),435197682,0.02491144125035762
589642691,5,,,POINT (-77.0845262 -12.0782086),435213831,0.001425620121527407
589642694,3,,,POINT (-77.0845873 -12.0789101),435213831,0.001507038627727435
1745959883,3,,,POINT (-76.8382912 -11.9995877),438031676,0.11924401258886505
7185578960,3,,,POINT (-76.9181449 -12.0426405),438031676,0.03408544652354022
4860099537,4,,,POINT (-76.9561089 -12.1594945),437647280,0.0032998499974042903
4860099538,4,,,POINT (-76.9562213 -12.1596392),437647280,0.0031902366796734702
589642708,4,,,POINT (-77.0851978 -12.0781922),435213831,0.002089112675606207
1317288919,3,,,POINT (-77.01456949999999 -11.9661472),4749882821,0.008938144884146154
401390553,3,,,POINT (-77.10728930000001 -12.045697),435879639,0.023281347328191204
1317288926,4,,,POINT (-77.0101129 -11.9667175),4749882821,0.004447119017972962
1317288927,3,,,POINT (-77.0110674 -11.9682233),4749882821,0.005392213542700326
2490743777,3,,,POINT (-77.0313123 -12.0138097),437360411,0.026250688598050912
1273609186,4,,,POINT (-76.9435579 -12.2037841),481692453,0.01152661295455059
273431528,4,,,POINT (-77.098451 -12.016867),4368266233,0.020517585336483915
1273510890,4,,,POINT (-77.01771840000001 -12.0630639),438861899,0.0020855181850167213
7287258093,3,,,POINT (-76.9585072 -12.1595358),437647280,0.0009020424658055682
1317288944,3,,,POINT (-77.0099216 -11.9664047),4749882821,0.004324472412912176
2490743793,3,,,POINT (-77.0316803 -12.0139726),437360411,0.026649582319096463
1768569856,3,,,POINT (-77.12843890000001 -11.8548544),435198459,0.05310932022716251
410467331,3,,,POINT (-76.98351169999999 -12.1493509),437511292,0.011890860789708087
5688867848,3,,,POINT (-77.029819 -12.0250985),4384740080,0.01660168305473759
5688867849,4,,,POINT (-77.02865610000001 -12.0260824),4384740080,0.015624923029889697
5706169354,3,,,POINT (-76.9918697 -11.8169682),4155811689,0.051735758970854744
4354489357,4,,,POINT (-77.01508029999999 -12.0654246),4412523312,0.0016539630981299643
4357962766,5,,,POINT (-76.98971160000001 -12.0767176),3293687684,0.0009533410722355625
410467345,3,motorway_junction,10B,POINT (-76.9835077 -12.1500653),437511292,0.011617666305480926
1427717141,4,traffic_signals,,POINT (-77.025384 -12.0967998),406255075,0.004967693042732457
4388633623,3,,,POINT (-77.04909290000001 -12.0352137),435563989,0.01947428689730346
2177219607,4,,,POINT (-76.979041 -12.0418291),437866700,0.013245252830825028
1273740316,4,,,POINT (-76.924477 -12.1921117),481692453,0.02336613481804579
410467361,3,,,POINT (-76.98378719999999 -12.1494148),437511292,0.012118444153383232
2177219622,3,,,POINT (-76.9829318 -12.0440698),437866700,0.01763077008110377
1273543721,4,,,POINT (-76.9585806 -12.1755343),437647280,0.016050226215853995
1753136180,3,,,POINT (-76.98414889999999 -12.1519888),437511292,0.011719582489567174
410467381,3,,,POINT (-76.9837105 -12.1513458),437511292,0.011429027175541583
696761397,3,,,POINT (-77.071314 -12.0496306),435563989,0.023282775185246816
1768569910,4,,,POINT (-77.12565379999999 -11.8556758),435198459,0.05021492804441007
1768569911,4,,,POINT (-77.1259749 -11.855684),435198459,0.05052773082297013
1768569912,4,,,POINT (-77.1263041 -11.8556923),435198459,0.05084855444029959
1768569913,4,,,POINT (-77.1266224 -11.8557004),435198459,0.05115884301577324
1768569914,4,,,POINT (-77.12697060000001 -11.8557092),435198459,0.05149840449476466
1768569915,4,,,POINT (-77.1273126 -11.8557135),435198459,0.05183288365928255
1768569916,4,,,POINT (-77.127646 -11.8557222),435198459,0.05215816894997856
1768569917,4,,,POINT (-77.1279792 -11.8557304),435198459,0.052483457882304546
1273609275,4,,,POINT (-76.9508168 -12.1774367),437647280,0.019883433739355777
2177219648,3,,,POINT (-76.9784415 -12.0409043),437866700,0.012440192247013633
589642824,4,traffic_signals,,POINT (-77.0850519 -12.0893417),435213831,0.010997194723227958
5436128332,3,,,POINT (-77.1237945 -11.9722502),4366593002,0.040317309843914746
5436128334,3,,,POINT (-77.1242814 -11.9723195),4366593002,0.04080910208826097
5436128335,1,,,POINT (-77.1242379 -11.9727929),4366593002,0.04083915219932707
3374922833,4,,,POINT (-77.05375840000001 -12.0073351),432299820,0.009533175949753038
3421715537,3,,,POINT (-77.0617105 -11.9897575),439241357,0.00046104991607653624
3421715536,3,,,POINT (-77.0617354 -11.9896116),439241357,0.0005852460161684585
3421715538,3,,,POINT (-77.0528693 -12.019338),432299820,0.0215641398107636
2490743894,3,,,POINT (-77.03044149999999 -12.0166587),4384740080,0.025058982646546213
5982305371,3,,,POINT (-77.05891149999999 -11.840555),4155811689,0.02056585968662189
629029983,4,traffic_signals,,POINT (-77.1283356 -12.0630532),435879639,0.03147359240348496
471579747,3,,,POINT (-76.98510880000001 -12.0830054),3293687684,0.00772890854131011
273431652,3,,,POINT (-77.0969497 -12.0200761),4368266233,0.018106241326676858
4263197796,3,,,POINT (-77.1263843 -12.0446513),435879639,0.03663309426412011
4263197795,3,traffic_signals,,POINT (-77.1263903 -12.0445867),435879639,0.0366766553903909
5982305385,3,,,POINT (-77.05744679999999 -11.8386385),4155811689,0.01826390575342099
5726583916,3,,,POINT (-77.0216873 -12.1491361),435838405,0.008191918123584514
1330494575,3,,,POINT (-77.0555963 -11.9656783),436786084,0.007498610682728673
696761456,3,,,POINT (-77.0674562 -12.0543843),435563989,0.01887287399901865
696761458,3,,,POINT (-77.0647797 -12.0530392),435563989,0.016277086540451038
4331322486,3,,,POINT (-77.08485829999999 -12.0906383),435213831,0.012247235903532088
5980470393,3,,,POINT (-77.06878879999999 -11.8810374),435198459,0.017008543205670273
