osmid,street_count,highway,ref,geometry,marketplace_osmid,marketplace_dist
1746796546,4,,,POINT (-76.97923710000001 -12.0449597),444766647,0.0016137204303959928
4284776453,4,,,POINT (-77.0198858 -12.2007022),584943911,0.0019120321219737297
4200497160,3,,,POINT (-77.094624 -12.0622377),628151964,0.014344491060048483
5497389066,3,,,POINT (-76.8093762 -12.0237946),818108129,0.011406394749828259
1746796556,4,,,POINT (-76.97493590000001 -12.0452296),471288523,0.0036715063223153595
4335599630,3,,,POINT (-77.0275785 -12.119051),220048425,0.0023270993324574535
3738206223,4,,,POINT (-76.9170251 -11.9755075),513983868,0.006454851147455116
1482227728,3,,,POINT (-76.9879186 -12.0666517),519734585,0.0045503277803403425
5986648082,3,,,POINT (-76.8963775 -12.2283038),7113250289,0.002951147114259229
1273757715,4,,,POINT (-76.9124822 -12.2086264),427318978,0.006089475887770816
1482227733,4,,,POINT (-76.9893649 -12.0620764),577880439,0.007243796332000396
1482227734,4,,,POINT (-76.9938308 -12.0622365),577880439,0.0027807996336533677
1674117145,3,,,POINT (-76.9500695 -12.2020712),447613809,0.0036399992443096776
821755929,4,,,POINT (-77.0062954 -12.0178307),552664878,0.002156410507120807
1674117147,3,,,POINT (-76.9505516 -12.2012952),374030708,0.003142711604749923
1482227739,4,,,POINT (-76.995155 -12.0638085),577880439,0.002237151131526667
1674117149,3,,,POINT (-76.949607 -12.2028501),447613809,0.0031862351870547197
1746796572,3,,,POINT (-76.9774705 -12.0464091),444766647,0.0036101913145485743
1746796575,4,,,POINT (-76.9793056 -12.0465856),444766647,0.0032332330424671625
3993075744,3,motorway_junction,,POINT (-76.9750526 -12.0547755),835427975,0.006443087623993942
1482227746,4,,,POINT (-76.993627 -12.0601419),577880439,0.0035714874636010004
1482227752,4,,,POINT (-76.993681 -12.0606892),577880439,0.003253291128319954
1746796586,4,,,POINT (-76.9809176 -12.0465864),444766647,0.003574183556009854
1482227757,3,,,POINT (-76.99286909999999 -12.0640071),577880439,0.004194135435874388
1482227759,4,,,POINT (-76.9935728 -12.0595921),577880439,0.003942820842537367
1482227761,3,,,POINT (-76.98944849999999 -12.0640892),519734585,0.0072705666465776595
1746796594,3,,,POINT (-76.98007 -12.0468321),444766647,0.003543754681163362
4724817987,3,,,POINT (-76.9767379 -12.1300228),607812696,0.010579923684216485
197656644,3,,,POINT (-77.0359239 -12.1267246),289487120,0.012952210499002786
197656646,4,,,POINT (-77.03590269999999 -12.1260125),289487120,0.012351210959037491
197656647,4,,,POINT (-77.035886 -12.1249702),289487120,0.011503318124213173
197656648,4,,,POINT (-77.03588310000001 -12.1243763),289487120,0.011039343837015747
847511626,3,,,POINT (-77.0949877 -12.0309177),446404460,0.00837964190149056
1273528397,3,,,POINT (-76.87292840000001 -12.0991282),485757448,0.001753313827302148
1273528398,4,,,POINT (-76.90954120000001 -12.1962499),439916921,0.014476722588358816
847511631,3,,,POINT (-77.09600759999999 -12.0329692),446404460,0.008144599144137248
1273462861,4,,,POINT (-76.99100230000001 -12.2011099),620396148,0.003981821126371746
1938227287,3,,,POINT (-76.9868484 -12.0192056),166092776,0.0029459630354703985
6415319128,1,,,POINT (-76.8194919 -12.333688),171652088,0.0416305961710827
427589721,4,,,POINT (-77.1125693 -11.996814),795788613,0.0039014227919538197
847511646,4,,,POINT (-77.08634360000001 -12.0309514),332993873,0.001925807392723285
391020638,4,,,POINT (-77.0131319 -12.1398036),459595827,0.003395068567602971
6415319136,3,,,POINT (-76.8188809 -12.3349038),171652088,0.040295321782848385
391020639,4,,,POINT (-77.013805 -12.1392387),459595827,0.003378110214324415
4785274979,3,,,POINT (-76.870014 -12.1021417),485757448,0.004697772794454623
4785274985,3,,,POINT (-76.8715806 -12.0995186),485757448,0.0028088669409946534
1746075767,4,,,POINT (-76.9453322 -12.0252412),469796837,0.004666692160125724
1951268989,4,,,POINT (-77.0108256 -11.9937099),548919094,0.002005187463182315
1273692286,3,,,POINT (-76.9729071 -12.1936219),372289902,0.002927786391878605
4356276356,3,,,POINT (-76.9777239 -12.0465183),444766647,0.00357805485152347
4785275019,3,,,POINT (-76.8733982 -12.1057199),485749366,0.005251074986913588
3335028877,4,,,POINT (-77.0538719 -12.0751143),413025657,0.004674707423963427
3501097102,3,,,POINT (-77.0591577 -11.9924677),498110490,0.007308157691579298
4785275024,4,,,POINT (-76.87226769999999 -12.1049003),485757448,0.005103056429330446
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),420426038,0.002190949971526044
2846425237,3,,,POINT (-77.1087844 -12.0601805),628151964,0.021742381615851555
3738206362,4,,,POINT (-76.9169218 -11.9766777),513983868,0.0053965787339989146
639107227,4,,,POINT (-77.0677008 -12.078234),436448676,0.004779245026112463
1746075803,4,,,POINT (-76.9476275 -12.0255973),469796837,0.004031596221554122
1369043001,3,,,POINT (-77.01403380000001 -12.0506524),460120641,0.0021023078139109403
133922977,4,,,POINT (-77.0323439 -12.1257412),4597434109,0.010152238396040663
627835042,4,,,POINT (-77.1215736 -12.0716412),446736754,0.027352079213396812
627835043,4,,,POINT (-77.1223047 -12.0729262),446736754,0.027531489666397287
133922980,4,,,POINT (-77.03173769999999 -12.1259895),4597434109,0.009520122144169554
4927553711,3,,,POINT (-77.0256431 -12.075558),396423128,0.0026492249744024
5583110321,3,,,POINT (-77.0607483 -12.0042417),620987840,0.0023573285997658287
1273790642,4,,,POINT (-76.9269166 -12.2000189),462609028,0.0025971387453300283
1746075826,4,,,POINT (-76.94761219999999 -12.0257511),469796837,0.003877221203214923
4948000948,4,,,POINT (-76.9803177 -12.1705066),437631840,0.006715032669822092
1746075828,4,,,POINT (-76.9500963 -12.0261323),7496364,0.0022167060243892377
842596534,4,,,POINT (-77.0534396 -11.9981801),501214357,0.0012294250523605585
3738206393,4,,,POINT (-76.9168152 -11.9778837),513983868,0.0043685867279681725
4329570490,4,,,POINT (-77.15457139999999 -11.7849227),7393015986,0.0312931784982009
1273462969,3,,,POINT (-77.0917975 -11.9556031),794517936,0.0036906388670519077
842596538,3,,,POINT (-77.0525428 -11.9981741),501214357,0.0011930532231197704
3740696772,3,,,POINT (-76.8735173 -12.2100957),6933333456,0.021826010400437478
842596549,4,,,POINT (-77.0525456 -11.9977205),501214357,0.0007806292785933882
3740696777,3,,,POINT (-76.87491319999999 -12.2118586),6933333456,0.019607010226454086
4948000970,3,,,POINT (-76.9803313 -12.1709561),437631840,0.007010000216855234
3740696779,3,,,POINT (-76.8755044 -12.2123817),6933333456,0.018817621948859116
1273921739,4,,,POINT (-77.09739639999999 -12.0591705),4677193745,0.01764385140069473
3738206411,4,,,POINT (-76.9165983 -11.9785528),513983868,0.0037309978155437747
263389391,4,traffic_signals,,POINT (-77.0527302 -12.0759211),436307956,0.003694969010553877
263389392,4,traffic_signals,,POINT (-77.0519232 -12.0749363),413025657,0.0027416980601580564
263389393,4,traffic_signals,,POINT (-77.0511095 -12.0739505),413025657,0.0018189745296249783
263389394,4,traffic_signals,,POINT (-77.050257 -12.0729814),413025657,0.0015011931157378504
821756112,4,,,POINT (-77.0047046 -12.0173985),437352803,0.0025552431538790775
3738206418,3,,,POINT (-76.9038796 -11.9787371),818143434,0.00492845059613541
263389397,4,traffic_signals,,POINT (-77.04784770000001 -12.070033),449596449,0.00378095925394471
263389398,4,traffic_signals,,POINT (-77.04705800000001 -12.0690667),449596449,0.0032702948643776
263389399,4,,,POINT (-77.04623170000001 -12.0680735),449596449,0.003212509693364583
263389400,4,,,POINT (-77.0454082 -12.0671015),500543601,0.0031405361495058784
263389401,4,,,POINT (-77.0445972 -12.0661178),500543601,0.003232645789218376
3740696790,3,,,POINT (-76.8759036 -12.2108002),6933333456,0.01962765791275361
3737747670,4,,,POINT (-77.0697699 -11.9303557),833097061,0.00229085797704239
1273921750,4,,,POINT (-77.1206373 -11.9968694),795788613,0.009764196964149775
3737747678,3,,,POINT (-77.0678618 -11.9379018),868500247,0.001854238296605858
4948000991,4,,,POINT (-76.9791884 -12.1727139),451794171,0.005592532018592883
4948000992,3,,,POINT (-76.9789751 -12.1726442),451794171,0.005663797323947647
1814003938,4,,,POINT (-77.0296165 -11.8708335),391849731,0.0014114726650096
1746075873,4,,,POINT (-76.9500025 -12.0268801),7496364,0.0019141327218899292
3737747679,3,,,POINT (-77.06783660000001 -11.9380281),868500247,0.0018371288574308895
2173173989,3,,,POINT (-76.9634095 -12.0319036),584835862,0.010837747292135897
3737747686,3,,,POINT (-77.06644009999999 -11.9451661),435722155,0.0050153989912074285
1746075880,3,,,POINT (-76.95328910000001 -12.0270828),7496364,0.0015717879168869646
3737747680,4,,,POINT (-77.0671746 -11.9404774),393785939,0.0010839531834295724
4346249450,3,,,POINT (-77.0078773 -12.1190673),8244058837,0.002673177135917526
4574281964,3,,,POINT (-76.8758867 -12.0414665),818126823,0.018004974663560547
1273692402,4,,,POINT (-76.95428269999999 -12.1309404),486245881,0.0013363787806297347
2352414966,3,,,POINT (-77.1068037 -11.8247537),399069247,0.012276251575659945
3725525239,4,,,POINT (-77.0791124 -12.0600217),4206215629,0.006370044440185245
1746075899,3,,,POINT (-76.9475005 -12.0280296),469796837,0.0016234080175415438
3725525244,4,,,POINT (-77.0790453 -12.0603403),4206215629,0.00634366729423864
3725525245,4,,,POINT (-77.0792452 -12.0603836),4206215629,0.006547831103500694
3737747708,3,,,POINT (-77.0663054 -11.9458672),435722155,0.005359896518802938
2352414976,4,,,POINT (-77.108906 -11.8243649),399069247,0.010373392930275354
1273954563,4,,,POINT (-76.9460337 -12.1644307),374035242,0.0016286438115803753
1746075907,4,,,POINT (-76.9496419 -12.0283849),7496364,0.0023024179801782716
2352414979,3,,,POINT (-77.11004010000001 -11.8242144),399069247,0.009366276066968236
3725525255,3,,,POINT (-77.1331611 -12.0671984),446736754,0.03974858095447068
2352414983,3,,,POINT (-77.1041044 -11.8211677),399069247,0.016024598080609666
391020814,3,,,POINT (-77.0177607 -12.1372146),4757036316,0.003057787831104818
9168814354,3,,,POINT (-76.99907690000001 -12.1720956),523893850,0.004056068668295523
133955862,3,,,POINT (-77.1323756 -12.0562244),628151964,0.042990119541639026
3758457112,3,,,POINT (-76.96103720000001 -12.1924599),371830802,0.001001014557950151
3758457113,4,,,POINT (-76.962273 -12.1903878),371830802,0.0028109871203026715
3758457114,4,,,POINT (-76.9630999 -12.1889679),441718406,0.0015368584987594327
6032982299,3,,,POINT (-77.0726837 -11.9272954),833090801,0.004989100846009766
1814003996,4,,,POINT (-77.0288585 -11.8724638),391849731,0.0009044049107568942
3758457117,3,,,POINT (-76.9641159 -12.1874039),441718406,0.0008413734872511402
133955870,3,,,POINT (-77.13602710000001 -12.0540241),628151964,0.04724865023195123
4284612890,3,,,POINT (-76.9184047 -12.0853975),617902202,0.024971306299888082
563839256,3,,,POINT (-77.03406579999999 -12.0519062),463344757,0.0021832768354671382
1814004002,3,,,POINT (-77.0288182 -11.872605),391849731,0.001018686818868137
4343202095,3,,,POINT (-77.0530711 -12.1085051),7668182019,0.0048513189680710195
133955891,3,,,POINT (-77.13451739999999 -12.0517003),628151964,0.04711262416225038
821756215,3,,,POINT (-77.00348099999999 -12.0176435),437352803,0.0016112358497696083
4343202104,3,,,POINT (-77.05288299999999 -12.1086943),7668182019,0.004591687064680007
1273725240,4,,,POINT (-76.9242078 -12.1983861),372226564,0.001197270075810736
133955898,3,,,POINT (-77.1341182 -12.0519892),628151964,0.04662107420986799
3738206527,4,,,POINT (-76.9160401 -11.9799452),513983868,0.0024266372220032627
4341662016,3,,,POINT (-77.12363310000001 -12.0620638),628151964,0.032540254513234765
133955906,3,,,POINT (-77.1337717 -12.0513532),628151964,0.04666779445313029
1675395395,3,,,POINT (-76.9404534 -12.2356435),435675644,0.0003663399458806677
1745486146,4,,,POINT (-76.9656009 -12.0492647),437882397,0.0013146710293622029
4343202119,3,,,POINT (-77.047527 -12.1056778),446742869,0.0012202738422250788
133955913,3,,,POINT (-77.1342803 -12.0512046),628151964,0.04717624100318485
4343202121,3,,,POINT (-77.0479067 -12.1040638),446742869,0.0021918213887126745
4348805454,3,,,POINT (-76.8524326 -12.2949185),296567582,0.02441999508380017
133955919,3,,,POINT (-77.1345255 -12.0514915),628151964,0.04723009225246471
427589967,3,,,POINT (-77.1096728 -12.0030042),795797693,0.008532608084443147
427589968,4,,,POINT (-77.1094444 -12.0028884),795797693,0.008277604773189477
821756241,3,,,POINT (-77.0076734 -12.018684),552664878,0.002390558775910875
3738206546,3,,,POINT (-76.9142739 -11.9810054),513983868,0.0003667952715714173
3267592535,3,,,POINT (-76.91844759999999 -12.0440065),832378693,0.0005669515485826638
3738206553,3,,,POINT (-76.9147485 -11.9811795),513983868,0.0007944387532097781
3738206564,4,,,POINT (-76.9154707 -11.9814404),513983868,0.0015379751537936662
1796866431,3,,,POINT (-76.97688170000001 -12.1518438),551065566,0.0005828617889297948
3738206599,3,,,POINT (-76.9277415 -11.9843536),513983868,0.014146837309083456
6047105415,3,,,POINT (-77.0604484 -11.9895711),498110490,0.004151259255332867
6047105417,3,,,POINT (-77.0616047 -11.9895927),498110490,0.003995888417484562
1745486222,3,,,POINT (-76.9635167 -12.0485221),437882397,0.0035251115159114815
3738206607,3,,,POINT (-76.9244455 -11.9852671),513983868,0.011257596358828404
1745486227,4,,,POINT (-76.966224 -12.051379),437882397,0.0018763751153303896
3738206615,3,,,POINT (-76.9253945 -11.9854523),513983868,0.012210368646349818
412189084,4,,,POINT (-77.01633150000001 -12.0740954),461269855,0.0017849446188838477
6129287592,3,,,POINT (-76.97341780000001 -12.0864539),632669928,0.013112304641013955
4336189865,3,,,POINT (-77.0340587 -11.8902576),655418833,0.0027703639437641533
4336189866,3,,,POINT (-77.0339118 -11.889975),655418833,0.002624877112114386
842695087,3,,,POINT (-77.0611224 -11.9859231),498110490,0.0006188150006232518
412189107,3,,,POINT (-77.02134 -12.0777576),438009538,0.0026908630555876755
842695095,4,,,POINT (-77.0583393 -11.9854888),498110490,0.0033108201347990408
842695098,4,,,POINT (-77.0579388 -11.9854139),498110490,0.0037140685406941336
5589402044,3,,,POINT (-77.12695890000001 -11.8183003),883067555,0.005114632309200765
412189116,4,,,POINT (-77.0188533 -12.076144),461269855,0.004104372209304102
5589402046,3,,,POINT (-77.1236365 -11.8239853),882212752,0.0004925744568929323
631734720,4,traffic_signals,,POINT (-77.142746 -12.0631727),628151964,0.05006414785636955
1993703873,3,,,POINT (-76.89292690000001 -12.2740705),629623346,0.022147282082456695
842695108,4,,,POINT (-77.0579647 -11.9853075),498110490,0.0036950123849583292
5589402054,3,,,POINT (-77.1034781 -11.839888),8204207342,0.004385564539488411
1814004171,4,,,POINT (-77.032172 -11.8762081),818620908,0.003924343529300047
387416528,3,,,POINT (-77.0022115 -12.1275151),5022333822,0.004546315530186463
560562642,4,,,POINT (-77.09920049999999 -12.0406531),446404460,0.011461941843225729
560562643,4,,,POINT (-77.09900399999999 -12.040634),446404460,0.011272914733474896
3737747935,4,traffic_signals,,POINT (-77.08371320000001 -11.962213),454602197,0.002189628791880199
3737747937,4,traffic_signals,,POINT (-77.0836941 -11.9623463),454602197,0.0022035921869699286
3627352550,3,,,POINT (-76.9725002 -12.0675289),519734585,0.011471291974472355
442761704,3,traffic_signals,,POINT (-76.9993765 -12.1394529),358956284,0.0024625754578556673
3736732137,3,,,POINT (-77.0636873 -11.9897349),550525040,0.0043589459222407485
263389679,4,,,POINT (-77.058302 -12.080689),451469524,0.0023600423869567307
4406378995,3,,,POINT (-77.0258346 -12.036073),440695570,0.004563497286569991
914293237,3,,,POINT (-76.8580692 -12.2291742),445592461,0.0022987367482485512
263389687,4,,,POINT (-77.0521074 -12.0831883),451472050,0.004676294594642543
263389688,4,,,POINT (-77.0505981 -12.0826054),451472050,0.0037481238588792337
263389689,3,,,POINT (-77.0497112 -12.0822705),451472050,0.0034565358735692666
3736732154,4,,,POINT (-77.06161350000001 -12.0083371),620987840,0.002990499280131176
263389691,4,traffic_signals,,POINT (-77.0487862 -12.0820081),451472050,0.0034942454647380206
3736732156,4,,,POINT (-77.0615236 -12.0088528),620987840,0.0035049347923899986
182419965,3,,,POINT (-76.6791102 -11.9230453),439933749,0.012022731234488613
263389694,3,,,POINT (-77.0477825 -12.0819759),451472050,0.004011458230833548
263389695,3,,,POINT (-77.04761449999999 -12.0819909),451472050,0.004131049517165653
412189184,3,,,POINT (-77.0226057 -12.0764836),438009538,0.0032822843773205367
263389697,3,,,POINT (-77.04697040000001 -12.0821193),451472050,0.004667138271126276
412189186,4,,,POINT (-77.0233942 -12.0749051),396423128,0.003365366209641014
4234707459,4,,,POINT (-76.9367543 -12.2131886),448506440,0.0009028013638828604
1273758211,4,,,POINT (-76.9635629 -12.1328088),420426071,0.0030256293959380646
3736732158,4,,,POINT (-77.0898873 -12.0116179),795936493,0.0034320551674715417
4276978176,4,,,POINT (-77.0860749 -12.0874256),446738378,0.004581280845887377
3738206731,3,,,POINT (-76.8957588 -11.98595),818142878,0.004237376830913213
627835408,3,,,POINT (-77.1228576 -12.0719839),446736754,0.02839512533066787
3738206739,3,,,POINT (-76.92393060000001 -11.9860505),513983868,0.011099733896277133
3738206740,3,,,POINT (-76.8364728 -11.9869823),483500666,0.01698771807166952
1273889301,3,,,POINT (-77.0038413 -12.20349),612133933,0.009131372713246525
4268392982,3,,,POINT (-77.12154150000001 -12.0732134),446736754,0.02671607412587396
6032949785,3,,,POINT (-77.0486313 -11.9772608),835573440,0.0015775658303442874
4357685789,4,,,POINT (-77.01325420000001 -11.9822273),115437542,0.000984476420473922
263389729,4,traffic_signals,,POINT (-77.0487808 -12.0818756),451472050,0.0033781185922108227
1273594402,4,,,POINT (-76.93899020000001 -12.1340568),446932301,0.0016722787657345313
8978825764,3,,,POINT (-76.9811521 -12.0477157),444766647,0.004703370826208923
263389733,4,,,POINT (-77.0521648 -12.0830692),451472050,0.00458927237858807
1399063080,4,,,POINT (-77.0564677 -12.0579566),445802351,0.0012906946631867566
462979629,3,,,POINT (-77.0815363 -12.0775011),819611568,0.009314733448955309
1399063094,4,,,POINT (-77.0545485 -12.062655),559792969,0.0015845861999290612
1951269430,3,,,POINT (-77.0026824 -11.9962517),438893960,0.0030149671240135845
611484217,3,,,POINT (-77.0837021 -12.0780594),446738378,0.010568172349699586
1399063099,4,,,POINT (-77.0569026 -12.0610791),445802351,0.0025586016770068397
821756480,4,,,POINT (-77.01209950000001 -12.0177061),459043313,0.0019156745583959564
847512129,4,,,POINT (-77.0931458 -12.0296398),332993873,0.00788988954575714
847512130,4,,,POINT (-77.0929357 -12.0291617),332993873,0.007677311467012264
847512131,4,,,POINT (-77.0927416 -12.0286733),332993873,0.007512020296544766
847512132,4,,,POINT (-77.0932825 -12.0299914),446404460,0.00788502010660343
847512133,4,,,POINT (-77.0876943 -12.0292098),332993873,0.0024379366976763793
1256325701,4,traffic_signals,,POINT (-77.0477518 -11.9151491),445403267,0.003536537271698589
1814004295,4,,,POINT (-77.0300853 -11.8779767),818620908,0.002534175056049333
821756488,4,,,POINT (-77.01114680000001 -12.0178157),459043313,0.0009724157193051684
611484233,3,,,POINT (-77.0823372 -12.0780942),819611568,0.01019391700959924
847512138,4,,,POINT (-77.08789899999999 -12.0296872),332993873,0.0026584501493502714
847512139,4,,,POINT (-77.0881129 -12.0301706),332993873,0.0029652829176723614
847512140,4,,,POINT (-77.0882574 -12.0305204),332993873,0.0032137728660805534
847512135,4,,,POINT (-77.0891254 -12.0290432),332993873,0.0038773438077717164
847512144,4,,,POINT (-77.08968590000001 -12.0303678),332993873,0.004538573489784938
1951269457,3,,,POINT (-77.003694 -11.996303),459051886,0.003439484734679279
4261053019,4,,,POINT (-77.08705569999999 -11.9964533),795926841,0.00316366364284995
1399063132,3,,,POINT (-77.0588482 -12.0607028),465060105,0.0036962929862930883
1399063134,4,,,POINT (-77.0573631 -12.0589885),445802351,0.0017887971206106668
1399063151,4,,,POINT (-77.05366189999999 -12.0587091),445802351,0.001923668677366447
1844839026,4,,,POINT (-77.0023616 -12.1741533),438494775,0.0033270744431843965
4796023415,3,,,POINT (-76.9265022 -12.1783552),408902351,0.002722914508012993
391021177,4,,,POINT (-77.0144837 -12.1413033),459595827,0.0014079293807818954
391021178,4,,,POINT (-77.0151467 -12.140731),459595827,0.0014222938472228173
391021179,4,,,POINT (-77.0160881 -12.1399016),459595827,0.0021882183764414327
4202660476,4,,,POINT (-76.9664848 -12.1456191),512413267,0.0018686198041321068
331597632,4,traffic_signals,,POINT (-77.1050475 -12.071973),628151964,0.011500374999114259
4337566340,3,,,POINT (-77.03172000000001 -12.0954218),401492787,0.007798851975403942
1843102342,3,,,POINT (-77.09962090000001 -12.0344995),446404460,0.011184193477536018
2761654924,3,,,POINT (-76.98494650000001 -12.1602089),419992758,0.0028520950300643753
1843102351,3,,,POINT (-77.099273 -12.0356168),446404460,0.010709673336767724
5615223441,3,,,POINT (-76.8976218 -11.9754714),818142878,0.011280499208183076
5615223444,3,,,POINT (-76.89843190000001 -11.976185),818142878,0.010434447915948854
624493225,3,,,POINT (-77.11243810000001 -12.0726521),628151964,0.018352750852193726
4334474649,3,,,POINT (-77.03491219999999 -11.9011009),593206880,0.0025152270670087116
1399063217,3,,,POINT (-77.0553488 -12.0633756),559792969,0.0015535194318157446
1399063223,3,,,POINT (-77.0548446 -12.0635445),559792969,0.001036448756573616
8982463159,3,,,POINT (-76.99089480000001 -12.0155773),166092776,0.006120155308411995
639107769,4,,,POINT (-77.0695173 -12.0776763),819611568,0.003069176821448419
1843102397,3,,,POINT (-77.0595287 -12.0491297),623949369,0.006515095434266331
316801727,4,traffic_signals,,POINT (-77.0716279 -12.0965559),129898309,0.005832300460583923
316801728,4,traffic_signals,,POINT (-77.0718665 -12.0971215),129898309,0.006327423665482914
3042149058,4,,,POINT (-77.049986 -12.0233623),796470799,0.0035934672565357023
1399063237,4,,,POINT (-77.0529906 -12.0630576),435373492,0.0005397267778491585
817660614,3,,,POINT (-77.01017710000001 -11.9816008),115437542,0.002243889427408881
1273594567,3,,,POINT (-76.9199613 -12.1646756),442135708,0.0032995292920604538
1399063249,4,,,POINT (-77.05313990000001 -12.0635805),435373492,0.0002458651988735007
1938227922,3,,,POINT (-76.9815476 -12.025095),584835864,0.004050694960691487
1342138346,3,,,POINT (-76.97726900000001 -11.965145),585233643,0.006585520414163705
1287422680,3,,,POINT (-77.02262469999999 -12.200434),584943911,0.0025897411923367056
262573997,3,,,POINT (-77.0182427 -12.1194434),654823323,0.0029548404892507955
1273889504,4,,,POINT (-76.9417274 -12.1412241),441998032,0.0014001967043401056
3738206957,4,,,POINT (-76.8752374 -12.0032564),828655452,0.010380773703931326
3630203630,4,,,POINT (-77.000917 -12.1057999),804787417,0.006644652563303866
627180271,4,,,POINT (-77.0877102 -12.0401887),446404460,0.003961157115676495
885687025,4,,,POINT (-77.0649007 -12.0326593),796445930,0.0013814763598451675
262570744,4,,,POINT (-77.0368074 -12.1115747),289487120,0.009095011822249288
885687041,4,,,POINT (-77.06497899999999 -12.0332369),796445930,0.0019509436532593066
7556301576,3,,,POINT (-76.8139493 -12.1184021),622544541,0.0018441477172403702
6829179665,3,,,POINT (-76.92836819999999 -12.2056812),462609028,0.004126166322684477
262570769,4,,,POINT (-77.0357796 -12.1140021),289487120,0.00722597454379997
4927554323,3,,,POINT (-77.0251567 -12.0755623),396423128,0.002785317200068956
4224615189,4,,,POINT (-76.92531719999999 -12.2322424),810560453,0.0025046034331299
1273725720,4,traffic_signals,,POINT (-77.017957 -12.0616338),448870916,0.004947348493137293
370967339,4,traffic_signals,,POINT (-77.01858850000001 -12.1046911),804482995,0.002698619565625943
629048130,4,,,POINT (-77.130763 -12.0669917),628151964,0.03749903144007419
6162088771,3,,,POINT (-76.8901328 -12.2316),657973689,0.0033955283740430987
1396409155,4,,,POINT (-77.06331849999999 -12.0628059),465060105,0.0041728487083169665
1273889605,3,,,POINT (-76.9476866 -12.0343179),469796837,0.004776891322520136
844464967,4,,,POINT (-77.0782153 -12.0123171),795986056,0.0035977105520415636
821756744,3,,,POINT (-77.0106284 -12.0178797),459043313,0.00048752938590046946
263390027,4,,,POINT (-77.0509588 -12.085315),451472050,0.00647899896417546
3996615508,3,,,POINT (-77.1158757 -12.0405774),446404460,0.02761810106455992
4283138901,3,,,POINT (-76.9600749 -12.1216668),442105203,0.008607805255800563
370967384,4,traffic_signals,,POINT (-77.01860069999999 -12.1044521),804482995,0.0029129224157215428
1573127001,4,,,POINT (-76.9648189 -12.1695731),566231184,0.0016440404287161865
5577540442,3,,,POINT (-77.0134082 -12.1005592),804443929,0.008344714038154323
1573127003,4,traffic_signals,,POINT (-76.9718163 -12.1538612),512413289,0.0007352035517470911
387416929,3,,,POINT (-77.0012191 -12.128353),5022333822,0.0033448616847341983
1573127009,3,,,POINT (-76.9627151 -12.1796264),451419718,0.00045564582357890735
3740697448,4,,,POINT (-76.89441619999999 -12.2287976),7113250289,0.0009291278706354295
263390056,4,,,POINT (-77.0520619 -12.0813513),451472050,0.0030344318786596405
263390064,3,,,POINT (-77.0507387 -12.0852956),451472050,0.006441600022492683
1573127026,4,,,POINT (-76.9623388 -12.1728396),437491771,0.0013237659325077407
1834091379,3,,,POINT (-76.9466762 -12.0926307),617902202,0.006668690214160942
1834091381,3,,,POINT (-76.9466475 -12.0927139),617902202,0.006601270638478459
1834091391,4,,,POINT (-76.9461761 -12.093958),617902202,0.005621854256603395
1426686852,3,,,POINT (-77.032191 -12.0923859),401494450,0.005986677053602141
1426686853,3,,,POINT (-77.0331267 -12.0921918),401494450,0.0057983786816016535
1573127046,4,,,POINT (-76.967602 -12.1724742),437873284,0.001433675327287688
1273824143,3,,,POINT (-76.9242023 -12.234109),810560452,0.0022706985737399378
1573127058,3,,,POINT (-76.9704268 -12.1491812),512413275,0.00042055420899168383
1396409237,4,traffic_signals,,POINT (-77.0757031 -12.0593211),4206215629,0.0029288842824465133
262570902,4,,,POINT (-77.03579430000001 -12.1158686),289487120,0.006986442744389079
1426686872,3,,,POINT (-77.0350916 -12.0881992),401494450,0.0030432440522923537
1573127068,4,,,POINT (-76.96163850000001 -12.1702375),7287146504,0.0034495244686787835
1396409246,3,,,POINT (-77.0692389 -12.0545654),4206215629,0.005973199347922513
1396409247,3,,,POINT (-77.0693581 -12.0545802),4206215629,0.005891356316673849
2182644641,3,,,POINT (-77.07586259999999 -11.869173),468921336,0.0029698881983631267
1781236643,4,,,POINT (-76.972561 -12.1559597),512413289,0.002863956775599069
263390121,4,,,POINT (-77.0506506 -12.0836422),451472050,0.004786016388173485
4356244396,3,,,POINT (-77.0068321 -12.0743407),832020961,0.0026380282014397145
3738207151,4,,,POINT (-76.9007532 -12.0139415),483787312,0.006733758915390667
3738207153,3,,,POINT (-76.90103499999999 -12.0140689),560086472,0.006747668837294248
1814004659,3,,,POINT (-77.0293087 -11.884157),367128690,0.00141461408246766
3758359479,3,,,POINT (-76.99272740000001 -12.187604),441863091,0.0008161333164062369
1317143479,4,,,POINT (-76.9964141 -11.9664533),119441952,0.003979322932594134
3758359483,3,,,POINT (-76.9923204 -12.1860926),441863091,0.002115425519534013
1273660349,4,,,POINT (-76.9238514 -12.1965806),372226564,0.0007041865752868198
1573127105,4,,,POINT (-76.9616109 -12.1701258),7287146504,0.0033344959993957543
6016402370,3,,,POINT (-77.1285626 -11.9591104),605381902,0.02008002153551317
1573127109,4,,,POINT (-76.959909 -12.1365425),552398434,0.002417218556408594
1404109773,3,,,POINT (-76.971391 -12.1924244),372285785,0.004576764856853315
825426894,3,,,POINT (-76.9674983 -12.0178499),584835862,0.0040855537768752035
1317143509,3,,,POINT (-77.0044719 -11.9685652),585233651,0.0019385537236692515
316802006,3,,,POINT (-77.06114340000001 -12.0682095),465060104,0.0040698681169506895
