osmid,street_count,highway,ref,geometry,hospital_osmid,hospital_dist
1425922073,4,,,POINT (-77.0507008 -12.0880257),5008524121,0.003997627724159513
3102660638,3,,,POINT (-77.02453389999999 -12.1348962),618688385,0.009606391579062299
3102660641,4,,,POINT (-77.02506630000001 -12.1350881),618688385,0.010121297850034195
471062564,4,,,POINT (-76.9527126 -12.0559021),117005900,0.009329762730324091
2887440421,4,,,POINT (-76.99305769999999 -12.07268),4576632912,0.0077749428192619326
2887440422,4,,,POINT (-76.9926694 -12.072591),4576632912,0.007995318383097376
1940314149,4,,,POINT (-76.96554260000001 -12.0161197),513990850,0.017645728708036018
471062568,4,traffic_signals,,POINT (-76.9517659 -12.0602871),117005900,0.0064464129022200525
2887440425,3,,,POINT (-76.98870239999999 -12.0707668),4576632912,0.010500906090983914
2887440428,4,,,POINT (-76.992994 -12.0727659),4576632912,0.007880664262163363
471062572,3,,,POINT (-76.951514 -12.061701),835415398,0.005854331727298364
471062574,4,traffic_signals,,POINT (-76.9510487 -12.0630843),835415398,0.005101678463096756
2887440432,3,,,POINT (-76.9922964 -12.0736498),4576632912,0.008999584323871095
1273518130,4,,,POINT (-76.8472182 -11.9989991),320125239,0.03156534493125466
5476898869,3,,,POINT (-77.02930480000001 -12.119708),431592740,0.006494400608407477
1577277494,3,,,POINT (-76.93412309999999 -12.0382043),699538736,0.01211379807076988
316069944,4,,,POINT (-76.9950853 -12.1412489),185197319,0.011067184285638371
605673529,4,,,POINT (-77.06698160000001 -12.0853919),175012617,0.005815981217888328
1940314170,4,,,POINT (-76.96663049999999 -12.0165718),513990850,0.01871299061620371
1768675388,4,,,POINT (-77.11326440000001 -11.8701096),435520977,0.012632220701002913
605673534,4,,,POINT (-77.067967 -12.0850465),175012617,0.0068463105824669865
1940314180,4,,,POINT (-76.9677408 -12.0170334),513990850,0.019815181154333016
1273878599,3,,,POINT (-76.7626343 -11.9740923),483500696,0.05268698352463424
3370211399,3,,,POINT (-77.0667371 -12.0096154),446209514,0.014310618848651877
1940314183,4,,,POINT (-76.9678284 -12.0170646),513990850,0.019902652017003458
5721315402,4,,,POINT (-76.93562350000001 -11.9655747),513169741,0.01683458746785048
5721315403,4,,,POINT (-76.9358527 -11.9660279),513169741,0.01632739660264284
1754028108,3,,,POINT (-76.9066208 -12.210178),126861263,0.025417420839677556
5721315404,4,,,POINT (-76.9360935 -11.9665255),513169741,0.015774937728635422
5721315405,4,,,POINT (-76.9363431 -11.9670375),513169741,0.015205781518643427
605673551,4,,,POINT (-77.07106659999999 -12.0839202),866156340,0.009979324642958445
1273682001,4,,,POINT (-76.943518 -12.1627267),437683615,0.009188058451073131
4279130206,3,,,POINT (-77.1425776 -12.05779),428111371,0.010904706415118856
1571641441,3,,,POINT (-76.7707249 -12.0872401),320125239,0.08719892032335055
4351514723,3,,,POINT (-76.9990818 -12.1115904),338350659,0.001146632270561334
9362954341,4,,,POINT (-77.0056058 -12.0382322),122541909,0.00815681683814265
4214544487,3,,,POINT (-77.0469039 -12.0942435),5008524121,0.010153323689574844
4334049386,3,,,POINT (-76.97227820000001 -12.1922826),-9724186,0.012833973728141771
181327978,3,,,POINT (-76.8292849 -12.0096804),320125239,0.010697780206732833
9362954353,3,,,POINT (-77.05108749999999 -12.0344263),4435018834,0.003932503929850526
181983357,5,traffic_signals,,POINT (-76.8267834 -12.0074128),320125239,0.010367117013883253
1768675457,4,,,POINT (-77.1117581 -11.8712919),435520977,0.013972370266872808
1753962626,3,,,POINT (-77.0064163 -12.1463006),185197319,0.002254851080116881
263116931,3,,,POINT (-77.0287131 -12.0787568),450128393,0.008437017497788574
1273747587,4,,,POINT (-76.9248075 -12.1807114),370798546,0.016309666757706946
9362954371,4,,,POINT (-77.0584824 -12.0345137),4435018834,0.0034900768609899984
263116934,4,traffic_signals,,POINT (-77.0284802 -12.0804717),450128393,0.008871955267999663
263116935,4,,,POINT (-77.0298148 -12.090762),436278843,0.011803999575600936
263116936,4,,,POINT (-77.0296077 -12.0900566),436278843,0.011592924959020373
263116938,5,traffic_signals,,POINT (-77.0291048 -12.088333),436278843,0.011261049090487342
263116939,3,,,POINT (-77.0288819 -12.0875238),436278843,0.011188990529987662
263116941,4,,,POINT (-77.0286558 -12.0867256),436278843,0.01118540967105156
263116942,3,,,POINT (-77.0284726 -12.0859255),436278843,0.011200604715168636
605673613,3,,,POINT (-77.06661680000001 -12.0843971),175012617,0.005709977823685842
1940314254,4,,,POINT (-76.9708866 -12.0184451),456121389,0.022824694857678383
1754224786,4,,,POINT (-76.8215952 -12.0294525),320125239,0.013991275511601373
1940314253,4,,,POINT (-76.97081590000001 -12.0184201),456121389,0.022843635901294252
263116949,4,traffic_signals,,POINT (-77.0280293 -12.0837023),450128393,0.010458818417387411
263116950,4,traffic_signals,,POINT (-77.02817330000001 -12.082676),450128393,0.009865190518583932
263116951,4,traffic_signals,,POINT (-77.02818430000001 -12.0826151),450128393,0.009830033208761935
263116952,4,,,POINT (-77.0283333 -12.0815421),450128393,0.009299135847992013
263116953,4,traffic_signals,,POINT (-77.0285616 -12.0798571),450128393,0.008681032797419047
263116954,4,,,POINT (-77.02873339999999 -12.0780477),450128393,0.008431740118132122
1753962647,3,,,POINT (-76.99868979999999 -12.1679591),394469163,0.020501049406631774
1273452700,4,,,POINT (-76.9245045 -12.0283368),467541158,0.0015063669116084654
1753962646,3,,,POINT (-76.99839369999999 -12.1673605),394469163,0.020793763447194382
1754224802,4,,,POINT (-76.8218715 -12.0296203),320125239,0.014185919139562492
6064593059,3,,,POINT (-77.02934980000001 -12.0891628),436278843,0.01138416699371542
605673635,4,,,POINT (-77.06898080000001 -12.0907887),39557243,0.007660764733350125
4346206373,4,,,POINT (-77.1442388 -12.0622861),428111371,0.011176518110712623
4289583270,4,,,POINT (-76.9710547 -12.1648975),437642241,0.00180249917388838
1273780399,4,traffic_signals,,POINT (-76.9314868 -12.0378827),699538736,0.01031794382405359
1701402808,4,,,POINT (-76.9800506 -12.1899333),-9724186,0.02092936645852458
605673657,4,,,POINT (-77.06934149999999 -12.0917474),39557243,0.007052825412536963
1701402810,4,,,POINT (-76.98326470000001 -12.1920698),419918941,0.01990205649862919
4333066430,4,,,POINT (-76.82022859999999 -12.3343644),699686753,0.00872529137445714
605673663,4,,,POINT (-77.0697239 -12.0927347),39557243,0.006543950587842981
1577277630,4,,,POINT (-76.9361584 -12.0329521),699538736,0.01065591170986788
1273452736,4,,,POINT (-76.9832433 -12.197799),419918941,0.020787961463745418
2534627523,4,,,POINT (-77.09675420000001 -11.9902267),699674838,0.022709410418471448
1754224838,4,,,POINT (-76.8222978 -12.0298792),320125239,0.01449525353083353
1754028233,3,,,POINT (-76.91413129999999 -12.2114159),126861263,0.01788157558635905
2534627529,3,,,POINT (-77.0941286 -11.9851548),699674838,0.01823583892306625
605673676,4,,,POINT (-77.0701037 -12.0937486),39557243,0.006158226141437948
138795222,3,,,POINT (-77.0590816 -12.0082033),439241364,0.008897648580413099
138795223,4,,,POINT (-77.05783169999999 -12.0080289),439241364,0.008003653621287358
1640192223,4,traffic_signals,,POINT (-76.7014957 -11.9415094),1884943671,0.010825320560148384
1640192226,4,,,POINT (-76.6969533 -11.9377038),1884943671,0.00490874384881272
4334115044,4,,,POINT (-77.0713597 -12.0972512),39557243,0.006191948007351254
4151826662,4,crossing,,POINT (-77.02179649999999 -12.0578866),485409220,0.0006274599435580664
4151826663,3,,,POINT (-77.02190299999999 -12.056832),485409220,0.0016367166268183965
4151826664,4,traffic_signals,,POINT (-77.02206049999999 -12.0554592),413981813,0.0021276642443716336
5468018921,4,,,POINT (-77.11416800000001 -11.9314279),549170909,0.020901275500661832
1754224874,3,,,POINT (-76.8227009 -12.0300666),320125239,0.014740611996729035
4151826665,4,traffic_signals,,POINT (-77.0235979 -12.0551112),413981813,0.00210274447455162
1940314346,3,,,POINT (-76.97354869999999 -12.0190186),456121389,0.022644048417233883
1317787888,3,,,POINT (-77.0065836 -11.9612198),187076624,0.00581925659596007
1273977074,3,,,POINT (-77.13203849999999 -12.0237433),1846294792,0.004045084754758052
1317787891,4,,,POINT (-76.9998353 -11.9611704),288663199,0.004028013475792559
1273813234,4,,,POINT (-76.9496092 -12.18211),370795534,0.00582990901897005
5468018933,4,,,POINT (-77.1167988 -11.9165276),549170909,0.02989001511589073
5468018934,4,,,POINT (-77.1173584 -11.9200307),549170909,0.028273067705993627
1640192245,4,,,POINT (-76.6956964 -11.934337),1884943671,0.0022324486591868455
3744848123,3,,,POINT (-76.9494473 -12.1705651),437683615,0.00401413898250164
4721301760,3,motorway_junction,8A,POINT (-76.9771222 -12.1239279),3946355480,0.011541440463694718
4332869889,3,,,POINT (-77.0978041 -12.0626385),780622087,0.004584603319236947
1640192256,4,,,POINT (-76.690141 -11.9293323),440103879,0.004260634745383795
605673732,4,,,POINT (-77.07031379999999 -12.0913986),39557243,0.00793018207869408
9219266820,3,,,POINT (-76.92038220000001 -12.0177367),320415894,0.008661695908893338
1571641607,3,,,POINT (-76.81386790000001 -12.1185601),320125239,0.10324262425271341
9219266823,3,,,POINT (-76.9209065 -12.0177876),320415894,0.008658679513621259
9219266825,3,,,POINT (-76.9200658 -12.0176822),320415894,0.008702774616883515
847698182,4,,,POINT (-77.0885522 -12.0174207),4023439900,0.008387929274244183
1940314376,3,,,POINT (-76.9741157 -12.0191434),456121389,0.022645143151780345
4203543815,4,,,POINT (-76.9613389 -12.1352702),160691934,0.025991085547854613
1767758093,3,,,POINT (-77.1218083 -11.8517513),435520977,0.021016967552452314
1767758100,3,,,POINT (-77.1251367 -11.8518135),435520977,0.020601292184069846
1767758103,3,,,POINT (-77.12796729999999 -11.8518779),435520977,0.020655949464784062
1640192279,3,,,POINT (-76.6987505 -11.9362399),1884943671,0.005647225003188217
8878577945,3,,,POINT (-77.042678 -11.8434827),465561830,0.03830319932419817
1577277721,4,,,POINT (-76.9333506 -12.0388603),699538736,0.012154836215052093
4203543818,4,,,POINT (-76.9583524 -12.1332529),160691934,0.027831333298712187
1767758108,4,,,POINT (-77.1282927 -11.8518956),435520977,0.02067685802934069
5452552480,3,,,POINT (-76.9267303 -12.1761462),370798546,0.014155605569844305
4355905824,3,,,POINT (-76.9307416 -12.0434107),699538736,0.015106986247593168
4477147425,3,,,POINT (-77.0373987 -12.0321131),393487901,0.004592719409253656
9528957224,3,,,POINT (-77.0738798 -11.9138101),4557320590,0.012933243014234801
847698219,4,,,POINT (-77.08959040000001 -12.0190686),4023439900,0.0074728015291587145
823974191,4,,,POINT (-77.00144109999999 -12.0056685),169309866,0.003507684238228105
3247167793,3,,,POINT (-77.14260040000001 -12.0579014),428111371,0.01087000191700077
1767758129,3,,,POINT (-77.12176580000001 -11.8535759),435520977,0.019235253803117625
1767758131,4,,,POINT (-77.12301650000001 -11.8536862),435520977,0.018910618995647135
1767758132,4,,,POINT (-77.1251003 -11.8537331),435520977,0.0186835497965
1767758130,3,,,POINT (-77.12175209999999 -11.8536657),435520977,0.019150156661313495
1767758134,4,,,POINT (-77.12846949999999 -11.8538034),435520977,0.018811169487819735
1571641656,3,,,POINT (-76.77046489999999 -12.0852682),320125239,0.08573532212721563
1640192317,4,,,POINT (-76.69206939999999 -11.9316878),440103879,0.0012310166336332068
5452552512,3,,,POINT (-76.9261401 -12.1762358),370798546,0.01473446888482539
1767758146,3,,,POINT (-77.12155439999999 -11.854095),435520977,0.018772735804972976
4081637700,3,,,POINT (-77.0273595 -12.1163221),431592740,0.0031023144906595214
1767758149,4,,,POINT (-77.12091599999999 -11.8542835),435520977,0.018741129872822837
1750358342,3,,,POINT (-77.1255335 -11.9933238),1846294773,0.03093166011730409
4081637702,4,,,POINT (-77.02739889999999 -12.1168566),431592740,0.00361390800952258
4081637706,4,,,POINT (-77.02640890000001 -12.1166784),431592740,0.003778341071093588
1767758159,4,,,POINT (-77.12128610000001 -11.85557),435520977,0.01740282657725796
1767758160,4,,,POINT (-77.125055 -11.8556663),435520977,0.016753053749811446
1767758161,4,,,POINT (-77.1284132 -11.8557366),435520977,0.016892492725175453
823974226,4,,,POINT (-76.9991093 -12.0027885),169309866,0.0072132914227787835
1640192339,4,,,POINT (-76.69491290000001 -11.9333555),1884943671,0.0017010944419305284
823974230,4,,,POINT (-77.0007109 -11.9961825),817079360,0.012276132964029171
9143802201,3,,,POINT (-76.890113 -12.0461129),454698428,0.022796555436935376
263117153,3,,,POINT (-77.0288518 -12.0787815),450128393,0.00829890922455463
263117156,3,,,POINT (-77.02901629999999 -12.0777672),450128393,0.008172564533100462
263117160,3,,,POINT (-77.02990699999999 -12.0778177),450128393,0.0072813625341842545
1750358376,3,,,POINT (-77.1240356 -11.9934711),1846294773,0.03137584298711709
1640192365,4,,,POINT (-76.6928894 -11.9377193),817718681,0.003412247032283238
1767758190,4,,,POINT (-77.12501140000001 -11.8575838),435520977,0.014839007253564306
605673839,4,traffic_signals,,POINT (-77.0692758 -12.0884467),175012617,0.0083127202418774
1754225009,3,,,POINT (-76.8233254 -12.0310041),320125239,0.015773489228671122
2145114482,3,,,POINT (-76.877539 -12.0410363),454698428,0.029929266232140577
823974260,3,,,POINT (-77.0012299 -12.0060721),169309866,0.0033552645047844904
9725663604,3,,,POINT (-76.8381304 -11.9911324),483500696,0.0247534950255986
1767758198,4,,,POINT (-77.1283576 -11.857648),435520977,0.014999338817187858
605673844,4,,,POINT (-77.0702991 -12.0880843),175012617,0.00922950366219295
9725663608,3,,,POINT (-76.8216924 -11.9836653),483500696,0.008579901891258264
605673847,6,,,POINT (-77.07130410000001 -12.0877108),866156340,0.009337535010010048
5010413946,4,,,POINT (-76.9562088 -12.1351382),160691934,0.026030948187973652
5010413947,4,,,POINT (-76.9558856 -12.1353814),160691934,0.025816893445322564
6292494711,3,,,POINT (-77.0993986 -11.9941316),439627528,0.02144935521613629
6294690165,3,,,POINT (-77.0534675 -11.9372179),111800007,0.007038548826934261
1754225024,4,,,POINT (-76.82333730000001 -12.0311613),320125239,0.015930088557220768
4334049666,3,,,POINT (-77.0622532 -12.0853803),175012617,0.0013812233711863202
605673864,4,,,POINT (-77.07239730000001 -12.0873361),866156340,0.008219318141508298
1317788042,4,,,POINT (-76.9977334 -11.9564137),288663199,0.001445827826549659
2465749392,3,,,POINT (-76.9771379 -12.2168581),9724186,0.02815390353734182
1754225056,4,,,POINT (-76.82368580000001 -12.0314206),320125239,0.01625332554521687
1302813092,3,,,POINT (-76.9862115 -12.0808572),151303103,0.007651435157215704
5010413988,3,,,POINT (-76.9567473 -12.1327388),160691934,0.028388448000518034
263412134,3,,,POINT (-77.03206110000001 -12.0694586),437496535,0.00880504635735911
4776876457,3,,,POINT (-76.90497740000001 -12.0152459),454698428,0.013430141047073645
5078079913,3,,,POINT (-77.1230145 -12.0659833),1846295645,0.001613790935584682
386849198,4,traffic_signals,,POINT (-76.9969127 -12.1345769),3946355480,0.01123456529508359
1405213105,4,,,POINT (-76.9327658 -12.2145459),126861263,0.003313927432818892
1767758258,3,,,POINT (-77.12832710000001 -11.8586981),435520977,0.013961482283230723
1756251945,4,,,POINT (-77.12258540000001 -11.8276631),405698392,0.0027996994646100424
419486143,3,,,POINT (-76.9766621 -12.1100269),3946355480,0.021011857317190945
5532080582,4,,,POINT (-77.13564100000001 -12.0441592),1846294792,0.018856931320488098
1768675784,4,,,POINT (-77.1029561 -11.8738696),435520977,0.022776743101834408
1674140110,3,,,POINT (-76.9580235 -12.194954),9724186,0.0016735759900442036
605673950,4,,,POINT (-77.0732361 -12.0959871),39557243,0.008194497878372217
471063009,4,traffic_signals,,POINT (-76.9516082 -12.0608358),117005900,0.006182002188055695
471063010,4,traffic_signals,,POINT (-76.95162120000001 -12.0602221),117005900,0.006322196272177529
1754225131,3,,,POINT (-76.82465139999999 -12.0323716),320125239,0.01739969507926364
1273846259,3,,,POINT (-76.8842101 -12.0184038),454698428,0.023006111927993945
2147047928,3,,,POINT (-76.9435197 -12.1089255),835415398,0.045404479598605545
1918032377,4,,,POINT (-77.06478850000001 -11.9883119),2316632194,0.005537549811569648
1767758330,4,,,POINT (-77.1249511 -11.8595057),435520977,0.012922677134539406
2147047931,4,,,POINT (-76.94074500000001 -12.1054696),835415398,0.04220720818196138
1767758334,3,,,POINT (-77.12527609999999 -11.859516),435520977,0.012897982083480353
1767758342,4,,,POINT (-77.1283016 -11.8595734),435520977,0.013097918129543761
6277650961,3,,,POINT (-76.96101659999999 -12.080193),835415398,0.022407440618510466
1767758354,4,,,POINT (-77.12487059999999 -11.8597723),435520977,0.012661445918781293
1767758357,4,,,POINT (-77.12485839999999 -11.8598678),435520977,0.012566943008087052
114612758,4,,,POINT (-77.0238842 -12.1198672),431592740,0.007808688074701944
4438317591,3,,,POINT (-77.1211356 -12.0549733),436301268,0.008206192414610056
4438317592,3,,,POINT (-77.12089779999999 -12.0547374),436301268,0.008509347610175324
1273977370,3,,,POINT (-76.9579689 -12.1706863),160691934,0.009608157635961454
1767758363,3,,,POINT (-77.1282891 -11.8600032),435520977,0.012674493381133889
1571641894,3,,,POINT (-76.7594489 -12.0724432),320125239,0.08334118421742662
1767758380,4,,,POINT (-77.1264994 -11.8604784),435520977,0.011956779828448803
3233765935,3,,,POINT (-76.9895063 -12.1526638),391969601,0.007024103965597353
309582383,3,,,POINT (-77.0039002 -12.1737454),442795790,0.015473336191500636
316627505,3,traffic_signals,,POINT (-77.0166669 -12.1065923),445502597,0.005146057289208362
1754225199,3,,,POINT (-76.82475030000001 -12.0331618),320125239,0.01818992582980134
114612787,4,,,POINT (-77.0241243 -12.1198898),431592740,0.007699793708264247
262724148,4,traffic_signals,,POINT (-77.04494219999999 -12.116738),431592740,0.017147962097702814
114612789,4,traffic_signals,,POINT (-77.0244505 -12.1196699),431592740,0.0073439065375089764
1755339318,4,,,POINT (-77.0908433 -11.8420962),178024165,0.023386296610665956
3233765943,3,,,POINT (-76.9894535 -12.1530295),391969601,0.007234853091025917
262724151,4,traffic_signals,,POINT (-77.0470409 -12.1145911),431592740,0.018945143254235106
262724152,4,,,POINT (-77.04776390000001 -12.113871),431592740,0.019633155102226154
262724153,3,,,POINT (-77.0483778 -12.113243),431592740,0.020239442150560907
605674040,4,traffic_signals,,POINT (-77.07286360000001 -12.0950099),39557243,0.008066205849215535
1273977405,3,,,POINT (-76.97464100000001 -12.0547235),456121389,0.014696217084303428
114612795,3,,,POINT (-77.0281999 -12.1191676),431592740,0.0058487395799470395
1768675895,4,,,POINT (-77.1085345 -11.8745965),435520977,0.017290493328380126
1755339321,3,,,POINT (-77.0901824 -11.8423601),178024165,0.022836338050998953
114612794,4,traffic_signals,,POINT (-77.02671549999999 -12.1191886),431592740,0.006039452946059039
1768675904,4,,,POINT (-77.1084233 -11.874636),435520977,0.017405817476138633
1767758403,4,,,POINT (-77.1282526 -11.8612569),435520977,0.011442175149273292
1410325063,3,motorway_junction,15A,POINT (-76.97369089999999 -12.1884705),-9724186,0.015353908356822786
605674059,4,,,POINT (-77.0725092 -12.094033),39557243,0.008088770217364835
1767758414,4,,,POINT (-77.128244 -11.861337),435520977,0.01136219137022088
605674066,4,,,POINT (-77.07212560000001 -12.0930227),39557243,0.00823645355369818
4337293907,3,,,POINT (-77.0238952 -12.1286038),618688385,0.00617121420860851
114612820,4,,,POINT (-77.02744610000001 -12.1190526),431592740,0.005775075181164908
114612821,4,traffic_signals,,POINT (-77.02671309999999 -12.1190616),431592740,0.005916681929971763
114612822,4,traffic_signals,,POINT (-77.0256387 -12.1190775),431592740,0.006277517364392709
7564679763,3,,,POINT (-77.0424751 -12.0432209),291986361,0.0019899808397310335
3170851413,3,,,POINT (-76.8770657 -12.0411238),454698428,0.03039667033851352
114612819,3,traffic_signals,,POINT (-77.0289092 -12.1190339),431592740,0.005766452147238058
4337293915,4,,,POINT (-77.02374570000001 -12.1291697),618688385,0.006095704186513861
4337293916,4,,,POINT (-77.0237121 -12.1292237),618688385,0.006072388630508274
5048425054,3,,,POINT (-77.0728376 -11.9255753),4557320590,0.01256191618001496
605674075,4,,,POINT (-77.07175959999999 -12.0920018),39557243,0.008540054596131798
1571641948,4,,,POINT (-76.7635988 -12.0772324),320125239,0.08382077960153511
1755339362,3,,,POINT (-77.0818438 -11.8447922),178024165,0.017852309131714764
301455974,4,traffic_signals,,POINT (-77.097088 -12.0625195),780622087,0.004157228583680057
3170851431,4,,,POINT (-76.8766289 -12.041248),454698428,0.03084609336958387
3170851432,3,,,POINT (-76.8813399 -12.039011),454698428,0.025632683941230767
1273453161,4,,,POINT (-76.9705922 -12.1391543),391969601,0.01627844672564177
1767758442,3,,,POINT (-77.12821820000001 -11.8626182),435520977,0.010111506126158853
386849385,4,,,POINT (-76.9928838 -12.1283162),3946355480,0.004892424055997093
1273748076,3,,,POINT (-77.0087157 -12.14658),185197319,0.003825991105942885
3170851437,3,,,POINT (-76.879587 -12.0382692),454698428,0.026973241123603504
4263238254,3,,,POINT (-77.10940600000001 -12.0458166),420078496,0.0029348707553724057
4276378223,3,,,POINT (-76.9346484 -12.0369039),699538736,0.011531360293775363
1767758448,3,,,POINT (-77.1282076 -11.8632027),435520977,0.009543949129395275
1754225265,4,,,POINT (-76.8242491 -12.0351322),320125239,0.020002315667262134
3170851444,3,,,POINT (-76.87676260000001 -12.0386094),454698428,0.029741863319060032
1755339375,3,,,POINT (-77.07926740000001 -11.8457392),178024165,0.01673256875609792
1754225272,4,,,POINT (-76.8241065 -12.0355917),320125239,0.020426161069383133
1767758457,3,,,POINT (-77.1281826 -11.8642565),435520977,0.00852478864699659
1754225275,3,,,POINT (-76.8251751 -12.035724),320125239,0.02077952582403616
4276378236,3,,,POINT (-76.93463939999999 -12.0372469),699538736,0.011763272638213603
1755339391,3,,,POINT (-77.0966475 -11.846961),178024165,0.02322246406852563
3170851456,3,,,POINT (-76.8790724 -12.0378968),454698428,0.02732688495312324
1755339392,3,,,POINT (-77.0788089 -11.8470172),178024165,0.015464266226317374
1767758466,3,,,POINT (-77.12815929999999 -11.8653259),435520977,0.007501102268979975
1768675970,3,,,POINT (-77.1047051 -11.8750252),435520977,0.021143438537222295
1767758470,3,,,POINT (-77.1281358 -11.8664068),435520977,0.00648153066932327
4015512198,4,,,POINT (-77.13340150000001 -12.0471323),428111371,0.016050497288088123
1755339401,3,,,POINT (-77.0784915 -11.8475099),178024165,0.014987026532321496
1754225292,3,,,POINT (-76.82563 -12.0360113),320125239,0.021168464680715423
1767758478,3,,,POINT (-77.1280483 -11.867254),435520977,0.005669159341014625
1754225300,4,,,POINT (-76.82489769999999 -12.0360822),320125239,0.02106598155443034
4015512212,4,traffic_signals,,POINT (-77.1265564 -12.0446531),436301268,0.01824922087178989
263117467,4,,,POINT (-77.0272763 -12.089733),436278843,0.013498808097860089
1754225307,4,,,POINT (-76.8267427 -12.0367346),320125239,0.022165810640131955
263117470,4,,,POINT (-77.0305383 -12.0901722),436278843,0.010873574797106697
263117471,4,,,POINT (-77.0316337 -12.0903346),436278843,0.010089404582458559
1754225311,4,,,POINT (-76.82644980000001 -12.0371248),320125239,0.022457867923587338
1767758498,3,,,POINT (-77.12785239999999 -11.8683302),435520977,0.004617143806881943
4328512159,3,,,POINT (-77.1279128 -12.0288919),1846294792,0.002667681835551229
1755339428,3,,,POINT (-77.0775593 -11.8490569),178024165,0.013535484509889286
605674150,4,,,POINT (-77.0759583 -12.0938813),866156340,0.008417864171147713
507206324,3,,,POINT (-77.00607309999999 -12.1412922),185197319,0.0028650787986340335
5182741173,4,,,POINT (-76.9548485 -12.2172095),436277181,0.00921948044837394
1828805303,3,,,POINT (-76.8506249 -12.2844888),525919060,0.047582211465181164
5727255086,3,,,POINT (-77.09072999999999 -11.8597562),178024165,0.011685504002424405
5182741178,4,,,POINT (-76.95645570000001 -12.2145232),436277181,0.011643014177842552
1940314814,4,,,POINT (-76.97546730000001 -12.0217014),456121389,0.02055342310411653
4341553858,3,,,POINT (-77.13331719999999 -12.0553452),428111371,0.007837792637750501
1767758533,4,,,POINT (-77.11869539999999 -11.8695912),435520977,0.007536443603173328
1909185225,3,,,POINT (-77.0997409 -12.0452518),133436884,0.002857122982487477
1482250956,3,,,POINT (-77.00613920000001 -12.061027),4576632912,0.009763576789875186
5182741197,4,,,POINT (-76.9457398 -12.2324337),372661035,0.010899564560234757
5182741196,4,,,POINT (-76.9457877 -12.2323537),372661035,0.01094568636251589
5182741204,3,,,POINT (-76.9430389 -12.2370149),372661035,0.009528957511517099
1767758548,3,,,POINT (-77.1210639 -11.8709419),435520977,0.0048487583764656485
605674198,4,traffic_signals,,POINT (-77.07494370000001 -12.0942319),866156340,0.009293026398702723
1767758550,3,,,POINT (-77.1255201 -11.871157),435520977,0.001261410583698918
938883942,4,,,POINT (-77.0836566 -12.0422634),1904507931,0.013368037230430426
1767758557,4,,,POINT (-77.1272811 -11.8714827),435520977,0.0018439028130781718
1767758558,4,,,POINT (-77.12743709999999 -11.8715097),435520977,0.001967947743777008
605674205,4,,,POINT (-77.0745787 -12.0932471),866156340,0.008779311565890706
1273682657,4,,,POINT (-77.12835750000001 -11.8268798),405698392,0.008587804901769776
605674212,4,,,POINT (-77.07385050000001 -12.091249),866156340,0.008053032712917274
1767758565,4,,,POINT (-77.1225388 -11.871782),435520977,0.0032086182534712382
262724326,3,,,POINT (-77.0484495 -12.1132812),431592740,0.02031103428635263
316627688,3,,,POINT (-77.011948 -12.0984124),780628452,0.00983688425165398
262724330,4,,,POINT (-77.04640860000001 -12.1153425),431592740,0.018381793220449333
5468183274,4,,,POINT (-76.95974409999999 -12.1279337),3946355480,0.028287523603031283
1768676075,5,,,POINT (-77.1089712 -11.8758868),435520977,0.017072953633098586
262724333,4,,,POINT (-77.04428679999999 -12.1175008),431592740,0.016680931521379925
262724334,4,,,POINT (-77.0435835 -12.1182202),431592740,0.016203948826879908
605674221,4,,,POINT (-77.07035569999999 -12.082034),175012617,0.01007261253093336
1768676074,4,,,POINT (-77.1088299 -11.8758699),435520977,0.017207903998261335
5468183281,4,,,POINT (-76.9583906 -12.1320017),160691934,0.029082612615450466
5468183282,3,,,POINT (-76.9582027 -12.1311855),160691934,0.029898893842439763
3756612343,4,,,POINT (-76.95384610000001 -12.1957351),9724186,0.005920270753790798
827153144,4,,,POINT (-77.05082760000001 -12.0096553),439241364,0.003632208248870216
5468183289,4,,,POINT (-76.9578997 -12.1307353),3946355480,0.030283674326270944
263117562,4,,,POINT (-77.0271764 -12.0904175),431593693,0.013673940759326242
5468183290,4,,,POINT (-76.95900709999999 -12.1294972),3946355480,0.029079275451200755
1767758585,4,,,POINT (-77.1243928 -11.8728179),435520977,0.001356638539841011
827153149,3,,,POINT (-77.0516532 -12.0102718),439241364,0.002908428980228745
1767758592,4,traffic_signals,,POINT (-77.127163 -11.8730106),435520977,0.0015955226793529665
5468183297,4,,,POINT (-76.9596066 -12.128817),3946355480,0.028446071204708948
5468183298,3,,,POINT (-76.95867320000001 -12.1298651),3946355480,0.029437342739053674
1273649923,4,,,POINT (-76.94139439999999 -12.1425473),160691934,0.02509494438757226
827153156,3,,,POINT (-77.0515602 -12.0107197),439241364,0.002464356498451038
1760647941,3,,,POINT (-77.138069 -11.822299),405698392,0.019186139062962987
316627718,3,,,POINT (-77.0116586 -12.0970495),780628452,0.010804319747816165
827153163,3,,,POINT (-77.0503653 -12.0095671),439241364,0.0038533226251042064
386849548,3,,,POINT (-76.9932963 -12.1290785),3946355480,0.005443712902481159
599284494,4,traffic_signals,,POINT (-77.0360548 -11.8949186),9721207,0.006544092495063601
416635664,3,,,POINT (-77.012708 -12.0637633),122554771,0.00838801815565694
827153171,3,,,POINT (-77.0567155 -12.00312),439241364,0.011238157036560783
1672764179,3,,,POINT (-77.1352914 -12.0458302),428111371,0.01748781717703718
