osmid,street_count,highway,ref,geometry,university_osmid,university_dist
847726746,3,,,POINT (-77.1072581 -12.0071882),70650383,0.04388680925381454
1394788506,4,,,POINT (-77.1107652 -11.9937157),816689154,0.04544829895642869
4378085532,3,,,POINT (-76.8189167 -12.0152212),701396579,0.03359613066193837
847726748,4,,,POINT (-77.10703770000001 -12.007624),70650383,0.043741472767652376
1394788507,5,,,POINT (-77.110342 -11.9941073),816689154,0.045027315078698366
1570261154,3,,,POINT (-77.1015649 -12.0453233),4710755590,0.017287489733913735
1617053858,3,,,POINT (-77.1467037 -11.8407399),621763280,0.1286865988700771
847726757,3,,,POINT (-77.1035009 -12.0087526),70650383,0.040485299534311556
1756940454,4,,,POINT (-77.16311039999999 -11.8362426),621763280,0.14348202291612402
4378085542,3,,,POINT (-76.81886419999999 -12.0154342),701396579,0.03379220519973843
1617053864,3,,,POINT (-77.12085209999999 -11.8415725),621763280,0.11185731044657307
1756285093,3,,,POINT (-77.13100129999999 -11.8228618),621763280,0.13306368263361554
1273972906,3,,,POINT (-76.8448403 -11.998454),701396579,0.009650665798787962
1617053861,3,,,POINT (-77.1468623 -11.8413038),621763280,0.12838576015584968
1756940460,3,,,POINT (-77.1627987 -11.8364937),621763280,0.14308290721327063
1617053865,3,,,POINT (-77.1471476 -11.8416859),621763280,0.1283058529323942
5721442479,3,,,POINT (-76.9327499 -12.1725309),126861408,0.040880555028904975
1617053871,4,traffic_signals,,POINT (-77.1153278 -11.8419036),621763280,0.10859157675622702
1756940464,3,,,POINT (-77.16245809999999 -11.8367498),621763280,0.14265931062403353
846601817,4,,,POINT (-77.07863949999999 -12.0286428),68872592,0.022454307975318402
1617053872,4,traffic_signals,,POINT (-77.1152697 -11.8419567),621763280,0.1085159222524815
3271444660,3,,,POINT (-76.9744932 -11.7595644),285827604,0.15201133426395572
392153270,3,,,POINT (-77.0145897 -12.0882407),435838258,0.013947507684992044
3271444658,3,,,POINT (-76.974104 -11.759556),285827604,0.15204176658762167
1617053881,3,,,POINT (-77.15319150000001 -11.8433831),621763280,0.1313724583634743
1617053885,3,,,POINT (-77.1243308 -11.8436678),621763280,0.11213087228491876
1617053887,3,,,POINT (-77.1271156 -11.8439693),621763280,0.11354814727176266
1617053889,4,,,POINT (-77.1278884 -11.8440939),621763280,0.11391806981953077
1325975753,4,,,POINT (-77.0183222 -12.0290572),6585870,0.018381138402279156
1756940490,4,,,POINT (-77.1621087 -11.837007),621763280,0.14222856425903974
1273645265,4,,,POINT (-76.6954863 -11.9359109),451647230,0.01247536560822863
416139474,3,,,POINT (-77.0114385 -12.073136),437981876,0.014404191064760789
1273841876,4,,,POINT (-76.9250985 -12.1801079),126861408,0.03409606122583927
1756940499,4,,,POINT (-77.161734 -11.8371922),621763280,0.14182876481321177
1756940501,3,,,POINT (-77.1613486 -11.8372826),621763280,0.14148636213792248
1273972949,3,,,POINT (-76.694275 -11.9326309),451647230,0.015962169776763475
1756940500,4,,,POINT (-77.1738057 -11.8371998),621763280,0.15083905027567734
1756940505,4,,,POINT (-77.1606453 -11.8374203),621763280,0.14088102274196398
197675227,3,,,POINT (-77.0516981 -12.1100679),625175155,0.01203287953525685
1756285145,3,,,POINT (-77.1313086 -11.8231214),621763280,0.13301408839742565
197675229,3,,,POINT (-77.05145520000001 -12.1117138),625173973,0.010801107234561466
5581064418,3,,,POINT (-76.9715946 -12.0576398),440545637,0.011765081642934735
5581064419,4,,,POINT (-76.9716404 -12.0574582),440545637,0.011951817734565145
3951151331,4,,,POINT (-77.0455987 -11.9325015),621763280,0.013030137008267505
197675237,3,,,POINT (-77.049081 -12.1135898),625173973,0.0077770553285558125
1617053926,3,,,POINT (-77.1335878 -11.847255),621763280,0.1150642981623582
1617053927,3,,,POINT (-77.13348120000001 -11.8472715),621763280,0.11498224101713957
263375075,4,traffic_signals,,POINT (-77.05957789999999 -12.0960966),436918516,0.0033818897530046993
1273972969,4,,,POINT (-76.9871928 -12.1895453),582726127,0.01639744399066142
1814939884,4,,,POINT (-77.02177330000001 -11.8698852),285827604,0.05682489354817458
1617053933,4,,,POINT (-77.13321000000001 -11.8473214),621763280,0.11476765953836014
1617053934,3,,,POINT (-77.1334519 -11.8473023),621763280,0.1149397836239992
1325975792,4,,,POINT (-77.0274683 -12.027364),4763488127,0.019503787045852913
1756285175,4,,,POINT (-77.12504010000001 -11.8234064),621763280,0.12944378200516635
1321388280,3,,,POINT (-77.07170840000001 -11.9428057),438893627,0.009935557719060403
4356655354,3,,,POINT (-76.9943842 -12.081162),437981876,0.0044468381668254075
1042073852,4,,,POINT (-76.9797373 -12.0748422),126865901,0.010447627591586258
821755140,4,,,POINT (-77.009705 -12.0125318),437352802,0.008516664223330049
1617053951,4,,,POINT (-77.1368865 -11.8492754),621763280,0.11574964998090959
1784334591,4,,,POINT (-76.9915869 -12.2002756),437330220,0.015834772614816053
419481861,4,,,POINT (-77.0024837 -12.095172),437375014,0.009654664395388288
1273743630,3,,,POINT (-76.89310140000001 -12.0282485),439916826,0.01205904736546567
1756285200,4,,,POINT (-77.13161700000001 -11.8233883),621763280,0.132960201077482
419481873,4,,,POINT (-77.00231100000001 -12.0963706),437375014,0.01049242615996015
1784334613,4,,,POINT (-76.9953525 -12.1939046),437330220,0.011846724753912713
1709361431,3,,,POINT (-76.7985966 -12.0121793),4408264590,0.04700341334509704
1042073881,3,,,POINT (-76.9882326 -12.0729235),126865901,0.008669131900315466
632178969,4,,,POINT (-77.16354 -12.0715027),418674556,0.07007431023054753
1617053984,3,,,POINT (-77.1400124 -11.8524549),621763280,0.11561364159687786
1617053985,4,,,POINT (-77.14042310000001 -11.8528026),621763280,0.1156579644388878
1599031584,3,,,POINT (-76.99075190000001 -12.111215),438435174,0.0007496200454222654
632178979,4,crossing,,POINT (-77.16295239999999 -12.0722213),418674556,0.06944041914467038
1756940580,3,,,POINT (-77.15838340000001 -11.8379788),621763280,0.13886101043471685
419481893,4,,,POINT (-77.0020706 -12.0979134),437375014,0.011658512741649208
1827195173,3,,,POINT (-76.95958109999999 -12.0457219),357287696,0.006909498212187753
1756285221,3,,,POINT (-77.13135389999999 -11.8236659),621763280,0.13258366920364834
4149725480,4,,,POINT (-76.9391098 -12.2149348),126861408,0.006867850686677553
1617053995,3,,,POINT (-77.1405965 -11.8532811),621763280,0.11544402399709355
1827195180,3,,,POINT (-76.9600181 -12.045915),357287696,0.00738171173902789
1756285228,4,,,POINT (-77.1344636 -11.8238141),621763280,0.1341957137611628
4134193454,4,,,POINT (-76.93436320000001 -12.1564595),512632035,0.037804347804197704
1827195183,3,,,POINT (-76.9606823 -12.0462085),402752730,0.00706087190407211
1814939953,4,,,POINT (-77.0209194 -11.8704252),285827604,0.05584751175906661
1617054001,4,,,POINT (-77.1406006 -11.8538024),621763280,0.11508111172689084
310954296,4,,,POINT (-77.0454885 -12.0467029),410708877,0.002390872501152573
1756285240,3,,,POINT (-77.1311123 -11.8239461),621763280,0.13221680736187041
1273678139,4,,,POINT (-76.9520072 -12.0339105),357287696,0.010085744258133276
1756940603,4,,,POINT (-77.15722479999999 -11.8382649),621763280,0.1378300822436184
1756285246,3,,,POINT (-77.1259148 -11.8240178),621763280,0.1293735026611004
310954303,4,,,POINT (-77.0453277 -12.0483661),410708877,0.0033278112482072685
310954304,3,,,POINT (-77.0452761 -12.0488691),410708877,0.0037161295435023433
941476162,3,,,POINT (-77.1074124 -12.0438199),4710755590,0.023282734812093833
1273841989,4,,,POINT (-76.9646056 -12.0285751),402752730,0.016126196101232705
310954310,3,,,POINT (-77.0453862 -12.0478476),410708877,0.002960428403031379
1756285261,3,,,POINT (-77.13083930000001 -11.8242371),621763280,0.13182369906855748
1756285262,4,,,POINT (-77.1326926 -11.8243108),621763280,0.13278882641744907
310954319,3,,,POINT (-77.04418010000001 -12.0465744),435835085,0.0028638351375832338
108153168,4,,,POINT (-77.03540219999999 -12.0601724),4347715404,0.0017779886726295795
419481936,4,,,POINT (-77.0018216 -12.099623),437375014,0.013055030026525097
941476176,3,,,POINT (-77.109413 -12.0443411),4710755590,0.025006816830025185
1756285266,3,,,POINT (-77.13356210000001 -11.824548),621763280,0.1330807674879967
5438589269,3,,,POINT (-76.9290242 -12.2113586),126861408,0.003961666395782521
416139607,4,,,POINT (-77.00982519999999 -12.0708114),437981876,0.014185180634960447
1756285271,4,,,POINT (-77.1331995 -11.8247566),621763280,0.13270409718449921
263113049,4,,,POINT (-77.04449219999999 -12.0877902),436274968,0.004059369040674669
3701913376,4,,,POINT (-76.9840418 -11.9607462),119562231,0.006979853583806094
310954334,3,,,POINT (-77.0441307 -12.0471472),435835085,0.002695203402067539
651807070,3,,,POINT (-77.083231 -12.0730384),4472060326,0.00047370330376960416
1814940000,4,,,POINT (-77.0200262 -11.8709592),285827604,0.05484913661850931
5497637217,3,,,POINT (-76.88899360000001 -12.0079941),439916826,0.008633972705683666
310954337,3,,,POINT (-77.0454371 -12.0472824),410708877,0.0026319652490378064
416139622,3,,,POINT (-77.0082865 -12.0750692),437981876,0.010741935902610302
7287228776,4,,,POINT (-76.95831219999999 -12.159381),512632035,0.018172411866632855
1756285293,4,,,POINT (-77.1301009 -11.8251085),621763280,0.1306900775387442
1814940015,3,,,POINT (-77.02937900000001 -11.8712756),285827604,0.061357390191316655
7287228784,4,,,POINT (-76.9583932 -12.1595819),512632035,0.01826491298693494
1756285295,4,,,POINT (-77.1274315 -11.8252801),621763280,0.12910147786799941
1827195252,4,,,POINT (-76.9768143 -12.066533),440545637,0.009248982576647306
377014645,3,,,POINT (-77.0229211 -12.12837),436300781,0.003240171055529502
1756285302,3,,,POINT (-77.1223289 -11.8256007),621763280,0.12617343353354046
1827195254,3,,,POINT (-76.9780094 -12.0670108),440545637,0.01031890202272055
1253230965,4,,,POINT (-77.0120719 -12.2076749),437330219,0.01083213346651826
1756285306,3,,,POINT (-77.1278679 -11.825661),621763280,0.12901377118444254
1827195266,3,,,POINT (-76.97571689999999 -12.0692018),440545637,0.00788228722519284
1827195268,3,,,POINT (-76.9768912 -12.0696726),440545637,0.00908871196300242
1325975943,3,,,POINT (-77.02499760000001 -12.0341147),6585870,0.012518052533826995
1273842065,3,,,POINT (-76.94283660000001 -12.191165),126861408,0.02456598177883088
3821095325,3,,,POINT (-76.9114883 -12.241009),488970172,0.02012549068999199
1756940707,4,,,POINT (-77.1546903 -11.841068),621763280,0.13405888147960948
263408038,4,,,POINT (-77.03921130000001 -12.0760713),436588420,0.000820533335597189
310954409,5,,,POINT (-77.0400698 -12.04616),172600384,0.0011293337468929305
1325975977,3,,,POINT (-77.0247516 -12.025653),6585870,0.020947336169323406
1814940080,5,,,POINT (-77.0284209 -11.8729137),285827604,0.059565253446523816
5022665146,3,,,POINT (-76.93967960000001 -12.019985),357287696,0.027375892268903277
4109945276,3,,,POINT (-76.9919369 -12.1417726),127709115,0.015110624956086787
1756940732,4,,,POINT (-77.1499692 -11.8442599),621763280,0.12845182971784916
1331929736,3,,,POINT (-77.03925409999999 -11.9813278),810566341,0.021489800527910174
4972333507,4,,,POINT (-76.8740239 -12.0884713),623543488,0.034793084447245465
842910164,3,,,POINT (-77.0621281 -12.0058561),2699376371,0.003607167538384818
842910167,3,,,POINT (-77.06205970000001 -12.0063185),2699376371,0.0035861393350027798
1756285403,4,,,POINT (-77.1378837 -11.8282026),621763280,0.13262080933570955
1431652831,3,,,POINT (-77.0353806 -12.0964087),435547883,0.0031841928309898153
1273743840,4,,,POINT (-76.94584380000001 -12.1430589),512632035,0.025064185813638302
1273711071,4,,,POINT (-76.9614533 -12.1335078),512632035,0.01564034070729584
9131051494,3,,,POINT (-77.014428 -12.0373634),6585870,0.01319448636719862
1273711081,3,,,POINT (-77.0162655 -12.0292213),181375025,0.017622246500743215
1368672747,4,,,POINT (-76.99761650000001 -12.0435947),406615116,0.006468977311386441
5497506283,4,,,POINT (-76.8384226 -11.9825885),4408264590,0.005472032084152558
5497506285,4,,,POINT (-76.8369296 -11.9832413),4408264590,0.005195038680315659
5497637359,3,,,POINT (-76.88747189999999 -12.0196796),439916826,0.00415902397595038
5497637360,3,,,POINT (-76.8885719 -12.0157628),439916826,0.0018080711359048634
5497506288,4,,,POINT (-76.8376442 -11.9836457),4408264590,0.004574924149097207
5497637362,3,,,POINT (-76.90273809999999 -12.019954),439814660,0.008446267209210372
263113206,4,,,POINT (-77.03492970000001 -12.0892459),4283469089,0.002557983533958484
5497637367,3,,,POINT (-76.90186319999999 -12.0196614),439814660,0.00935624369761936
5497637369,3,,,POINT (-76.90134329999999 -12.0194884),439814660,0.00989769190397511
2177255930,4,,,POINT (-76.9820564 -12.0548943),406615116,0.01504385141896578
5497637372,3,,,POINT (-76.9009969 -12.019378),439814660,0.010256647136555004
5497637373,3,,,POINT (-76.9003311 -12.0191658),439916826,0.010462205873168292
5497637374,3,,,POINT (-76.89973809999999 -12.0189768),439916826,0.009840820993818774
1814940157,4,,,POINT (-77.0272312 -11.8753308),285827604,0.05710705562216476
1756285439,3,,,POINT (-77.13014389999999 -11.8306239),621763280,0.1261371357149078
4332538364,3,,,POINT (-77.1021925 -12.0487725),4715723427,0.016908723682762646
1756285443,4,,,POINT (-77.1298724 -11.830943),621763280,0.12572029724257067
1756285444,4,,,POINT (-77.1377128 -11.8308942),621763280,0.130370906140351
1756285445,4,,,POINT (-77.1295727 -11.8312689),621763280,0.12528187096735163
4332538372,3,,,POINT (-77.10382 -12.0489171),4715723427,0.018476635263216648
1814940168,4,,,POINT (-77.02683260000001 -11.8771033),285827604,0.055691309455708
4332538377,3,,,POINT (-77.10442380000001 -12.0489735),4715723427,0.019060667666433398
4332702217,3,,,POINT (-77.0217 -11.8713318),285827604,0.055727235844627875
1617054219,3,,,POINT (-77.12913589999999 -11.9180716),438893627,0.06830605975505193
1368672781,3,,,POINT (-76.9977741 -12.0440342),406615116,0.006683929209970057
4439656976,3,,,POINT (-77.0579312 -12.0038321),2699376371,0.0019811787400427945
3742059025,3,,,POINT (-76.8084984 -12.1222191),623543488,0.10668595306873813
1617054227,3,,,POINT (-77.1294778 -11.9215457),438893627,0.06691849305066412
9390967316,3,,,POINT (-76.71971000000001 -11.9486467),451647230,0.018985735928794774
4332538388,3,,,POINT (-77.1058847 -12.0491041),4715723427,0.02048003840865932
1273481754,3,,,POINT (-76.9964241 -12.1417817),147185094,0.01112087347370636
1814940189,4,traffic_signals,,POINT (-77.0299612 -11.8839992),285827604,0.05441943949693671
6007999010,3,,,POINT (-77.0074219 -12.0596911),500543577,0.011595875453220479
3951184421,3,,,POINT (-77.14306070000001 -11.8400319),621763280,0.12674351858044763
1617054254,3,,,POINT (-77.12979540000001 -11.9244734),438893627,0.06589686959116518
4332964401,3,,,POINT (-77.0559784 -12.0532512),4431450131,0.005920034439934886
4332964404,3,,,POINT (-77.0563755 -12.053747),4431450131,0.005298066841784333
4341221945,3,,,POINT (-77.052575 -12.0920064),436248578,0.001041051774538613
4341221946,3,,,POINT (-77.052671 -12.092185),436248578,0.0012383054884119505
386845243,3,,,POINT (-77.0301601 -12.1208241),154964541,0.0010029465506796436
4332964417,3,,,POINT (-77.05561419999999 -12.052785),4431450131,0.006502807643630591
4332964418,3,,,POINT (-77.05521229999999 -12.0521431),4431450131,0.0072588780186792455
4332964424,3,,,POINT (-77.0550296 -12.0517882),4431450131,0.0076578820159385825
4332964425,3,,,POINT (-77.054963 -12.0518226),4431450131,0.00766022396865966
416139855,3,,,POINT (-77.010895 -12.0751852),437981876,0.01315667365928814
392153681,4,,,POINT (-77.015394 -12.0863267),435838258,0.012334891221609202
7061064275,3,,,POINT (-76.8201845 -12.3343351),445592484,0.10504185823733182
263637592,4,,,POINT (-77.0188228 -12.1304594),437212067,0.00575340286210969
6610897497,3,,,POINT (-76.9847286 -12.1609149),512632035,0.02038360824435638
416139880,3,,,POINT (-77.0108395 -12.0757034),437981876,0.012956367457609173
4332735080,3,,,POINT (-77.0530612 -12.0635994),326855710,0.006014822693929694
3742059117,3,,,POINT (-76.80803899999999 -12.1237664),623543488,0.10765654458058022
1707756142,3,motorway_junction,1B,POINT (-76.9744985 -12.0747453),266359497,0.008711519755490293
4361767539,3,,,POINT (-76.9487761 -12.1781315),582726127,0.027580069653020036
4361767540,3,,,POINT (-76.94828099999999 -12.177885),582726127,0.028127246469393567
1368672888,4,,,POINT (-76.9994355 -12.0465857),406615116,0.009025893297676113
1368672892,4,,,POINT (-76.9994777 -12.0466437),406615116,0.009088022805472808
6302812799,3,,,POINT (-77.11525519999999 -12.0510291),4715723427,0.029627465118864948
1273121415,3,,,POINT (-77.0526291 -11.9568717),405584317,0.013460285638062609
1617054356,4,,,POINT (-77.1331936 -11.9404969),438893627,0.0641352759275693
1617054359,3,,,POINT (-77.1314509 -11.9406208),438893627,0.06240094726343597
4080487074,3,,,POINT (-77.0844293 -11.9911523),816689154,0.019275749223137923
1273842339,4,,,POINT (-76.96096489999999 -12.1971744),154973504,0.010445620811585362
4080487075,3,,,POINT (-77.08418829999999 -11.9911683),816689154,0.01903471947392762
1706511014,3,,,POINT (-76.84439329999999 -12.3015267),445592484,0.06584291583041615
395037351,4,,,POINT (-77.107359 -12.0442394),4710755590,0.02309035185960462
4080192169,4,,,POINT (-77.1053208 -11.9891241),816689154,0.04025982635619492
1273842347,4,,,POINT (-76.9219387 -12.1962292),126861408,0.020122136395949834
1273744044,4,,,POINT (-76.9870571 -12.1987225),154973504,0.016091698674265412
1273121455,3,,,POINT (-77.049541 -11.9500223),621763280,0.017975891509284775
1706511027,3,,,POINT (-76.84487249999999 -12.3023747),445592484,0.06652802420536437
1830374069,3,crossing,,POINT (-77.0341763 -12.0520613),4229063029,0.002382145950609811
1830374071,4,,,POINT (-77.033062 -12.0527031),446010999,0.00345113196826905
1830374072,4,traffic_signals,,POINT (-77.03214989999999 -12.0532988),446010999,0.002875352997445424
3788360379,4,,,POINT (-76.97705259999999 -12.1314119),127709115,0.003212049605006595
1830374075,4,,,POINT (-77.0303104 -12.0545038),446010999,0.0028569269996517907
1405078205,3,,,POINT (-76.961151 -12.1927256),582726127,0.01030820373353998
632179390,4,,,POINT (-77.1642363 -12.0720636),418674556,0.07073161937551181
3788360383,3,,,POINT (-76.9774697 -12.1300885),127709115,0.0034869888582220758
306072255,4,traffic_signals,,POINT (-77.0992442 -12.0402076),4710755590,0.017981370601825034
1617054395,3,,,POINT (-77.1341987 -11.9423886),438893627,0.06479676442630276
306760386,3,,,POINT (-77.1478683 -12.0612312),418674556,0.05632920301731519
632179398,4,crossing,,POINT (-77.163642 -12.0727774),418674556,0.07009714810447883
1575897799,3,,,POINT (-76.88388550000001 -12.0183353),439916826,0.006566835217395937
1617054407,3,,,POINT (-77.1342738 -11.9433385),438893627,0.06472777557939421
1405078221,5,,,POINT (-76.9607998 -12.1926221),582726127,0.010669212627019063
1405078222,3,,,POINT (-76.96115709999999 -12.19256),582726127,0.010322657801788385
4343614163,4,,,POINT (-77.1314761 -11.8460876),621763280,0.11459477588498942
4343614165,4,,,POINT (-77.1302901 -11.8453756),621763280,0.11439642176441957
4343614166,5,,,POINT (-77.1294345 -11.8448692),621763280,0.11425782916241112
1273645783,4,,,POINT (-76.9382746 -12.1578708),512632035,0.03451456911582585
1273875162,3,,,POINT (-76.95278589999999 -12.0341794),357287696,0.009777845310158382
847760091,4,,,POINT (-77.10976359999999 -11.9947004),816689154,0.04445891239830405
306072283,3,traffic_signals,,POINT (-77.12719610000001 -12.0380502),4710755590,0.04386381078122331
1745996511,3,,,POINT (-76.886053 -12.0286228),439916826,0.012772833515805652
847760096,4,,,POINT (-77.11024 -11.9942768),816689154,0.04492733987033573
847760097,4,,,POINT (-77.1101625 -11.994192),816689154,0.04484875502250105
1978321637,4,,,POINT (-77.00194879999999 -11.9572789),119562231,0.014837279018635468
1273580263,3,,,POINT (-76.9683264 -12.1388676),512632035,0.007624363431141581
3788360425,3,,,POINT (-76.97730300000001 -12.1296551),127709115,0.003901169230434262
1745996521,3,,,POINT (-76.8871056 -12.029164),439916826,0.012995568085409227
1745996523,3,,,POINT (-76.8863587 -12.0292512),439916826,0.013276982358671014
560581367,4,,,POINT (-77.0866449 -12.0211621),68872592,0.030030647984960766
824068860,4,,,POINT (-77.0005123 -11.9921576),437682201,0.008545157819644031
1826474748,3,,,POINT (-76.9800405 -12.0450239),406615116,0.011335221003667774
1745996544,3,,,POINT (-76.8865033 -12.029578),439916826,0.01354991913601382
4333193986,4,,,POINT (-77.1253636 -11.9693913),438893627,0.05763877443854761
4333193987,4,traffic_signals,,POINT (-77.12534909999999 -11.9696226),438893627,0.05769260955451549
824068866,4,,,POINT (-77.0052642 -11.9921722),437682201,0.007315617592691691
560581382,4,,,POINT (-77.0664529 -12.0283131),68872592,0.010746055967415949
392153861,3,,,POINT (-77.0141716 -12.0895305),435838258,0.014995759017190979
1022577410,4,,,POINT (-77.16391520000001 -11.7768754),621763280,0.18957528413852542
3382430473,4,,,POINT (-76.9795992 -12.0672923),440545637,0.011849122187248519
1366343936,3,,,POINT (-77.03031470000001 -11.9136145),621763280,0.035026535773866815
3382430475,4,,,POINT (-76.97612700000001 -12.0661079),440545637,0.008705638377557402
3382430476,3,,,POINT (-76.97392720000001 -12.0652167),440545637,0.007054681917092989
3382430477,3,,,POINT (-76.97161490000001 -12.0642655),440545637,0.0058901910210958225
1022577421,4,,,POINT (-77.1697199 -11.7760777),621763280,0.19351604107734385
1745996560,4,,,POINT (-76.88673660000001 -12.0300516),439916826,0.013946309683298465
632179474,4,,,POINT (-77.1648446 -12.0725426),418674556,0.07131068026066209
560581396,3,,,POINT (-77.0548673 -12.0353884),68872592,0.011789718296471767
3758476053,3,,,POINT (-76.9635766 -12.1936305),582726127,0.007818518532170837
1368673046,3,,,POINT (-77.0077113 -12.0491843),500543577,0.014371078884058001
560581400,4,,,POINT (-77.05414399999999 -12.0331951),68872592,0.009795363715955673
3707030301,3,,,POINT (-77.0235989 -12.1300811),436300781,0.0038138303535636144
560581405,4,,,POINT (-77.0574814 -12.0317844),68872592,0.00807379130765625
541412127,4,,,POINT (-76.7096614 -11.9448234),451647230,0.00919704921575333
1022577437,3,,,POINT (-77.169431 -11.7756954),621763280,0.19366334803643226
824068897,4,,,POINT (-77.0004107 -11.9919981),437682201,0.008463613583603648
824068900,4,,,POINT (-77.0051923 -11.9941518),437682201,0.009291838360759332
258067237,3,,,POINT (-76.84072690000001 -12.3042543),445592484,0.06953676930377294
1022577445,3,,,POINT (-77.1639765 -11.7769356),621763280,0.1895593624723144
9487928103,3,,,POINT (-77.0418286 -12.0581951),720283250,0.005144131343619907
1575897896,3,,,POINT (-76.90531780000001 -12.0408432),439814660,0.0175470463775182
6835391275,3,,,POINT (-76.83266690000001 -12.1454186),623543488,0.096751050242609
1368673068,3,,,POINT (-77.00881800000001 -12.0494933),500543577,0.013322242783925459
392153904,4,,,POINT (-77.00752249999999 -12.0888409),437375014,0.011362205748635668
1368673078,3,,,POINT (-77.0070788 -12.0496956),500543577,0.014565994586678378
2833304374,4,traffic_signals,,POINT (-77.00632229999999 -12.1902925),437330220,0.006124178254599462
1368673081,3,,,POINT (-77.00851470000001 -12.0497173),500543577,0.013411188148379025
442944314,3,,,POINT (-77.11104 -12.0605453),418674556,0.023592942850105717
1575897916,4,,,POINT (-76.88608549999999 -12.0227577),439916826,0.0074549932134477925
1273547583,4,,,POINT (-76.95022160000001 -12.1460462),512632035,0.020500586635764005
2833304384,4,,,POINT (-77.0108997 -12.2064312),437330219,0.009290054959487808
1745996609,3,,,POINT (-76.8919824 -12.0313237),439916826,0.014887472415507958
2833304387,3,,,POINT (-77.01636999999999 -12.2043426),437330219,0.010512525459740858
2833304386,4,,,POINT (-77.0154186 -12.2030323),437330219,0.008944306819488303
2833304390,4,,,POINT (-77.0110552 -12.206448),437330219,0.009349136053227161
2833304392,4,,,POINT (-77.0132213 -12.2090639),437330219,0.012543166931976437
1273121608,4,,,POINT (-77.05854530000001 -11.9586535),405584317,0.0072877226210249415
1368673098,4,,,POINT (-77.0082013 -12.0500564),500543577,0.013448243829336636
416140107,4,,,POINT (-77.0090416 -12.0702236),437981876,0.013928342287530959
416140108,4,,,POINT (-77.0090543 -12.0700988),437981876,0.014018352128932472
2833304399,3,,,POINT (-77.0062867 -12.1901413),437330220,0.00627821888943955
1368673105,3,,,POINT (-77.006534 -12.0501341),500543577,0.014768805257077022
5191617365,3,,,POINT (-77.11796219999999 -11.9797348),590276717,0.053639660322479965
670387032,4,,,POINT (-77.06650879999999 -12.0724506),73952076,0.0071208104748375104
442944347,3,,,POINT (-77.1081849 -12.0600733),418674556,0.021924953828422817
1745996638,3,,,POINT (-76.8917524 -12.0321975),439916826,0.015731038619955385
1368673119,4,,,POINT (-77.00794070000001 -12.0504269),500543577,0.013439755407852338
4277160802,4,,,POINT (-77.0037607 -11.9782587),186174865,0.004941645062385803
5191617378,3,,,POINT (-77.1159084 -11.9796123),590276717,0.051584489839344855
1575897958,3,,,POINT (-76.8926754 -12.0215056),439916826,0.005544425739651065
1368673126,4,,,POINT (-77.0060502 -12.0505242),500543577,0.014973650718352853
440191849,3,,,POINT (-77.000303 -12.1273197),147185094,0.011769351158006938
440191850,3,,,POINT (-77.00004610000001 -12.126656),147185094,0.012468428074652647
1745996650,3,,,POINT (-76.8881679 -12.0334018),439916826,0.016981238333305053
1273842537,3,,,POINT (-76.9515806 -12.1520204),512632035,0.02003445820107603
263113585,3,,,POINT (-77.03234019999999 -12.0914318),4283469089,0.0023595853915502033
263113588,4,,,POINT (-77.03242779999999 -12.0908525),4283469089,0.0024327710147099765
263113589,4,,,POINT (-77.03248480000001 -12.0904479),4283469089,0.0025668668157816563
263113590,4,,,POINT (-77.0325998 -12.0896213),4283469089,0.0030004033745462703
263113591,4,traffic_signals,,POINT (-77.0327115 -12.0889338),4283469089,0.0034652210679793983
263113592,4,traffic_signals,,POINT (-77.0328505 -12.0878586),4729605590,0.0031073700294631883
263113593,4,traffic_signals,,POINT (-77.03300059999999 -12.0867686),4729605590,0.002011653809679191
392153976,4,,,POINT (-77.0096659 -12.0936622),249995023,0.013752433749202753
1745996665,3,,,POINT (-76.8913297 -12.0361989),439916826,0.01968821534046512
1368673141,4,,,POINT (-77.00570020000001 -12.0508113),500543577,0.015133650639580028
1368673149,4,,,POINT (-77.00537540000001 -12.0509391),500543577,0.01535749570361417
5191617404,4,,,POINT (-77.11235840000001 -11.9775769),590276717,0.04786465155186644
1809566599,3,,,POINT (-76.97342 -12.1901403),582726127,0.004290637869175335
1368673163,4,,,POINT (-77.005028 -12.0510942),500543577,0.015593632091273516
1745996684,3,,,POINT (-76.89298650000001 -12.0419137),439814660,0.024834037038079796
8231209872,3,,,POINT (-77.0881787 -11.9323193),438893627,0.027113067468653586
1368673184,4,,,POINT (-77.0039816 -12.0516044),406615116,0.015460416209186775
1368673185,3,,,POINT (-77.0043223 -12.0514443),406615116,0.01565605140452535
1368673187,3,,,POINT (-77.0077524 -12.0515058),500543577,0.013008910436610597
392154024,4,,,POINT (-77.0083344 -12.0912361),437375014,0.012596728625888414
1368673193,4,,,POINT (-77.01055890000001 -12.0515713),500543577,0.01065649227802493
392154026,3,,,POINT (-77.00786600000001 -12.0903159),437375014,0.011921699674374665
1368673203,4,,,POINT (-77.0036619 -12.0517482),406615116,0.015279284601204769
1368673207,3,,,POINT (-77.00829539999999 -12.0519643),500543577,0.012308127999571782
7747750840,3,,,POINT (-77.0005108 -11.9924244),437682201,0.008774779939268862
6277581753,3,,,POINT (-77.06549630000001 -12.0425143),4431450131,0.017359177294158847
1368673208,3,,,POINT (-77.00783509999999 -12.0520268),500543577,0.012677098466844111
306072509,3,traffic_signals,,POINT (-77.1271844 -12.038127),4710755590,0.043828537603721796
