index1;u;v;wazeinfo
324834;1756939462;1756939523;(0.23333333333333334, 0.087)
383638;8211720642;8142079133;(-1, -1)
44090;1746761893;1746761895;(0.0, 0.002)
245618;2182602812;8215346319;(0.18333333333333332, 0.049)
245627;2182612256;1755125841;(-1, -1)
324836;1756939463;1756939525;(1.0333333333333334, 0.085)
245643;2212550486;2212550487;(-1, -1)
324842;1756939466;1756939460;(0.0, 0.0)
324844;1756939466;1756939471;(-1, -1)
119083;419876846;5468419553;(0.0, 0.0)
245644;2212550487;4350145629;(0.23333333333333334, 0.123)
245661;2216374624;2668096277;(3.3666666666666667, 0.3)
44103;1746761899;1746761897;(0.0, 0.0)
245670;2216375954;8141279463;(-1, -1)
383642;8211815010;8211815043;(0.4166666666666667, 0.282)
324867;1756939473;1756939468;(0.016666666666666666, 0.005)
44108;1746761900;1746761884;(2.2666666666666666, 0.113)
383655;8212827498;8212827499;(0.11666666666666667, 0.029)
185181;1325975692;5688867841;(0.3333333333333333, 0.219)
44125;1746761905;5557817446;(-1, -1)
245673;2216377192;2216377206;(0.2833333333333333, 0.068)
119084;419876846;419866832;(0.26666666666666666, 0.13)
185183;1325975727;1325975610;(0.16666666666666666, 0.036)
44136;1746761908;1746761892;(0.85, 0.113)
383658;8212827500;8212827498;(0.03333333333333333, 0.01)
44145;1746761911;1746761910;(0.0, 0.0)
119131;419879642;419879589;(0.9166666666666666, 0.092)
324870;1756939474;5497601222;(0.2833333333333333, 0.123)
245675;2216377192;8153575610;(0.03333333333333333, 0.028)
383662;8212827502;8212827503;(-1, -1)
324872;1756939475;1756939469;(-1, -1)
119135;419879664;4274242277;(0.0, 0.0)
44156;1746761914;1826749935;(0.0, 0.0)
324873;1756939475;1756939426;(-1, -1)
119136;419879664;4274242267;(-1, -1)
383672;8213698822;3107394411;(0.21666666666666667, 0.148)
44160;1746761915;1746761906;(1.3666666666666667, 0.114)
119156;419879753;393865809;(0.3333333333333333, 0.087)
383677;8213705759;8213705727;(-1, -1)
44164;1746768888;1273684545;(-1, -1)
119172;419882949;4373022283;(-1, -1)
44165;1746768888;1273822466;(0.0, 0.001)
185187;1325975753;1754944995;(0.3333333333333333, 0.115)
185190;1325975792;6277774029;(0.2, 0.101)
324874;1756939475;1756939550;(0.0, 0.003)
185191;1325975792;1324511917;(0.31666666666666665, 0.086)
324877;1756939478;5497616000;(-1, -1)
383697;8213743220;8213743269;(0.06666666666666667, 0.045)
44169;1746768889;1746768888;(0.0, 0.0)
44180;1746921103;4286607559;(-1, -1)
44185;1746921105;3063599744;(-1, -1)
44192;1746921108;5532019850;(1.25, 0.082)
245693;2216377214;11031978553;(0.38333333333333336, 0.101)
185198;1325975910;1325975727;(0.1, 0.071)
119191;419883027;419883031;(0.16666666666666666, 0.057)
324878;1756939478;1756939549;(0.26666666666666666, 0.08)
324886;1756939480;1756939487;(-1, -1)
324887;1756939481;1756939485;(0.05, 0.025)
245723;2216379200;5064959896;(0.7166666666666667, 0.206)
44203;1746921118;3063599745;(0.0, 0.0)
44205;1746921119;1575897943;(0.0, 0.0)
44210;1746921121;1273972192;(0.0, 0.0)
44218;1746973777;5579385527;(0.05, 0.067)
324888;1756939481;1756939424;(0.05, 0.013)
324889;1756939481;1756939510;(0.06666666666666667, 0.031)
383740;8213778136;5560057275;(0.31666666666666665, 0.22)
245725;2216379202;8153633391;(0.11666666666666667, 0.032)
383758;8220085632;1756160723;(0.4166666666666667, 0.114)
245728;2216379209;8153633392;(2.7666666666666666, 0.739)
185199;1325975943;5847433584;(0.31666666666666665, 0.026)
185200;1325975943;1324512073;(0.15, 0.052)
119216;419883067;419883069;(0.3, 0.128)
185206;1325975981;1273704683;(0.03333333333333333, 0.013)
324891;1756939482;1756939475;(0.06666666666666667, 0.04)
324895;1756939484;1756939478;(0.0, 0.0)
324896;1756939484;5497615999;(-1, -1)
185212;1325976047;1325975794;(0.05, 0.007)
324912;1756939489;1756939565;(0.25, 0.085)
245729;2216379209;8153633396;(0.6166666666666667, 0.212)
324923;1756939494;7087529886;(-1, -1)
44230;1752445497;1273777918;(1.3, 0.659)
119236;419883078;419883039;(0.0, 0.0)
119238;419883085;419883014;(-1, -1)
119268;421083864;1843209596;(-1, -1)
119270;421084030;421083864;(0.0, 0.003)
245766;2216384007;1273841039;(1.5166666666666666, 0.303)
119285;421085557;599290301;(0.0, 0.004)
383770;8220109955;8233430343;(0.05, 0.039)
383776;8220119129;1756160740;(0.4666666666666667, 0.086)
185220;1325976113;1325975610;(1.3833333333333333, 0.114)
185237;1329130617;1206953817;(-1, -1)
185238;1329130619;902316221;(-1, -1)
383792;8220136413;8220136411;(0.8333333333333334, 0.096)
245768;2265726772;2123895374;(0.35, 0.034)
44232;1752445497;4037163417;(0.0, 0.0)
44234;1752556127;3222001528;(-1, -1)
245771;2293198560;2293198562;(0.18333333333333332, 0.051)
245788;2329670874;3903819427;(0.05, 0.016)
324925;1756939494;5497587241;(0.25, 0.03)
44235;1752556127;10059625092;(0.2, 0.024)
119287;421086259;4341500006;(0.8666666666666667, 0.071)
324930;1756939497;1756939440;(0.25, 0.087)
44240;1752556138;1752556139;(-1, -1)
324935;1756939499;1756939489;(0.16666666666666666, 0.04)
324937;1756939499;1756939570;(-1, -1)
324943;1756939503;9016028700;(0.0, 0.0)
324944;1756939503;1756939446;(0.16666666666666666, 0.085)
185241;1329130630;1329130632;(0.0, 0.0)
324947;1756939504;1756939445;(0.0, 0.0)
119356;421095041;421095367;(0.0, 0.0)
324948;1756939504;10996923764;(0.11666666666666667, 0.061)
383844;8227737838;8142096471;(1.3333333333333333, 0.756)
324950;1756939505;1756939577;(0.43333333333333335, 0.085)
245809;2381102734;8167173323;(-1, -1)
185245;1329130632;1329130630;(0.06666666666666667, 0.033)
245811;2381102736;2381102728;(0.16666666666666666, 0.059)
245814;2381102740;10733449698;(-1, -1)
185248;1329130634;1329130602;(0.18333333333333332, 0.072)
383861;8227749648;8227749649;(0.0, 0.0)
324957;1756939509;1756939444;(0.18333333333333332, 0.093)
383864;8227749649;8227749651;(-1, -1)
383910;8227749693;10910185856;(-1, -1)
383913;8227749695;10910185856;(0.35, 0.239)
119369;421095370;421094584;(0.0, 0.0)
44253;1752556174;2887143258;(0.43333333333333335, 0.154)
44256;1752556179;1752556200;(1.0666666666666667, 0.232)
245837;2381102778;1345485754;(0.6833333333333333, 0.227)
383927;8227756176;8227756177;(0.03333333333333333, 0.017)
44269;1752556213;5494716123;(1.8166666666666667, 0.485)
324962;1756939510;1756939534;(0.35, 0.112)
185261;1329130653;1235100322;(0.6333333333333333, 0.051)
324963;1756939511;1756939522;(-1, -1)
324975;1756939514;1756939505;(-1, -1)
383973;8233430318;1756212146;(0.0, 0.002)
383982;8233430343;8220109955;(0.15, 0.107)
384024;8237172557;1759542643;(0.0, 0.001)
384037;8237172565;8237172566;(0.15, 0.05)
384039;8237172566;1617053864;(0.0, 0.005)
245839;2381102778;1345486134;(0.0, 0.0)
384043;8237172568;1759542497;(-1, -1)
245840;2381103128;2894596151;(0.6833333333333333, 0.336)
384048;8237172570;1759542599;(0.0, 0.0)
119430;421110207;421110100;(0.05, 0.033)
384050;8237172571;1759542586;(-1, -1)
44288;1752585678;1273737980;(0.0, 0.001)
44295;1752585681;1744186687;(-1, -1)
44296;1752585681;1833609511;(0.43333333333333335, 0.057)
119431;421110207;421110047;(0.0, 0.001)
185270;1329130666;902316221;(0.25, 0.076)
44351;1752642125;1752642122;(0.55, 0.082)
324981;1756939517;1756939450;(0.2833333333333333, 0.096)
119432;421110210;421110207;(0.45, 0.082)
185272;1329130667;1235100354;(1.2166666666666666, 0.101)
44353;1752784566;1273745303;(0.0, 0.002)
384052;8237172572;1759542650;(0.0, 0.0)
119438;421110801;421110102;(-1, -1)
384053;8237172572;8237172586;(-1, -1)
119446;421111782;4438315681;(-1, -1)
324988;1756939518;11006846889;(0.23333333333333334, 0.064)
245860;2381104257;3107814407;(0.5, 0.185)
119450;421111784;421111291;(-1, -1)
185273;1329130667;624685132;(0.0, 0.0)
119481;421204046;10578288043;(1.4166666666666667, 0.141)
185276;1329130671;883962267;(0.08333333333333333, 0.037)
384059;8237172580;1759542408;(0.06666666666666667, 0.033)
384074;8237172590;1759542535;(-1, -1)
324994;1756939520;1756939460;(0.15, 0.081)
325005;1756939523;1756939462;(-1, -1)
44357;1752784604;1273542131;(0.2, 0.109)
119482;421204046;421204112;(1.0166666666666666, 0.138)
119501;421204335;421204180;(0.4, 0.142)
185277;1329130671;1235100351;(0.03333333333333333, 0.004)
119519;421204621;421227855;(-1, -1)
185291;1329923531;1329923532;(0.016666666666666666, 0.015)
245874;2383676708;2383676710;(0.0, 0.0)
185292;1329923532;1063807343;(-1, -1)
185293;1329923532;1063807421;(0.18333333333333332, 0.096)
185299;1330494515;1330495182;(1.1666666666666667, 0.177)
185304;1330494520;1330494794;(0.016666666666666666, 0.014)
185320;1330494530;1330494748;(0.0, 0.0)
119529;421227855;4282124994;(1.2333333333333334, 0.143)
325010;1756939525;1756939519;(0.0, 0.0)
44370;1752784616;1752784619;(0.3333333333333333, 0.039)
44377;1752784620;10970147172;(0.15, 0.029)
245878;2383676710;5434214709;(0.0, 0.002)
384083;8237194959;5483574650;(0.5833333333333334, 0.34)
245898;2390246517;6479657236;(0.0, 0.0)
245902;2390246540;5581489067;(-1, -1)
245904;2392003994;5460979582;(0.26666666666666666, 0.05)
245912;2397211649;6996695351;(0.08333333333333333, 0.012)
245923;2397211657;6996695351;(0.0, 0.0)
245927;2397211659;6996695354;(0.4166666666666667, 0.039)
245930;2397211661;885714903;(-1, -1)
185326;1330494536;1330495195;(0.2, 0.059)
185328;1330494539;1330494745;(1.9333333333333333, 0.169)
325012;1756939525;1756939600;(0.2, 0.079)
384097;8237194981;8237194980;(0.03333333333333333, 0.028)
325020;1756939528;1756939557;(0.16666666666666666, 0.075)
185330;1330494540;1330494709;(0.0, 0.002)
119530;421228114;421228120;(0.23333333333333334, 0.094)
325024;1756939529;1756939542;(0.13333333333333333, 0.04)
44378;1752784620;10970023524;(0.03333333333333333, 0.009)
325026;1756939531;1756939515;(0.55, 0.166)
245938;2397215716;846730537;(0.016666666666666666, 0.002)
245941;2397215718;885686024;(-1, -1)
325037;1756939536;1756939594;(0.0, 0.005)
325039;1756939536;1756939546;(-1, -1)
44379;1752784635;4397855277;(0.0, 0.0)
384098;8237194984;8237194985;(0.016666666666666666, 0.018)
185332;1330494540;1330495349;(0.0, 0.002)
384107;8237194988;8237195006;(0.0, 0.002)
185335;1330494542;1330494705;(-1, -1)
384136;8237204542;11074026212;(0.0, 0.004)
325045;1756939540;1756939564;(0.06666666666666667, 0.024)
384152;8237204590;8237204589;(0.15, 0.106)
325046;1756939541;1756939549;(-1, -1)
245945;2397215720;2397215715;(0.18333333333333332, 0.06)
325047;1756939541;1756939527;(-1, -1)
325055;1756939545;1756939535;(0.0, 0.001)
185340;1330494544;1330495062;(0.36666666666666664, 0.042)
119534;421228120;421228114;(0.0, 0.0)
119540;421228302;421228114;(1.35, 0.203)
245947;2397222751;138804052;(0.9833333333333333, 0.098)
185345;1330494552;1330494779;(0.5833333333333334, 0.029)
44408;1752839015;1273852460;(0.16666666666666666, 0.045)
245951;2397222752;6277646883;(0.31666666666666665, 0.07)
245961;2397222757;848394925;(-1, -1)
245975;2397222774;847512128;(-1, -1)
245990;2397243483;1843102386;(0.9, 0.089)
246006;2397317888;2397317886;(0.4666666666666667, 0.038)
384154;8237204591;8237204593;(0.7, 0.468)
119543;421228341;421228164;(0.016666666666666666, 0.004)
119546;421228382;421228865;(0.0, 0.003)
325060;1756939546;1756939536;(0.0, 0.003)
325061;1756939546;1756939552;(0.21666666666666667, 0.041)
119547;421228389;421228382;(0.05, 0.015)
246012;2397317892;2397317887;(0.2, 0.029)
44414;1752839043;1273868538;(0.0, 0.001)
44415;1752839043;1273565964;(-1, -1)
185359;1330494572;1330494961;(0.6166666666666667, 0.097)
325072;1756939549;1756939478;(0.0, 0.004)
185365;1330494580;1330494690;(0.0, 0.004)
325075;1756939550;1756939542;(-1, -1)
185369;1330494582;1330494919;(-1, -1)
185372;1330494585;1330495061;(-1, -1)
384190;8451892255;5184883252;(1.0333333333333334, 0.267)
325076;1756939550;1756939475;(0.16666666666666666, 0.087)
325081;1756939551;1756939545;(0.0, 0.001)
119556;421228881;421204037;(0.5833333333333334, 0.159)
185379;1330494590;1330494644;(0.26666666666666666, 0.047)
325101;1756939557;1756939596;(0.23333333333333334, 0.07)
119566;421228890;421228886;(0.75, 0.109)
246015;2397317893;9169258096;(1.9166666666666667, 0.319)
246022;2397448044;885831025;(0.43333333333333335, 0.05)
246026;2397448046;4586261755;(0.0, 0.0)
246031;2400498279;885831143;(0.0, 0.024)
44448;1752863980;10040117490;(0.05, 0.01)
246036;2405485106;414231177;(0.0, 0.002)
246101;2461127774;499845689;(-1, -1)
44450;1752863980;1752863976;(-1, -1)
325109;1756939559;1756939583;(0.08333333333333333, 0.032)
185387;1330494603;1330494829;(0.16666666666666666, 0.033)
185388;1330494603;8811040748;(0.0, 0.0)
384200;8462734274;8126706232;(0.21666666666666667, 0.13)
185389;1330494608;1330495183;(0.0, 0.0)
384207;8462826747;8126706273;(0.25, 0.129)
246106;2461138397;2461138398;(0.21666666666666667, 0.151)
384224;8462826758;8126706277;(-1, -1)
44451;1752864036;4441543187;(0.05, 0.033)
384226;8462826758;8462826759;(-1, -1)
384229;8462826759;8462826758;(0.0, 0.0)
119599;421228968;421228938;(0.23333333333333334, 0.139)
325125;1756939565;1756939555;(0.0, 0.0)
325126;1756939565;1756939489;(-1, -1)
325135;1756939567;1756939560;(0.0, 0.001)
119603;421229012;421228901;(0.0, 0.0)
119605;421229012;421229002;(0.0, 0.003)
246119;2469869106;8141167440;(1.6166666666666667, 0.672)
119615;421229140;421229109;(0.9, 0.241)
119622;421229258;421229321;(-1, -1)
246128;2469869130;2469869168;(0.5666666666666667, 0.066)
384230;8462826759;8462826760;(0.05, 0.037)
246159;2469869185;2469869223;(-1, -1)
384235;8462826761;8126708283;(-1, -1)
246173;2469869197;2469869201;(-1, -1)
384244;8462826763;8126708278;(-1, -1)
44454;1752864036;1752863980;(0.0, 0.001)
185390;1330494608;1330494564;(0.31666666666666665, 0.049)
44455;1752864049;1752864056;(0.016666666666666666, 0.018)
384246;8504991397;3784181358;(0.13333333333333333, 0.082)
44456;1752864049;10691507307;(0.11666666666666667, 0.018)
384248;8539689238;5045018827;(-1, -1)
44458;1752864056;1752864049;(0.15, 0.103)
185401;1330494619;1330494805;(0.016666666666666666, 0.0)
384250;8539690834;5709730213;(0.0, 0.008)
246179;2469869201;2469869165;(0.0, 0.001)
44459;1752864056;1752864104;(0.0, 0.001)
246193;2469869211;2469869212;(-1, -1)
246209;2469869218;2469869217;(-1, -1)
119628;421229300;421229381;(0.0, 0.0)
325138;1756939568;1756939486;(0.0, 0.0)
325146;1756939570;1756939690;(-1, -1)
246212;2469869219;2469869207;(0.08333333333333333, 0.035)
246213;2469869220;2469869183;(0.0, 0.001)
185406;1330494621;1330494745;(0.26666666666666666, 0.092)
185407;1330494622;1330494802;(-1, -1)
185421;1330494639;10742521932;(0.6666666666666666, 0.101)
44460;1752864056;1752864073;(0.15, 0.103)
185424;1330494644;1330495350;(0.0, 0.0)
44472;1752864116;1752864124;(0.0, 0.0)
325147;1756939571;1756939557;(0.0, 0.0)
246216;2469869223;2469869185;(0.0, 0.001)
384262;8613423265;8613423228;(0.0, 0.003)
246217;2469869223;2469869220;(0.0, 0.0)
246219;2469869235;2469869192;(-1, -1)
119631;421229307;5712491014;(0.08333333333333333, 0.044)
119634;421229321;421229314;(-1, -1)
44473;1752864116;1752864131;(0.6666666666666666, 0.099)
119636;421229343;421229461;(0.016666666666666666, 0.005)
119659;421229589;1273795758;(-1, -1)
185430;1330494646;1330494890;(0.6, 0.079)
119669;421229636;421229582;(-1, -1)
185435;1330494656;6032936648;(-1, -1)
185436;1330494656;10741910419;(-1, -1)
185439;1330494667;1330494711;(1.15, 0.212)
325149;1756939571;5497587257;(0.06666666666666667, 0.024)
185445;1330494676;1330495165;(0.38333333333333336, 0.044)
185454;1330494681;1330495300;(-1, -1)
185460;1330494686;1330495366;(0.5333333333333333, 0.026)
384288;8677625954;8677625948;(0.23333333333333334, 0.036)
246226;2469869240;2469869235;(0.1, 0.035)
246229;2469869244;2469869252;(0.0, 0.0)
44474;1752864124;1752864104;(0.1, 0.012)
44480;1752864142;4441538157;(0.16666666666666666, 0.045)
185461;1330494686;1330495058;(0.7166666666666667, 0.059)
325161;1756939575;1756939496;(0.0, 0.001)
325163;1756939576;1756939581;(0.18333333333333332, 0.038)
384294;8677625956;8677626010;(0.0, 0.005)
44490;1752864149;1752864142;(0.18333333333333332, 0.053)
384299;8677625991;8677625992;(0.0, 0.0)
44494;1752864152;1752864142;(-1, -1)
119686;421241688;421204379;(0.06666666666666667, 0.008)
44495;1752864152;4441491418;(0.21666666666666667, 0.058)
325164;1756939576;1756939569;(0.0, 0.004)
325166;1756939576;1756939556;(-1, -1)
246230;2469869244;2469869240;(0.15, 0.035)
246253;2469869293;2469869288;(0.16666666666666666, 0.028)
44501;1752864176;4441491340;(0.3333333333333333, 0.115)
384300;8677625991;8096944619;(0.0, 0.003)
119699;421241693;421241694;(0.0, 0.001)
119715;421241706;421241722;(-1, -1)
185462;1330494686;1330495118;(0.6833333333333333, 0.057)
185466;1330494688;1330495052;(-1, -1)
384302;8677625992;8677626004;(0.9333333333333333, 0.107)
384313;8677625998;8096944618;(0.5, 0.167)
246255;2469869298;2469869301;(0.08333333333333333, 0.028)
185475;1330494696;1330494633;(0.0, 0.003)
246270;2469869308;2469869277;(0.9666666666666667, 0.203)
246279;2469869320;2469869323;(-1, -1)
325168;1756939577;1756939699;(0.3333333333333333, 0.096)
325172;1756939578;1756939558;(0.0, 0.001)
44511;1752864187;1752864184;(0.8, 0.176)
44519;1752937887;4476134019;(2.1333333333333333, 0.463)
44520;1752937887;4497359422;(-1, -1)
185491;1330494709;1330495225;(0.26666666666666666, 0.049)
185493;1330494711;1330494594;(0.11666666666666667, 0.042)
44523;1752937889;5977271121;(0.11666666666666667, 0.036)
44530;1752937929;5485557488;(-1, -1)
246300;2469869328;1617054347;(0.5166666666666667, 0.09)
44533;1752937934;1273805151;(-1, -1)
246347;2469869382;1617054377;(-1, -1)
246360;2469869387;2469869402;(-1, -1)
119745;421242024;671080719;(0.31666666666666665, 0.084)
119750;422441707;392154717;(0.0, 0.0)
185511;1330494734;1330495351;(0.5666666666666667, 0.049)
384320;8677626001;8677626002;(0.016666666666666666, 0.004)
185518;1330494742;1330494554;(-1, -1)
119753;422441810;422441823;(1.7333333333333334, 0.296)
185520;1330494743;1330494668;(0.08333333333333333, 0.033)
384364;8771725678;1273970279;(0.0, 0.002)
384383;8793002728;8793002729;(0.06666666666666667, 0.023)
44540;1752937941;1752937929;(0.0, 0.0)
384406;8793917269;3109724253;(-1, -1)
325181;1756939580;10996923764;(0.06666666666666667, 0.039)
44542;1752937941;1835738600;(0.6333333333333333, 0.16)
325187;1756939582;1756939592;(0.2833333333333333, 0.041)
246374;2469869393;2469869392;(0.0, 0.001)
325194;1756939583;6496695442;(0.03333333333333333, 0.01)
44544;1752937945;1752937947;(0.016666666666666666, 0.001)
119790;422442542;422442541;(0.1, 0.05)
325195;1756939584;1756939707;(0.03333333333333333, 0.007)
185524;1330494744;1330494525;(0.05, 0.003)
384421;8793917273;8793917272;(0.0, 0.0)
44545;1752937947;1752937935;(0.6333333333333333, 0.073)
325197;1756939584;1756939579;(0.0, 0.002)
44547;1752937947;1752937940;(0.0, 0.0)
325198;1756939585;1756939580;(-1, -1)
325201;1756939585;1756939693;(0.25, 0.073)
246376;2469869394;2469869400;(0.08333333333333333, 0.028)
325202;1756939587;1756939631;(0.15, 0.05)
325212;1756939591;1756939572;(0.0, 0.0)
119799;422442548;411672333;(0.0, 0.0)
44552;1752937960;1273844333;(0.0, 0.002)
44559;1752937979;1752937975;(-1, -1)
185530;1330494748;1330494625;(0.0, 0.003)
