osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7057440289,-12.3064769,-76.788269,4,,,POINT (-76.788269 -12.3064769),,,,,,,699686753,6450979493,5874.646999999999,,,,3259019072,495244831,5758.432,684690218,6415349722,392.009,,,
7057440290,-12.3003198,-76.7878568,1,,,POINT (-76.7878568 -12.3003198),,,,,,,699686753,6450979493,6810.949,,,,3259019072,495244831,6694.734,684690218,6415349722,544.293,,,
7057440291,-12.2999137,-76.7880765,1,,,POINT (-76.7880765 -12.2999137),,,,,,,699686753,6450979493,6865.427999999999,,,,3259019072,495244831,6749.213,684690218,6415349722,598.7719999999999,,,
7057440292,-12.2995319,-76.7883562,1,,,POINT (-76.7883562 -12.2995319),,,,,,,699686753,6450979493,6912.759999999999,,,,3259019072,495244831,6796.545,684690218,6415349722,646.104,,,
7057440293,-12.3007946,-76.7949321,1,,,POINT (-76.7949321 -12.3007946),,,,,,,699686753,6450979493,6513.78,,,,3259019072,495244831,6397.5650000000005,684690218,6415349722,1329.6080000000002,,,
7057440294,-12.3011135,-76.795466,4,,,POINT (-76.795466 -12.3011135),,,,,,,699686753,6450979493,6445.794999999999,,,,3259019072,495244831,6329.58,684690218,6415349722,1261.623,,,
7057440295,-12.3017617,-76.7973369,1,,,POINT (-76.7973369 -12.3017617),,,,,,,699686753,6450979493,6279.865999999999,,,,3259019072,495244831,6163.651,684690218,6415349722,1520.8720000000003,,,
7057440296,-12.3022088,-76.7979534,1,,,POINT (-76.7979534 -12.3022088),,,,,,,699686753,6450979493,6191.370999999999,,,,3259019072,495244831,6075.156,684690218,6415349722,1598.0490000000004,,,
7057440298,-12.3084734,-76.7974256,1,,,POINT (-76.7974256 -12.3084734),,,,,,,699686753,6450979493,7281.891,,,,3259019072,495244831,7165.676,684690218,6415349722,1692.5190000000005,,,
7057440299,-12.3087837,-76.796996,1,,,POINT (-76.79699599999999 -12.3087837),,,,,,,699686753,6450979493,7312.874999999999,,,,3259019072,495244831,7196.66,684690218,6415349722,1723.5030000000004,,,
7059096522,-12.3075353,-76.8390508,3,,,POINT (-76.8390508 -12.3075353),,,,,,,699686753,6450979493,2728.3810000000003,,,,3259019072,495244831,3804.4370000000004,435742429,1832710152,209.198,,,
7059096524,-12.3099713,-76.836911,3,,,POINT (-76.836911 -12.3099713),,,,,,,699686753,6450979493,2382.5380000000005,,,,3259019072,495244831,3428.984000000001,435742429,1832710152,271.089,,,
7059096526,-12.3095026,-76.8374378,3,,,POINT (-76.8374378 -12.3095026),,,,,,,699686753,6450979493,2465.0750000000003,,,,3259019072,495244831,3511.521,435742429,1832710152,187.18200000000002,,,
