osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
847620617,-12.024665,-77.0915812,3,,,POINT (-77.09158119999999 -12.024665),1846411898,599288003,1374.988,248565901,4337488133,5411.424999999999,439627528,844549029,1697.4370000000001,446401635,847620592,541.039,439227482,848391971,537.509,446218135,848391924,560.453,6252388,697291018,6587.064000000001
847712772,-12.0137522,-77.0910492,3,,,POINT (-77.0910492 -12.0137522),439210318,31069520,1400.5679999999998,248565901,4337488133,6941.874999999998,439627528,844549029,1283.026,837996744,847712847,244.057,4301413611,1749116828,869.2139999999999,446209487,847712786,240.324,6252388,697291018,7178.875
847712774,-12.0127955,-77.0915478,3,,,POINT (-77.0915478 -12.0127955),439210318,31069520,1280.777,248565901,4337488133,7061.665999999998,439627528,844549029,1163.2350000000001,837996744,847712847,124.26599999999999,4301413611,1749116828,749.423,446209487,847712786,360.115,6252388,697291018,7059.084000000001
847712775,-12.0134671,-77.0906144,3,,,POINT (-77.09061440000001 -12.0134671),439210318,31069520,1438.1019999999996,248565901,4337488133,6992.983999999999,439627528,844549029,1320.5600000000002,837996744,847712847,281.591,4301413611,1749116828,906.748,446209487,847712786,297.25600000000003,6252388,697291018,7216.409000000001
847712777,-12.0126832,-77.0910153,4,,,POINT (-77.0910153 -12.0126832),439210318,31069520,1340.023,248565901,4337488133,7091.062999999997,439627528,844549029,1222.4810000000002,837996744,847712847,183.512,4301413611,1749116828,808.6690000000001,446209487,847712786,395.33500000000004,6252388,697291018,7118.330000000001
847712783,-12.0152511,-77.0923916,4,,,POINT (-77.0923916 -12.0152511),4368585156,848387264,1643.485,248565901,4337488133,6857.628999999998,439627528,844549029,1142.0940000000003,446205269,4261133120,586.41,4301413611,1749116828,728.2820000000002,446209487,847712786,156.078,6252388,697291018,7037.943
847712784,-12.0157248,-77.0920965,3,,,POINT (-77.0920965 -12.0157248),4368585156,848387264,1661.0439999999999,248565901,4337488133,6797.071999999998,439627528,844549029,1200.678,446205269,4261133120,525.853,4301413611,1749116828,786.866,446209487,847712786,95.521,6252388,697291018,7096.527
847712786,-12.0152577,-77.0913594,3,,,POINT (-77.0913594 -12.0152577),4368585156,848387264,1565.5229999999997,248565901,4337488133,6701.550999999998,439627528,844549029,1296.1990000000003,446205269,4261133120,430.33199999999994,4301413611,1749116828,882.3870000000002,446209487,847712786,0.0,6252388,697291018,7192.048
847712787,-12.0147887,-77.0916663,3,,,POINT (-77.0916663 -12.0147887),4368585156,848387264,1627.4409999999998,248565901,4337488133,6763.468999999998,439627528,844549029,1236.2540000000001,837996744,847712847,324.08000000000004,4301413611,1749116828,822.442,446209487,847712786,61.918,6252388,697291018,7132.103
847712808,-12.0132036,-77.0891954,3,,,POINT (-77.08919539999999 -12.0132036),439210318,31069520,1575.4459999999997,248565901,4337488133,7023.906999999998,439627528,844549029,1457.904,837996744,847712847,418.935,4301413611,1749116828,1044.092,446209487,847712786,383.29900000000004,6252388,697291018,7353.753
847712809,-12.0127664,-77.0894499,3,,,POINT (-77.08944990000001 -12.0127664),439210318,31069520,1519.5039999999997,248565901,4337488133,7079.848999999998,439627528,844549029,1401.962,837996744,847712847,362.993,4301413611,1749116828,988.1500000000001,446209487,847712786,439.241,6252388,697291018,7297.811000000001
847712813,-12.0129156,-77.0920773,4,,,POINT (-77.0920773 -12.0129156),439210318,31069520,1221.66,248565901,4337488133,7022.399999999998,439627528,844549029,1104.1180000000002,837996744,847712847,65.149,4301413611,1749116828,690.306,446209487,847712786,320.849,6252388,697291018,6999.967000000001
847712814,-12.0130803,-77.0926066,3,,,POINT (-77.0926066 -12.0130803),439210318,31069520,1161.25,248565901,4337488133,7082.809999999998,439627528,844549029,1043.708,837996744,847712847,125.559,4301413611,1749116828,629.896,446209487,847712786,381.259,6252388,697291018,6939.557000000001
847712817,-12.0136246,-77.0934621,3,,,POINT (-77.0934621 -12.0136246),439210318,31069520,1050.033,248565901,4337488133,7072.721999999998,439627528,844549029,932.4910000000002,837996744,847712847,236.776,4301413611,1749116828,518.6790000000001,446209487,847712786,371.17100000000005,6252388,697291018,6828.340000000001
847712818,-12.0139309,-77.0939005,3,,,POINT (-77.0939005 -12.0139309),4368585156,848387264,1375.287,248565901,4337488133,7114.691999999998,439627528,844549029,873.8960000000001,837996744,847712847,295.371,4301413611,1749116828,460.084,446219717,848387162,656.4359999999999,6252388,697291018,6769.745000000001
847712819,-12.0142419,-77.0943494,3,,,POINT (-77.0943494 -12.0142419),4368585156,848387264,1315.4579999999999,248565901,4337488133,7079.523999999998,439627528,844549029,814.067,837996744,847712847,355.20000000000005,4301413611,1749116828,400.255,446219717,848387162,596.607,6252388,697291018,6709.916000000001
