osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
1273457057,-12.028666,-76.8930156,3,,,POINT (-76.8930156 -12.028666),439816323,1752556139,2292.389,8734962929,4357846734,5816.311,454698428,4276488521,1617.6029999999998,818126823,1745996608,448.181,307650990,3251640269,2123.132,5596901596,1273748689,236.989,439916826,4765289405,1696.8790000000001
1273457841,-12.0192262,-76.8865667,3,,,POINT (-76.8865667 -12.0192262),439816323,1752556139,2434.9660000000003,8734962929,4357846734,6700.898000000003,454698428,4276488521,2734.9409999999993,3128492686,1273457841,0.0,307650990,3251640269,453.207,454698511,1744167312,381.578,439916826,4765289405,684.2940000000001
1273458727,-12.0311123,-76.9348148,3,,,POINT (-76.9348148 -12.0311123),439795907,4355975714,1029.701,438029702,1273750251,872.2320000000001,699538736,1273896911,1311.8239999999998,532844599,1273491975,905.867,318783827,4376589163,2058.197,5597054436,1577491997,315.321,439814660,1746736265,3117.954
1273459845,-12.0615089,-76.9395543,3,,,POINT (-76.9395543 -12.0615089),1863374545,471063010,1784.956,8734962929,4357846734,3450.7780000000002,699538736,1273896911,4542.356999999998,596215463,1724963055,537.515,893234647,1574755994,844.5600000000001,4555896191,1273948960,340.918,439814660,1746736265,6100.652999999999
1273461129,-12.0242937,-76.9148691,3,,,POINT (-76.9148691 -12.0242937),7516064786,331607171,896.055,8734962929,4357846734,3489.4999999999995,467541142,1746736328,538.335,454578962,1746736312,450.51800000000003,318783827,4376589163,845.8299999999999,4951281927,6131088954,525.0740000000001,439814660,1746736265,579.095
1273461289,-12.0560556,-76.9586826,3,,,POINT (-76.9586826 -12.0560556),562790862,1577492022,905.992,4818433021,4630711876,,699538736,1273896911,5777.294999999999,596215463,1724963055,3381.679,893234647,1574755994,3441.8779999999997,5597207341,1273900790,133.524,439814660,1746736265,7335.591000000001
1273461466,-12.0416656,-76.9262497,3,,,POINT (-76.9262497 -12.0416656),4374767063,3058212776,1556.1369999999997,8734962929,4357846734,701.017,699538736,1273896911,1850.914,620680803,1746761892,915.3799999999999,318783827,4376589163,2343.7980000000007,5597074940,1273663967,212.775,439814660,1746736265,3403.5550000000003
1273461495,-12.0265862,-76.9250474,3,,,POINT (-76.9250474 -12.0265862),439789551,4374713378,522.5379999999999,8734962929,4357846734,2440.3939999999993,467541158,1273749291,313.584,516927969,5045623866,582.514,318783827,4376589163,894.2469999999998,5596916514,1273508335,129.027,439814660,1746736265,1954.004
1273462852,-12.019343,-76.8846319,3,,,POINT (-76.8846319 -12.019343),439816323,1752556139,2741.003,8734962929,4357846734,7006.935000000003,454698428,4276488521,2996.0100000000007,307650217,1273457841,306.037,307650990,3251640269,334.337,486594150,1273603493,13.441,439916826,4765289405,990.3309999999999
1273464004,-12.0346499,-76.9261696,4,,,POINT (-76.92616959999999 -12.0346499),438019700,2179702589,762.2879999999999,8734962929,4357846734,1292.2440000000001,699538736,1273896911,1098.548,532844599,1273491975,1379.335,318783827,4376589163,1597.0869999999995,5597065152,1273966802,110.376,439814660,1746736265,2656.8439999999996
1273464131,-12.0291331,-76.9064478,4,,,POINT (-76.9064478 -12.0291331),7516064786,331607171,2058.527,8734962929,4357846734,4651.972000000002,454698428,4276488521,273.276,454602323,1746750718,588.217,318783827,4376589163,1708.656,5596883482,1273786871,349.313,439814660,1746736265,1191.551
1273464198,-12.0200596,-76.8739804,3,,,POINT (-76.87398039999999 -12.0200596),439816323,1752556139,4074.3520000000003,8734962929,4357846734,7991.779000000002,454698428,4276488521,3978.241000000001,818126377,1745826998,266.069,307650990,3251640269,1579.8519999999999,5596851964,1745826844,105.626,439916826,4765289405,2431.574
1273464203,-12.0566929,-76.9402797,3,,,POINT (-76.9402797 -12.0566929),1863374545,471063010,1555.956,8734962929,4357846734,2987.5250000000005,699538736,1273896911,3971.678,596215463,1724963055,555.3609999999999,893234647,1574755994,615.56,5597073962,4435235253,124.024,439814660,1746736265,5529.973999999999
1273464648,-12.0257621,-76.9410287,3,,,POINT (-76.9410287 -12.0257621),439795907,4355975714,2208.609,438029702,1273750251,2180.366,699538736,1273896911,2061.4770000000003,7496364,2173254805,1441.862,318783827,4376589163,2827.6540000000014,5596919712,1577492111,1408.8419999999999,439814660,1746736265,3887.411000000001
1273464951,-12.0397461,-76.9294527,4,,,POINT (-76.9294527 -12.0397461),4374767063,3058212776,953.6170000000001,8734962929,4357846734,1303.537,699538736,1273896911,1657.4260000000002,532844599,1273491975,920.578,318783827,4376589163,2155.965,436314812,1577277183,362.85400000000004,439814660,1746736265,3215.722
1273466181,-12.033285,-76.9268775,3,,,POINT (-76.9268775 -12.033285),4357885218,5058947217,229.583,8734962929,4357846734,1493.4620000000002,699538736,1273896911,897.3299999999999,532844599,1273491975,1294.3,318783827,4376589163,1395.869,5597065152,1273966802,204.96200000000002,439814660,1746736265,2455.6259999999997
1273466728,-12.0022405,-76.8355708,3,,,POINT (-76.8355708 -12.0022405),457362186,4738262950,2256.668,8734962929,4357846734,12289.671,320125239,3266223504,2647.2120000000004,818118417,3268059158,1149.586,318788561,4379446667,1697.1979999999999,5596828330,1745959965,200.33100000000002,439916826,4765289405,7111.818999999999
1273467277,-12.0591635,-76.9612299,3,,,POINT (-76.96122990000001 -12.0591635),562790868,471062020,671.332,4818433021,4630711876,,699538736,1273896911,6217.751,596215463,1724963055,3708.0999999999995,893234647,1574755994,3768.298999999999,5597207344,1757235595,338.12800000000004,439814660,1746736265,7776.047000000001
1273467809,-12.0527792,-76.9390983,3,,,POINT (-76.9390983 -12.0527792),1863374545,471063010,1789.3480000000002,8734962929,4357846734,2442.845,699538736,1273896911,3530.254,596215463,1724963055,1098.6629999999998,893234647,1574755994,1158.8619999999996,5597073962,4435235253,439.86400000000003,439814660,1746736265,5088.55
1273468344,-12.029313,-76.9276719,3,,,POINT (-76.92767190000001 -12.029313),439789557,1746707990,1050.67,8734962929,4357846734,2324.735,699538736,1273896911,260.39300000000003,516927969,5045623866,414.553,318783827,4376589163,1275.1029999999998,4951282222,1746707962,687.0090000000001,439814660,1746736265,2334.8599999999997
1273468434,-12.0559242,-76.9442583,3,,,POINT (-76.9442583 -12.0559242),1863374545,471063010,1300.732,438029702,1273750251,3549.3340000000003,699538736,1273896911,4131.174,596215463,1724963055,1511.2409999999995,893234647,1574755994,1571.4399999999998,5597073960,5390568506,991.1200000000001,439814660,1746736265,5689.47
