osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
6455629524,-12.3533254,-76.8111296,3,,,POINT (-76.8111296 -12.3533254),,,,,,,,,,171652088,1826469973,2440.623,319488480,1826469898,2166.758,5593357481,1832652904,624.0269999999999,,,
6534557189,-12.3477738,-76.8130926,3,,,POINT (-76.8130926 -12.3477738),,,,,,,,,,171652088,1826469973,2959.723,319488480,1826469898,2685.8579999999997,5593357481,1832652904,744.546,,,
6595546832,-12.3667411,-76.7929628,3,,,POINT (-76.7929628 -12.3667411),,,,,,,,,,171652088,1826469973,162.988,319488480,1826469898,431.523,5593356867,1826469989,173.668,,,
6595546839,-12.368698,-76.7917797,3,,,POINT (-76.79177970000001 -12.368698),,,,,,,,,,171652088,1826469973,361.469,319488480,1826469898,635.334,5593356864,1826470037,167.82999999999998,,,
7059096552,-12.3528881,-76.8119225,4,,,POINT (-76.81192249999999 -12.3528881),,,,,,,,,,171652088,1826469973,2539.5270000000005,319488480,1826469898,2265.6620000000003,5593357481,1832652904,525.1229999999999,,,
7059096553,-12.3509033,-76.810118,4,,,POINT (-76.810118 -12.3509033),,,,,,,,,,171652088,1826469973,2484.6259999999997,319488480,1826469898,2210.7609999999995,5593357481,1832652904,269.449,,,
7059096554,-12.3512628,-76.8097744,4,,,POINT (-76.80977439999999 -12.3512628),,,,,,,,,,171652088,1826469973,2429.9369999999994,319488480,1826469898,2156.071999999999,5593357481,1832652904,214.76,,,
7059096556,-12.3488706,-76.8104178,3,,,POINT (-76.8104178 -12.3488706),,,,,,,,,,171652088,1826469973,2889.532,319488480,1826469898,2615.667,5593357481,1832652904,367.219,,,
7059096557,-12.3508137,-76.8100502,3,,,POINT (-76.81005020000001 -12.3508137),,,,,,,,,,171652088,1826469973,2497.0149999999994,319488480,1826469898,2223.149999999999,5593357481,1832652904,281.838,,,
7059096558,-12.3559361,-76.8043651,3,,,POINT (-76.8043651 -12.3559361),,,,,,,,,,171652088,1826469973,1641.4990000000003,319488480,1826469898,1367.634,5593357478,7059096563,309.566,,,
7059096560,-12.3563536,-76.8035411,3,,,POINT (-76.8035411 -12.3563536),,,,,,,,,,171652088,1826469973,1551.219,319488480,1826469898,1277.3539999999998,5593357478,7059096563,219.286,,,
