osmid,street_count,highway,ref,geometry,NN,NN_dist
1273592595,3,,,POINT (-76.96155589999999 -12.1754926),1836159007,0.0009198850852175648
1273592748,3,,,POINT (-76.9661558 -12.1740248),1573382981,0.0010856149777899722
1273593007,3,,,POINT (-76.9578054 -12.1261467),1752688156,0.0004733858151638757
1273593254,4,,,POINT (-76.9573907 -12.1588146),1712297568,0.00046729460728406444
1273594389,4,,,POINT (-76.9636593 -12.1730879),1273613524,0.0006196528786375379
1273594895,3,,,POINT (-76.98340589999999 -12.1667617),4198077991,0.0010354325955909199
1273595169,3,,,POINT (-76.97369639999999 -12.1642539),317339059,0.000832391085959171
1273597042,3,,,POINT (-76.9570944 -12.1715569),1753032250,0.0004341235423185719
1273597623,4,,,POINT (-76.95793980000001 -12.1322281),1273597623,0.0
1273598345,3,,,POINT (-76.9816998 -12.1547897),1738600361,0.0014825922230953005
1273599509,4,,,POINT (-76.9578858 -12.1595505),6986230256,0.00021089831673021597
1273600068,3,,,POINT (-76.96959080000001 -12.173985),1573127432,0.002487578730417586
1273600353,3,,,POINT (-76.9566872 -12.1412207),1573127449,0.005363270198294514
1273600750,3,,,POINT (-76.95941999999999 -12.1583119),1273739245,0.0005758250602437735
1273601468,3,,,POINT (-76.9561681 -12.1780368),1723586061,0.0020382679436268814
1273604265,4,,,POINT (-76.96384930000001 -12.1768741),1766535001,0.0013417362818389108
1273606382,3,,,POINT (-76.9674854 -12.1525477),1273863533,0.0018822922886728745
1273606492,3,,,POINT (-76.9638807 -12.184725),1727185800,0.00037237317303924624
1273606643,3,,,POINT (-76.96724949999999 -12.1399286),1273894023,0.00036601154353638676
1273607245,3,,,POINT (-76.9656088 -12.1711411),1273870991,0.0010927228559897402
1273607629,4,,,POINT (-76.97076439999999 -12.146439),1273607629,0.0
1273607647,3,,,POINT (-76.9695114 -12.1345034),5999436064,0.0006835247618059201
1273608971,4,,,POINT (-76.9807079 -12.1829335),1805764006,0.0015780926493716198
1273609360,3,,,POINT (-76.9607207 -12.176923),1723586059,0.0013404279018276156
1273609473,3,,,POINT (-76.9792138 -12.1866815),1805764030,0.0012373046229622845
1273610013,4,,,POINT (-76.9667793 -12.1717032),1273489412,0.0010956140241856372
1273610435,3,,,POINT (-76.96548730000001 -12.1679325),1573383152,0.0016895649439991817
1273610682,3,,,POINT (-76.9637462 -12.1541231),2166922184,0.003215945052391828
1273610988,3,,,POINT (-76.9686657 -12.1760253),1573382898,0.0019678918186751236
1273613524,4,,,POINT (-76.9632005 -12.1726714),1273613524,0.0
1273615308,4,,,POINT (-76.9629012 -12.143164),5718753359,0.001594140326317536
1273615605,4,,,POINT (-76.9675642 -12.1767332),1573382898,0.0012031078463691032
1273615766,3,,,POINT (-76.9599231 -12.1572744),472559149,0.0005853990860902002
1273615828,3,,,POINT (-76.9714053 -12.1359821),1795359954,0.0017367650071334587
1273616097,3,,,POINT (-76.95962919999999 -12.1770524),4199807666,0.0015464122509861165
1273617164,3,,,POINT (-76.9655837 -12.173173),1573383081,0.0009280956039096513
1273617229,4,,,POINT (-76.95645039999999 -12.1718554),4283165299,0.0010348238980628533
1273618630,4,,,POINT (-76.98112329999999 -12.1815006),1805764006,0.0004561910345342787
1273619348,3,,,POINT (-76.9782524 -12.1538254),1796882337,0.0005128548040110349
1273619632,3,,,POINT (-76.9780078 -12.1924678),2833657744,0.0020298017095285656
1273620142,4,,,POINT (-76.96381460000001 -12.174608),1836158982,0.0013863004075671656
1273621274,3,,,POINT (-76.971103 -12.1694739),317338829,0.002787593465695863
1273621497,3,,,POINT (-76.9643992 -12.1746081),1836158982,0.0019655058610993223
1273621505,4,,,POINT (-76.9769529 -12.1849961),1273464238,0.000480654397672312
1273622553,3,,,POINT (-76.96659630000001 -12.1548294),6986230245,0.0011018690530127918
1273623305,3,,,POINT (-76.96988810000001 -12.1627741),1273706580,0.0010189245555983612
1273624504,3,,,POINT (-76.9687847 -12.1755864),1573382981,0.001984327656919233
1273624976,3,,,POINT (-76.977063 -12.1576179),4394276531,0.0026858475924739496
1273625273,3,,,POINT (-76.9820007 -12.178666),1273625273,0.0
1273625791,4,,,POINT (-76.9601005 -12.1531318),2166922184,0.0025264323699656912
1273626056,3,,,POINT (-76.9597076 -12.1331793),1273499181,0.0005100212642657582
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),1273626773,0.0
1273627548,3,,,POINT (-76.98106660000001 -12.1845597),1805764030,0.002113941666652721
1273629784,4,,,POINT (-76.9671594 -12.1514108),1273863533,0.0008371396359017531
1273630780,1,,,POINT (-76.9659221 -12.1437601),1273845392,0.0011170281867509204
1273632104,3,,,POINT (-76.9697407 -12.161093),1573127196,0.0014247528487495512
1273632503,4,,,POINT (-76.9663389 -12.1539349),6986230245,0.0020129321498750332
1273633308,3,,,POINT (-76.9676566 -12.1549197),6986230245,0.0009677376968981947
1273633389,3,,,POINT (-76.9590453 -12.1840805),1723583940,0.0014865090278842188
1273633545,4,,,POINT (-76.96542410000001 -12.1764621),1573382898,0.0013987104239201417
1273634449,3,,,POINT (-76.95983529999999 -12.1823271),1723583935,0.0019753875695676195
1273634499,3,,,POINT (-76.96820750000001 -12.1534193),6986230242,0.0017433108873653245
1273634622,3,,,POINT (-76.97565609999999 -12.1532538),1412832165,0.0009602994741230631
1273634915,4,,,POINT (-76.9645886 -12.1546985),6986230245,0.0028030545784893585
1273635192,3,,,POINT (-76.9607661 -12.1565829),472559147,0.0007486275509227427
1273637429,3,,,POINT (-76.9802304 -12.1596236),2761151729,0.001392151116080214
1273638342,3,,,POINT (-76.9581723 -12.192171),1674161406,0.0017244824035065162
1273641880,4,,,POINT (-76.96900170000001 -12.1543842),6986230242,0.0004940660684563348
1273642080,4,,,POINT (-76.9638386 -12.1763934),1753089213,0.0013360690176842916
1273642130,4,,,POINT (-76.9844046 -12.1588614),5435393061,0.000492907496389054
1273642187,3,,,POINT (-76.95802449999999 -12.1365705),4202662475,0.0013842402139846038
1273642640,3,,,POINT (-76.9631612 -12.183838),1727185804,0.0009390612440081995
1273642786,3,,,POINT (-76.97045730000001 -12.1693083),317338829,0.0021704239770198807
1273643059,3,,,POINT (-76.9570629 -12.1753883),1727291754,0.0004229818554033662
1273643163,3,,,POINT (-76.95875599999999 -12.170311),1273643163,0.0
1273643325,1,,,POINT (-76.9621889 -12.1310856),1752671972,0.00039580754161368253
1273643832,3,,,POINT (-76.964699 -12.1402188),6495435019,0.0007874561575087452
1273644532,3,,,POINT (-76.95760780000001 -12.1700735),1273977370,0.0007112784616400574
1273644628,1,,,POINT (-76.96289950000001 -12.1480768),1273845392,0.004256756485871509
1273644932,3,,,POINT (-76.9839772 -12.1598284),2761654924,0.0010413081868575315
