osmid,highway,street_count,ref,geometry,NN,NN_dist
387439734,,4,,POINT (-77.0035864 -12.1306157),7774462601,0.001984033275930452
387439996,,3,,POINT (-77.0022716 -12.1294963),263627098,0.0008618321994452618
387440828,,4,,POINT (-77.0002339 -12.1336358),390998748,0.0022123718968590444
387440829,,3,,POINT (-77.00094609999999 -12.1328781),8483202821,0.002221260475494305
387440831,,3,,POINT (-77.0016328 -12.1321312),4333984736,0.0022255067759926633
387440832,,3,,POINT (-77.0018326 -12.1320023),4333984736,0.002338432611816325
387440834,,4,,POINT (-77.00238330000001 -12.1317476),390683810,0.002609862358439966
387440835,,4,,POINT (-77.00260830000001 -12.1316436),263627096,0.002703738125265059
387442062,,3,,POINT (-77.0016385 -12.1297536),263627096,0.0005804428740190348
387442508,,3,,POINT (-77.0026381 -12.1322392),390683810,0.0031419416433115773
387442526,,3,,POINT (-77.00209529999999 -12.1324996),4333984736,0.0028132526548415543
387442528,,3,,POINT (-77.00172120000001 -12.1328496),8483202821,0.0027324297465892043
387442529,,3,,POINT (-77.0013624 -12.1332482),8483202821,0.0027682432624388663
387442530,,3,,POINT (-77.0005127 -12.1342276),4067049910,0.002718453508888029
387442555,,3,,POINT (-77.0033074 -12.1330412),4333984736,0.004130020480576986
387442566,,4,,POINT (-77.005483 -12.1319435),4354621323,0.0037204690456997358
387442642,,4,,POINT (-77.0056988 -12.1325327),4354621323,0.004346290800215347
387443266,,3,,POINT (-77.00444950000001 -12.1331131),7774462601,0.004579633475508281
387444563,,3,,POINT (-77.0085936 -12.1328361),4326822805,0.004965878427831447
387444564,,3,,POINT (-77.0079757 -12.1330207),4326822805,0.005093324636226459
387444565,,3,,POINT (-77.00708299999999 -12.133306),4326822805,0.005427952801009766
387444908,,3,,POINT (-77.0073062 -12.1338868),1599026335,0.0048757665264037575
387444909,,3,,POINT (-77.00751579999999 -12.1344327),1599026335,0.004341689101030453
387444996,,3,,POINT (-77.0088745 -12.134078),1599026335,0.004982827463401633
387444997,,3,,POINT (-77.0082913 -12.1342302),1599026335,0.0046668865692249826
387445523,,3,,POINT (-77.0081438 -12.1336647),1599026335,0.005187964172004855
390681001,,3,,POINT (-77.0010353 -12.1304444),390683810,0.000735730990235374
390681038,,3,,POINT (-76.9998251 -12.1318677),8483202821,0.0008053076058266417
390681424,,3,,POINT (-77.001316 -12.13249),8483202821,0.002190866604800057
390681775,,3,,POINT (-77.0012842 -12.1322599),4333984736,0.002016632093368683
390681794,,3,,POINT (-77.0006808 -12.1331723),390998748,0.002199954838175881
390682431,,3,,POINT (-77.00598239999999 -12.1412823),507206324,9.123869793144744e-05
390682432,,3,,POINT (-77.0055474 -12.1404267),1603977484,0.000924082355642394
390682439,,3,,POINT (-77.0041524 -12.13901),1603977484,0.0025359404665784443
390682441,,3,,POINT (-77.0037801 -12.1384337),1838387110,0.003132787656379534
390682442,traffic_signals,4,,POINT (-77.0030589 -12.1374694),1273553666,0.004090072215745093
390682443,traffic_signals,4,,POINT (-77.0031812 -12.1374047),1838387110,0.004142094611420655
390682444,traffic_signals,4,,POINT (-77.00311670000001 -12.1375704),1273553666,0.004032202511041443
390682770,,3,,POINT (-77.0025717 -12.1364052),1753954496,0.0037811189296276214
390682771,,3,,POINT (-77.0022496 -12.1360196),1753954496,0.003546885649405032
390682772,,4,,POINT (-77.0009409 -12.134727),4067049915,0.002788983718130124
390682776,,3,,POINT (-77.0000139 -12.1328389),390998748,0.0014717270195283838
390683399,,3,,POINT (-77.00536099999999 -12.1405817),507206324,0.0010059307431439443
390683400,,3,,POINT (-77.00508840000001 -12.1401784),1603977484,0.001336869376563264
390683407,,3,,POINT (-77.00357390000001 -12.1383631),1838387110,0.003350362084898459
390683409,,4,,POINT (-77.0028305 -12.1370746),1753954496,0.003998050805075806
390683416,,3,,POINT (-77.00159960000001 -12.1355809),1753954496,0.003097192680476714
390683417,,4,,POINT (-77.0009151 -12.1348696),4067049915,0.002699875748989086
390683423,,4,,POINT (-76.9998789 -12.1328834),390998748,0.001406051766476208
390683810,,3,,POINT (-77.00053560000001 -12.1299044),390683810,0.0
390683812,,3,,POINT (-76.99951160000001 -12.1313871),8483202821,0.00032607031449934814
390683813,crossing,3,,POINT (-76.9991879 -12.1318378),390998749,0.0002193819728249859
390684675,,3,,POINT (-77.002297 -12.1329061),4333984736,0.0032119834744280145
390684676,,3,,POINT (-77.00269179999999 -12.1337536),8483202821,0.0040577835772740625
390684677,,3,,POINT (-77.0030756 -12.1344658),8483202821,0.0048236460276483
390684678,,4,,POINT (-77.0036789 -12.13565),1599026335,0.004676891301922279
390684709,,3,,POINT (-77.0042974 -12.1368441),1599026335,0.0034543677815179804
390685341,,3,,POINT (-77.0042534 -12.1353899),1599026335,0.0044582993450423235
390685372,,4,,POINT (-77.0031467 -12.1359185),1753954496,0.004440418472392732
390685680,,3,,POINT (-77.00215970000001 -12.1339969),8483202821,0.003853974169615085
390685716,,4,,POINT (-77.00381950000001 -12.1372152),1599026335,0.0036909529243727636
390685717,,4,,POINT (-77.0037659 -12.1371124),1599026335,0.003783337422163677
390686310,,4,,POINT (-77.0042969 -12.1381842),1838387110,0.00278298738228788
390686311,,3,,POINT (-77.0029408 -12.1355074),1753954496,0.004361300981357687
390686846,,3,,POINT (-77.00131 -12.1343074),4067049915,0.0033202086756697756
390686912,,3,,POINT (-77.0026489 -12.13565),1753954496,0.004038603248640919
390687949,,3,,POINT (-76.99951110000001 -12.1310017),8483202821,0.0001492445643803034
390688566,,3,,POINT (-76.9984992 -12.1298449),263626515,0.001147727110422888
390688568,,3,,POINT (-76.9979793 -12.1301398),263626515,0.0014288227951703278
390689026,,3,,POINT (-76.9991859 -12.1305875),4333984736,0.0006685131038336908
390689238,,3,,POINT (-76.9985011 -12.1309867),390998749,0.0009204753663171419
