osmid,highway,street_count,ref,geometry,NN,NN_dist
5120651129,,3,,POINT (-77.0968362 -11.9651521),5056781486,0.0031927250461014586
5120651130,,3,,POINT (-77.1004415 -11.9647229),5752704608,0.0027267931237994064
5120651131,,1,,POINT (-77.1000923 -11.9644094),5752704608,0.0024106650555382487
5120651132,,3,,POINT (-77.10167010000001 -11.9625287),5752704608,0.0015214593323610583
5120651133,,3,,POINT (-77.1013557 -11.9628697),5752704608,0.0014108004607334722
5120651134,,3,,POINT (-77.1023812 -11.9625566),3209402036,0.001931498589176978
5120651136,,3,,POINT (-77.10127989999999 -11.9616099),5752704608,0.0011098033789803587
5120651138,,3,,POINT (-77.0988921 -11.9527432),4270001023,0.001458437218393756
5120651139,,3,,POINT (-77.0986401 -11.9530616),4270001023,0.0010530693044588971
5120651140,,3,,POINT (-77.08746480000001 -11.9505884),1381395670,0.0014412772183053691
5120651141,,3,,POINT (-77.0875205 -11.9501926),1381395670,0.001214004633429327
5145552590,,3,,POINT (-77.10314529999999 -11.9661557),5752704601,0.0010467635501991107
5145552603,,3,,POINT (-77.10121599999999 -11.9600912),5752704608,0.002145878673176242
5145552604,,3,,POINT (-77.1001827 -11.9612424),5752704608,0.0007633225072012917
5145552605,,3,,POINT (-77.1009806 -11.9603535),5752704608,0.0018075963515136635
5145552606,,3,,POINT (-77.1015142 -11.9608723),5752704608,0.0017021666222790971
5145552607,,3,,POINT (-77.1026332 -11.9597207),1273887333,0.0014588838370476638
5145552609,,3,,POINT (-77.1012494 -11.9606149),5752704608,0.0017153378938302094
