osmid,street_count,highway,ref,geometry,NN,NN_dist
4097777058,3,,,POINT (-76.7749136 -12.387908),495319277,0.0007249193748328458
4097777059,3,,,POINT (-76.7760875 -12.3880094),1273862552,0.0011610320624323614
4097777061,3,,,POINT (-76.77566539999999 -12.3884779),495319277,0.0012473479586665127
4097777062,3,,,POINT (-76.77687450000001 -12.388588),1831352570,0.0010449756408545778
4416489417,3,motorway_junction,,POINT (-76.7635073 -12.3917644),4416489417,2.5364739302362818e-05
4610385205,3,,,POINT (-76.7754386 -12.3928594),1831352570,0.004430876540818687
4610385209,3,,,POINT (-76.776387 -12.3931961),1831352570,0.004327341688611534
4610385213,3,,,POINT (-76.7762218 -12.3927935),1831352570,0.0040099410880932275
4893062502,3,,,POINT (-76.772909 -12.3856129),7060766581,0.0009915002471042895
4893062516,4,,,POINT (-76.7806147 -12.3783438),1826470137,0.001822418579793926
4893062517,3,,,POINT (-76.7806748 -12.378597),1826470137,0.0019683640542287927
4893076017,3,,,POINT (-76.78900470000001 -12.3852904),6453470975,0.010845877390057655
4893076020,3,,,POINT (-76.78899250000001 -12.3854305),6453470975,0.010945464602754296
4893076721,3,,,POINT (-76.78817050000001 -12.3853514),1826470137,0.010370290364312588
4893076722,3,,,POINT (-76.7877864 -12.3851919),1826470137,0.010013784624212
4893076729,3,,,POINT (-76.7852357 -12.3838263),1826470137,0.007520820907990094
4893076733,3,,,POINT (-76.7867509 -12.3844633),1826470137,0.008826456494543921
4893076734,3,,,POINT (-76.78784589999999 -12.3850776),1826470137,0.009956639822752003
4893076735,3,,,POINT (-76.7882041 -12.3852013),1826470137,0.01027140455099035
4893076740,4,,,POINT (-76.7847806 -12.3828604),1826470137,0.006453233085056353
4893076742,4,,,POINT (-76.7870241 -12.3847643),1826470137,0.009228098864340206
4893076785,3,,,POINT (-76.77983279999999 -12.3887378),495326614,0.0017865730603487792
4893076786,3,,,POINT (-76.7796427 -12.38845),495326614,0.0016360577770896212
4893076787,3,,,POINT (-76.7797475 -12.3878708),495326614,0.0019443103275926853
4893076797,3,,,POINT (-76.7790365 -12.3886229),495326614,0.0010071101230745344
4893076808,3,,,POINT (-76.78042720000001 -12.3890814),495326614,0.0023941562563887914
4893076811,2,,,POINT (-76.7800179 -12.3892839),495326614,0.0020250119604585688
4893076813,2,,,POINT (-76.77983930000001 -12.3892536),495326614,0.0018442874531933396
4893076832,3,,,POINT (-76.7794655 -12.3889971),495326614,0.0014292353759927815
4893077267,3,,,POINT (-76.7773729 -12.3882059),495326614,0.0009092577412378206
4893077268,3,,,POINT (-76.7770984 -12.3884958),1831352570,0.000915119970273151
4893077269,3,,,POINT (-76.77709299999999 -12.3879528),1273862552,0.0008140938643652029
4893077270,3,,,POINT (-76.77682280000001 -12.3882477),1273862552,0.0010837920879947704
4971035649,3,,,POINT (-76.7779773 -12.3845829),495303074,0.002637379709111057
4971035650,3,,,POINT (-76.7784283 -12.3841015),495303074,0.003296998017899058
4971035652,1,,,POINT (-76.7815858 -12.3861494),495326614,0.004429750884641523
4971035654,3,,,POINT (-76.7801618 -12.3842335),1273862552,0.004397108109883677
4971035655,3,,,POINT (-76.7787786 -12.3869039),1273862552,0.0019115128798881758
4971035656,3,,,POINT (-76.7782342 -12.3874698),495326614,0.0013581383508317164
4971035657,4,,,POINT (-76.7784942 -12.386676),1273862552,0.0016819657844285207
4971035658,3,,,POINT (-76.7781617 -12.3864186),1273862552,0.0014791436610391722
4971035659,3,,,POINT (-76.77906369999999 -12.3871338),495326614,0.0019643368677442065
4971035660,3,,,POINT (-76.7793485 -12.3868275),495326614,0.0023753134782552856
4971035661,3,,,POINT (-76.7785172 -12.3877216),495326614,0.0011899515704395282
4971035662,3,,,POINT (-76.778808 -12.3863457),1273862552,0.002090441199840108
4971035667,3,,,POINT (-76.7800596 -12.3860996),1273862552,0.0033487340085474916
4971035671,3,,,POINT (-76.7799167 -12.3845012),1273862552,0.004036106887831225
4971035672,3,,,POINT (-76.7801978 -12.3845919),1273862552,0.00419504800091362
4971035674,3,,,POINT (-76.78125850000001 -12.3856591),495326614,0.004502031581410921
4971035675,3,,,POINT (-76.7808965 -12.3853752),1273862552,0.004392860140041885
4971035676,3,,,POINT (-76.7805451 -12.3858311),495326614,0.003891049195264062
4971035677,3,,,POINT (-76.78019639999999 -12.3857446),1273862552,0.0036033641087118745
4971035679,3,,,POINT (-76.7793083 -12.3851659),1273862552,0.00314183040280323
4971035681,3,,,POINT (-76.7796749 -12.3859552),1273862552,0.003041100835226331
4971035684,3,,,POINT (-76.77979809999999 -12.3865253),495326614,0.002882079818457816
4971035685,4,,,POINT (-76.780293 -12.3847884),1273862552,0.0041551579633027705
4971035686,4,,,POINT (-76.77963579999999 -12.3854748),1273862552,0.0032288532484398085
4971035687,3,,,POINT (-76.7779663 -12.3872314),1273862552,0.0010831943177487537
4971035695,3,,,POINT (-76.7837368 -12.3831232),1826470137,0.006314843343268363
4971035699,3,,,POINT (-76.7868041 -12.3850854),1826470137,0.009380987965029645
4971035701,3,,,POINT (-76.787244 -12.3847346),1826470137,0.009327055390104535
4971035702,3,,,POINT (-76.787195 -12.384854),1826470137,0.009397782749672751
4971035703,3,,,POINT (-76.7870904 -12.3846511),1826470137,0.009171180003686625
4975806890,3,,,POINT (-76.7787687 -12.3857555),1273862552,0.002353000849978335
4975806891,3,,,POINT (-76.7790919 -12.3860471),1273862552,0.002474112406497089
4975806903,3,,,POINT (-76.7828781 -12.3855342),495326614,0.0058391041136467755
4975813440,1,,,POINT (-76.7773546 -12.3936012),1831352570,0.004520934009694326
4975813445,3,,,POINT (-76.76504079999999 -12.3916816),4416489417,0.0015508882616000294
4975813446,3,,,POINT (-76.7646343 -12.3912933),4416489417,0.001229036150804605
4975813447,3,,,POINT (-76.76477060000001 -12.3919867),4416489417,0.0013020675750527874
4975813448,4,,,POINT (-76.76449580000001 -12.3922606),4416489417,0.0011292788849544284
4975813449,3,,,POINT (-76.7704719 -12.386249),6415479586,0.0004288356561619836
4975813450,4,,,POINT (-76.7667572 -12.3899364),4416489417,0.0037332380797340113
4975813465,3,,,POINT (-76.7683383 -12.3876536),1932465989,0.0028165138061134972
4975813467,3,,,POINT (-76.76745750000001 -12.3885191),1932465989,0.004051381770455895
4975813468,3,,,POINT (-76.7680536 -12.3879333),1932465989,0.00321562053109622
5008438115,3,,,POINT (-76.7706606 -12.3853716),1932465989,0.00043934265670219085
5008438117,3,,,POINT (-76.7689132 -12.3870886),1932465989,0.002010452389391381
5466473693,3,,,POINT (-76.7744775 -12.3916047),495319277,0.0031675458070874476
5466494345,3,motorway_junction,K,POINT (-76.77406089999999 -12.3840769),7061240102,0.00040623392275769283
5466494346,3,,,POINT (-76.7743466 -12.3848775),7061240102,0.0007862120897091728
5466494347,4,,,POINT (-76.7755291 -12.384978),495303074,0.0016890766708449242
5466494348,3,,,POINT (-76.778305 -12.3827609),495303074,0.004317596685662131
5487289728,1,,,POINT (-76.78013319999999 -12.3950475),1831352570,0.006393534556879383
5487289732,3,,,POINT (-76.77596699999999 -12.3931758),1831352570,0.004462146232476315
5487289733,3,,,POINT (-76.77582150000001 -12.3931087),1831352570,0.004463025281125264
5487308840,3,,,POINT (-76.7726905 -12.3879111),1273710196,0.0007694541246888498
5487308842,3,,,POINT (-76.7734052 -12.3866781),1273710196,0.0006819366539508782
