osmid,street_count,ref,highway,geometry,NN,NN_dist
263925602,3,,,POINT (-77.0164844 -12.1169184),262574003,0.0018269346923165332
263925604,3,,,POINT (-77.0165664 -12.1162636),262574004,0.0017539596631664905
263925605,4,,,POINT (-77.0165923 -12.1160942),262574004,0.0017316536749664188
263925608,3,,,POINT (-77.0167955 -12.1146759),262574006,0.0015614600411169586
263926090,3,,,POINT (-77.0160767 -12.1162278),262574004,0.002243033724675555
263926091,3,,,POINT (-77.0160925 -12.1160673),262574004,0.0022321252384290757
263926092,3,,,POINT (-77.01613620000001 -12.115503),262574005,0.0022088065759537953
263926093,3,,,POINT (-77.01614790000001 -12.1153241),262574005,0.0022013910715656996
263926094,4,,crossing,POINT (-77.01620680000001 -12.1146094),263926096,0.0017170301482495134
263926095,3,,,POINT (-77.01626950000001 -12.1137188),263926096,0.0008242466621078096
263926096,4,,traffic_signals,POINT (-77.0163355 -12.1128972),263926096,0.0
263926097,4,,traffic_signals,POINT (-77.0163422 -12.1127722),263926096,0.00012517943121835573
263926098,3,,,POINT (-77.0164008 -12.111766),263926096,0.0011330831964174702
263926099,3,,,POINT (-77.01646890000001 -12.1107479),262573582,0.0019747167417100654
263926100,3,,,POINT (-77.0165295 -12.1097268),262573574,0.0019493505200476895
263926101,3,,,POINT (-77.016609 -12.1087008),263926106,0.0013327092556131611
263926106,4,,traffic_signals,POINT (-77.0160376 -12.1074968),263926106,0.0
263926107,3,,traffic_signals,POINT (-77.0159421 -12.107412),263926106,0.00012771566074703394
263926328,3,,,POINT (-77.0155378 -12.1161941),262574004,0.0027819823094355507
263926329,3,,,POINT (-77.0145394 -12.1161233),263926096,0.003692383568911644
263926337,3,,,POINT (-77.0123834 -12.1150655),3258567918,0.0019259719130966272
263926338,3,,,POINT (-77.0125287 -12.1131328),263928370,0.0006236255447026038
263926339,3,,,POINT (-77.0125717 -12.1126461),263928370,0.0003885382477930021
263926465,3,,,POINT (-77.01124660000001 -12.1147147),3258567918,0.000906371695287317
263926753,3,,,POINT (-77.01486540000001 -12.1145169),263926096,0.002187377905157848
263926754,3,,,POINT (-77.01784170000001 -12.1147459),262574006,0.0005129644237145584
263926863,3,,,POINT (-77.0170667 -12.1129487),263926863,0.0
263927021,4,,,POINT (-77.0176426 -12.1161587),262574004,0.0006794782189340421
263927053,4,,,POINT (-77.0174892 -12.117012),262574003,0.000818039002730731
263928367,3,,,POINT (-77.0149974 -12.1128026),263926096,0.001341439812289425
263928369,3,,,POINT (-77.0137143 -12.112713),263928370,0.001532984729218959
263928370,4,,traffic_signals,POINT (-77.0121846 -12.1126127),263928370,0.0
263928371,4,,traffic_signals,POINT (-77.0119966 -12.1126125),263928371,0.0
263928374,3,,,POINT (-77.009636 -12.1124256),263928374,0.0
263928376,3,,,POINT (-77.0077039 -12.1122918),263928377,0.00041064870631239025
263928377,4,,,POINT (-77.0072945 -12.1122598),263928377,0.0
263928378,4,,,POINT (-77.0071234 -12.112248),263928378,0.0
263928380,3,,,POINT (-77.0060623 -12.1121859),263928378,0.0010629156222402285
263928382,3,,,POINT (-77.0055456 -12.1121556),263928378,0.0015805032742695335
263928384,5,,,POINT (-77.0034153 -12.112017),263928959,0.003107495990338053
263928386,4,,traffic_signals,POINT (-77.00030700000001 -12.1118065),263928386,0.0
263928966,4,,,POINT (-77.0096389 -12.1123158),263928374,0.00010983829022760283
263928968,4,,traffic_signals,POINT (-77.0121228 -12.1124551),263928968,0.0
263928969,4,,traffic_signals,POINT (-77.0122983 -12.1124614),263928968,0.00017561304051553795
263928971,3,,,POINT (-77.0134829 -12.1125587),263928370,0.0012994225217400116
263928974,4,,,POINT (-77.01710420000001 -12.1128149),263926863,0.00013895571237077092
263930012,3,,,POINT (-77.01493240000001 -12.1136399),263926096,0.0015875430387781134
263930592,4,,,POINT (-77.0171636 -12.1118069),263926863,0.001145904380828838
263930662,4,,,POINT (-77.0172409 -12.1107915),262573582,0.0012015020807303273
263930719,4,,,POINT (-77.01731409999999 -12.1097775),262573574,0.00116311413886705
263930777,3,,,POINT (-77.0173911 -12.1087564),262573483,0.0011033290443062487
263931104,3,,,POINT (-77.0133671 -12.110949),263928968,0.001953617081208959
263931366,3,,,POINT (-77.0174098 -12.1078356),4876522723,0.0011013001135041884
263931526,1,,,POINT (-77.01738039999999 -12.1085203),262573483,0.0011555595354714953
263931533,4,,traffic_signals,POINT (-77.01697489999999 -12.1064672),263931533,0.0
263931534,4,,traffic_signals,POINT (-77.0167792 -12.1064632),316627505,0.00017110844514417594
263935409,4,,,POINT (-77.02346850000001 -12.1025053),1273549606,0.0035264660412346015
263935410,4,,,POINT (-77.0225896 -12.1024055),2658903287,0.0038786304928391203
263935411,4,,traffic_signals,POINT (-77.0211187 -12.1022385),2658903287,0.0024046955337390006
263935412,4,,,POINT (-77.0196366 -12.1020939),263933886,0.0009444041719543869
263935414,4,,traffic_signals,POINT (-77.01887000000001 -12.1020241),263935415,0.0001865328389442162
263935415,4,,traffic_signals,POINT (-77.01868349999999 -12.1020276),263935415,0.0
263935843,3,,,POINT (-77.02419310000001 -12.1075857),262573469,0.00012881013158997937
263936227,3,,,POINT (-77.0236458 -12.1051352),262573453,0.0024665235129644326
263936535,3,,,POINT (-77.02251939999999 -12.1031173),263935415,0.003987677883178149
263936536,3,,,POINT (-77.02240089999999 -12.1040122),262573453,0.0037561011767529916
263936537,3,,,POINT (-77.02236120000001 -12.1043916),262573453,0.0034090012906974653
263936538,3,,,POINT (-77.02236120000001 -12.1046392),262573453,0.0031771981681943825
263936539,3,,,POINT (-77.02252799999999 -12.1049337),262573453,0.0028425921497817305
263936545,3,,,POINT (-77.0229744 -12.105876),262573453,0.0018060856347356861
263936806,3,,,POINT (-77.02163849999999 -12.1046322),370967384,0.003043134050614244
263936807,4,,,POINT (-77.0208773 -12.1043594),5140163731,0.002274898927425183
263936808,3,,,POINT (-77.0201335 -12.1040735),5140163731,0.0015405389446603932
263936816,3,,,POINT (-77.0195239 -12.1028105),263935415,0.0011485663106688454
263936944,3,,,POINT (-77.0217809 -12.1030283),263935415,0.00325504028393047
263936945,4,,,POINT (-77.02103459999999 -12.1029503),263935415,0.00252567743387659
263936946,3,,,POINT (-77.0202778 -12.1028795),263935415,0.0018076299676720615
263937157,3,,,POINT (-77.0208228 -12.1050856),370967339,0.002268860229276054
263937717,5,,traffic_signals,POINT (-77.0187354 -12.104319),5140163731,0.0001428919171980226
263938527,3,,,POINT (-77.02650199999999 -12.1071912),262572362,0.0007331812122599331
263938531,3,,,POINT (-77.0268926 -12.1062743),263938531,0.0
263938534,3,,,POINT (-77.0270304 -12.1057881),263938534,0.0
263938535,3,,,POINT (-77.0270921 -12.1051608),263938535,0.0
263939240,3,,,POINT (-77.0261193 -12.1069303),263938531,0.0010140655254894523
263939242,3,,,POINT (-77.0257125 -12.1064897),263938531,0.001199597086524145
263939245,3,,,POINT (-77.0256251 -12.1056115),263938534,0.001416352939773493
263939246,4,,,POINT (-77.02537580000001 -12.1051666),263938535,0.0017163098001217376
263939247,3,,,POINT (-77.024826 -12.1042595),263938535,0.002438760115304682
263939249,3,,,POINT (-77.0243727 -12.1036524),108018055,0.002784484212559907
