osmid,street_count,ref,highway,geometry,NN,NN_dist
1832652819,3,,,POINT (-76.80982640000001 -12.3496572),6450979542,0.0009651434349298603
1832652822,3,,,POINT (-76.8078285 -12.3497953),6450979543,0.0023312546343129117
1832652826,3,,,POINT (-76.80842130000001 -12.3498221),6450979543,0.0018795391589388605
1832652831,3,,,POINT (-76.80965550000001 -12.349904),6450979542,0.0009670760052781197
1832652834,3,,,POINT (-76.8087865 -12.350072),6450979543,0.001454577230677605
1832652836,3,,,POINT (-76.807531 -12.3500857),6450979543,0.002422015214654519
1832652838,3,,,POINT (-76.8100381 -12.350156),6450979542,0.0005172860330578761
1832652842,3,,,POINT (-76.8085588 -12.3504088),6450979543,0.0013784512940258767
1832652844,3,,,POINT (-76.80785400000001 -12.3504302),6450979543,0.001980222272873044
1832652848,3,,,POINT (-76.80842869999999 -12.3505911),6450979543,0.00139218336795789
1832652850,3,,,POINT (-76.80751650000001 -12.3507238),6450979543,0.002207550751394156
1832652852,3,,,POINT (-76.8090467 -12.3507801),6450979543,0.0007654037692658737
1832652856,3,,,POINT (-76.8082948 -12.3507804),6450979543,0.0014424198452624984
1832652857,3,,,POINT (-76.80884519999999 -12.3509142),6450979543,0.0008789334047656747
1832652861,3,,,POINT (-76.8066505 -12.3509161),6450979543,0.0030308450059327364
1832652867,4,,,POINT (-76.8094353 -12.3510473),6450979543,0.00029429401964504575
1832652871,3,,,POINT (-76.8071935 -12.3510247),6450979543,0.0024800288002405184
1832652873,3,,,POINT (-76.80804620000001 -12.3511359),6450979543,0.0016215147054474686
1832652881,3,,,POINT (-76.81012509999999 -12.3511962),7059096557,0.0003897643647109651
1832652892,3,,,POINT (-76.8062735 -12.3513633),6450979543,0.00339396399067335
1832652895,3,,,POINT (-76.8078215 -12.3514574),6450979543,0.0018572020783948855
1832652902,3,,,POINT (-76.8072255 -12.3516328),6450979543,0.0024722043443051837
1832652904,4,,,POINT (-76.8084707 -12.3515692),6450979543,0.0012410570011089253
1832652907,3,,,POINT (-76.8065508 -12.3517166),6450979543,0.0031516722307419203
1832652909,3,,,POINT (-76.8075528 -12.3518632),6450979543,0.002204571987942851
1832652911,3,,,POINT (-76.80888520000001 -12.3518761),6450979543,0.0010117164523686703
1832652915,4,,,POINT (-76.80697979999999 -12.3520185),6450979543,0.0027980865640724107
1832652919,4,,,POINT (-76.80798420000001 -12.3521504),6450979543,0.0019155452200301333
1832652928,3,,,POINT (-76.80735490000001 -12.3522685),6450979543,0.002532128829655512
1832652934,3,,,POINT (-76.8128105 -12.3523413),6450979542,0.0030488181661109054
1832652938,3,,,POINT (-76.8077064 -12.3525023),6450979543,0.0023347181971282637
1832652941,3,,,POINT (-76.8054538 -12.3526171),7059096560,0.00419760092671635
1832652944,3,,,POINT (-76.8057566 -12.3528628),7059096560,0.004134504189133186
1832652947,3,,,POINT (-76.81319790000001 -12.3528332),6450979542,0.0036667016240818453
1832652951,3,,,POINT (-76.80569800000001 -12.3529256),7059096560,0.00405011130834807
1832652953,3,,,POINT (-76.8043921 -12.3529872),7059096560,0.003472297504535186
1832652959,3,,,POINT (-76.80605319999999 -12.3532455),7059096560,0.00399636485070517
1832652962,3,,,POINT (-76.80724360000001 -12.3533618),6450979543,0.0032251043161385944
1832652968,3,,,POINT (-76.8047299 -12.3533108),7059096560,0.003266783935309019
1832652970,3,,,POINT (-76.8059952 -12.3532943),7059096560,0.003921979512946708
1832652972,3,,,POINT (-76.80476640000001 -12.3533701),7059096560,0.003225311200490464
1832652976,3,,,POINT (-76.80640560000001 -12.3535433),6450979543,0.003995987750228734
1832652977,3,,,POINT (-76.8038033 -12.3535232),7059096560,0.002842518777422648
1832652979,3,,,POINT (-76.80498179999999 -12.3536008),7059096560,0.003107012122597371
1832652980,3,,,POINT (-76.8063235 -12.3536237),7059096560,0.0038979614890358918
1832652982,3,,,POINT (-76.8044275 -12.3536839),7059096560,0.0028130060522507092
1832652990,3,,,POINT (-76.8041863 -12.3539071),7059096560,0.002530147286224668
1832652992,3,,,POINT (-76.8052694 -12.3539267),7059096560,0.0029794067362456274
1832652994,3,,,POINT (-76.8040914 -12.3539929),7059096560,0.002423991456256206
1832652998,3,,,POINT (-76.803189 -12.3541005),7059096560,0.0022804460133938674
1832653001,4,,,POINT (-76.80556300000001 -12.3542602),7059096560,0.0029103957067741
1832653003,3,,,POINT (-76.8035498 -12.3544825),7059096560,0.0018711202259615659
1832653005,3,,,POINT (-76.8028621 -12.3544092),7059096560,0.0020595466394357806
1832653007,3,,,POINT (-76.8052141 -12.3545442),7059096560,0.0024643168140464507
1832653017,3,,,POINT (-76.80481279999999 -12.3547566),7059096560,0.002041477379246304
1832653019,3,,,POINT (-76.8032429 -12.3548031),7059096560,0.0015789152890523538
1832653025,3,,,POINT (-76.8022845 -12.3549681),7059096560,0.0018704688743764989
1832653034,3,,,POINT (-76.8035783 -12.3551898),7059096560,0.001164394383360171
1832653036,3,,,POINT (-76.8026627 -12.3553357),7059096560,0.001344509936746509
1832653040,3,,,POINT (-76.8016738 -12.355559),6450979556,0.001765447733573422
1832653043,4,,,POINT (-76.8020349 -12.3559118),6450979556,0.0012622936465025215
1832653044,3,,,POINT (-76.8013625 -12.3558625),6450979556,0.001857130711607568
1832653045,1,,,POINT (-76.8022101 -12.3560962),6450979556,0.0010107800007907685
1832653046,3,,,POINT (-76.801034 -12.3561866),6450979556,0.0020507055615025197
1832653047,1,,,POINT (-76.80185 -12.3563861),6450979556,0.0012108242027583152
1832653049,3,,,POINT (-76.8006857 -12.3565182),6450979556,0.0023402840105353345
1832653050,1,,,POINT (-76.80146329999999 -12.3566632),6450979556,0.001555901478244267
1832653052,1,,,POINT (-76.8009179 -12.3567588),6450979556,0.002101548916864404
1832653054,3,,,POINT (-76.7969549 -12.359349),1832653054,0.0
1832653060,3,,,POINT (-76.7959779 -12.3597171),1832653060,0.0
1832653070,3,,,POINT (-76.7958366 -12.3620417),1826469870,0.0007109507226191779
1832653075,1,,,POINT (-76.7941979 -12.3628376),1826469884,0.00149261867200219
1832653076,4,,,POINT (-76.79439979999999 -12.3629812),1826469884,0.0012449761644395593
1832653078,1,,,POINT (-76.7936603 -12.3633196),1826469884,0.0018115763798467108
1832653079,4,,,POINT (-76.7948818 -12.3632978),1826469884,0.0006683028430334489
1832653080,3,,,POINT (-76.7937713 -12.3634097),1826469884,0.0016866424784181054
1832653082,3,,,POINT (-76.7939307 -12.3635391),1826469884,0.0015128271315653639
1832653083,3,,,POINT (-76.79403859999999 -12.3636264),1826469884,0.0014000271318910216
1832653086,3,,,POINT (-76.7925547 -12.3637122),1826469922,0.002227730201346582
1832653087,4,,,POINT (-76.7943897 -12.3639006),1826469884,0.0010737300312536177
1832653089,3,,,POINT (-76.7930568 -12.3641268),1826469922,0.0015773722769154052
1832653090,3,,,POINT (-76.7933288 -12.3643272),1826469922,0.0012395224967678324
1832653091,3,,,POINT (-76.7949098 -12.3643211),1826469884,0.0008397279797674777
1832653093,3,,,POINT (-76.7933737 -12.3643585),1826469922,0.001184803190400235
1832653096,4,,,POINT (-76.7937934 -12.3646597),1826469922,0.00066824756639669
1832653107,4,,,POINT (-76.7944742 -12.3649869),1826469922,0.00016090969517331977
1832653110,4,,,POINT (-76.79269619999999 -12.3651121),1832653114,0.0012560047810513556
1832653111,3,,,POINT (-76.79489649999999 -12.3652146),1826469922,0.0005878161362183931
1832653112,1,,,POINT (-76.7924955 -12.3654236),1832653114,0.0012697873247174672
1832653113,4,,,POINT (-76.7931542 -12.3654874),1832653114,0.0006638860293781073
1832653114,3,,,POINT (-76.79367070000001 -12.3659045),1832653114,0.0
1832653115,1,,,POINT (-76.79283599999999 -12.3658552),1832653114,0.0008361546388206702
1832653117,3,,,POINT (-76.7868203 -12.3704114),472561534,0.0062909326256196845
1832653118,3,,,POINT (-76.7872282 -12.3708403),472561566,0.006272640880843481
1832653119,4,,,POINT (-76.7878813 -12.3708824),472561566,0.006702997836787182
1832653120,3,,,POINT (-76.7860362 -12.3711457),472561534,0.005220112221019884
1832653121,3,,,POINT (-76.7875506 -12.3711797),472561566,0.006258394600856872
1832653124,3,,,POINT (-76.7864144 -12.3715555),472561566,0.005196640801517951
1832653125,3,,,POINT (-76.78674049999999 -12.3719082),472561566,0.005169184837086173
1832653126,3,,,POINT (-76.7863608 -12.3722496),472561566,0.004658744862083643
