u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,width,ref,bridge,access,junction,wazeinfo0800_minutes,wazeinfo0800_km,wazeinfo1400_minutes,wazeinfo1400_km
8051317039,588513947,0,445260647,Calle Clorinda Matto de Turner,residential,,False,80.185,"LINESTRING (-71.88705640000001 -13.5438198, -71.88685479999999 -13.5431842, -71.8868378 -13.5431307)",,,,,,,0.25,0.07400000000000001,0.25,0.07400000000000001
966441271,4432790726,0,83070689,,secondary,,False,55.59,"LINESTRING (-72.0066717 -13.5010865, -72.0067888 -13.5009869, -72.0070326 -13.500874, -72.007104 -13.5008231)",,,PE-28J,,,,1.1,0.6679999999999999,1.1,0.6679999999999999
966441271,10806766858,0,83070689,,secondary,,False,58.078,"LINESTRING (-72.0066717 -13.5010865, -72.00662079999999 -13.5012417, -72.0065685 -13.5015299, -72.00658319999999 -13.5015951)",,,PE-28J,,,,1.1,0.665,1.1,0.665
3778599224,4436520075,0,446366562,Calle Sol Naciente,residential,,False,50.94,"LINESTRING (-71.98820859999999 -13.5163715, -71.9885725 -13.5160805)",,,,,,,0.11666666666666667,0.048,0.11666666666666667,0.048
3778599224,2015930826,0,374471881,,residential,,False,129.524,"LINESTRING (-71.98820859999999 -13.5163715, -71.9881781 -13.5163294, -71.9881717 -13.5162776, -71.98818060000001 -13.5161906, -71.98830940000001 -13.5157007, -71.98843770000001 -13.5153535, -71.98843410000001 -13.5152544)",,,,,,,0.0,0.0,0.0,0.0
3738278200,3380585879,0,417454497,Avenida Confraternidad,residential,,False,86.17999999999998,"LINESTRING (-71.9693187 -13.5270412, -71.9691906 -13.5269991, -71.96908519999999 -13.5269772, -71.9690174 -13.5269678, -71.9689468 -13.5269614, -71.96889349999999 -13.5269584, -71.9687899 -13.5269623, -71.96869839999999 -13.5269613, -71.9685925 -13.5269613, -71.9685679 -13.5269625, -71.96853230000001 -13.5269642)",2,,,,,,0.26666666666666666,0.08,0.18333333333333326,0.08
3738278200,3738278204,0,1157920510,Avenida Confraternidad,residential,,False,28.5,"LINESTRING (-71.9693187 -13.5270412, -71.9693755 -13.5270557, -71.96942989999999 -13.5270791, -71.96956179999999 -13.5271386)",3,,,,,,0.03333333333333333,0.004,0.016666666666666666,0.004
3738278204,3738278200,0,1157920510,Avenida Confraternidad,residential,,False,28.5,"LINESTRING (-71.96956179999999 -13.5271386, -71.96942989999999 -13.5270791, -71.9693755 -13.5270557, -71.9693187 -13.5270412)",3,,,,,,0.05,0.011,0.05,0.011
3738278205,3400651534,0,370106031,Avenida Tullumayo,trunk,,True,8.543,"LINESTRING (-71.97105380000001 -13.5272202, -71.9711069 -13.5271633)",4,,PE-3S,,,,0.08333333333333333,0.1,0.08333333333333333,0.1
966441278,5390364915,0,83070689,,secondary,,False,29.052,"LINESTRING (-72.0073433 -13.5001852, -72.00728340000001 -13.5004399)",,,PE-28J,,,,0.03333333333333333,0.027000000000000003,0.03333333333333333,0.027000000000000003
966441278,4432790733,0,83070689,,secondary,,False,52.562,"LINESTRING (-72.0073433 -13.5001852, -72.0073476 -13.5000316, -72.0073628 -13.4997129)",,,PE-28J,,,,0.0,0.002,0.0,0.002
966441279,4432790735,0,83070689,,secondary,,False,9.087,"LINESTRING (-72.0073737 -13.4993605, -72.0073783 -13.4992789)",,,PE-28J,,,,0.06666666666666668,0.036000000000000004,0.06666666666666668,0.036000000000000004
966441279,4432790733,0,83070689,,secondary,,False,39.203,"LINESTRING (-72.0073737 -13.4993605, -72.0073628 -13.4997129)",,,PE-28J,,,,0.05,0.036000000000000004,0.05,0.036000000000000004
3223247165,1428480671,0,316213898,7 de Diciembre,residential,,False,253.62199999999999,"LINESTRING (-71.9933534 -13.5312692, -71.9932627 -13.5311321, -71.99321519999999 -13.5310569, -71.9931776 -13.5308975, -71.9931587 -13.5304878, -71.9931448 -13.5303281, -71.9931294 -13.5301763, -71.9931514 -13.5300175, -71.99322069999999 -13.5298756, -71.99330809999999 -13.5297221, -71.99346749999999 -13.5295535, -71.9935857 -13.5293972, -71.9937248 -13.5292144)",,,,,,,0.7666666666666667,0.424,0.7666666666666667,0.424
3223247165,2357205651,0,504860424,18 de Mayo,residential,,False,69.595,"LINESTRING (-71.9933534 -13.5312692, -71.9934264 -13.5313352, -71.9934561 -13.5313581, -71.9934715 -13.5313903, -71.9934796 -13.5314282, -71.9934719 -13.53146, -71.9934477 -13.5314826, -71.9934045 -13.5314891, -71.9933372 -13.5314555, -71.99313909999999 -13.5313182)",,,,,,,0.11666666666666667,0.062,0.15,0.062
6347561276,2167554141,0,445830866,Calle Agropecuaria,residential,,False,67.806,"LINESTRING (-71.97717950000001 -13.5345728, -71.97691210000001 -13.5350624, -71.9768854 -13.5351114)",,,,,,,0.13333333333333333,0.08900000000000001,0.75,0.08900000000000001
6347561276,2167554142,0,"[445830864, 445830866]",Calle Agropecuaria,residential,,False,145.91899999999998,"LINESTRING (-71.97717950000001 -13.5345728, -71.97754430000001 -13.5339245, -71.9775475 -13.5338898, -71.9775274 -13.5338653, -71.9771109 -13.53356)",,,,,,,0.26666666666666666,0.147,0.9,0.147
3364723005,30970884,0,4819839,Calle Francisco Túpac Amaru Sisa,residential,,False,75.002,"LINESTRING (-71.9127909 -13.5406461, -71.91348410000001 -13.5406739)",,,,,,,0.0,0.003,0.0,0.003
3364723005,1005842042,0,4819839,Calle Francisco Túpac Amaru Sisa,residential,,False,59.175,"LINESTRING (-71.9127909 -13.5406461, -71.9122441 -13.5406214)",,,,,,,0.1,0.056,0.11666666666666667,0.056
3364723011,1004136874,0,4819836,,secondary,,False,51.089,"LINESTRING (-71.9121784 -13.5367329, -71.9120063 -13.5371608)",,,,,,,0.1,0.043,0.1,0.043
3364723011,30970874,0,4819836,,secondary,,False,150.29500000000002,"LINESTRING (-71.9121784 -13.5367329, -71.912217 -13.5366484, -71.91287869999999 -13.5356226, -71.91289519999999 -13.535577)",,,,,,,0.0,0.003,0.0,0.003
3364723011,1005842042,0,"[329584196, 329584197, 329584198]",,residential,,False,457.02099999999996,"LINESTRING (-71.9121784 -13.5367329, -71.9123848 -13.5368641, -71.91240139999999 -13.5368894, -71.9123989 -13.5369204, -71.9120355 -13.5379017, -71.912004 -13.537988, -71.9119819 -13.5386818, -71.9119735 -13.5391933, -71.911973 -13.5397925, -71.9122441 -13.5406214)",,,,,,,0.7,0.458,1.3666666666666667,0.458
3738278212,3241267582,0,86974821,Avenida de la Cultura,trunk,50,True,131.814,"LINESTRING (-71.94001040000001 -13.5281638, -71.9399244 -13.5281811, -71.93884 -13.528495)",3,,,,,,0.25,0.131,0.25,0.131
966441283,10807016041,0,83070689,,secondary,,False,65.85,"LINESTRING (-72.0073452 -13.4990537, -72.0070698 -13.4985255)",,,PE-28J,,,,0.3333333333333333,0.151,0.3333333333333333,0.151
966441283,4432790735,0,83070689,,secondary,,False,25.33,"LINESTRING (-72.0073452 -13.4990537, -72.0073656 -13.4991506, -72.0073783 -13.4992789)",,,PE-28J,,,,0.4166666666666667,0.194,0.4166666666666667,0.194
410909005,30965044,0,585246605,Avenida del Ejército,primary,60,True,28.897,"LINESTRING (-71.9766697 -13.5251567, -71.97641489999999 -13.5252352)",,,,,,,0.05,0.028,0.05,0.028
966367566,1531089973,0,83070335,Pasaje San Antonio,residential,,False,53.446,"LINESTRING (-71.95295470000001 -13.5207436, -71.9534274 -13.5206029)",,,,,,,0.05,0.038,0.05,0.038
966367566,30970895,0,319324272,Calle Manzanares,residential,,False,32.684,"LINESTRING (-71.95295470000001 -13.5207436, -71.95299300000001 -13.5209635, -71.952972 -13.5210314)",,,,,,,0.05,0.006999999999999999,0.016666666666666666,0.006999999999999999
3247225172,4993672670,0,"[318321497, 318321498]",Tacna,tertiary,40,True,18.402,"LINESTRING (-71.9684987 -13.5227475, -71.9685207 -13.5227676, -71.96855530000001 -13.5227951, -71.96859329999999 -13.5228206, -71.96863639999999 -13.5228436)",,,,,,,0.05,0.018000000000000002,0.05,0.018000000000000002
3247225172,3400536156,0,510324440,Tacna,residential,40,True,32.738,"LINESTRING (-71.9684987 -13.5227475, -71.9685345 -13.5227078, -71.9685466 -13.5226586, -71.96851599999999 -13.5224699)",,,,,,,0.05,0.016,0.05,0.016
3247225176,30964389,0,23892367,Tacna,residential,40,False,163.83799999999997,"LINESTRING (-71.96847769999999 -13.5220918, -71.9684695 -13.5220079, -71.9684603 -13.5218545, -71.9684589 -13.5214898, -71.9685234 -13.5210393, -71.9685587 -13.5207661, -71.96856769999999 -13.520652, -71.9685697 -13.5206259)",,,,,,,0.95,0.16,0.5333333333333333,0.16
3247225176,4993672670,0,510324439,Tacna,residential,,True,85.643,"LINESTRING (-71.96847769999999 -13.5220918, -71.9685104 -13.5221559, -71.9686037 -13.522695, -71.96861490000001 -13.5227497, -71.96863639999999 -13.5228436)",,,,,,,0.5666666666666667,0.084,0.4666666666666667,0.084
3737958750,2389897524,0,230489677,,residential,,False,99.315,"LINESTRING (-72.0428667 -13.4956059, -72.0430793 -13.4955695, -72.04320199999999 -13.4955262, -72.04374319999999 -13.4953458)",,,,,,,0.13333333333333333,0.096,0.13333333333333333,0.096
3737958750,30970308,0,230489677,,residential,,False,76.208,"LINESTRING (-72.0428667 -13.4956059, -72.04259039999999 -13.4956015, -72.0421621 -13.4955895)",,,,,,,0.7,0.104,0.7,0.104
1991883106,30985788,0,86462735,Calle 7 Mascarones,residential,,False,52.178,"LINESTRING (-71.9864997 -13.5243776, -71.98604949999999 -13.5245467)",,,,,,,0.11666666666666667,0.048,0.13333333333333333,0.048
1991883106,30985799,0,640961256,Calle 7 Mascarones,residential,,False,51.716,"LINESTRING (-71.9864997 -13.5243776, -71.9869454 -13.5242087)",,,,,,,0.0,0.0,0.0,0.0
1991883118,959454325,0,4823505,,residential,,False,89.557,"LINESTRING (-71.98567009999999 -13.5425442, -71.985612 -13.5425758, -71.98515020000001 -13.5431649)",,,,,,,0.0,0.0,0.0,0.0
1991883118,4435313706,0,4823505,,residential,,False,67.787,"LINESTRING (-71.98567009999999 -13.5425442, -71.98574069999999 -13.5425315, -71.98588890000001 -13.5425228, -71.9860202 -13.542521, -71.98609500000001 -13.5424823, -71.9861305 -13.542402, -71.986141 -13.5423045)",,,,,,,0.13333333333333333,0.07200000000000001,0.26666666666666666,0.07200000000000001
1010579829,10844915441,0,86493685,Avenida Velasco Astete,trunk,,True,16.099,"LINESTRING (-71.9546177 -13.5366378, -71.9544744 -13.5366772)",2,,,,,,0.26666666666666666,0.182,0.26666666666666666,0.182
8051767670,10783626383,0,46157753,,primary,80,False,110.471,"LINESTRING (-71.9905624 -13.5538579, -71.99013739999999 -13.5529544)",,,CU-117,,,,0.15,0.11,0.16666666666666666,0.11
8051767670,30965572,0,46157753,,primary,80,False,298.98699999999997,"LINESTRING (-71.9905624 -13.5538579, -71.9906 -13.5539378, -71.99082319999999 -13.5543324, -71.9908628 -13.5544068, -71.9908868 -13.5544686, -71.9909567 -13.5548071, -71.9910304 -13.5551357, -71.9910723 -13.5552646, -71.9914082 -13.5558496, -71.9915669 -13.5560365, -71.9917121 -13.5561667, -71.99177539999999 -13.5562174)",,,CU-117,,,,0.43333333333333335,0.29600000000000004,0.43333333333333335,0.29600000000000004
30964095,30964096,0,409133814,Diagonal Angamos,secondary,50,True,85.645,"LINESTRING (-71.953548 -13.5252211, -71.9535187 -13.5259908)",,,,,,,0.15,0.08199999999999999,0.15,0.08199999999999999
30964095,3225934934,0,890888827,Avenida de la Cultura,trunk,60,True,10.762,"LINESTRING (-71.953548 -13.5252211, -71.9534529 -13.5252497)",3,,,,,,0.0,0.0,0.0,0.0
30964096,30964117,0,486244523,Avenida Los Incas,residential,40,False,11.394,"LINESTRING (-71.9535187 -13.5259908, -71.9534191 -13.5260243)",,6,,,,,0.13333333333333333,0.07400000000000001,0.13333333333333333,0.07400000000000001
30964096,30964099,0,409133814,Diagonal Angamos,secondary,50,True,241.821,"LINESTRING (-71.9535187 -13.5259908, -71.9534565 -13.526862, -71.9533516 -13.5272555, -71.95303730000001 -13.5278884, -71.95298579999999 -13.5280739)",,,,,,,0.0,0.0,0.0,0.0
30964099,30964101,0,86635359,Avenida Huayruropata,secondary,50,True,60.936,"LINESTRING (-71.95298579999999 -13.5280739, -71.9529629 -13.5281872, -71.9529553 -13.5282298, -71.952945 -13.5283881, -71.9529805 -13.5286162)",,6,,,,,0.08333333333333333,0.042,0.08333333333333333,0.042
30964101,30964111,0,188519879,,residential,,False,8.873,"LINESTRING (-71.9529805 -13.5286162, -71.95290110000001 -13.5286364)",,,,,,,0.0,0.0,0.0,0.0
30964101,30964103,0,86635359,Avenida Huayruropata,secondary,50,True,47.596999999999994,"LINESTRING (-71.9529805 -13.5286162, -71.95301739999999 -13.5287662, -71.9530657 -13.5288835, -71.95314500000001 -13.5290092)",,6,,,,,0.1,0.045,0.08333333333333333,0.045
30964103,1991487493,0,86635359,Avenida Huayruropata,secondary,50,True,108.277,"LINESTRING (-71.95314500000001 -13.5290092, -71.9532274 -13.5290688, -71.9532822 -13.5291085, -71.9534427 -13.5291929, -71.95356719999999 -13.529233, -71.95368980000001 -13.5292549, -71.9537799 -13.5292678, -71.9538443 -13.5292724, -71.9539321 -13.529262, -71.954076 -13.5292278)",,6,,,,,0.25,0.126,0.25,0.126
30964106,1991487480,0,86635359,Avenida Huayruropata,secondary,50,True,91.238,"LINESTRING (-71.9542799 -13.5291465, -71.9550571 -13.5288267)",,6,,,,,0.2333333333333333,0.091,0.2,0.091
30964111,30964101,0,188519879,,residential,,False,8.873,"LINESTRING (-71.95290110000001 -13.5286364, -71.9529805 -13.5286162)",,,,,,,0.0,0.0,0.0,0.0
1010579857,30965033,0,85754203,Calle Hipolito Unanue,residential,,False,70.459,"LINESTRING (-71.9707394 -13.5289371, -71.97135849999999 -13.5291351)",,,,,,,0.0,0.0,0.0,0.0
1010579857,995446265,0,85754203,Calle Hipolito Unanue,residential,,False,41.285,"LINESTRING (-71.9707394 -13.5289371, -71.9703777 -13.528818)",,,,,,,0.2,0.041,0.2,0.041
1010579857,1010579859,0,86834565,Calle Las Malvinas,residential,,False,45.631,"LINESTRING (-71.9707394 -13.5289371, -71.97089800000001 -13.5285568)",,,,,,,0.0,0.005,0.0,0.005
1010579859,1010579857,0,86834565,Calle Las Malvinas,residential,,False,45.631,"LINESTRING (-71.97089800000001 -13.5285568, -71.9707394 -13.5289371)",,,,,,,0.05,0.042,0.05,0.042
30964117,30964096,0,486244523,Avenida Los Incas,residential,40,False,11.394,"LINESTRING (-71.9534191 -13.5260243, -71.9535187 -13.5259908)",,6,,,,,0.08333333333333333,0.009000000000000001,0.08333333333333333,0.009000000000000001
30964117,3225934934,0,82315399,Diagonal Angamos,secondary,50,True,86.213,"LINESTRING (-71.9534191 -13.5260243, -71.953444 -13.5254553, -71.95344799999999 -13.5253194, -71.9534529 -13.5252497)",,,,,,,0.15,0.081,0.15,0.081
3696204026,4427146120,0,365615423,,residential,,True,9.56,"LINESTRING (-71.890849 -13.5480496, -71.8908583 -13.5481351)",,,,,,,0.016666666666666666,0.009000000000000001,0.05,0.009000000000000001
3696204026,10844951548,0,317835463,,primary,,True,110.12299999999999,"LINESTRING (-71.890849 -13.5480496, -71.89137239999999 -13.5478887, -71.89182030000001 -13.547751)",,,,,,,0.21666666666666667,0.11,0.16666666666666666,0.11
3737958830,3737958834,0,87062354,,tertiary,,False,22.817,"LINESTRING (-72.01343230000001 -13.5053359, -72.0135487 -13.5053509, -72.013634 -13.5053884)",1,,,,,,0.016666666666666666,0.017,0.016666666666666666,0.017
3737958830,3737958839,0,87062354,,tertiary,,False,89.757,"LINESTRING (-72.01343230000001 -13.5053359, -72.0132254 -13.5054563, -72.0127256 -13.5057594)",1,,,,,,0.13333333333333333,0.08900000000000001,0.13333333333333333,0.08900000000000001
3707271598,3707271602,0,495789721,Avenida M.A. Paz,residential,,False,49.666,"LINESTRING (-71.9644751 -13.5400433, -71.9646455 -13.5404581)",,,,,,,0.13333333333333333,0.047,0.13333333333333333,0.047
3707271598,31000824,0,495789721,Avenida M.A. Paz,residential,,False,40.241,"LINESTRING (-71.9644751 -13.5400433, -71.96433759999999 -13.539707)",,,,,,,0.0,0.002,0.0,0.002
3707247024,10698486333,0,"[320406216, 448427270]",Avenida José Carlos Mariátegui,residential,,False,140.98899999999998,"LINESTRING (-71.9114804 -13.5425697, -71.9114333 -13.5425071, -71.911384 -13.5424734, -71.9113492 -13.5424661, -71.9112913 -13.5424773, -71.9110785 -13.5425086, -71.91100969999999 -13.5424899, -71.9109631 -13.5424454, -71.9109383 -13.5424159, -71.910921 -13.542367, -71.91095079999999 -13.5417599)",,,,,,,0.016666666666666666,0.015,0.016666666666666666,0.015
3737958834,4435313297,0,520851257,Longitudinal de la Sierra Sur,trunk,90,False,138.663,"LINESTRING (-72.013634 -13.5053884, -72.0146846 -13.5046732)",2,,PE-3S,,,,0.18333333333333326,0.094,0.18333333333333326,0.094
3737958834,3737958830,0,87062354,,tertiary,,False,22.817,"LINESTRING (-72.013634 -13.5053884, -72.0135487 -13.5053509, -72.01343230000001 -13.5053359)",1,,,,,,0.016666666666666666,0.014,0.016666666666666666,0.014
3737958834,6189170123,0,520851257,Longitudinal de la Sierra Sur,trunk,90,False,81.07900000000001,"LINESTRING (-72.013634 -13.5053884, -72.0132105 -13.505679, -72.0130218 -13.5058095)",2,,PE-3S,,,,0.11666666666666667,0.08,0.11666666666666667,0.08
3707271602,4435313930,0,495789721,Avenida M.A. Paz,residential,,False,49.413,"LINESTRING (-71.9646455 -13.5404581, -71.9648124 -13.5408718)",,,,,,,0.5833333333333334,0.047,0.5833333333333334,0.047
3707271602,3707271598,0,495789721,Avenida M.A. Paz,residential,,False,49.666,"LINESTRING (-71.9646455 -13.5404581, -71.9644751 -13.5400433)",,,,,,,0.0,0.001,0.0,0.001
3737958839,3737958830,0,87062354,,tertiary,,False,89.757,"LINESTRING (-72.0127256 -13.5057594, -72.0132254 -13.5054563, -72.01343230000001 -13.5053359)",1,,,,,,0.13333333333333333,0.08900000000000001,0.13333333333333333,0.08900000000000001
3737958839,10803879954,0,87062354,,tertiary,,False,127.36,"LINESTRING (-72.0127256 -13.5057594, -72.01270049999999 -13.5057732, -72.011752 -13.5062045, -72.01165520000001 -13.5062358)",1,,,,,,0.25,0.127,0.25,0.127
10563590583,30964681,0,586123789,,residential,,False,108.856,"LINESTRING (-71.9292714 -13.5328814, -71.9297498 -13.532137, -71.92975010000001 -13.5320358)",,,,,,,0.2833333333333333,0.106,0.2833333333333333,0.106
3707271609,3707267872,0,446202386,,residential,,False,96.25,"LINESTRING (-71.9638764 -13.5412194, -71.96304670000001 -13.5415334)",,,,,,,0.5166666666666667,0.096,0.5166666666666667,0.096
3707271609,4435313930,0,446202386,,residential,,False,108.316,"LINESTRING (-71.9638764 -13.5412194, -71.9648124 -13.5408718)",,,,,,,0.21666666666666667,0.105,0.2333333333333333,0.105
30964159,30964827,0,4819227,Calle Zafiros,residential,,False,60.087,"LINESTRING (-71.95247519999999 -13.5309075, -71.95260469999999 -13.531433)",,,,,,,0.38333333333333336,0.057,0.25,0.057
30964159,10781363334,0,86381519,Avenida Túpac Amaru,residential,40,True,35.403,"LINESTRING (-71.95247519999999 -13.5309075, -71.9521565 -13.5309807)",,,,,,,0.08333333333333333,0.032,0.08333333333333333,0.032
3737958857,6189170096,0,520851257,Longitudinal de la Sierra Sur,trunk,90,False,28.271,"LINESTRING (-72.0112944 -13.5069732, -72.011365 -13.5069365, -72.0115234 -13.5068505)",2,,PE-3S,,,,0.03333333333333333,0.028,0.03333333333333333,0.028
3737958857,6202234423,0,"[520851257, 890800598]",Longitudinal de la Sierra Sur,trunk,90,False,115.90899999999999,"LINESTRING (-72.0112944 -13.5069732, -72.0111802 -13.5070276, -72.0110652 -13.5070793, -72.01088849999999 -13.5071187, -72.0107991 -13.5071352, -72.0106169 -13.5071617, -72.0104554 -13.5071748, -72.01032189999999 -13.5071751, -72.0102562 -13.5071679)",2,,PE-3S,,,,0.2833333333333333,0.115,0.26666666666666666,0.115
30964174,30984585,0,371435647,Espinar,tertiary,30,True,13.315000000000001,"LINESTRING (-71.95961920000001 -13.5292181, -71.959614 -13.5291771, -71.9596064 -13.5291457, -71.9595891 -13.5291027)",,,PE-28G,,,,0.03333333333333333,0.005,0.0,0.005
30964176,30964177,0,86700251,Avenida Túpac Amaru,tertiary,40,True,69.55,"LINESTRING (-71.9605433 -13.5288829, -71.9608497 -13.5288121, -71.9611716 -13.5287489)",,,,,,,0.13333333333333333,0.069,0.13333333333333333,0.069
30964176,30964192,0,379231975,Calca,tertiary,,True,13.913,"LINESTRING (-71.9605433 -13.5288829, -71.9605562 -13.5289265, -71.9605674 -13.5289662, -71.9605737 -13.5290043)",,,PE-28G,,,,0.55,0.13,0.65,0.13
30964177,30964179,0,86700251,Avenida Túpac Amaru,tertiary,40,True,113.798,"LINESTRING (-71.9611716 -13.5287489, -71.9613918 -13.5287411, -71.9615627 -13.5287509, -71.9617549 -13.5287728, -71.9619091 -13.5287977, -71.9620704 -13.5288379, -71.9622081 -13.5288812)",,,,,,,0.21666666666666667,0.111,0.21666666666666667,0.111
30964177,10798231997,0,1160964982,,residential,,False,14.776,"LINESTRING (-71.9611716 -13.5287489, -71.9611762 -13.5287953, -71.9611819 -13.5288426, -71.9611872 -13.5288809)",,,,,,,0.0,0.002,0.0,0.002
3014646227,4436928223,0,297578097,Calle Cesar Vallejo,residential,,False,102.153,"LINESTRING (-71.9883166 -13.5214653, -71.988761 -13.5214075, -71.9890293 -13.521368, -71.98925010000001 -13.5213251)",,,,,,,0.35,0.099,0.25,0.099
3014646227,31002733,0,297578099,Pasaje Aguilar,residential,,False,59.269,"LINESTRING (-71.9883166 -13.5214653, -71.988257 -13.5212854, -71.9880034 -13.5210455)",,,,,,,0.8166666666666667,0.191,0.8166666666666667,0.191
3014646227,3014652678,0,"[446414741, 297578094]","['Calle Cesar Vallejo', 'Calle Mariano Melgar']",residential,,False,199.83500000000004,"LINESTRING (-71.9883166 -13.5214653, -71.9879868 -13.521549, -71.9879663 -13.5215565, -71.9879529 -13.5215647, -71.98794049999999 -13.521579, -71.9877662 -13.5217332, -71.9877353 -13.5217417, -71.98769780000001 -13.5217234, -71.9873281 -13.5210117, -71.98732440000001 -13.5208044, -71.9872716 -13.5207133)",,,,,,,0.3666666666666665,0.208,1.3,0.208
30964179,30970711,0,86700251,Avenida Túpac Amaru,tertiary,40,True,68.771,"LINESTRING (-71.9622081 -13.5288812, -71.9624853 -13.5290076, -71.9627717 -13.5291669)",,,,,,,0.13333333333333333,0.067,0.13333333333333333,0.067
5600975318,9018986577,0,320403298,,residential,,False,47.903,"LINESTRING (-71.9244336 -13.5421014, -71.92487180000001 -13.5421654)",,,,,,,0.2,0.047,0.2,0.047
5600975318,3269164677,0,320403298,,residential,,False,49.853,"LINESTRING (-71.9244336 -13.5421014, -71.9243906 -13.5420996, -71.9239773 -13.5420381)",,,,,,,0.21666666666666667,0.047,0.2833333333333333,0.047
30964192,30970704,0,86700257,Calca,tertiary,,True,67.96,"LINESTRING (-71.9605737 -13.5290043, -71.9607178 -13.5295992)",2,,,,,,0.0,0.0,0.0,0.0
30964192,2643644252,0,656842615,Avenida Túpac Amaru,tertiary,40,True,59.676,"LINESTRING (-71.9605737 -13.5290043, -71.9600362 -13.5291265)",,,PE-28G,,,,0.0,0.001,0.0,0.001
6483499492,588513256,0,435395050,Avenida Manco Cápac,trunk,50,False,37.506,"LINESTRING (-71.88425580000001 -13.5477376, -71.88459090000001 -13.5476502)",,,PE-3S,,,,0.0,0.0,0.0,0.0
6483499492,588513589,0,435395050,Avenida Manco Cápac,trunk,50,False,40.056000000000004,"LINESTRING (-71.88425580000001 -13.5477376, -71.8839112 -13.5478302, -71.88389859999999 -13.5478334)",,,PE-3S,,,,0.16666666666666666,0.039,0.15,0.039
6483499492,1006743715,0,691002418,,residential,,False,137.29,"LINESTRING (-71.88425580000001 -13.5477376, -71.8842178 -13.5475731, -71.8841615 -13.5474004, -71.8841248 -13.5473062, -71.8841142 -13.547286, -71.8840898 -13.5472113, -71.8840747 -13.5471566, -71.8839828 -13.5468632, -71.8839704 -13.5468264, -71.88394289999999 -13.5467557, -71.88387849999999 -13.54656)",,,,,,,0.15,0.134,0.15,0.134
3707247076,3707247083,0,366740791,,residential,,False,30.731,"LINESTRING (-71.9122392 -13.5239877, -71.9122902 -13.523991, -71.91231999999999 -13.5240148, -71.91240620000001 -13.5241844)",,,,,,,0.21666666666666667,0.14400000000000002,0.3333333333333333,0.14400000000000002
3707247076,3707247094,0,445254421,Via Alto Qosqo,tertiary,,False,96.335,"LINESTRING (-71.9122392 -13.5239877, -71.9122244 -13.524079, -71.9122278 -13.5241709, -71.9122486 -13.5242596, -71.9124547 -13.5248156)",,,,,,,0.2833333333333333,0.095,0.2833333333333333,0.095
3707247076,4437857784,0,445254421,Via Alto Qosqo,tertiary,,False,93.844,"LINESTRING (-71.9122392 -13.5239877, -71.91226469999999 -13.523899, -71.9122928 -13.5238247, -71.9123264 -13.5237595, -71.9123773 -13.5236943, -71.9124276 -13.5236474, -71.9125215 -13.5235906, -71.9128515 -13.5234704)",,,,,,,0.0,0.0,0.0,0.0
3696204038,3696204039,0,83146133,Calle Perú,tertiary,,False,109.80499999999999,"LINESTRING (-71.8801182 -13.5475643, -71.87926090000001 -13.5477202, -71.87911920000001 -13.5477428)",,,,,,,0.2333333333333333,0.111,0.25,0.111
3696204038,5599321767,0,83146133,Calle Perú,tertiary,,False,85.77199999999999,"LINESTRING (-71.8801182 -13.5475643, -71.88086079999999 -13.5474009, -71.8808925 -13.5473962)",,,,,,,0.2,0.08199999999999999,0.2333333333333333,0.08199999999999999
3696204038,3696204041,0,365615432,,residential,,False,141.995,"LINESTRING (-71.8801182 -13.5475643, -71.8802481 -13.5483756, -71.880274 -13.5485894, -71.88028250000001 -13.5488299)",,,,,,,0.0,0.002,0.016666666666666666,0.002
3707279851,5600850985,0,893177332,Avenida Velasco Astete,trunk,,True,38.845,"LINESTRING (-71.95061490000001 -13.5376311, -71.9502652 -13.5377114)",,,,,,,0.0,0.001,0.0,0.001
3696204039,10809780761,0,83146133,Calle Perú,tertiary,,False,146.785,"LINESTRING (-71.87911920000001 -13.5477428, -71.8781086 -13.5478807, -71.877776 -13.5479355)",,,,,,,0.16666666666666666,0.053,0.16666666666666666,0.053
3696204039,3696204038,0,83146133,Calle Perú,tertiary,,False,109.80499999999999,"LINESTRING (-71.87911920000001 -13.5477428, -71.87926090000001 -13.5477202, -71.8801182 -13.5475643)",,,,,,,0.25,0.108,0.2833333333333333,0.108
4590287341,30971489,0,463807559,,residential,,False,23.067999999999998,"LINESTRING (-71.989115 -13.5255384, -71.9890418 -13.525457, -71.9889818 -13.5253766)",,,,,,,0.25,0.17,0.25,0.17
4590287341,1012608298,0,463807559,,residential,,False,168.327,"LINESTRING (-71.989115 -13.5255384, -71.988831 -13.5262876, -71.9888315 -13.5263138, -71.9888503 -13.5263413, -71.9891162 -13.5264568, -71.989338 -13.5265528, -71.9894595 -13.526622)",,,,,,,0.25,0.16699999999999998,0.25,0.16699999999999998
4590287341,30971492,0,1131298747,,residential,,False,74.404,"LINESTRING (-71.989115 -13.5255384, -71.9894245 -13.5257949, -71.9896431 -13.5259674)",,,,,,,0.0,0.002,0.0,0.002
3707247083,3707247076,0,366740791,,residential,,False,30.731,"LINESTRING (-71.91240620000001 -13.5241844, -71.91231999999999 -13.5240148, -71.9122902 -13.523991, -71.9122392 -13.5239877)",,,,,,,0.0,0.004,0.0,0.004
