latitud,longitud,direccion,ruta
-13.5401,-71.9314,b,c4m
-13.5401,-71.9313,b,c4m
-13.5402,-71.9309,b,c4m
-13.5402,-71.9307,b,c4m
-13.5402,-71.9304,b,c4m
-13.5403,-71.9302,b,c4m
-13.5409,-71.9303,b,c4m
-13.542,-71.9303,b,c4m
-13.5424,-71.9304,b,c4m
-13.5426,-71.9305,b,c4m
-13.5426,-71.9305,b,c4m
-13.5429,-71.9304,b,c4m
-13.5428,-71.9298,b,c4m
-13.5427,-71.9287,b,c4m
-13.5426,-71.9276,b,c4m
-13.5424,-71.9267,b,c4m
-13.5423,-71.9255,b,c4m
-13.5421,-71.9246,b,c4m
-13.5421,-71.9246,b,c4m
-13.5421,-71.9243,b,c4m
-13.542,-71.9236,b,c4m
-13.542,-71.9225,b,c4m
-13.542,-71.9215,b,c4m
-13.542,-71.9213,b,c4m
-13.542,-71.9205,b,c4m
-13.5419,-71.9193,b,c4m
-13.5419,-71.9191,b,c4m
-13.5419,-71.919,b,c4m
-13.5419,-71.9183,b,c4m
-13.5419,-71.9172,b,c4m
-13.5418,-71.9161,b,c4m
-13.5418,-71.9154,b,c4m
-13.5418,-71.9146,b,c4m
-13.5417,-71.9134,b,c4m
-13.5417,-71.9124,b,c4m
-13.5417,-71.9117,b,c4m
-13.5416,-71.9116,b,c4m
-13.5414,-71.9116,b,c4m
-13.541,-71.9116,b,c4m
-13.5408,-71.9117,b,c4m
-13.5406,-71.9113,b,c4m
-13.5405,-71.911,b,c4m
-13.5399,-71.911,b,c4m
-13.5397,-71.9109,b,c4m
-13.5398,-71.9101,b,c4m
-13.5397,-71.9096,b,c4m
-13.5392,-71.9093,b,c4m
-13.5391,-71.9092,b,c4m
-13.539,-71.9092,b,c4m
-13.5385,-71.9089,b,c4m
-13.5382,-71.9087,b,c4m
-13.5381,-71.9086,b,c4m
-13.5378,-71.9084,b,c4m
-13.5373,-71.908,b,c4m
-13.5369,-71.9078,b,c4m
-13.5365,-71.9075,b,c4m
-13.5368,-71.907,b,c4m
-13.5372,-71.9062,b,c4m
-13.5378,-71.9054,b,c4m
-13.5381,-71.905,b,c4m
-13.5381,-71.9049,b,c4m
-13.5381,-71.9049,b,c4m
-13.5381,-71.9049,b,c4m
-13.5381,-71.9049,b,c4m
-13.5382,-71.9049,b,c4m
-13.5384,-71.9046,b,c4m
-13.5384,-71.9046,b,c4m
-13.5385,-71.9044,b,c4m
-13.5389,-71.9037,b,c4m
-13.5397,-71.9027,b,c4m
-13.5403,-71.9018,b,c4m
-13.541,-71.9008,b,c4m
-13.5418,-71.8998,b,c4m
-13.5426,-71.8987,b,c4m
-13.5433,-71.8977,b,c4m
-13.544,-71.8967,b,c4m
-13.5444,-71.8962,b,c4m
-13.5444,-71.8962,b,c4m
-13.5444,-71.8962,b,c4m
-13.5446,-71.8958,b,c4m
-13.545,-71.8948,b,c4m
-13.5455,-71.8936,b,c4m
-13.5458,-71.8924,b,c4m
-13.5461,-71.891,b,c4m
-13.5463,-71.8901,b,c4m
-13.546,-71.89,b,c4m
-13.546,-71.8899,b,c4m
-13.5459,-71.8899,b,c4m
-13.5455,-71.8897,b,c4m
-13.5448,-71.8894,b,c4m
-13.5445,-71.8891,b,c4m
-13.5442,-71.8889,b,c4m
-13.5442,-71.8889,b,c4m
-13.5441,-71.8889,b,c4m
-13.5438,-71.8888,b,c4m
-13.5433,-71.8885,b,c4m
-13.5428,-71.8882,b,c4m
-13.5422,-71.8879,b,c4m
-13.5415,-71.8875,b,c4m
-13.5412,-71.8874,b,c4m
-13.5409,-71.8874,b,c4m
-13.5408,-71.8868,b,c4m
-13.5408,-71.8863,b,c4m
-13.5407,-71.8863,b,c4m
-13.5535,-71.8802,s,Correcaminos
-13.5534,-71.8804,s,Correcaminos
-13.5533,-71.8807,s,Correcaminos
-13.5532,-71.881,s,Correcaminos
-13.5531,-71.8815,s,Correcaminos
-13.5531,-71.8816,s,Correcaminos
-13.5529,-71.8821,s,Correcaminos
-13.5528,-71.8826,s,Correcaminos
-13.5526,-71.8832,s,Correcaminos
-13.5525,-71.8838,s,Correcaminos
-13.5523,-71.8843,s,Correcaminos
-13.5523,-71.8845,s,Correcaminos
-13.5522,-71.8848,s,Correcaminos
-13.552,-71.8853,s,Correcaminos
-13.5518,-71.8858,s,Correcaminos
-13.5516,-71.8863,s,Correcaminos
-13.5514,-71.8868,s,Correcaminos
-13.5512,-71.8874,s,Correcaminos
-13.5509,-71.888,s,Correcaminos
-13.5507,-71.8885,s,Correcaminos
-13.5505,-71.8892,s,Correcaminos
-13.5502,-71.8898,s,Correcaminos
-13.55,-71.8904,s,Correcaminos
-13.5497,-71.8911,s,Correcaminos
-13.5495,-71.8916,s,Correcaminos
-13.5492,-71.8923,s,Correcaminos
-13.5488,-71.8929,s,Correcaminos
-13.5485,-71.8934,s,Correcaminos
-13.5484,-71.8936,s,Correcaminos
-13.5481,-71.894,s,Correcaminos
-13.5476,-71.8947,s,Correcaminos
-13.5471,-71.8955,s,Correcaminos
-13.5467,-71.8962,s,Correcaminos
-13.5466,-71.8963,s,Correcaminos
-13.5465,-71.8965,s,Correcaminos
-13.5464,-71.8967,s,Correcaminos
-13.5459,-71.8974,s,Correcaminos
-13.5452,-71.8984,s,Correcaminos
-13.5446,-71.8994,s,Correcaminos
-13.544,-71.9003,s,Correcaminos
-13.5436,-71.9008,s,Correcaminos
-13.5433,-71.9013,s,Correcaminos
-13.5428,-71.9023,s,Correcaminos
-13.5421,-71.9036,s,Correcaminos
-13.5416,-71.9049,s,Correcaminos
-13.5414,-71.9056,s,Correcaminos
-13.5414,-71.9058,s,Correcaminos
-13.5413,-71.9067,s,Correcaminos
-13.5412,-71.907,s,Correcaminos
-13.5412,-71.9078,s,Correcaminos
-13.5412,-71.9083,s,Correcaminos
-13.5412,-71.9087,s,Correcaminos
-13.5412,-71.9091,s,Correcaminos
-13.5413,-71.9099,s,Correcaminos
-13.5413,-71.911,s,Correcaminos
-13.5413,-71.9115,s,Correcaminos
-13.5413,-71.9115,s,Correcaminos
-13.5413,-71.9118,s,Correcaminos
-13.5413,-71.912,s,Correcaminos
-13.5414,-71.9129,s,Correcaminos
-13.5414,-71.9141,s,Correcaminos
-13.5414,-71.9152,s,Correcaminos
-13.5414,-71.9154,s,Correcaminos
-13.5414,-71.9161,s,Correcaminos
-13.5415,-71.9171,s,Correcaminos
-13.5415,-71.9173,s,Correcaminos
-13.5415,-71.9184,s,Correcaminos
-13.5415,-71.919,s,Correcaminos
-13.5415,-71.9193,s,Correcaminos
-13.5415,-71.9196,s,Correcaminos
-13.5426,-71.9303,s,Correcaminos
-13.5426,-71.9305,s,Correcaminos
-13.5426,-71.9307,s,Correcaminos
-13.5427,-71.9315,s,Correcaminos
-13.5427,-71.9319,s,Correcaminos
-13.5427,-71.9323,s,Correcaminos
-13.5425,-71.933,s,Correcaminos
-13.5424,-71.9336,s,Correcaminos
-13.5422,-71.9346,s,Correcaminos
-13.5421,-71.935,s,Correcaminos
-13.542,-71.9355,s,Correcaminos
-13.5418,-71.9363,s,Correcaminos
-13.5417,-71.937,s,Correcaminos
-13.5414,-71.938,s,Correcaminos
-13.5414,-71.9382,s,Correcaminos
-13.5413,-71.939,s,Correcaminos
-13.541,-71.9401,s,Correcaminos
-13.5408,-71.9406,s,Correcaminos
-13.5402,-71.9405,s,Correcaminos
-13.54,-71.9405,s,Correcaminos
-13.5398,-71.9404,s,Correcaminos
-13.5395,-71.9404,s,Correcaminos
-13.5395,-71.9404,s,Correcaminos
-13.5392,-71.9407,s,Correcaminos
-13.539,-71.9414,s,Correcaminos
-13.5392,-71.9422,s,Correcaminos
-13.5392,-71.9428,s,Correcaminos
-13.5392,-71.9432,s,Correcaminos
-13.5391,-71.944,s,Correcaminos
-13.5389,-71.9451,s,Correcaminos
-13.5388,-71.9456,s,Correcaminos
-13.5386,-71.9463,s,Correcaminos
-13.5384,-71.9473,s,Correcaminos
-13.5381,-71.9482,s,Correcaminos
-13.5381,-71.9483,s,Correcaminos
-13.538,-71.9487,s,Correcaminos
-13.5378,-71.9494,s,Correcaminos
-13.5377,-71.95,s,Correcaminos
-13.5374,-71.951,s,Correcaminos
-13.5371,-71.9521,s,Correcaminos
-13.537,-71.9528,s,Correcaminos
-13.5368,-71.9535,s,Correcaminos
-13.5366,-71.9542,s,Correcaminos
-13.5365,-71.9548,s,Correcaminos
-13.5359,-71.9555,s,Correcaminos
-13.5348,-71.9554,s,Correcaminos
-13.5343,-71.9556,s,Correcaminos
-13.5342,-71.9563,s,Correcaminos
-13.5342,-71.9568,s,Correcaminos
-13.5342,-71.9571,s,Correcaminos
-13.5341,-71.9578,s,Correcaminos
-13.5341,-71.9583,s,Correcaminos
-13.534,-71.9585,s,Correcaminos
-13.534,-71.9591,s,Correcaminos
-13.5339,-71.9601,s,Correcaminos
-13.5338,-71.9603,s,Correcaminos
-13.5338,-71.9603,s,Correcaminos
-13.5338,-71.9603,s,Correcaminos
-13.5338,-71.9606,s,Correcaminos
-13.5338,-71.9611,s,Correcaminos
-13.5337,-71.962,s,Correcaminos
-13.5336,-71.9631,s,Correcaminos
-13.5334,-71.9643,s,Correcaminos
-13.5333,-71.9655,s,Correcaminos
-13.5332,-71.9665,s,Correcaminos
-13.5331,-71.967,s,Correcaminos
-13.5326,-71.967,s,Correcaminos
-13.5322,-71.967,s,Correcaminos
-13.5322,-71.967,s,Correcaminos
-13.5318,-71.9671,s,Correcaminos
-13.5317,-71.9678,s,Correcaminos
-13.5313,-71.9685,s,Correcaminos
-13.5309,-71.9688,s,Correcaminos
-13.5309,-71.9688,s,Correcaminos
-13.5309,-71.9688,s,Correcaminos
-13.5306,-71.969,s,Correcaminos
-13.5301,-71.9693,s,Correcaminos
-13.5296,-71.9696,s,Correcaminos
-13.5288,-71.97,s,Correcaminos
-13.5283,-71.9703,s,Correcaminos
-13.5279,-71.9706,s,Correcaminos
-13.5279,-71.9706,s,Correcaminos
-13.5279,-71.9706,s,Correcaminos
-13.5279,-71.9706,s,Correcaminos
-13.5276,-71.9708,s,Correcaminos
-13.5269,-71.9713,s,Correcaminos
-13.5261,-71.9718,s,Correcaminos
-13.5254,-71.9723,s,Correcaminos
-13.5246,-71.9729,s,Correcaminos
-13.5238,-71.9737,s,Correcaminos
-13.5232,-71.9742,s,Correcaminos
-13.5231,-71.9742,s,Correcaminos
-13.5228,-71.9745,s,Correcaminos
-13.5221,-71.9752,s,Correcaminos
-13.5214,-71.9757,s,Correcaminos
-13.5211,-71.9759,s,Correcaminos
-13.5208,-71.9762,s,Correcaminos
-13.5203,-71.9767,s,Correcaminos
-13.5197,-71.9772,s,Correcaminos
-13.5194,-71.9774,s,Correcaminos
-13.5194,-71.9774,s,Correcaminos
-13.5194,-71.9774,s,Correcaminos
-13.5194,-71.9774,s,Correcaminos
-13.5191,-71.9777,s,Correcaminos
-13.5186,-71.9781,s,Correcaminos
-13.5189,-71.9787,s,Correcaminos
-13.519,-71.9788,s,Correcaminos
-13.5192,-71.9789,s,Correcaminos
-13.5192,-71.9789,s,Correcaminos
-13.5192,-71.9789,s,Correcaminos
-13.5192,-71.979,s,Correcaminos
-13.5195,-71.9793,s,Correcaminos
-13.5199,-71.9796,s,Correcaminos
-13.5202,-71.9799,s,Correcaminos
-13.5203,-71.9801,s,Correcaminos
-13.5206,-71.9805,s,Correcaminos
-13.5208,-71.9808,s,Correcaminos
-13.5204,-71.9812,s,Correcaminos
-13.52,-71.9814,s,Correcaminos
-13.52,-71.9814,s,Correcaminos
-13.5199,-71.9815,s,Correcaminos
-13.5196,-71.9817,s,Correcaminos
-13.5194,-71.9815,s,Correcaminos
-13.5193,-71.9814,s,Correcaminos
-13.5191,-71.9811,s,Correcaminos
-13.5188,-71.9808,s,Correcaminos
-13.5185,-71.981,s,Correcaminos
-13.518,-71.9813,s,Correcaminos
-13.5175,-71.9815,s,Correcaminos
-13.5173,-71.9816,s,Correcaminos
-13.5173,-71.9816,s,Correcaminos
-13.5172,-71.9817,s,Correcaminos
-13.5167,-71.982,s,Correcaminos
-13.5163,-71.9822,s,Correcaminos
-13.5163,-71.9823,s,Correcaminos
-13.5165,-71.9827,s,Correcaminos
-13.5167,-71.983,s,Correcaminos
-13.5169,-71.9834,s,Correcaminos
-13.5171,-71.9837,s,Correcaminos
-13.5172,-71.9839,s,Correcaminos
-13.5176,-71.9844,s,Correcaminos
-13.5178,-71.985,s,Correcaminos
-13.518,-71.9852,s,Correcaminos
-13.5182,-71.9856,s,Correcaminos
-13.5183,-71.9856,s,Correcaminos
-13.5183,-71.9856,s,Correcaminos
-13.5185,-71.986,s,Correcaminos
-13.5188,-71.9864,s,Correcaminos
-13.5189,-71.9868,s,Correcaminos
-13.5192,-71.9872,s,Correcaminos
-13.5198,-71.9874,s,Correcaminos
-13.5205,-71.9877,s,Correcaminos
-13.5206,-71.988,s,Correcaminos
-13.5208,-71.9883,s,Correcaminos
-13.521,-71.9888,s,Correcaminos
-13.521,-71.9892,s,Correcaminos
-13.5208,-71.9897,s,Correcaminos
-13.5206,-71.99,s,Correcaminos
-13.5204,-71.9902,s,Correcaminos
-13.52,-71.9907,s,Correcaminos
-13.5197,-71.9911,s,Correcaminos
-13.5193,-71.9916,s,Correcaminos
-13.5194,-71.9918,s,Correcaminos
-13.5195,-71.9922,s,Correcaminos
-13.5197,-71.9928,s,Correcaminos
-13.5197,-71.9932,s,Correcaminos
-13.5197,-71.9934,s,Correcaminos
-13.5198,-71.9936,s,Correcaminos
-13.5197,-71.9933,b,Correcaminos
-13.5197,-71.9929,b,Correcaminos
-13.5197,-71.9925,b,Correcaminos
-13.5195,-71.9919,b,Correcaminos
-13.5194,-71.9916,b,Correcaminos
-13.5194,-71.9916,b,Correcaminos
-13.5194,-71.9915,b,Correcaminos
-13.5194,-71.9913,b,Correcaminos
-13.5197,-71.9911,b,Correcaminos
-13.52,-71.9908,b,Correcaminos
-13.5202,-71.9905,b,Correcaminos
-13.5205,-71.9901,b,Correcaminos
-13.5206,-71.99,b,Correcaminos
-13.5208,-71.9897,b,Correcaminos
-13.5211,-71.9892,b,Correcaminos
-13.521,-71.9886,b,Correcaminos
-13.5208,-71.9881,b,Correcaminos
-13.5206,-71.9878,b,Correcaminos
-13.5203,-71.9875,b,Correcaminos
-13.5197,-71.9874,b,Correcaminos
-13.5194,-71.9874,b,Correcaminos
-13.5194,-71.9874,b,Correcaminos
-13.5194,-71.9874,b,Correcaminos
-13.5194,-71.9874,b,Correcaminos
-13.5194,-71.9874,b,Correcaminos
-13.5192,-71.9871,b,Correcaminos
-13.5188,-71.9868,b,Correcaminos
-13.5181,-71.9872,b,Correcaminos
-13.5167,-71.9872,b,Correcaminos
-13.5163,-71.9872,b,Correcaminos
-13.5163,-71.9871,b,Correcaminos
-13.5162,-71.9869,b,Correcaminos
-13.5162,-71.9867,b,Correcaminos
-13.5162,-71.9863,b,Correcaminos
-13.5162,-71.9862,b,Correcaminos
-13.5163,-71.9856,b,Correcaminos
-13.5163,-71.9849,b,Correcaminos
-13.5161,-71.9843,b,Correcaminos
-13.5158,-71.9838,b,Correcaminos
-13.5157,-71.9836,b,Correcaminos
-13.516,-71.9835,b,Correcaminos
-13.5164,-71.9832,b,Correcaminos
-13.5168,-71.9829,b,Correcaminos
-13.5172,-71.9827,b,Correcaminos
-13.5175,-71.9825,b,Correcaminos
-13.5176,-71.9827,b,Correcaminos
-13.5179,-71.9831,b,Correcaminos
-13.5182,-71.9836,b,Correcaminos
-13.5184,-71.984,b,Correcaminos
-13.5186,-71.9843,b,Correcaminos
-13.5187,-71.9842,b,Correcaminos
-13.5191,-71.984,b,Correcaminos
-13.5195,-71.9838,b,Correcaminos
-13.5199,-71.9836,b,Correcaminos
-13.5202,-71.9833,b,Correcaminos
-13.5204,-71.9832,b,Correcaminos
-13.5203,-71.9829,b,Correcaminos
-13.5201,-71.9825,b,Correcaminos
-13.52,-71.9825,b,Correcaminos
-13.52,-71.9825,b,Correcaminos
-13.5199,-71.9824,b,Correcaminos
-13.5197,-71.982,b,Correcaminos
-13.5195,-71.9817,b,Correcaminos
-13.5199,-71.9815,b,Correcaminos
-13.5203,-71.9812,b,Correcaminos
-13.5207,-71.981,b,Correcaminos
-13.5207,-71.981,b,Correcaminos
-13.5208,-71.9809,b,Correcaminos
-13.5208,-71.9809,b,Correcaminos
-13.5208,-71.9808,b,Correcaminos
-13.521,-71.9805,b,Correcaminos
-13.5213,-71.9801,b,Correcaminos
-13.5216,-71.9797,b,Correcaminos
-13.5217,-71.9795,b,Correcaminos
-13.5217,-71.9794,b,Correcaminos
-13.5218,-71.9793,b,Correcaminos
-13.5218,-71.9793,b,Correcaminos
-13.5218,-71.9791,b,Correcaminos
-13.5215,-71.979,b,Correcaminos
-13.5214,-71.979,b,Correcaminos
-13.5214,-71.979,b,Correcaminos
-13.5214,-71.979,b,Correcaminos
-13.5213,-71.9789,b,Correcaminos
-13.5209,-71.9787,b,Correcaminos
-13.5205,-71.9785,b,Correcaminos
-13.5201,-71.9784,b,Correcaminos
-13.5199,-71.9783,b,Correcaminos
-13.5197,-71.9781,b,Correcaminos
-13.5196,-71.9779,b,Correcaminos
-13.5196,-71.9779,b,Correcaminos
-13.5196,-71.9779,b,Correcaminos
-13.5196,-71.9779,b,Correcaminos
-13.5196,-71.9779,b,Correcaminos
-13.5195,-71.9777,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9776,b,Correcaminos
-13.5194,-71.9775,b,Correcaminos
-13.5199,-71.9771,b,Correcaminos
-13.5204,-71.9767,b,Correcaminos
-13.5204,-71.9767,b,Correcaminos
-13.5204,-71.9766,b,Correcaminos
-13.5205,-71.9766,b,Correcaminos
-13.521,-71.9762,b,Correcaminos
-13.5217,-71.9756,b,Correcaminos
-13.5225,-71.975,b,Correcaminos
-13.5229,-71.9746,b,Correcaminos
-13.523,-71.9745,b,Correcaminos
-13.523,-71.9745,b,Correcaminos
-13.523,-71.9745,b,Correcaminos
-13.5235,-71.9741,b,Correcaminos
-13.5241,-71.9735,b,Correcaminos
-13.5247,-71.9729,b,Correcaminos
-13.5253,-71.9724,b,Correcaminos
-13.5258,-71.9721,b,Correcaminos
-13.5259,-71.9721,b,Correcaminos
-13.5265,-71.9717,b,Correcaminos
-13.5269,-71.9715,b,Correcaminos
-13.5269,-71.9715,b,Correcaminos
-13.5269,-71.9715,b,Correcaminos
-13.5269,-71.9715,b,Correcaminos
-13.5269,-71.9715,b,Correcaminos
-13.527,-71.9715,b,Correcaminos
-13.5275,-71.9713,b,Correcaminos
-13.5283,-71.9707,b,Correcaminos
-13.5288,-71.9705,b,Correcaminos
-13.5289,-71.9704,b,Correcaminos
-13.5293,-71.9702,b,Correcaminos
-13.5294,-71.9701,b,Correcaminos
-13.5299,-71.9697,b,Correcaminos
-13.5304,-71.9695,b,Correcaminos
-13.5306,-71.9694,b,Correcaminos
-13.5308,-71.9693,b,Correcaminos
-13.5312,-71.9691,b,Correcaminos
-13.5315,-71.9689,b,Correcaminos
-13.532,-71.9686,b,Correcaminos
-13.5321,-71.9679,b,Correcaminos
-13.5322,-71.9675,b,Correcaminos
-13.5324,-71.9675,b,Correcaminos
-13.5327,-71.9675,b,Correcaminos
-13.5333,-71.9675,b,Correcaminos
-13.5337,-71.9672,b,Correcaminos
-13.5339,-71.9668,b,Correcaminos
-13.534,-71.9666,b,Correcaminos
-13.5341,-71.9662,b,Correcaminos
-13.5343,-71.9656,b,Correcaminos
-13.5345,-71.9648,b,Correcaminos
-13.5347,-71.964,b,Correcaminos
-13.5347,-71.964,b,Correcaminos
-13.5348,-71.9636,b,Correcaminos
-13.5349,-71.9631,b,Correcaminos
-13.5351,-71.9622,b,Correcaminos
-13.5352,-71.9615,b,Correcaminos
-13.5352,-71.9615,b,Correcaminos
-13.5352,-71.9613,b,Correcaminos
-13.5349,-71.9612,b,Correcaminos
-13.5349,-71.9609,b,Correcaminos
-13.5351,-71.9608,b,Correcaminos
-13.5352,-71.9604,b,Correcaminos
-13.5354,-71.9598,b,Correcaminos
-13.5353,-71.9592,b,Correcaminos
-13.5353,-71.9585,b,Correcaminos
-13.5353,-71.9581,b,Correcaminos
-13.5354,-71.9576,b,Correcaminos
-13.5358,-71.9567,b,Correcaminos
-13.536,-71.9561,b,Correcaminos
-13.536,-71.9557,b,Correcaminos
-13.5363,-71.9555,b,Correcaminos
-13.5366,-71.9547,b,Correcaminos
-13.5368,-71.9541,b,Correcaminos
-13.537,-71.9531,b,Correcaminos
-13.5372,-71.9525,b,Correcaminos
-13.5374,-71.9515,b,Correcaminos
-13.5377,-71.9503,b,Correcaminos
-13.538,-71.9492,b,Correcaminos
-13.5381,-71.9487,b,Correcaminos
-13.5381,-71.9486,b,Correcaminos
-13.5383,-71.948,b,Correcaminos
-13.5385,-71.9471,b,Correcaminos
-13.5387,-71.9462,b,Correcaminos
-13.5389,-71.9457,b,Correcaminos
-13.539,-71.9452,b,Correcaminos
-13.539,-71.9452,b,Correcaminos
-13.539,-71.9447,b,Correcaminos
-13.5391,-71.9439,b,Correcaminos
-13.5392,-71.9433,b,Correcaminos
-13.5392,-71.9432,b,Correcaminos
-13.5392,-71.9432,b,Correcaminos
-13.5392,-71.9428,b,Correcaminos
-13.5393,-71.9427,b,Correcaminos
-13.5392,-71.942,b,Correcaminos
-13.5392,-71.9413,b,Correcaminos
-13.5393,-71.9407,b,Correcaminos
-13.5395,-71.9404,b,Correcaminos
-13.5401,-71.9405,b,Correcaminos
-13.5408,-71.9406,b,Correcaminos
-13.5412,-71.9403,b,Correcaminos
-13.5412,-71.9403,b,Correcaminos
-13.5413,-71.9397,b,Correcaminos
-13.5415,-71.9388,b,Correcaminos
-13.5417,-71.9377,b,Correcaminos
-13.5419,-71.9366,b,Correcaminos
-13.5422,-71.9356,b,Correcaminos
-13.5423,-71.935,b,Correcaminos
-13.5423,-71.9348,b,Correcaminos
-13.5425,-71.9342,b,Correcaminos
-13.5426,-71.9335,b,Correcaminos
-13.5428,-71.9329,b,Correcaminos
-13.5429,-71.932,b,Correcaminos
-13.5429,-71.932,b,Correcaminos
-13.5429,-71.9314,b,Correcaminos
-13.5428,-71.9305,b,Correcaminos
-13.5427,-71.9294,b,Correcaminos
-13.5425,-71.9282,b,Correcaminos
-13.5424,-71.9274,b,Correcaminos
-13.5423,-71.9272,b,Correcaminos
-13.5423,-71.9267,b,Correcaminos
-13.5421,-71.9257,b,Correcaminos
-13.542,-71.9249,b,Correcaminos
-13.5422,-71.9248,b,Correcaminos
-13.5421,-71.9245,b,Correcaminos
-13.5421,-71.9244,b,Correcaminos
-13.5421,-71.9239,b,Correcaminos
-13.542,-71.9228,b,Correcaminos
-13.542,-71.9218,b,Correcaminos
-13.542,-71.9213,b,Correcaminos
-13.5419,-71.9206,b,Correcaminos
-13.5419,-71.9196,b,Correcaminos
-13.5419,-71.9192,b,Correcaminos
-13.5419,-71.9188,b,Correcaminos
-13.5419,-71.9181,b,Correcaminos
-13.5419,-71.9174,b,Correcaminos
-13.5419,-71.9171,b,Correcaminos
-13.5418,-71.9165,b,Correcaminos
-13.5418,-71.9156,b,Correcaminos
-13.5418,-71.9155,b,Correcaminos
-13.5418,-71.9149,b,Correcaminos
-13.5418,-71.9139,b,Correcaminos
-13.5417,-71.9128,b,Correcaminos
-13.5417,-71.912,b,Correcaminos
-13.5417,-71.9119,b,Correcaminos
-13.5417,-71.9116,b,Correcaminos
-13.5417,-71.9112,b,Correcaminos
-13.5417,-71.9108,b,Correcaminos
-13.5416,-71.91,b,Correcaminos
-13.5416,-71.909,b,Correcaminos
-13.5416,-71.9084,b,Correcaminos
-13.5416,-71.9082,b,Correcaminos
-13.5416,-71.9075,b,Correcaminos
-13.5416,-71.9068,b,Correcaminos
-13.5417,-71.9061,b,Correcaminos
-13.5418,-71.9056,b,Correcaminos
-13.5418,-71.9055,b,Correcaminos
-13.5419,-71.9052,b,Correcaminos
-13.5421,-71.9047,b,Correcaminos
-13.5421,-71.9046,b,Correcaminos
-13.5423,-71.9039,b,Correcaminos
-13.5428,-71.9028,b,Correcaminos
-13.5435,-71.9016,b,Correcaminos
-13.5442,-71.9006,b,Correcaminos
-13.5446,-71.9001,b,Correcaminos
-13.5449,-71.8997,b,Correcaminos
-13.545,-71.8995,b,Correcaminos
-13.5454,-71.8988,b,Correcaminos
-13.5457,-71.8984,b,Correcaminos
-13.5459,-71.898,b,Correcaminos
-13.5462,-71.8977,b,Correcaminos
-13.5464,-71.8974,b,Correcaminos
-13.5466,-71.897,b,Correcaminos
-13.5467,-71.8969,b,Correcaminos
-13.5467,-71.8968,b,Correcaminos
-13.5468,-71.8967,b,Correcaminos
-13.5468,-71.8966,b,Correcaminos
-13.5468,-71.8963,b,Correcaminos
-13.5474,-71.8954,b,Correcaminos
-13.5477,-71.8949,b,Correcaminos
-13.5481,-71.8944,b,Correcaminos
-13.5485,-71.8938,b,Correcaminos
-13.5492,-71.8927,b,Correcaminos
-13.5497,-71.8917,b,Correcaminos
-13.5499,-71.8913,b,Correcaminos
-13.55,-71.8909,b,Correcaminos
-13.5504,-71.8898,b,Correcaminos
-13.5507,-71.8893,b,Correcaminos
-13.5508,-71.889,b,Correcaminos
-13.5512,-71.8883,b,Correcaminos
-13.5514,-71.8877,b,Correcaminos
-13.5517,-71.8869,b,Correcaminos
-13.5519,-71.8864,b,Correcaminos
-13.5521,-71.886,b,Correcaminos
-13.5522,-71.8857,b,Correcaminos
-13.5525,-71.885,b,Correcaminos
-13.5526,-71.8846,b,Correcaminos
-13.5527,-71.8842,b,Correcaminos
-13.553,-71.8832,b,Correcaminos
-13.5533,-71.8821,b,Correcaminos
-13.5536,-71.8811,b,Correcaminos
-13.5537,-71.8805,b,Correcaminos
-13.5538,-71.8804,b,Correcaminos
-13.5579,-71.9138,s,Expreso San Sebastian
-13.5579,-71.9137,s,Expreso San Sebastian
-13.5579,-71.9137,s,Expreso San Sebastian
-13.5579,-71.9137,s,Expreso San Sebastian
-13.5578,-71.9136,s,Expreso San Sebastian
-13.5576,-71.9135,s,Expreso San Sebastian
-13.5574,-71.9133,s,Expreso San Sebastian
-13.5572,-71.9132,s,Expreso San Sebastian
-13.557,-71.9131,s,Expreso San Sebastian
-13.5569,-71.913,s,Expreso San Sebastian
-13.5567,-71.9129,s,Expreso San Sebastian
-13.5565,-71.9128,s,Expreso San Sebastian
-13.5563,-71.9127,s,Expreso San Sebastian
-13.5562,-71.9126,s,Expreso San Sebastian
-13.5559,-71.9125,s,Expreso San Sebastian
-13.5557,-71.9124,s,Expreso San Sebastian
-13.5556,-71.9123,s,Expreso San Sebastian
-13.5553,-71.9122,s,Expreso San Sebastian
-13.5552,-71.9121,s,Expreso San Sebastian
-13.5549,-71.912,s,Expreso San Sebastian
-13.5547,-71.9118,s,Expreso San Sebastian
-13.5543,-71.9115,s,Expreso San Sebastian
-13.5542,-71.9115,s,Expreso San Sebastian
-13.5539,-71.9113,s,Expreso San Sebastian
-13.5536,-71.911,s,Expreso San Sebastian
-13.5534,-71.9108,s,Expreso San Sebastian
-13.553,-71.9105,s,Expreso San Sebastian
-13.5527,-71.9101,s,Expreso San Sebastian
-13.5523,-71.9098,s,Expreso San Sebastian
-13.552,-71.9095,s,Expreso San Sebastian
-13.5518,-71.9094,s,Expreso San Sebastian
-13.5517,-71.9092,s,Expreso San Sebastian
-13.5514,-71.9091,s,Expreso San Sebastian
-13.5512,-71.9088,s,Expreso San Sebastian
-13.5508,-71.9085,s,Expreso San Sebastian
-13.5505,-71.9083,s,Expreso San Sebastian
