source;amenity;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;wazeinfo0800_minutes
8051767670;school;0.29600000000000004;0.43333333333333335;0.29600000000000004;0.43333333333333335
8051802652;school;5.095999999999999;7.366666666666667;5.095999999999999;6.833333333333332
8051802661;school;7.846;10.283333333333333;7.846;10.283333333333333
8051802679;school;10.334000000000001;14.500000000000002;10.334000000000001;13.966666666666667
8051946717;police;0.6719999999999999;0.95;0.6679999999999999;0.9666666666666666
8051946763;school;0.9210000000000004;1.7500000000000002;0.9210000000000004;1.75
8223998975;bank;0.011;0.0;0.011;0.0
8300840566;school;0.0;0.0;0.0;0.0
9018986576;school;0.904;1.9666666666666668;0.904;2.1
9018986577;school;0.904;1.9666666666666668;0.904;2.1
9018986579;school;0.496;1.3333333333333337;0.496;0.9666666666666668
9018986580;school;0.49;1.3333333333333337;0.49;0.9666666666666668
9018986584;school;0.021;0.05;0.021;0.03333333333333333
9018986586;school;0.6140000000000001;0.8166666666666668;0.6140000000000001;0.8
9018986588;school;0.038;0.016666666666666666;0.038;0.016666666666666666
9029248004;bank;0.1;0.1;0.1;0.1
9029248005;school;1.158;2.166666666666666;1.158;2.1
9029248006;school;1.6249999999999996;3.3;1.6249999999999996;3.333333333333333
9029248007;school;0.6459999999999999;1.3999999999999997;0.6459999999999999;1.333333333333333
9029248008;school;0.6459999999999999;1.3999999999999997;0.6459999999999999;1.333333333333333
9029248009;school;0.08;0.1;0.08;0.1
9029248010;school;0.11200000000000003;0.2333333333333333;0.11200000000000003;0.2333333333333333
9029248012;school;0.09;0.3666666666666667;0.09;0.3499999999999999
9029248013;school;0.091;0.3666666666666667;0.091;0.3499999999999999
9412939563;school;0.506;1.05;0.506;1.0333333333333334
9412985844;bank;1.2089999999999996;2.65;1.2089999999999996;2.4333333333333336
9412997371;school;0.037000000000000005;0.13333333333333333;0.037000000000000005;0.13333333333333333
9490479848;school;0.005;0.0;0.005;0.0
9491059747;school;0.6620000000000001;1.3833333333333335;0.6620000000000001;1.4
9491059758;bank;0.198;0.7666666666666668;0.198;0.7166666666666668
9528544048;bank;0.03;0.05;0.03;0.05
9528544050;police;0.016;0.05;0.016;0.06666666666666668
9559514245;school;0.3310000000000001;0.7000000000000001;0.3310000000000001;0.7166666666666668
9988915976;school;2.841;3.4666666666666663;2.841;3.4666666666666663
10214239852;school;0.3220000000000001;0.7000000000000001;0.3220000000000001;0.7166666666666668
10232315911;hospital;0.063;0.13333333333333333;0.063;0.15
10232332678;bank;0.006;0.016666666666666666;0.006;0.016666666666666666
10232332680;bank;0.040999999999999995;0.11666666666666667;0.040999999999999995;0.11666666666666667
10234618053;school;0.4100000000000001;0.7333333333333334;0.4100000000000001;0.75
10239370708;school;0.47100000000000003;1.5833333333333333;0.47100000000000003;1.55
10239389714;school;0.047;0.08333333333333333;0.047;0.08333333333333333
10240076061;school;0.0;0.0;0.0;0.0
10240076062;school;0.04;0.08333333333333333;0.04;0.08333333333333333
10245739437;school;0.18500000000000005;0.7833333333333333;0.18500000000000005;0.7666666666666666
10245739438;school;0.17800000000000002;0.5666666666666664;0.17800000000000002;0.5666666666666664
10245739440;school;0.107;0.3333333333333333;0.107;0.3333333333333333
10274518242;school;0.244;0.6666666666666666;0.244;0.6666666666666666
10543151749;bank;0.07;0.25;0.07;0.2333333333333333
10543390650;school;0.0;0.0;0.0;0.0
10543485810;school;0.0;0.0;0.0;0.0
10543519214;school;0.048;0.06666666666666668;0.048;0.06666666666666668
10550713549;school;0.16899999999999998;0.3;0.16899999999999998;0.31666666666666665
10550713552;school;0.017;0.03333333333333333;0.017;0.03333333333333333
10550713553;school;0.016;0.03333333333333333;0.016;0.03333333333333333
10553281328;school;0.226;0.6499999999999999;0.226;0.6499999999999999
10553304276;police;0.081;0.18333333333333326;0.081;0.2833333333333333
10553304287;school;0.19;0.8999999999999999;0.19;0.6166666666666666
10553304288;school;0.16400000000000006;0.85;0.16400000000000006;0.5666666666666665
10563524054;school;0.056000000000000015;0.4333333333333333;0.056000000000000015;0.4333333333333333
10563590583;school;0.3250000000000001;0.7666666666666667;0.3250000000000001;0.7833333333333333
10565758722;school;0.096;0.2833333333333333;0.096;0.30000000000000004
10566125165;school;0.0;0.0;0.0;0.0
10566537782;school;0.179;0.4166666666666667;0.179;0.4666666666666667
10566537783;school;0.057;0.6833333333333333;0.057;0.6833333333333333
10566564502;school;0.065;0.18333333333333332;0.065;0.21666666666666667
10566564503;school;0.064;0.21666666666666667;0.064;0.21666666666666667
10568529932;school;0.28700000000000003;1.6666666666666667;0.28700000000000003;1.65
10568529936;school;0.28900000000000003;1.6666666666666667;0.28900000000000003;1.5
10571367745;school;0.0;0.0;0.0;0.0
10571706870;school;0.17;0.3333333333333333;0.135;0.2833333333333333
10698486328;school;0.392;0.65;0.392;0.6666666666666667
10698486333;school;0.141;0.3;0.141;0.3
10698486336;school;0.174;0.9;0.174;0.7166666666666666
10770131374;school;0.135;0.55;0.135;0.4833333333333333
10770131375;school;0.135;0.55;0.135;0.4833333333333333
10774415287;school;0.014;0.11666666666666667;0.014;0.11666666666666667
10774415294;school;0.0;0.0;0.0;0.0
10775146221;university;0.0;0.0;0.0;0.0
10780889226;school;0.0;0.0;0.0;0.0
10781229190;school;0.049;0.1;0.049;0.1
10781391360;school;0.121;0.18333333333333326;0.121;0.18333333333333326
10783396040;school;1.1740000000000002;3.15;1.1740000000000002;2.666666666666667
10783396041;school;1.274;3.4;1.274;2.9333333333333336
10783444932;school;0.272;0.5666666666666667;0.272;0.5333333333333333
10783626383;school;0.406;0.5833333333333334;0.406;0.6
10783626384;school;1.1540000000000001;2.283333333333333;0.84;1.25
10786436377;school;1.927;4.5;1.927;6.016666666666665
10786460821;police;0.51;1.1333333333333335;0.51;0.95
10786848377;school;0.022;0.08333333333333333;0.022;0.03333333333333333
10789386304;school;0.0;0.0;0.0;0.0
10798231991;school;0.002;0.0;0.002;0.0
10798231997;school;0.004;0.0;0.004;0.0
10798231998;school;0.0;0.0;0.0;0.0
10800496792;school;0.28400000000000003;0.5;0.28400000000000003;0.5166666666666666
10801164958;police;0.034;0.3333333333333333;0.034;0.15
10801164959;police;0.013;0.0;0.013;0.0
10803871753;school;1.2940000000000005;4.116666666666667;2.635;2.9
10803879954;school;0.4960000000000001;0.8833333333333333;0.4960000000000001;0.8833333333333332
10805912154;school;0.311;0.4666666666666667;0.311;0.5333333333333333
10806723599;school;0.235;0.38333333333333336;0.235;0.3666666666666667
10806766858;school;1.3780000000000001;2.266666666666667;1.3780000000000001;2.2833333333333337
10806781199;school;0.268;0.4;0.268;0.45
10806935725;school;0.336;0.5;0.336;0.5833333333333335
10807016041;school;0.125;0.2666666666666666;0.125;0.2333333333333333
10807109018;school;0.23600000000000002;0.31666666666666665;0.23600000000000002;0.3
10807109022;university;0.552;0.9333333333333332;0.552;0.9833333333333334
10809698645;bank;0.013;0.0;0.013;0.0
10809780761;school;0.381;0.8333333333333334;0.381;0.7666666666666667
10810580692;school;0.098;0.13333333333333333;0.098;0.13333333333333333
10810623992;school;0.44799999999999995;1.1;0.44799999999999995;1.0833333333333333
10810751926;school;0.205;0.3333333333333333;0.205;0.45
10817195829;school;1.937;3.316666666666667;1.937;2.833333333333333
10817209542;school;0.045;0.13333333333333336;0.045;0.11666666666666667
10817209545;school;0.087;0.25;0.087;0.31666666666666665
10817726828;school;0.207;0.5833333333333334;0.207;0.6
10817727079;school;0.054000000000000006;0.11666666666666667;0.054000000000000006;0.13333333333333333
10818890275;school;0.079;0.3666666666666667;0.079;0.2333333333333333
10819165593;school;1.128;2.9833333333333334;1.128;2.783333333333333
10819211133;school;0.0;0.0;0.0;0.0
10819211137;school;0.045;0.1;0.045;0.11666666666666667
10820700147;school;0.31;0.5;0.31;0.5999999999999999
10838651068;school;0.769;1.9166666666666667;0.769;1.4666666666666668
10839009531;university;0.0;0.0;0.0;0.0
10839040316;bank;0.0;0.0;0.0;0.0
10839152761;school;1.755;2.583333333333333;1.755;2.2666666666666666
10841515537;school;0.672;1.8333333333333337;0.672;1.3333333333333337
10841515539;school;0.17500000000000002;0.6666666666666666;0.17500000000000002;0.5833333333333333
10841515540;school;0.173;0.6666666666666666;0.173;0.5833333333333333
10844915440;school;0.0;0.0;0.0;0.0
10844915441;school;0.10099999999999999;0.16666666666666669;0.10099999999999999;0.16666666666666669
10844915442;school;0.261;0.5166666666666667;0.261;0.5166666666666667
10844939654;bank;0.103;0.18333333333333332;0.103;0.25
10844939655;bank;0.103;0.18333333333333332;0.103;0.25
10844951534;school;0.22400000000000006;1.6;0.22400000000000006;1.5333333333333334
10844951535;police;0.085;0.16666666666666666;0.085;0.3
10844951540;police;0.04;0.16666666666666669;0.04;0.11666666666666667
10844951543;police;0.031000000000000007;0.11666666666666667;0.031000000000000007;0.1
10844951548;police;0.331;0.6500000000000001;0.331;0.6166666666666667
10847786475;school;1.2559999999999998;3.1;1.2559999999999998;3.6333333333333337
10863952617;school;0.376;0.4999999999999999;0.376;0.5166666666666666
10864414088;school;0.136;0.19999999999999996;0.136;0.21666666666666667
10864414090;school;0.027000000000000003;0.06666666666666668;0.027000000000000003;0.1
10866439655;school;0.001;0.0;0.001;0.0
10885685965;school;0.193;0.3333333333333333;0.193;0.3333333333333333
10928544719;school;0.327;0.7166666666666667;0.327;0.6333333333333334
10938632423;school;0.0;0.0;0.0;0.0
11045533749;police;0.092;0.13333333333333333;0.092;0.16666666666666666
