source;target;wazeinfo0800_minutes;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;tiempoponderado30kmh
4436951109;1005309702;15.933333333333348;5.183999999999994;15.15000000000001;5.183999999999995;10.367999999999988
30965831;4293677040;4.916666666666667;1.5809999999999997;4.733333333333334;1.5809999999999997;3.1619999999999995
30965831;3738278157;2.366666666666667;0.801;2.283333333333333;0.801;1.602
30965831;1005309702;6.133333333333334;1.7749999999999997;5.466666666666667;1.7749999999999997;3.5499999999999994
4436951111;4293677040;8.983333333333333;3.3379999999999983;8.283333333333331;3.3379999999999983;6.675999999999997
4436951111;3738278157;8.966666666666669;3.042;8.183333333333334;3.042;6.084
4436951111;1005309702;15.950000000000015;5.147999999999994;15.133333333333344;5.147999999999995;10.295999999999989
30965833;4293677040;4.883333333333333;1.6039999999999999;4.633333333333334;1.6039999999999999;3.2079999999999997
30965833;3738278157;1.6833333333333336;0.7100000000000001;1.6500000000000001;0.7100000000000001;1.4200000000000002
30965833;1005309702;6.483333333333333;1.8439999999999994;5.666666666666666;1.8439999999999994;3.687999999999999
4436951112;4293677040;9.0;3.3489999999999984;8.299999999999999;3.3489999999999984;6.697999999999997
4436951112;3738278157;8.983333333333334;3.053;8.200000000000001;3.053;6.106
4436951112;1005309702;15.966666666666681;5.1589999999999945;15.15000000000001;5.158999999999995;10.317999999999989
4436951113;4293677040;8.6;3.2579999999999987;8.666666666666666;3.2579999999999987;6.515999999999997
4436951113;3738278157;8.600000000000001;2.962;8.816666666666666;2.962;5.924
4436951113;1005309702;15.583333333333348;5.067999999999994;15.766666666666676;5.067999999999995;10.135999999999989
4436951114;4293677040;8.6;3.2559999999999985;8.666666666666666;3.2559999999999985;6.511999999999997
4436951114;3738278157;8.600000000000001;2.96;8.816666666666666;2.96;5.92
4436951114;1005309702;15.583333333333348;5.0659999999999945;15.766666666666676;5.065999999999995;10.131999999999989
30965837;4293677040;5.050000000000001;1.453;4.816666666666667;1.453;2.906
30965837;3738278157;1.85;0.559;1.8333333333333335;0.559;1.118
30965837;1005309702;7.233333333333333;1.9969999999999988;6.450000000000001;1.9969999999999988;3.9939999999999976
4436951121;4293677040;8.6;3.2579999999999987;8.666666666666666;3.2579999999999987;6.515999999999997
4436951121;3738278157;8.600000000000001;2.962;8.816666666666666;2.962;5.924
4436951121;1005309702;15.583333333333348;5.067999999999994;15.766666666666676;5.067999999999995;10.135999999999989
30965844;4293677040;5.916666666666667;1.9159999999999997;5.666666666666665;1.9159999999999997;3.8319999999999994
30965844;3738278157;2.716666666666667;1.022;2.6833333333333327;1.022;2.044
30965844;1005309702;4.3;1.0530000000000002;3.766666666666666;1.0530000000000002;2.1060000000000003
30965846;4293677040;5.9;1.9809999999999997;5.683333333333333;1.9809999999999997;3.9619999999999993
30965846;3738278157;2.7;1.0870000000000002;2.7;1.0870000000000002;2.1740000000000004
30965846;1005309702;4.083333333333333;0.9620000000000001;3.55;0.9620000000000001;1.9240000000000002
