u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,lanes,ref,bridge,access,junction,tunnel,width
1273453647,4203543319,0,163597016,True,Avenida Central,secondary,128.732,"LINESTRING (-76.96652090000001 -12.1419761, -76.9660856 -12.1411027, -76.96600359999999 -12.1409347)",50,2,,,,,,
1759730771,1756160825,0,388732540,False,Calle Leoncio Prado,tertiary,121.937,"LINESTRING (-77.1074055 -11.8381789, -77.10825370000001 -11.8374624)",40,2,,,,,,
1759730771,1756160822,0,436425536,False,Calle Mariano Melgar,residential,120.569,"LINESTRING (-77.1074055 -11.8381789, -77.1067187 -11.8373281)",,2,,,,,,
1740889174,31044288,0,326565330,True,Avenida Angélica Gamarra,primary,73.492,"LINESTRING (-77.07647660000001 -12.0063856, -77.0764046 -12.00639, -77.0758022 -12.0064267)",60,2,,,,,,
4931574870,1870265603,0,326556574,True,Avenida Túpac Amaru,primary,3.449,"LINESTRING (-77.0528769 -12.0109513, -77.0528837 -12.010921)",50,3,PE-20A,,,,,
1760648283,1760648258,0,335945398,False,Avenida Los Arquitectos,secondary,40.304,"LINESTRING (-77.1379704 -11.8267064, -77.1379869 -11.8263443)",60,2,,,,,,
1760648283,1760648316,0,335945398,False,Avenida Los Arquitectos,secondary,36.046,"LINESTRING (-77.1379704 -11.8267064, -77.1379491 -11.8270299)",60,2,,,,,,
863427676,4394242674,0,333715125,False,Avenida José Saco Rojas,secondary,166.551,"LINESTRING (-77.0212439 -11.8393972, -77.0212279 -11.8397883, -77.02137810000001 -11.8402083, -77.0216846 -11.8407978)",60,2,LM-691,,,,,
863427676,4394242671,0,849534174,False,Avenida Huarangal,secondary,395.7610000000001,"LINESTRING (-77.0212439 -11.8393972, -77.02137260000001 -11.8392186, -77.0215699 -11.8389928, -77.0218086 -11.8386949, -77.0218916 -11.8384862, -77.0219319 -11.8383116, -77.02195740000001 -11.8381082, -77.0220647 -11.8370371, -77.02197529999999 -11.8360602)",60,2,LM-691,,,,,
863427676,9509445524,0,1031868330,False,,residential,51.824,"LINESTRING (-77.0212439 -11.8393972, -77.02127470000001 -11.839258, -77.02132570000001 -11.8391477, -77.0214424 -11.8389804)",,,,,,,,
1768676450,1768676305,0,165310386,True,Avenida C,tertiary,201.639,"LINESTRING (-77.10203009999999 -11.8796247, -77.1020941 -11.8795225, -77.1023058 -11.8791709, -77.1025398 -11.8787975, -77.10265390000001 -11.878634, -77.1028586 -11.8782756, -77.1029116 -11.8781897, -77.1029589 -11.8781325, -77.1030104 -11.8780916)",40,2,,,,,,
1382724749,931751911,0,287791257,False,,residential,51.24,"LINESTRING (-77.0817066 -11.9222649, -77.08138169999999 -11.9219313)",,,,,,,,
1382724749,1382724763,0,287791257,False,,residential,56.265,"LINESTRING (-77.0817066 -11.9222649, -77.0820622 -11.9226323)",,,,,,,,
3370179687,31035127,0,1024007215,True,Plaza Ramón Castilla,secondary,40.38,"LINESTRING (-77.0425103 -12.0435821, -77.04249129999999 -12.0435469, -77.0424707 -12.0434958, -77.0424568 -12.0434418, -77.0424503 -12.0433895, -77.0424502 -12.0433373, -77.04245779999999 -12.0432798, -77.04247049999999 -12.0432315)",50,4,,,,circular,,
262724714,108237806,0,279259663,True,Calle General Mendiburu,residential,72.986,"LINESTRING (-77.0427888 -12.1174631, -77.0424567 -12.1178112, -77.0424084 -12.1178619, -77.0423 -12.1178951)",40,2,,,,,,
262724716,262724714,0,279259663,True,Calle General Mendiburu,residential,112.532,"LINESTRING (-77.0435076 -12.1167349, -77.0427888 -12.1174631)",40,2,,,,,,
262724717,262724716,0,279259663,True,Calle General Mendiburu,residential,108.514,"LINESTRING (-77.04420589999999 -12.1160376, -77.0435076 -12.1167349)",40,2,,,,,,
262724717,259996515,0,430212588,True,Calle Manuel Tovar,residential,97.972,"LINESTRING (-77.04420589999999 -12.1160376, -77.0435597 -12.1154235)",40,2,,,,,,
262724718,262724717,0,279259663,True,Calle General Mendiburu,residential,111.153,"LINESTRING (-77.0448928 -12.1152972, -77.04420589999999 -12.1160376)",40,2,,,,,,
262724720,262724718,0,279259663,True,Calle General Mendiburu,residential,109.237,"LINESTRING (-77.0455961 -12.1145956, -77.0448928 -12.1152972)",40,2,,,,,,
262724720,259996516,0,430212586,True,Calle Toribio Pacheco,residential,94.952,"LINESTRING (-77.0455961 -12.1145956, -77.0449776 -12.1139927)",30,2,,,,,,
262724721,262724720,0,279259663,True,Calle General Mendiburu,residential,111.735,"LINESTRING (-77.04631259999999 -12.1138752, -77.0455961 -12.1145956)",40,2,,,,,,
262724721,262724151,0,70134012,False,Calle Ignacio Merino,residential,112.278,"LINESTRING (-77.04631259999999 -12.1138752, -77.0463894 -12.1139507, -77.0470409 -12.1145911)",30,2,,,,,,
262724721,1432446026,0,70134012,False,Calle Ignacio Merino,residential,97.72800000000001,"LINESTRING (-77.04631259999999 -12.1138752, -77.0462598 -12.1138213, -77.04567369999999 -12.113257)",30,2,,,,,,
1273683057,1273978957,0,319653685,True,Avenida José Carlos Mariátegui,tertiary,111.827,"LINESTRING (-76.9497325 -12.1438732, -76.9496432 -12.1434788, -76.9495101 -12.1428913)",40,2,,,,,,
262724723,262724152,0,24266583,True,Calle José Toríbio Polo,residential,113.74,"LINESTRING (-77.04700010000001 -12.113172, -77.04776390000001 -12.113871)",40,2,,,,,,
262724723,262724721,0,279259663,True,Calle General Mendiburu,residential,108.17,"LINESTRING (-77.04700010000001 -12.113172, -77.04631259999999 -12.1138752)",40,2,,,,,,
262724723,1432446026,0,279259671,True,Calle 8 de Octubre,tertiary,145.789,"LINESTRING (-77.04700010000001 -12.113172, -77.045834 -12.113189, -77.04567369999999 -12.113257)",40,2,,,,,,
262724724,262724723,0,315560305,True,Calle General Mendiburu,residential,115.602,"LINESTRING (-77.0477518 -12.1124367, -77.04700010000001 -12.113172)",40,2,,,,,,
262724724,262725482,0,24266592,False,Avenida Federico Villarreal,residential,96.107,"LINESTRING (-77.0477518 -12.1124367, -77.047821 -12.1125024, -77.0483861 -12.1130387)",40,2,,,,,,
262724724,259996518,0,315560297,False,Avenida Federico Villarreal,residential,95.60999999999999,"LINESTRING (-77.0477518 -12.1124367, -77.04768199999999 -12.1123682, -77.0472376 -12.1119316, -77.0471314 -12.1118273)",40,2,,,,,,
1760648316,1760648283,0,335945398,False,Avenida Los Arquitectos,secondary,36.046,"LINESTRING (-77.1379491 -11.8270299, -77.1379704 -11.8267064)",60,2,,,,,,
1760648316,1760648338,0,335945398,False,Avenida Los Arquitectos,secondary,45.207,"LINESTRING (-77.1379491 -11.8270299, -77.1379317 -11.8274361)",60,2,,,,,,
863427708,9407695011,0,849534174,False,Avenida Huarangal,secondary,35.386,"LINESTRING (-77.0199702 -11.8320664, -77.0198757 -11.8317619)",60,2,LM-691,,,,,
863427708,5243264850,0,849534174,False,Avenida Huarangal,secondary,79.22,"LINESTRING (-77.0199702 -11.8320664, -77.02030600000001 -11.8326985)",60,2,LM-691,,,,,
590797950,316629950,0,320464644,True,Avenida Nicolás de Ayllón,primary,111.504,"LINESTRING (-77.0105259 -12.0573006, -77.00972729999999 -12.0579296)",60,3,,,,,,
590797950,9149353210,0,432273899,True,Garcia Naranjo,primary,8.063,"LINESTRING (-77.0105259 -12.0573006, -77.0104753 -12.0572476)",40,2,,,,,,
6131047552,309582383,0,316901482,True,Avenida El Sol,secondary,118.28999999999999,"LINESTRING (-77.00284550000001 -12.1740053, -77.0033753 -12.1738568, -77.0039002 -12.1737454)",50,2,,,,,,
6290791555,316628698,0,320464643,True,Avenida Nicolás de Ayllón,primary,47.554,"LINESTRING (-77.0003394 -12.0634409, -76.99991110000001 -12.0635273)",60,,,,,,,
5461531783,1753932036,0,111936636,True,Avenida Los Cedros,tertiary,33.448,"LINESTRING (-76.9796478 -12.1729195, -76.9796997 -12.172623)",,,,,,,,
1600773255,392151740,0,437357304,True,Avenida Primavera,secondary,24.796,"LINESTRING (-76.98963689999999 -12.1111467, -76.98940949999999 -12.1111296)",30,2,,,,,,
1760648338,1760648316,0,335945398,False,Avenida Los Arquitectos,secondary,45.207,"LINESTRING (-77.1379317 -11.8274361, -77.1379491 -11.8270299)",60,2,,,,,,
1760648338,1760648370,0,335945398,False,Avenida Los Arquitectos,secondary,42.875,"LINESTRING (-77.1379317 -11.8274361, -77.13790659999999 -11.8278209)",60,2,,,,,,
5390458004,4284553387,0,690608581,False,Antigua Panamericana Sur,primary,168.529,"LINESTRING (-76.9710932 -12.2256676, -76.97049819999999 -12.2262473, -76.97000540000001 -12.2267477)",60,4,,,,,,
3394788503,1047198977,0,28796818,True,Avenida Aviación,primary,146.356,"LINESTRING (-77.0072291 -12.0805257, -77.006856 -12.0806371, -77.00657769999999 -12.0807306, -77.0062475 -12.0808593, -77.00597809999999 -12.0810016)",55,3,,,,,,
5056781486,1384281873,0,124345351,False,Avenida Pacasmayo,tertiary,90.168,"LINESTRING (-77.09698830000001 -11.9683412, -77.09708120000001 -11.9684069, -77.09725400000001 -11.968582, -77.097605 -11.9688811)",40,2,,,,,,
1760648370,1760648338,0,335945398,False,Avenida Los Arquitectos,secondary,42.875,"LINESTRING (-77.13790659999999 -11.8278209, -77.1379317 -11.8274361)",60,2,,,,,,
1760648370,1756285403,0,335945398,False,Avenida Los Arquitectos,secondary,42.516,"LINESTRING (-77.13790659999999 -11.8278209, -77.1378837 -11.8282026)",60,2,,,,,,
848387264,848387206,0,313943311,True,Avenida Tomás Valle,secondary,222.923,"LINESTRING (-77.1001782 -12.0191717, -77.10010819999999 -12.0190989, -77.0987746 -12.0177107)",40,2,,,,,,
1273978054,1757646179,0,422886795,False,Avenida Héroes del Pacífico,residential,50.936,"LINESTRING (-77.02489370000001 -12.1746697, -77.0252562 -12.1743794)",,2,,,,,,
1574755527,1574755943,0,600891009,True,Avenida Asturias,tertiary,34.142,"LINESTRING (-76.94158609999999 -12.0528803, -76.9416638 -12.0528699, -76.94173910000001 -12.0528485, -76.9418105 -12.0528168, -76.94187700000001 -12.0527756)",50,2,,,,,,
3017268425,3738259999,0,111909157,True,,tertiary,11.012,"LINESTRING (-76.9267894 -12.0319418, -76.9268527 -12.0320191)",40,2,,,,,,
3017268425,4042232537,0,892915199,True,Prolongación Javier Prado Este,primary,35.866,"LINESTRING (-76.9267894 -12.0319418, -76.9266598 -12.0322384)",60,3,,,,,,
1273748689,5734462841,0,162750205,False,Avenida Alfonso Ugarte,tertiary,343.65,"LINESTRING (-76.89345059999999 -12.0265776, -76.89657800000001 -12.0270195)",,,,,,,,
1273748689,1273743630,0,111947591,False,Avenida Nicolas de Pierola,secondary,189.637,"LINESTRING (-76.89345059999999 -12.0265776, -76.8932665 -12.0274586, -76.89310140000001 -12.0282485)",,,,,,,,
1273748689,1273831334,0,111947591,False,Avenida Nicolas de Pierola,secondary,323.239,"LINESTRING (-76.89345059999999 -12.0265776, -76.8939673 -12.0240712, -76.8939927 -12.0239481, -76.8940381 -12.023728)",,,,,,,,
262724819,259996518,0,279259664,False,Avenida Federico Villarreal,residential,101.85900000000001,"LINESTRING (-77.0464613 -12.1111871, -77.0470139 -12.111715, -77.0471314 -12.1118273)",40,2,,,,,,
262724820,262724819,0,316899508,True,Calle General Córdova,tertiary,46.756,"LINESTRING (-77.0467522 -12.1108774, -77.0464613 -12.1111871)",40,2,,,,,,
262724820,4266659731,0,24266625,True,Parque Mora,tertiary,58.36900000000001,"LINESTRING (-77.0467522 -12.1108774, -77.0467027 -12.110857, -77.04646049999999 -12.1106468, -77.046436 -12.1106275, -77.0463366 -12.1105489)",40,2,,,,,,
262724821,259996519,0,24266594,True,Calle Mateo Pumacahua,residential,102.311,"LINESTRING (-77.0472023 -12.1104222, -77.0478663 -12.1110742)",,2,,,,,,
262724821,262724820,0,284908047,True,Calle General Córdova,tertiary,70.403,"LINESTRING (-77.0472023 -12.1104222, -77.0467522 -12.1108774)",40,2,,,,,,
262724822,262724821,0,24266526,True,Avenida General Córdova,tertiary,19.986,"LINESTRING (-77.0473255 -12.1102888, -77.0472023 -12.1104222)",40,2,,,,,,
262724822,262724823,0,334339559,False,Avenida General Córdova,tertiary,88.771,"LINESTRING (-77.0473255 -12.1102888, -77.0479047 -12.1097261)",40,2,,,,,,
4931083479,1712317072,0,159128709,False,Avenida La Unión,tertiary,413.1580000000001,"LINESTRING (-76.9074744 -12.1531943, -76.9075005 -12.1532159, -76.9075828 -12.1533406, -76.90770620000001 -12.1536096, -76.9077703 -12.1536993, -76.90791919999999 -12.1538621, -76.907988 -12.1539372, -76.90812459999999 -12.1540499, -76.90826130000001 -12.1541835, -76.90844060000001 -12.1542461, -76.90864550000001 -12.1543546, -76.9087779 -12.1544923, -76.9088462 -12.1546551, -76.90891449999999 -12.1547761, -76.9089956 -12.1548012, -76.9090511 -12.1547553, -76.9090511 -12.1545967, -76.9090255 -12.1544548, -76.9089529 -12.1542753, -76.90890349999999 -12.1540404, -76.9088977 -12.1538259, -76.9089314 -12.1536719, -76.908984 -12.1534506, -76.9090116 -12.1534203)",30,1,,,,,,
262724824,262724823,0,334339559,False,Avenida General Córdova,tertiary,53.429,"LINESTRING (-77.0482476 -12.1093819, -77.0479047 -12.1097261)",40,2,,,,,,
262724824,262726084,0,24266786,True,Avenida Belén,tertiary,94.172,"LINESTRING (-77.0482476 -12.1093819, -77.0482221 -12.1092688, -77.04807719999999 -12.108627, -77.0480609 -12.1085549)",40,2,,,,,,
262724823,262724822,0,334339559,False,Avenida General Córdova,tertiary,88.771,"LINESTRING (-77.0479047 -12.1097261, -77.0473255 -12.1102888)",40,2,,,,,,
262724823,262724824,0,334339559,False,Avenida General Córdova,tertiary,53.429,"LINESTRING (-77.0479047 -12.1097261, -77.0482476 -12.1093819)",40,2,,,,,,
1756519642,9495882163,0,427832059,False,Avenida San Nicolas,residential,7.126,"LINESTRING (-77.10059320000001 -11.9558465, -77.1006565 -11.955863)",,,,,,,,
4638563542,8227144056,0,111904681,False,Avenida La Cadena,residential,226.508,"LINESTRING (-76.9552827 -12.1248601, -76.9553465 -12.1250333, -76.9554806 -12.1252415, -76.95558490000001 -12.1254184, -76.9558553 -12.1261219, -76.9559939 -12.1264063, -76.9561712 -12.1266943)",,,,,,,,
1768676572,1768676513,0,165310386,True,Avenida C,tertiary,132.255,"LINESTRING (-77.0975713 -11.881342, -77.09771840000001 -11.8811926, -77.09833070000001 -11.8805672, -77.0984155 -11.8804864)",40,2,,,,,,
5859957981,5413173079,0,325260044,True,Avenida María Reiche,primary,8.759,"LINESTRING (-76.9134305 -12.2403474, -76.9134997 -12.2403878)",50,2,,,,,,
1760648413,1760648440,0,335945398,False,Avenida Los Arquitectos,secondary,41.405,"LINESTRING (-77.1378394 -11.8289906, -77.1378121 -11.829362)",60,2,,,,,,
3440139478,1381308796,0,336928899,False,Santa María de los Angeles,tertiary,10.415,"LINESTRING (-77.0874592 -11.9452934, -77.0875071 -11.9453745)",,,,,,,,
3440139478,1381308706,0,336928900,True,Avenida Santísima Cruz,tertiary,289.755,"LINESTRING (-77.0874592 -11.9452934, -77.0875575 -11.9452381, -77.0876823 -11.9451486, -77.0882118 -11.9445898, -77.0884434 -11.9443352, -77.08856950000001 -11.9441965, -77.0892844 -11.9434066)",40,2,,,,,,
1756519654,1756499747,0,111954859,False,Avenida San Nicolas,residential,45.305,"LINESTRING (-77.1033357 -11.9584018, -77.10302590000001 -11.9581295)",,,,,,,,
1756519654,1273887333,0,111954859,False,Avenida San Nicolas,residential,41.155,"LINESTRING (-77.1033357 -11.9584018, -77.1036199 -11.9586461)",,,,,,,,
4638563560,4638564810,0,469558201,False,Avenida Central,residential,25.064,"LINESTRING (-76.95029510000001 -12.1235948, -76.950169 -12.1234061)",,2,,,,,,
4638563560,5010209206,0,469558201,False,Avenida Central,residential,28.403,"LINESTRING (-76.95029510000001 -12.1235948, -76.95037840000001 -12.1237024, -76.950407 -12.1238196)",,2,,,,,,
4638563560,5067534851,0,519757044,False,,residential,142.596,"LINESTRING (-76.95029510000001 -12.1235948, -76.9499263 -12.12381, -76.9498179 -12.1239007, -76.94972799999999 -12.1239941, -76.94963009999999 -12.1240465, -76.94952739999999 -12.124095, -76.94944099999999 -12.1241213, -76.9491585 -12.1241941)",,,,,,,,
1574755568,411672233,0,35090750,True,Avenida Flora Tristán,secondary,217.42200000000003,"LINESTRING (-76.93935 -12.075712, -76.9394295 -12.0755616, -76.9394758 -12.075427, -76.9394772 -12.0752002, -76.9395481 -12.0737847)",50,2,,,,,,
1768676592,1768676572,0,165310386,True,Avenida C,tertiary,27.795,"LINESTRING (-77.0974471 -11.881559, -77.0974727 -11.8814915, -77.0975258 -11.8814144, -77.0975466 -11.8813814, -77.0975713 -11.881342)",40,2,,,,,,
1760648440,1760648413,0,335945398,False,Avenida Los Arquitectos,secondary,41.405,"LINESTRING (-77.1378121 -11.829362, -77.1378394 -11.8289906)",60,2,,,,,,
1760648440,1760648454,0,335945398,False,Avenida Los Arquitectos,secondary,42.364,"LINESTRING (-77.1378121 -11.829362, -77.1377871 -11.8297422)",60,2,,,,,,
6277684472,9488304309,0,516635750,True,Carretera Central,trunk,1031.6589999999999,"LINESTRING (-76.8033183 -11.9834381, -76.8043381 -11.9836849, -76.8050872 -11.9838768, -76.805882 -11.9841224, -76.81217119999999 -11.9867185)",70,3,PE-22,,,,,
863427836,863427829,0,278984309,True,Avenida Puente Piedra,secondary,103.90299999999999,"LINESTRING (-77.07355769999999 -11.8663435, -77.0733091 -11.8666911, -77.0730267 -11.8671199)",,2,,,,,,
628088060,628122921,0,279252159,True,Jirón Alfonso Ugarte,tertiary,98.99,"LINESTRING (-77.12744979999999 -12.0633534, -77.12715540000001 -12.062511)",,2,,,,,,
628088060,4347791470,0,436930107,False,Jirón Colina,secondary,70.207,"LINESTRING (-77.12744979999999 -12.0633534, -77.1268522 -12.0635924)",,4,,,,,,
1756519682,4270454089,0,111954859,False,Avenida San Nicolas,residential,35.684,"LINESTRING (-77.10527140000001 -11.960225, -77.1050264 -11.9600116)",,,,,,,,
4638563588,7577212222,0,469558218,False,Avenida Vencedores,residential,91.451,"LINESTRING (-76.94877630000001 -12.1234364, -76.9489849 -12.1233998, -76.94912069999999 -12.1233629, -76.9492084 -12.1233152, -76.9493346 -12.1232512, -76.9495332 -12.1231096)",,,,,,,,
4638563588,5067534846,0,469558218,False,Avenida Vencedores,residential,14.427,"LINESTRING (-76.94877630000001 -12.1234364, -76.948742 -12.1234705, -76.948663 -12.1234978)",,,,,,,,
1760648454,1760648440,0,335945398,False,Avenida Los Arquitectos,secondary,42.364,"LINESTRING (-77.1377871 -11.8297422, -77.1378121 -11.829362)",60,2,,,,,,
1360092422,306072746,0,279649457,True,Avenida Nuevo Aeropuerto,secondary,13.159,"LINESTRING (-77.1076746 -12.0419993, -77.1076953 -12.0418827)",50,,,,,,,
1360092422,3996584857,0,409351617,True,Avenida Morales Duarez,primary,819.5889999999999,"LINESTRING (-77.1076746 -12.0419993, -77.1073796 -12.0419554, -77.1067869 -12.0418699, -77.10617809999999 -12.041796, -77.1056686 -12.0417297, -77.10538819999999 -12.0416918, -77.1051272 -12.041653, -77.1042257 -12.0415234, -77.1033249 -12.0414093, -77.1029319 -12.0413591, -77.1025492 -12.041309, -77.10232929999999 -12.041268, -77.1021564 -12.0412277, -77.10197410000001 -12.0411723, -77.1016978 -12.0410787, -77.1005638 -12.0407353, -77.1004647 -12.0407058, -77.1003797 -12.0406868, -77.1002807 -12.0406747)",60,3,PE-20B,,,,,
1273879816,1576253361,0,111901274,False,,tertiary,50.048,"LINESTRING (-76.9343526 -12.0267557, -76.9343847 -12.0272047)",,,,,,,,
1273879816,1273796961,0,111901274,False,,tertiary,44.505,"LINESTRING (-76.9343526 -12.0267557, -76.93434689999999 -12.0263555)",,,,,,,,
5049777416,1746105657,0,603524454,False,Avenida Camino Real,tertiary,174.481,"LINESTRING (-76.9469517 -12.0282797, -76.9453668 -12.028036)",,,,,,,,
5049777416,1746105722,0,603524454,False,Avenida Camino Real,tertiary,285.519,"LINESTRING (-76.9469517 -12.0282797, -76.9473926 -12.0283475, -76.947777 -12.0283872, -76.9484949 -12.028682, -76.94948050000001 -12.0289147)",,,,,,,,
863427862,2364649022,0,72722717,False,Avenida Buenos Aires,secondary,41.92,"LINESTRING (-77.0751264 -11.8684534, -77.07540109999999 -11.8681891)",50,2,,,,,,
1768676633,1768676649,0,165310109,False,Avenida Principal,tertiary,51.267,"LINESTRING (-77.0969802 -11.8825216, -77.0967718 -11.8829351)",50,,,,,,,
863427868,1422684262,0,330553069,False,Avenida Buenos Aires,secondary,175.045,"LINESTRING (-77.07746299999999 -11.8662004, -77.0785736 -11.8650616)",50,2,,,,,,
309583133,1273942153,0,372287361,False,Calle Los Naranjos,residential,34.792,"LINESTRING (-76.99076100000001 -12.1847519, -76.9910014 -12.1849585)",,,,,,,,
309583133,7084358111,0,279115821,True,Avenida Los Alamos,secondary,100.96000000000001,"LINESTRING (-76.99076100000001 -12.1847519, -76.9907139 -12.1848179, -76.9902629 -12.1854505, -76.9902299 -12.1854968)",60,2,,,,,,
605674788,605674969,0,757102196,True,Jirón Salaverry,secondary,8.558,"LINESTRING (-77.0717969 -12.0953884, -77.0718701 -12.0953601)",40,2,,,,,,
605674788,1281213770,0,890895191,True,Avenida Antonio de Sucre,secondary,115.357,"LINESTRING (-77.0717969 -12.0953884, -77.0714316 -12.0944144)",40,2,,,,,,
2166218025,331596105,0,1025935730,True,Avenida Elmer Faucett,primary,41.338,"LINESTRING (-77.0990614 -12.0735027, -77.0990766 -12.0733545, -77.09908009999999 -12.0732609, -77.0990764 -12.0731318)",60,2,,,,,,
1768676649,1768676633,0,165310109,False,Avenida Principal,tertiary,51.267,"LINESTRING (-77.0967718 -11.8829351, -77.0969802 -11.8825216)",50,,,,,,,
1768676649,1768676706,0,165310109,False,Avenida Principal,tertiary,142.876,"LINESTRING (-77.0967718 -11.8829351, -77.0967022 -11.8831286, -77.0963704 -11.8841584)",50,,,,,,,
863427886,1755242961,0,330553069,False,Avenida Buenos Aires,secondary,249.567,"LINESTRING (-77.085426 -11.8577533, -77.0838079 -11.8593438)",50,2,,,,,,
1760648495,1756285444,0,335945398,False,Avenida Los Arquitectos,secondary,40.373,"LINESTRING (-77.1377246 -11.8305313, -77.1377128 -11.8308942)",60,2,,,,,,
1343446342,1343446433,0,328620027,True,Avenida Central,secondary,113.392,"LINESTRING (-76.9749702 -11.9420698, -76.9743962 -11.9412186)",40,2,,,,,,
1273945426,3977137857,0,284922802,True,Avenida Barrio Alto Huancaray,primary,16.864,"LINESTRING (-76.9491136 -12.0359013, -76.9489753 -12.0358327)",60,3,,,,,,
1574755669,4354718389,0,1025910981,True,Avenida La Molina,primary,141.48100000000002,"LINESTRING (-76.9272295 -12.0844916, -76.9271798 -12.0845643, -76.92711389999999 -12.0846425, -76.9270456 -12.0847082, -76.92692289999999 -12.084793, -76.92678359999999 -12.0848642, -76.926692 -12.084903, -76.926565 -12.0849569, -76.92642549999999 -12.0849972, -76.92626199999999 -12.0850244, -76.926108 -12.0850442)",60,2,LM-117,,,,,
1343446366,1343447395,0,284925935,True,Avenida Fernando Wiese,primary,314.461,"LINESTRING (-76.9819713 -11.9434257, -76.9819397 -11.9433866, -76.9811467 -11.9422236, -76.9805132 -11.9413351, -76.9803495 -11.9410852)",,2,,,,,,
4356103521,5446307914,0,372367323,False,Avenida Zarumilla,secondary,73.352,"LINESTRING (-76.90354480000001 -12.2245504, -76.90323170000001 -12.2251348)",50,2,,,,,,
4356103521,1273618677,0,372367323,False,Avenida Zarumilla,secondary,3.589,"LINESTRING (-76.90354480000001 -12.2245504, -76.90356010000001 -12.2245218)",50,2,,,,,,
1768676706,1768676649,0,165310109,False,Avenida Principal,tertiary,142.876,"LINESTRING (-77.0963704 -11.8841584, -77.0967022 -11.8831286, -77.0967718 -11.8829351)",50,,,,,,,
1345379684,1273679011,0,119873002,False,Pasaje 16,residential,183.876,"LINESTRING (-76.9904074 -11.9292102, -76.9905169 -11.9307946, -76.99052090000001 -11.9308601)",,,,,,,,
1273716069,1273742638,0,111885071,False,Avenida Manco Capac,residential,56.672,"LINESTRING (-76.9530597 -12.1578103, -76.95267250000001 -12.157469)",,,,,,,,
1273716069,1273729825,0,111885071,False,Avenida Manco Capac,residential,44.328,"LINESTRING (-76.9530597 -12.1578103, -76.95337170000001 -12.158067)",,,,,,,,
1273879909,1273523215,0,111912065,True,Avenida Primavera,tertiary,110.424,"LINESTRING (-76.95024789999999 -12.1439446, -76.9504898 -12.1449091)",,2,,,,,,
1345379688,1345379690,0,321404227,False,Avenida Pampa Alta,secondary,51.021,"LINESTRING (-76.99026050000001 -11.9315681, -76.9902649 -11.9315271, -76.9903139 -11.9311376, -76.990317 -11.9311126)",,,,,,,,
1345379690,1273679011,0,314530376,False,Pampa Alta,secondary,35.922,"LINESTRING (-76.990317 -11.9311126, -76.99034210000001 -11.9310644, -76.99052090000001 -11.9308601)",,,,,,,,
1345379690,1345379688,0,321404227,False,Avenida Pampa Alta,secondary,51.021,"LINESTRING (-76.990317 -11.9311126, -76.9903139 -11.9311376, -76.9902649 -11.9315271, -76.99026050000001 -11.9315681)",,,,,,,,
1273457972,1273585696,0,111897381,True,Jirón General Orbegoso,residential,94.085,"LINESTRING (-77.055555 -12.0622135, -77.056208 -12.0616584)",40,,,,,,,
4400536945,5721442479,0,746522533,True,Avenida 26 de Noviembre,primary,163.045,"LINESTRING (-76.9315536 -12.1716463, -76.9327499 -12.1725309)",50,2,,,,,,
1715696529,1715696513,0,319653685,True,Avenida José Carlos Mariátegui,tertiary,52.635000000000005,"LINESTRING (-76.95194480000001 -12.1534646, -76.95188020000001 -12.1532921, -76.95181890000001 -12.1530087)",40,2,,,,,,
1745968505,8973089361,0,337475278,True,Carretera Central,trunk,118.142,"LINESTRING (-76.8401918 -12.0012219, -76.839376 -12.0005204)",70,2,PE-22,,,,,
4331494783,2022120385,0,642255120,True,Avenida Argentina,secondary,216.345,"LINESTRING (-77.0815795 -12.0469909, -77.07959940000001 -12.0468025)",50,2,,,,,,
1745968514,1745968505,0,337475278,True,Carretera Central,trunk,162.941,"LINESTRING (-76.8413331 -12.0021711, -76.841098 -12.0019715, -76.8401918 -12.0012219)",70,2,PE-22,,,,,
4331494788,624685112,0,892997939,True,Avenida Argentina,secondary,90.158,"LINESTRING (-77.0861996 -12.0473881, -77.0853742 -12.0473119)",60,2,,,,,,
4356562309,4356562318,0,28798397,True,Avenida Nicolas Arriola,secondary,25.508,"LINESTRING (-77.0148394 -12.0846976, -77.014937 -12.0849062)",55,2,,,,,,
1343053195,1343053911,0,119442068,True,Avenida Héroes del Cenepa Oeste,secondary,36.302,"LINESTRING (-76.9713271 -11.9660686, -76.9715995 -11.96588)",,,,,,,,
1343053195,1343053352,0,119562253,False,,residential,8.6,"LINESTRING (-76.9713271 -11.9660686, -76.9713787 -11.9661272)",,,,,,,,
818634128,818620497,0,344085654,True,Avenida Honorio Delgado,secondary,205.096,"LINESTRING (-77.0515547 -12.0181406, -77.0515996 -12.0181574, -77.05170579999999 -12.0181877, -77.05183150000001 -12.01823, -77.0519462 -12.0182761, -77.0520277 -12.0183147, -77.0521275 -12.0183656, -77.05219099999999 -12.0184051, -77.05226740000001 -12.0184526, -77.0523513 -12.0185134, -77.0524338 -12.0185834, -77.05250770000001 -12.0186503, -77.0525639 -12.0187066, -77.0526208 -12.0187692, -77.0526821 -12.0188444, -77.0527482 -12.0189308, -77.0528091 -12.0190222, -77.0528769 -12.0191332, -77.0529349 -12.0192349, -77.052959 -12.0192771)",50,2,,,,,,
