osmid,street_count,highway,ref,geometry,bank_osmid,bank_dist,bank_nearestnode
263386686,3,,,POINT (-77.06409170000001 -12.0877187),436286887,0.0024627693807153595,4347743565
1272936000,4,,,POINT (-77.0630737 -11.9381929),4396386141,0.0036104441942782024,273948195
4325766721,4,traffic_signals,,POINT (-77.0435792 -12.0649844),435506453,0.0007664218513713012,4325766718
9368008257,3,,,POINT (-77.03090709999999 -12.0728315),4770469424,0.0054961886184896475,263361035
1272936001,3,,,POINT (-77.0506546 -11.9442548),436775664,0.0014877257094190856,1272936261
1617196612,4,,,POINT (-77.121487 -11.9988177),7335358985,0.041771095402082514,847511626
4378097224,3,,,POINT (-76.8193096 -12.015563),4378103036,0.003991146758774515,1745866411
1273722443,3,,,POINT (-77.0332954 -12.0593792),435485145,0.000916390019851474,4137699169
1044543054,3,,,POINT (-77.1536594 -11.7858196),4347967864,0.035671658489758964,4346787536
2485483085,3,,,POINT (-77.0313335 -12.0137635),5039183621,0.011803350531946534,885969405
1273787986,3,,,POINT (-76.9273756 -12.0145719),439785464,0.01322000498889464,1575898083
1273984598,4,,,POINT (-76.9779434 -12.0460211),6064995185,0.012028373684331168,4356448438
4378097252,3,,,POINT (-76.8207609 -12.0160225),4378103036,0.002743793798748556,1745866411
1757279845,5,,,POINT (-77.1516979 -11.847489),4347967864,0.03829473181783985,4346787536
1273689702,3,,,POINT (-76.7708351 -12.0880752),4378103036,0.09005562920873307,1745866411
1359115882,3,,,POINT (-77.1033797 -11.9975774),6077884588,0.02544958295552965,2477162001
631731819,4,,,POINT (-77.14785379999999 -12.0649887),435840721,0.049740712574470235,331596105
1756231277,4,,,POINT (-77.1119223 -11.8266381),4347967864,0.02380445377591484,4346787536
3739383407,4,,,POINT (-76.8699606 -12.0887467),7027424773,0.011721412126959022,2517990075
5366281840,4,,,POINT (-76.89618609999999 -12.2459524),437328294,0.01894046260499711,7058960862
3739383409,3,,,POINT (-76.86874659999999 -12.0889603),7027424773,0.01289869352183149,2517990075
1273853553,4,,,POINT (-76.9682447 -12.1418267),5010414115,0.004896067601659188,1795359953
1273591412,4,,,POINT (-76.69272719999999 -11.9324916),439924657,0.0028581645891038363,1744837285
1757279860,4,,,POINT (-77.1451347 -11.8476643),4347967864,0.03559994866471232,4346787536
5027427961,4,,,POINT (-77.00078449999999 -11.8455905),4574298791,0.0319053148433017,1814195041
1273722493,4,,,POINT (-76.9213361 -12.1917972),2093813107,0.0065822844818511075,2090197758
2761193087,5,,,POINT (-76.97281289999999 -12.1639258),437680731,0.0013851139719106044,1273700640
4711675523,4,,,POINT (-76.949322 -12.2208656),3748015510,0.01390636036674939,4149688948
4711675527,4,,,POINT (-76.9520076 -12.2222655),3748015510,0.016595022291037213,4149688948
1746105996,3,,,POINT (-76.9501879 -12.0316811),4949862124,0.010099833001592338,1577492163
550860429,4,,,POINT (-77.0768174 -12.019594),4363097847,0.008202714721358983,31044331
4711675534,4,,,POINT (-76.94949699999999 -12.220554),3748015510,0.013740181397997629,4149688948
1757279886,3,,,POINT (-77.1452807 -11.8480787),4347967864,0.03603914235564161,4346787536
1817605777,3,,,POINT (-77.0105566 -11.865309),4574298791,0.009909058270593164,1814195041
4711675539,5,,,POINT (-76.94564630000001 -12.2183577),4405087114,0.00993775812797116,1657677987
821687955,4,,,POINT (-77.012456 -12.0206495),1863374482,0.008098120538129494,821389381
821687958,4,,,POINT (-77.0124429 -12.0205174),1863374482,0.008195083890359965,821389381
4711675544,3,,,POINT (-76.9567072 -12.2248618),3748015510,0.021624888356008683,4149688948
4711675545,4,,,POINT (-76.9566528 -12.2249208),3748015510,0.021630723226234477,4149688948
847509147,4,traffic_signals,,POINT (-77.08424909999999 -12.0311639),4363679289,0.0003545152182959153,847509147
4711675548,4,,,POINT (-76.9457235 -12.2184577),4405087114,0.010057138004916298,1657677987
1384281761,4,,,POINT (-77.0888868 -11.9684585),5054741474,0.002457789856761528,1384281091
1841100451,3,,,POINT (-77.01103790000001 -12.0574646),4366343253,0.005788038981378961,4358198465
1841100452,3,,,POINT (-77.0113964 -12.0575099),4366343253,0.005603096209240825,4358198465
6129481379,3,,,POINT (-77.0067727 -12.0820057),4766071925,0.002578345804967739,4356633406
550860452,4,,,POINT (-77.0703954 -12.0110057),438038682,0.004902925081732101,3501067321
5243369128,3,,,POINT (-77.02219220000001 -11.827963),4574298791,0.04645437188349509,1814195041
1757279923,3,,,POINT (-77.14669550000001 -11.8489871),4347967864,0.03740759777866536,4346787536
1756231347,4,,,POINT (-77.11881459999999 -11.8287393),4347967864,0.019700640654051558,4346787536
1756231356,4,,,POINT (-77.11799329999999 -11.8291165),4347967864,0.020542014799186527,4346787536
1756231361,3,,,POINT (-77.1171052 -11.829525),4347967864,0.021457970139086777,4346787536
6129383105,3,,,POINT (-76.94709090000001 -12.0890623),439063251,0.001406276188197218,411673092
1756231365,4,,,POINT (-77.1162568 -11.8299066),4347967864,0.022331870574803025,4346787536
1756231368,4,,,POINT (-77.11676629999999 -11.8308693),4347967864,0.022655634302530755,4346787536
1756231369,3,,,POINT (-77.1138072 -11.8311918),4347967864,0.025000602591336074,4346787536
138802890,4,,,POINT (-77.0635431 -12.0324468),1863374495,0.004351809321425531,5667492130
1273722578,4,,,POINT (-76.94469100000001 -12.1418701),7027416494,0.02005656604830216,1715696609
1272936148,3,,,POINT (-77.04962829999999 -11.947432),436775664,0.0019087272170723985,1272936261
5485557467,3,,,POINT (-76.9197752 -12.1652654),2093813107,0.0248726557594892,2090197758
5485557471,3,,,POINT (-76.9191687 -12.1635487),2093813107,0.026692422637334345,2090197758
632157921,4,crossing,,POINT (-77.16010540000001 -12.068738),435840721,0.06153045260109447,331596105
4343330531,3,,,POINT (-77.11555130000001 -12.0646475),436257492,0.017960348416776063,4337745396
1359116004,5,,,POINT (-77.0893591 -11.9982973),6077884588,0.011693855211176836,2477162001
4335662821,3,,,POINT (-77.05584039999999 -11.9102571),4334175094,0.01578580013967609,2832307511
4343330534,3,,,POINT (-77.1121752 -12.0640335),436257492,0.014628629239093171,4337745396
4343330532,3,,,POINT (-77.11456889999999 -12.0644834),436257492,0.01698603725668478,4337745396
5485557488,4,,,POINT (-76.91930189999999 -12.1651288),2093813107,0.025149107050553208,2090197758
632157941,4,crossing,,POINT (-77.159507 -12.0694428),435840721,0.060892946856912225,331596105
2520610551,3,,,POINT (-76.978391 -12.0844609),5836647683,0.0017075091595645322,2520610551
1359116029,3,,,POINT (-77.0897221 -11.9985258),6077884588,0.01210243663276645,2477162001
4335826687,3,,,POINT (-76.9956904 -12.1367436),4334059265,0.0019463705633812375,3245299587
4335826688,3,,,POINT (-76.99480749999999 -12.1380069),4334059265,0.003484692269057123,3245299587
638351102,4,,,POINT (-77.06256550000001 -12.0792685),435501484,0.002547127905910571,638359192
4343297801,3,,,POINT (-77.0439354 -12.0476824),4344859460,0.0020678625026815203,310954296
1663792906,4,,,POINT (-76.9385802 -12.2211203),436951140,0.007068349163343034,4149728997
1272936205,3,,,POINT (-77.0497364 -11.94701),436775664,0.0014871683046755555,1272936261
1359116048,3,,,POINT (-77.0928021 -11.9986329),6077884588,0.015123225635428509,2477162001
1273493264,3,,,POINT (-76.9460243 -12.1421607),4352901055,0.019021820194707044,2166922184
1384281873,3,,,POINT (-77.097605 -11.9688811),5064371778,0.006407156409052682,1384280732
1826486042,3,,,POINT (-76.9840342 -12.0418001),1863374499,0.016201040289127694,1368672888
1359116060,3,,,POINT (-77.0897384 -11.9986991),6077884588,0.012163510367081387,2477162001
1663792927,4,,,POINT (-76.93863260000001 -12.2211476),436951140,0.0071114200383839265,4149728997
1272936226,3,,,POINT (-77.0626439 -11.9384387),4396386141,0.0034414685702482605,273948195
1273526060,3,,,POINT (-76.8387644 -11.9794579),457362186,0.035394116055455414,4378173899
1746106156,4,,,POINT (-76.9638717 -12.0343306),6064995185,0.006460514763550303,4356448438
1663792944,4,,,POINT (-76.9423026 -12.223321),436951140,0.010737289790673257,4149728997
827127605,3,,,POINT (-77.0561321 -12.0165362),3594425497,0.008458317237489587,4554440197
4337268536,3,,,POINT (-77.0771534 -12.0706129),1943486022,0.0026146670074738273,4332507087
1440184120,3,,,POINT (-77.08594290000001 -12.0220241),2696510044,0.00857529486664999,847511646
627832633,3,,,POINT (-77.12150010000001 -12.0695895),435840721,0.022999758987439008,331596105
1440184124,3,,,POINT (-77.09918810000001 -12.0389724),7335358985,0.00924911545230198,847511626
4151736124,4,traffic_signals,,POINT (-77.020978 -12.0447944),5503521532,0.006839432041478742,885797703
4151736125,4,traffic_signals,,POINT (-77.0214338 -12.0446932),4335916673,0.006534640299968501,6129487414
5067175746,3,,,POINT (-76.8661345 -12.1849011),4812594989,0.04698989936412337,3759223921
4002838339,4,,,POINT (-77.0311688 -12.0705878),4351683614,0.005834556809218031,416637968
5413173060,4,,,POINT (-76.92250900000001 -12.2253196),4103814916,0.006259755702899862,4224117270
4002838341,4,,,POINT (-77.0299945 -12.0704379),4351683614,0.005408834397538359,416637968
4002838342,4,,,POINT (-77.0298885 -12.0704248),4351683614,0.005382002475843807,416637968
4002838343,3,,,POINT (-77.02914800000001 -12.070319),4351683614,0.005237352861894954,416637968
4002838344,4,,,POINT (-77.02842529999999 -12.0702359),4351683614,0.005217000527125136,416637968
5413173063,4,,,POINT (-76.9270437 -12.2181812),436951140,0.009951009070609423,4149728997
4002838345,4,,,POINT (-77.0282995 -12.0702156),4351683614,0.005218071821085089,416637968
842889031,5,,,POINT (-77.0622649 -12.002866),4358104439,0.002141511919182889,301458064
4002838347,4,,,POINT (-77.0268841 -12.0700369),4351683614,0.0054847303981158425,416637968
4002838346,4,,,POINT (-77.0275943 -12.07012),4351683614,0.005298605477859728,416637968
5413173071,4,,,POINT (-76.9224681 -12.2253869),4103814916,0.006191916449694081,4224117270
5413173072,4,,,POINT (-76.9223046 -12.2256558),4103814916,0.005923559411366614,4224117270
4002838349,4,,,POINT (-77.0253451 -12.0698427),438007221,0.0056656650122768075,412189186
5413173070,4,,,POINT (-76.9225177 -12.2257751),4103814916,0.0058044845076885045,4224117270
5413173075,3,,,POINT (-76.9182122 -12.2329911),4103814916,0.004424839392562924,4224117270
4002838348,3,,,POINT (-77.02612360000001 -12.0699377),1863374551,0.005743884369480753,791159831
5413173077,4,,,POINT (-76.9136962 -12.2405026),5016817424,0.01004764121274188,3756733832
5067175766,3,,,POINT (-76.8654499 -12.1840216),4812594989,0.04803752249940054,3759223921
5413173079,4,,,POINT (-76.9134997 -12.2403878),5016817424,0.009872970994083104,3756733832
4002838357,4,,,POINT (-77.0169844 -12.0687495),4354417521,0.001013003652505761,4002838358
4002838360,3,,,POINT (-77.014589 -12.0684471),4354417521,0.0014122599902306092,4002838358
4002838358,4,,,POINT (-77.0160065 -12.0686247),4354417521,0.00011359775525956133,4002838358
4002838359,4,,,POINT (-77.01531369999999 -12.0685306),4354417521,0.0006863714009293657,4002838358
4002838355,4,,,POINT (-77.01798049999999 -12.0688768),4354417521,0.0020141406951749946,4002838358
4002838365,2,,,POINT (-77.0118009 -12.068058),439009373,0.0019309254846491808,416151072
1384281948,3,,,POINT (-77.09795769999999 -11.9691589),5064371778,0.006852373267707064,1384280732
1359116131,3,,,POINT (-77.09002599999999 -11.9991445),6077884588,0.012564926418007034,2477162001
1272936291,3,,,POINT (-77.06624309999999 -11.9461934),4396386141,0.005217418887720999,273948195
1272936302,4,,,POINT (-77.0672612 -11.9405538),4396373491,0.0021696567700900922,599281317
4353259378,3,,,POINT (-77.0133302 -12.1004033),1863374668,0.002260393173767018,4353259378
1359116146,3,,,POINT (-77.0909912 -11.9992372),6077884588,0.01351594471874565,2477162001
1359116149,3,,,POINT (-77.0920897 -11.9992999),6077884588,0.014589897253241562,2477162001
3627448184,3,,,POINT (-76.99341389999999 -12.1104026),1598328650,0.002731023480303363,4365362203
1359116161,4,,,POINT (-77.0911977 -11.9993543),6077884588,0.013747141955327986,2477162001
4344543107,4,,,POINT (-77.13806700000001 -11.824485),4347967864,0.01155690603968589,4346787536
4344543108,4,,,POINT (-77.13807199999999 -11.8249033),4347967864,0.011924846669874459,4346787536
817362821,4,traffic_signals,,POINT (-77.0109331 -11.9897004),437497386,0.002948554989362052,817755413
4344543109,4,,,POINT (-77.1380619 -11.8253389),4347967864,0.012304325914491866,4346787536
817362823,4,traffic_signals,,POINT (-77.0106519 -11.989912),437497386,0.0028615671973036953,817755413
4791990153,3,,,POINT (-76.8804476 -12.0208349),439816323,0.01930487754962919,2887143235
817362826,4,traffic_signals,,POINT (-77.0105322 -11.9896645),437497386,0.0026088350397094648,817755413
817362827,4,traffic_signals,,POINT (-77.0106512 -11.9894183),437497386,0.002556239863324811,817755413
6302726030,3,,,POINT (-77.0713504 -12.0276163),2737507587,0.004234859714324891,6996716831
885811829,3,,,POINT (-77.02779649999999 -12.0391228),1863374496,0.006276031237178703,331610240
1273460638,4,,,POINT (-76.96232000000001 -12.1348954),5010414115,0.012824016691347426,1795359953
1827698593,3,,,POINT (-76.8246809 -12.3286225),437318885,0.06646138584067537,513857026
1384282029,4,,,POINT (-77.0874207 -11.9697526),5054741474,0.004409470399039414,1384281091
8831006652,3,,,POINT (-77.1039062 -11.8212298),4347967864,0.02925473054276615,4346787536
1272936387,3,,,POINT (-77.0505876 -11.9427559),436597158,0.0026768690945271154,2832348509
4080373519,4,,,POINT (-77.1127018 -11.9880213),5064371778,0.03044015895507096,1384280732
1273558988,3,,,POINT (-76.9548917 -12.1831858),4353244487,0.009396787119534235,4199807658
4430067663,3,,,POINT (-76.8601757 -12.2305151),437328294,0.038155247173862906,7058960862
1384282071,4,,,POINT (-77.0870111 -11.9700846),5054741474,0.004934862535065135,1384281091
1172961253,4,,,POINT (-77.13346230000001 -12.0650629),435840721,0.03556939015889892,331596105
1384282086,4,,,POINT (-77.095995 -11.970196),5064371778,0.006014566958646281,1384280732
1273624554,4,,,POINT (-77.1334449 -12.0232072),7335358985,0.03948560110330962,847511626
1747285995,3,,,POINT (-76.9512442 -12.0091041),4949862124,0.03244234151367738,1577492163
1172961261,4,,,POINT (-77.1455201 -12.0624822),435840721,0.04790025245935323,331596105
1384282095,4,,,POINT (-77.0909844 -11.9703374),5054741474,0.0036762404777172224,1384281091
819210987,3,,,POINT (-77.0479409 -12.0594427),1863374534,0.0036835715956104274,593974677
9498490868,3,,,POINT (-76.8189754 -12.0154191),4378103036,0.004298161751267886,1745866411
5720995828,3,,,POINT (-76.95752 -12.1714529),4355537189,0.007615315821421819,3739384698
1359116278,3,,,POINT (-77.0906744 -12.0003557),6077884588,0.013576175858097957,2477162001
1746761721,3,,,POINT (-76.91891219999999 -12.0362453),6059126785,0.008407938580294066,1746707990
138803193,4,,,POINT (-77.0625618 -12.0323723),1863374495,0.003378408082217374,5667492130
1172961273,3,,,POINT (-77.1479902 -12.0601197),2725999757,0.05058751894340192,4332629094
1172961275,4,,,POINT (-77.15143860000001 -12.065779),435840721,0.05317970371710876,331596105
5120653308,3,,,POINT (-77.0456587 -11.8909896),1863374442,0.008844769236675909,599281493
138803194,4,,,POINT (-77.06351429999999 -12.0322518),1863374495,0.004338073624313304,5667492130
1359116286,3,,,POINT (-77.0905939 -12.0005263),6077884588,0.013564244489838551,2477162001
1746761728,3,,,POINT (-76.9191762 -12.0366683),6059126785,0.008513571634161367,1746707990
9498490881,3,,,POINT (-76.8143658 -12.0213154),4378103036,0.010984404217345834,1745866411
9498490882,3,,,POINT (-76.81474110000001 -12.0211312),4378103036,0.010572972249088508,1745866411
9238378498,4,,,POINT (-77.0679775 -11.9373282),4396373491,0.0012221878947168627,599281317
847673351,4,,,POINT (-77.0865038 -12.0175066),4363097847,0.007446099545405823,31044331
1747286027,3,,,POINT (-76.95225499999999 -12.0191349),4949862124,0.022746484213830243,1577492163
1439430668,3,,,POINT (-77.0889596 -12.0124981),4363097847,0.007987034571729324,31044331
108165133,3,,,POINT (-77.02927889999999 -12.0762484),4770469424,0.0032321061925666304,263361035
1384282123,4,,,POINT (-77.0956456 -11.9705318),5064371778,0.006062227440471343,1384280732
1746761745,3,,,POINT (-76.9164255 -12.0378823),6059126785,0.011356853353806163,1746707990
316635154,3,,,POINT (-77.01123149999999 -12.0781995),1863374586,0.002979981563707959,316635154
1273985043,3,,,POINT (-76.95316699999999 -12.1552824),7027416494,0.004270176186062928,1715696609
316635156,3,,,POINT (-77.01082289999999 -12.0780946),1863374586,0.003331284276378816,316635154
1439430673,4,,,POINT (-77.0892224 -12.0185059),4363097847,0.010191714602068773,31044331
1746761751,4,,,POINT (-76.9180226 -12.040462),6059126785,0.012175037284538918,1746707990
4751816731,3,,,POINT (-76.8990074 -11.9836573),4374915665,0.032283911260099094,2887158611
628127776,3,,,POINT (-77.1310055 -12.0572202),2725999757,0.03411218417471573,4332629094
1359116323,3,,,POINT (-77.1017744 -12.000934),4363097847,0.023811496320055317,31044331
474019878,3,,,POINT (-76.99943450000001 -12.1144099),438898114,0.002042660034413432,316069663
1359116326,3,,,POINT (-77.0911603 -12.0010872),6077884588,0.014302995792841281,2477162001
1332115502,4,,,POINT (-77.0497228 -11.9989947),807828774,0.005066955384542474,842596534
1746761775,3,,,POINT (-76.9189226 -12.0415735),438020877,0.01233375640478242,1752585668
1574303793,4,,,POINT (-76.9209714 -12.079143),437656896,0.002864970550933761,1574303793
1332115505,3,,,POINT (-77.0461768 -11.9990491),807828774,0.008613146384554168,842596534
1746761779,3,,,POINT (-76.9195046 -12.0416837),438020877,0.011948537106801592,1752585668
4358010935,4,,,POINT (-77.0858625 -12.0125101),4363097847,0.004889913522761835,31044331
847673399,3,,,POINT (-77.0865652 -12.0170335),4363097847,0.007185709176553526,31044331
1746761785,3,,,POINT (-76.9187292 -12.0418416),438020877,0.012651010256596741,1752585668
1359116352,4,,,POINT (-77.0911382 -12.0011975),6077884588,0.014326680154528109,2477162001
1746761792,4,,,POINT (-76.918542 -12.0420944),438020877,0.0129545570681711,1752585668
3267786818,3,,,POINT (-76.9135247 -12.0238036),7516064786,0.006717065434406059,1575898153
1273591879,3,,,POINT (-76.9464699 -12.1359664),4352901055,0.02322508248273876,2166922184
1273755721,4,,,POINT (-76.970107 -12.1471548),5010414115,0.0027185818987112537,1795359953
1332115530,3,,,POINT (-77.04378869999999 -12.0008344),807828774,0.011154331897321837,842596534
1746761805,3,,,POINT (-76.9183421 -12.042377),438020877,0.013287198297702644,1752585668
3638097998,3,,,POINT (-76.998152 -12.1206702),438863135,0.003673033956077356,440197715
5243369551,3,,,POINT (-77.0784661 -11.8466529),435323606,0.0186702306553086,2460656224
5243369549,3,,,POINT (-77.07846499999999 -11.8475696),435323606,0.017762441024932275,2460656224
1439430739,4,,,POINT (-77.08705689999999 -12.013465),4363097847,0.006157004957767475,31044331
7050786899,3,,,POINT (-77.0773315 -12.0934056),5503527021,0.005228777139068513,380936036
133953619,4,,,POINT (-77.14051360000001 -12.0537563),2725999757,0.04413844398356244,4332629094
316635222,3,,,POINT (-77.0109702 -12.0774725),1863374586,0.003715211456970315,316635154
133953621,3,,,POINT (-77.1399716 -12.0530665),2725999757,0.043775272151401035,4332629094
133953631,3,,,POINT (-77.1359545 -12.0542243),2725999757,0.039597069859516235,4332629094
1384282209,4,,,POINT (-77.08552640000001 -11.9709325),439798191,0.005434712952630511,1305701230
1273985122,4,,,POINT (-76.9611381 -12.133875),5010414115,0.01424721866365549,1795359953
1439430763,3,,,POINT (-77.0894862 -12.0113027),4363097847,0.008600412906948629,31044331
874903661,3,,,POINT (-77.0646756 -12.0722279),4985787721,0.0012121908925627801,674939565
2833643630,4,,,POINT (-76.9942404 -12.1798801),4362193512,0.0074432840366308066,4358180060
2833643631,3,,,POINT (-77.0046751 -12.1844042),438606742,0.001031609701014682,5008490469
331610229,3,,,POINT (-77.0202029 -12.0419871),4335916673,0.009134900580187082,6129487414
1273624694,4,,,POINT (-77.09707779999999 -11.953119),5064733757,0.012888732698368712,1381308807
486242424,3,,,POINT (-77.0341669 -12.0624064),1863374547,0.0026296645736675205,6324302123
9520937082,3,,,POINT (-76.9980168 -11.8310232),4574298791,0.04630900352555592,1814195041
1273690236,3,,,POINT (-76.9772261 -12.1530505),4353258689,0.00483977954559448,3238752136
331610240,3,motorway_junction,8,POINT (-77.0311067 -12.0422306),1863374496,0.002430386399318745,331610240
1359116417,3,,,POINT (-77.0906818 -12.0023022),4363097847,0.014096265498352196,31044331
9520937088,3,,,POINT (-76.9996467 -11.8319258),4574298791,0.04487448151210266,1814195041
1273788547,4,,,POINT (-76.9746676 -12.1658262),437685582,0.0002461515013041672,1273788547
1273821318,3,,,POINT (-76.9801643 -12.0407405),6064995185,0.012313047908613407,4356448438
1384282247,3,,,POINT (-77.10111689999999 -11.9715881),5064371778,0.010821352967164398,1384280732
5497616527,3,,,POINT (-76.93400800000001 -12.1478543),7027416494,0.023571447061429832,1715696609
1384282256,4,,,POINT (-77.0897703 -11.9715649),5054741474,0.004949790909726479,1384281091
4354635921,3,,,POINT (-76.8931424 -12.0861796),437671565,0.000600253306948643,4354635924
4354635924,4,,,POINT (-76.8926476 -12.0861959),437671565,0.00031739007939707775,4354635924
624457877,4,,,POINT (-77.1154793 -12.0739329),435840721,0.016839921728909395,331596105
1746761883,3,,,POINT (-76.9306076 -12.0450423),4374767063,0.008593201994601339,4341747270
1746761887,3,,,POINT (-76.9323445 -12.045344),4374767063,0.009040342640631973,4341747270
4354635936,3,,,POINT (-76.89212550000001 -12.0862138),437671565,0.0005990118467041705,4354635924
6016530593,4,,,POINT (-77.1187051 -11.9998826),7335358985,0.03919746750454455,847511626
1746761889,4,,,POINT (-76.9304367 -12.0454215),4374767063,0.008976231026996127,4341747270
5842925728,4,,,POINT (-77.03134849999999 -11.9052381),435849649,0.00690441562531,4336217882
1746761893,3,,,POINT (-76.9322526 -12.0457252),4374767063,0.009400252754581591,4341747270
9227761829,4,,,POINT (-77.0921227 -11.8414595),435323606,0.028704367637700564,2460656224
6016530595,3,crossing,,POINT (-77.1186719 -11.9997079),7335358985,0.03931551801362337,847511626
3987077296,3,,,POINT (-77.0665271 -11.9761122),439816917,0.009686949042146346,1330494643
4354635953,3,,,POINT (-76.8914659 -12.086236),437671565,0.0012103435349089904,4354635924
1827698889,4,,,POINT (-76.8247906 -12.3312114),437318885,0.06836675313976512,513857026
799373528,5,,,POINT (-77.05573320000001 -12.0736967),4875091203,0.0027211985962102424,263393294
3649829081,4,,,POINT (-76.9611591 -12.0530536),439807832,0.0003355262872678694,3649829081
1272936666,3,,,POINT (-77.0503731 -11.9432401),436775664,0.0024977946512270946,1272936261
1273755869,4,,,POINT (-76.8296565 -12.0100939),457362186,0.003795262272323421,4378173899
1359116521,3,,,POINT (-77.08997789999999 -12.0039317),4363097847,0.012445152072190508,31044331
4332714219,3,,,POINT (-77.0267533 -11.8788195),435682276,0.007702288390707614,1814196532
495319277,4,,,POINT (-76.7744187 -12.3884377),437318885,0.14458547557139054,513857026
6495434989,4,,,POINT (-77.1548931 -11.7570784),4347967864,0.061623693498524264,4346787536
1384282354,3,,,POINT (-77.1021543 -11.9723343),5064371778,0.012098344099916293,1384280732
483326196,3,,,POINT (-76.9903441 -12.1051454),1863374670,0.005119695008494769,392148615
1359116539,4,,,POINT (-77.08977539999999 -12.0043824),4363097847,0.011988989301852902,31044331
6495435005,4,,,POINT (-76.95758549999999 -12.0477653),439807832,0.006575615036236799,3649829081
1273788670,4,,,POINT (-76.91988790000001 -12.1941153),2093813107,0.009005374911129758,2090197758
4332714237,3,,,POINT (-77.0265883 -11.8785581),435682276,0.007569576859855673,1814196532
4332714240,3,,,POINT (-77.02951179999999 -11.8832942),435682276,0.011057849487653482,1814196532
2132998411,3,,,POINT (-77.0147394 -12.1839955),437360733,0.0063105773210485674,346473955
6495435019,4,,,POINT (-76.96540419999999 -12.1398684),5010414115,0.007084133105753748,1795359953
6495435022,4,,,POINT (-77.0976098 -12.0683247),4337335340,0.002902111703569752,4337335335
3460626702,3,,,POINT (-77.0796331 -11.9223457),5064946785,0.008695671273692753,2978070748
5043583248,3,,,POINT (-77.0762983 -11.9735805),5090368821,0.006316359645394089,5043583248
4332714257,3,,,POINT (-77.0293566 -11.8830424),435682276,0.01082897903260073,1814196532
3371071765,4,,,POINT (-76.911879 -12.0182584),7516064786,0.011022313692690466,1575898153
1384282394,5,,,POINT (-77.08901229999999 -11.9727151),5054741474,0.006234219255850879,1384281091
1273821467,4,,,POINT (-76.9036409 -12.2095834),4812594989,0.0023846411973364105,3759223921
860682522,3,,,POINT (-77.0112725 -12.187462),437695079,0.0032445638046992467,859740295
4792023326,3,,,POINT (-76.905575 -12.0020095),4374915665,0.015239312781419618,2887158611
4792023331,3,,,POINT (-76.9055816 -12.0018114),4374915665,0.015423240990791353,2887158611
4792023332,3,,,POINT (-76.9055958 -12.0016261),4374915665,0.01559879124323329,2887158611
7061240102,3,,,POINT (-76.7737619 -12.3843519),437318885,0.14193891880807533,513857026
4792023337,3,,,POINT (-76.9056143 -12.0014306),4374915665,0.015785646431168927,2887158611
263387434,3,,,POINT (-77.0520511 -12.0845494),5178812722,0.003298240091324155,4578541020
263387436,4,,,POINT (-77.0516563 -12.0842472),5178812722,0.003762322221714075,4578541020
263387437,3,,,POINT (-77.0515619 -12.0841801),5178812722,0.003870206145678405,4578541020
1273821492,3,,,POINT (-77.0858226 -11.9459578),5064733757,0.0012115620702163033,1381308807
2839607608,4,,,POINT (-76.94546750000001 -12.1876906),5025093630,0.003969291725229611,1657677555
4624415034,4,,,POINT (-76.9325374 -12.2311635),4103814916,0.010140395584497388,4224117270
2839607611,4,,,POINT (-76.94550479999999 -12.1876335),5025093630,0.004011988496992617,1657677555
4624415038,3,,,POINT (-76.9298829 -12.2300527),4103814916,0.007631485857943061,4224117270
4352768318,3,,,POINT (-76.9806047 -12.1102938),4724910575,0.00044043762327816504,4170785949
827029824,3,,,POINT (-77.0505751 -12.0275293),4422152801,0.002935163177746509,818613439
5064358211,4,,,POINT (-77.0985275 -11.9604917),5064371778,0.008234182820419874,1384280732
5064358212,3,,,POINT (-77.09794979999999 -11.9600057),5064371778,0.008119070228172721,1384280732
5064358213,4,,,POINT (-77.09742970000001 -11.9595866),5064371778,0.008060804806601304,1384280732
5064358214,3,,,POINT (-77.0970109 -11.9592282),5064371778,0.008070516279028174,1384280732
847509832,4,,,POINT (-77.0855573 -12.0310139),438659910,0.0006615052629094673,847509832
847509833,4,,,POINT (-77.0846595 -12.0288886),438659912,0.0018138002137207594,847509833
2968123722,3,,,POINT (-76.85747310000001 -12.2296657),437328294,0.04053298564749869,7058960862
6495435084,4,,,POINT (-77.0379942 -12.0600023),435522265,0.0015164334422846757,1855181935
5314050381,3,,,POINT (-76.9785523 -12.1513827),4030079141,0.005119236700911854,3225907885
548796751,4,traffic_signals,,POINT (-77.1214475 -12.0657021),2900142401,0.02373832253550907,317337271
860682579,3,,,POINT (-77.0132942 -12.1887428),437695079,0.005315954462694661,859740295
5436275028,4,,,POINT (-77.1264278 -11.8264259),4347967864,0.01337846622075687,4346787536
2970745175,3,,,POINT (-76.9123391 -12.2620397),4749883422,0.016772220254041008,1245526414
860682583,3,,,POINT (-77.00886610000001 -12.1874332),437695079,0.0009183432023192477,859740295
1827699033,4,,,POINT (-76.8249842 -12.3343088),437318885,0.07066548203807359,513857026
1856633179,4,traffic_signals,,POINT (-77.0392354 -12.0580199),435512590,0.0009218750862916631,593974690
2970745180,3,,,POINT (-76.9116317 -12.2624842),4749883422,0.017607533354218673,1245526414
1332115804,3,,,POINT (-77.0478708 -11.9998249),807828774,0.006968954274663725,842596534
1272936798,3,,,POINT (-77.05030379999999 -11.9448442),436775664,0.0009120391439474973,1272936261
