osmid,street_count,highway,ref,geometry,school_osmid,school_dist
4152129066,4,,,POINT (-76.9346446 -12.2339349),8271206,0.0028202807933428867
4363580971,3,,,POINT (-77.1012087 -11.9896581),5562800800,0.0015689095958625735
416151084,4,,,POINT (-77.0119938 -12.0669734),5597244255,0.0008228054508846013
416151082,4,,,POINT (-77.0121291 -12.0680799),5597244255,0.001864832016564854
416151085,3,,,POINT (-77.0122818 -12.0670103),5597244255,0.001051583967167481
1744172590,3,,,POINT (-76.9143835 -12.0240829),5596883489,0.0013447470617214605
391018032,3,,,POINT (-77.0199188 -12.1392969),421580357,0.0016390328821229594
4363580978,3,,,POINT (-77.10336839999999 -11.9893775),5560392778,0.0015123080770833843
1756231219,4,traffic_signals,,POINT (-77.1232072 -11.8244739),5567441855,0.00043810802320072914
821687856,4,,,POINT (-77.0126207 -12.0229239),5596815692,0.0011489142744403084
1746105910,3,,,POINT (-76.9618735 -12.0306581),469795003,0.0010612317224829087
1756231217,4,,,POINT (-77.10795659999999 -11.8245271),5567441854,0.003511248441795983
416151097,4,,,POINT (-77.00840549999999 -12.0652366),5597258029,0.0014832606143196064
1757279802,4,,,POINT (-77.1477651 -11.8472487),7393015987,0.029428159749630926
1746105915,3,,,POINT (-76.9504668 -12.0306727),437868469,0.0014455542871089201
3738203706,4,,,POINT (-76.96954169999999 -11.9345505),808248437,0.001345741979956385
4325766718,4,traffic_signals,,POINT (-77.04420450000001 -12.0650683),307350813,0.0006418911208616674
263386686,3,,,POINT (-77.06409170000001 -12.0877187),5588684377,0.001899539483662805
1272936000,4,,,POINT (-77.0630737 -11.9381929),780352121,0.0003324329510695289
4325766721,4,traffic_signals,,POINT (-77.0435792 -12.0649844),307350813,0.00042759268513185286
9368008257,3,,,POINT (-77.03090709999999 -12.0728315),436576083,0.0014067127209712702
1272936001,3,,,POINT (-77.0506546 -11.9442548),436775655,0.00048691934067599977
1617196612,4,,,POINT (-77.121487 -11.9988177),5560392761,0.010524238093559287
4378097224,3,,,POINT (-76.8193096 -12.015563),440214984,0.0015393110358223848
1273722443,3,,,POINT (-77.0332954 -12.0593792),5593372473,0.004497738161564671
1044543054,3,,,POINT (-77.1536594 -11.7858196),5567212048,0.0023013287922494267
2485483085,3,,,POINT (-77.0313335 -12.0137635),5038107721,0.0001499385540829277
1273787986,3,,,POINT (-76.9273756 -12.0145719),4556142289,0.004818781083423959
1273984598,4,,,POINT (-76.9779434 -12.0460211),5597188981,0.00017124748173273464
4378097252,3,,,POINT (-76.8207609 -12.0160225),440217142,0.00079383030860619
1757279845,5,,,POINT (-77.1516979 -11.847489),7393015987,0.028153767588722615
1273689702,3,,,POINT (-76.7708351 -12.0880752),509927962,0.004096563302088602
1359115882,3,,,POINT (-77.1033797 -11.9975774),5560356554,0.0012589591137119052
631731819,4,,,POINT (-77.14785379999999 -12.0649887),436257932,0.04034200367324699
1756231277,4,,,POINT (-77.1119223 -11.8266381),5567485603,0.002943053606374889
3739383407,4,,,POINT (-76.8699606 -12.0887467),5596861426,0.0037175640478668177
5366281840,4,,,POINT (-76.89618609999999 -12.2459524),454376540,0.002178003102440271
3739383409,3,,,POINT (-76.86874659999999 -12.0889603),5596861426,0.004929944621396084
1273853553,4,,,POINT (-76.9682447 -12.1418267),5597198988,0.0008992372156480537
1273591412,4,,,POINT (-76.69272719999999 -11.9324916),5596684764,0.0005233071755584411
1757279860,4,,,POINT (-77.1451347 -11.8476643),436966833,0.029149252749638727
5027427961,4,,,POINT (-77.00078449999999 -11.8455905),5567649044,0.0016885835750714495
1273722493,4,,,POINT (-76.9213361 -12.1917972),5597077430,0.0008635919464613809
2761193087,5,,,POINT (-76.97281289999999 -12.1639258),5597253980,0.0003257526208617671
4711675523,4,,,POINT (-76.949322 -12.2208656),5256294155,0.0008762575877001319
4711675527,4,,,POINT (-76.9520076 -12.2222655),5256294146,0.0006892830042958111
1746105996,3,,,POINT (-76.9501879 -12.0316811),437868469,0.0009427319821098521
550860429,4,,,POINT (-77.0768174 -12.019594),446185041,0.0024198672161844697
4711675534,4,,,POINT (-76.94949699999999 -12.220554),370735319,0.000993780141199185
1757279886,3,,,POINT (-77.1452807 -11.8480787),436966833,0.029586102501844926
1817605777,3,,,POINT (-77.0105566 -11.865309),5567654476,0.0009661562244235828
4711675539,5,,,POINT (-76.94564630000001 -12.2183577),5597195869,0.0016523323666925833
821687955,4,,,POINT (-77.012456 -12.0206495),1966842432,0.0009504452903811087
821687958,4,,,POINT (-77.0124429 -12.0205174),1966842432,0.000987367798753415
4711675544,3,,,POINT (-76.9567072 -12.2248618),443795754,0.003966365278308835
4711675545,4,,,POINT (-76.9566528 -12.2249208),443795754,0.0039633994087475335
847509147,4,traffic_signals,,POINT (-77.08424909999999 -12.0311639),5565297860,0.0011132294687140915
4711675548,4,,,POINT (-76.9457235 -12.2184577),5597195869,0.0017357427257504222
1384281761,4,,,POINT (-77.0888868 -11.9684585),5565058147,0.0002816012251406863
1841100451,3,,,POINT (-77.01103790000001 -12.0574646),441092410,0.0012489215745184145
1841100452,3,,,POINT (-77.0113964 -12.0575099),441092410,0.0010717058719210211
6129481379,3,,,POINT (-77.0067727 -12.0820057),5597276786,0.0013119611274775185
550860452,4,,,POINT (-77.0703954 -12.0110057),5577121646,0.0018337604123706637
5243369128,3,,,POINT (-77.02219220000001 -11.827963),5567629429,0.0069865382050058634
1757279923,3,,,POINT (-77.14669550000001 -11.8489871),436966833,0.03081809632526544
1756231347,4,,,POINT (-77.11881459999999 -11.8287393),5567460454,0.0024742435854227677
1756231356,4,,,POINT (-77.11799329999999 -11.8291165),564149911,0.0026105267927443725
1756231361,3,,,POINT (-77.1171052 -11.829525),564149911,0.0027532407215518826
6129383105,3,,,POINT (-76.94709090000001 -12.0890623),160698139,0.005248407274614279
1756231365,4,,,POINT (-77.1162568 -11.8299066),564149911,0.003169001701931526
1756231368,4,,,POINT (-77.11676629999999 -11.8308693),5567485605,0.00396900749935841
1756231369,3,,,POINT (-77.1138072 -11.8311918),5567485605,0.0017695343822577035
138802890,4,,,POINT (-77.0635431 -12.0324468),5577203094,0.0011927073614238146
1273722578,4,,,POINT (-76.94469100000001 -12.1418701),5597087408,0.0007398064949781815
1272936148,3,,,POINT (-77.04962829999999 -11.947432),5574721880,0.0010589742395412886
5485557467,3,,,POINT (-76.9197752 -12.1652654),5258308079,0.0022169393316008998
5485557471,3,,,POINT (-76.9191687 -12.1635487),5258308079,0.003642699320561066
632157921,4,crossing,,POINT (-77.16010540000001 -12.068738),436257932,0.05140368085586401
4343330531,3,,,POINT (-77.11555130000001 -12.0646475),5560325045,0.011257716662370118
1359116004,5,,,POINT (-77.0893591 -11.9982973),5565191412,0.0004675581782038282
4335662821,3,,,POINT (-77.05584039999999 -11.9102571),5574473621,0.0024090737016566033
4343330534,3,,,POINT (-77.1121752 -12.0640335),5560325045,0.007886522016704684
4343330532,3,,,POINT (-77.11456889999999 -12.0644834),5560325045,0.010272753259955986
5485557488,4,,,POINT (-76.91930189999999 -12.1651288),5258308079,0.0027089781191529856
632157941,4,crossing,,POINT (-77.159507 -12.0694428),436257932,0.05070103797938852
2520610551,3,,,POINT (-76.978391 -12.0844609),5597283921,0.0005985731450701657
1359116029,3,,,POINT (-77.0897221 -11.9985258),5565191412,0.0006404118987016886
4335826687,3,,,POINT (-76.9956904 -12.1367436),5597287353,0.0005210205562106036
4335826688,3,,,POINT (-76.99480749999999 -12.1380069),5597287361,0.0006806202024506226
638351102,4,,,POINT (-77.06256550000001 -12.0792685),195568060,0.0010167848897718666
4343297801,3,,,POINT (-77.0439354 -12.0476824),5592843942,0.001289903166910091
1663792906,4,,,POINT (-76.9385802 -12.2211203),371266556,0.0015394653556435132
1272936205,3,,,POINT (-77.0497364 -11.94701),5574721880,0.001414795564737739
1359116048,3,,,POINT (-77.0928021 -11.9986329),5562814299,0.00043038401457638943
1273493264,3,,,POINT (-76.9460243 -12.1421607),5597087408,0.0019328915230905142
1384281873,3,,,POINT (-77.097605 -11.9688811),5562777483,0.0008411193137758948
1826486042,3,,,POINT (-76.9840342 -12.0418001),5597170230,0.001641607852079988
1359116060,3,,,POINT (-77.0897384 -11.9986991),5565191412,0.0008138339511216631
1663792927,4,,,POINT (-76.93863260000001 -12.2211476),371266556,0.0015084926563637923
1272936226,3,,,POINT (-77.0626439 -11.9384387),780352121,0.00025051357899309935
1273526060,3,,,POINT (-76.8387644 -11.9794579),5596746995,0.0018127121806835365
1746106156,4,,,POINT (-76.9638717 -12.0343306),5597022237,0.0017350685577234564
1663792944,4,,,POINT (-76.9423026 -12.223321),5597186569,0.0009561814472197108
827127605,3,,,POINT (-77.0561321 -12.0165362),5577145709,0.0007688400158653857
4337268536,3,,,POINT (-77.0771534 -12.0706129),51770715,0.002519954237794002
1440184120,3,,,POINT (-77.08594290000001 -12.0220241),5565251252,0.0013224051913163339
627832633,3,,,POINT (-77.12150010000001 -12.0695895),436257932,0.014288483415499218
1440184124,3,,,POINT (-77.09918810000001 -12.0389724),426065710,0.0063854860057203445
4151736124,4,traffic_signals,,POINT (-77.020978 -12.0447944),813732018,0.0013096240512230383
4151736125,4,traffic_signals,,POINT (-77.0214338 -12.0446932),813732018,0.0012569117735330355
5067175746,3,,,POINT (-76.8661345 -12.1849011),444682478,0.0028292570738657056
4002838339,4,,,POINT (-77.0311688 -12.0705878),470683204,0.0013531005585897325
5413173060,4,,,POINT (-76.92250900000001 -12.2253196),569140580,0.0021944248011715743
4002838341,4,,,POINT (-77.0299945 -12.0704379),470683204,0.0017256548468249032
4002838342,4,,,POINT (-77.0298885 -12.0704248),470683204,0.0017945384167048991
4002838343,3,,,POINT (-77.02914800000001 -12.070319),470683204,0.002349380406569789
4002838344,4,,,POINT (-77.02842529999999 -12.0702359),470683204,0.002980348251665751
5413173063,4,,,POINT (-76.9270437 -12.2181812),5597076186,0.0010299875921560254
4002838345,4,,,POINT (-77.0282995 -12.0702156),470683204,0.0030926592537364535
842889031,5,,,POINT (-77.0622649 -12.002866),5577060739,0.0003889640728902711
4002838347,4,,,POINT (-77.0268841 -12.0700369),3992264586,0.0024942781561029556
4002838346,4,,,POINT (-77.0275943 -12.07012),3992264586,0.002926690303059286
5413173071,4,,,POINT (-76.9224681 -12.2253869),569140580,0.002172998037323884
5413173072,4,,,POINT (-76.9223046 -12.2256558),372144509,0.0020920173425417418
4002838349,4,,,POINT (-77.0253451 -12.0698427),396421289,0.0015398095346737186
5413173070,4,,,POINT (-76.9225177 -12.2257751),372144509,0.0023292592727212082
5413173075,3,,,POINT (-76.9182122 -12.2329911),5593386946,0.0011260461313813872
4002838348,3,,,POINT (-77.02612360000001 -12.0699377),3992264586,0.0022107438951642928
5413173077,4,,,POINT (-76.9136962 -12.2405026),5593385567,0.0020143332643837
5067175766,3,,,POINT (-76.8654499 -12.1840216),444682478,0.0039206417418051615
5413173079,4,,,POINT (-76.9134997 -12.2403878),5593385567,0.002111379172486886
4002838357,4,,,POINT (-77.0169844 -12.0687495),5593383365,0.0005322198793760543
4002838360,3,,,POINT (-77.014589 -12.0684471),5593383371,0.0008583435967021978
4002838358,4,,,POINT (-77.0160065 -12.0686247),5593383363,0.0009065476766260155
4002838359,4,,,POINT (-77.01531369999999 -12.0685306),5593383371,0.0011787620158374135
4002838355,4,,,POINT (-77.01798049999999 -12.0688768),5593383365,0.0004842091490173713
4002838365,2,,,POINT (-77.0118009 -12.068058),5597244255,0.0017554896354023376
1384281948,3,,,POINT (-77.09795769999999 -11.9691589),5562777495,0.000843615848596773
1359116131,3,,,POINT (-77.09002599999999 -11.9991445),458584414,0.0011541179508904713
1272936291,3,,,POINT (-77.06624309999999 -11.9461934),5574699851,0.0012370189044651622
1272936302,4,,,POINT (-77.0672612 -11.9405538),5574658403,0.0019050665316523408
4353259378,3,,,POINT (-77.0133302 -12.1004033),181366213,0.002557133086376051
1359116146,3,,,POINT (-77.0909912 -11.9992372),5562814291,0.0013233134813790883
1359116149,3,,,POINT (-77.0920897 -11.9992999),5562814298,0.0007973704596989075
3627448184,3,,,POINT (-76.99341389999999 -12.1104026),5597283785,0.0018504179527849619
1359116161,4,,,POINT (-77.0911977 -11.9993543),5562814298,0.0012409994560862532
4344543107,4,,,POINT (-77.13806700000001 -11.824485),436966833,0.005212021097326817
4344543108,4,,,POINT (-77.13807199999999 -11.8249033),436966833,0.005628835637366611
817362821,4,traffic_signals,,POINT (-77.0109331 -11.9897004),1966842347,0.0013043267727044616
4344543109,4,,,POINT (-77.1380619 -11.8253389),436966833,0.006064110161858166
817362823,4,traffic_signals,,POINT (-77.0106519 -11.989912),1966842347,0.001280717021826495
4791990153,3,,,POINT (-76.8804476 -12.0208349),485193875,0.00044543581279697485
817362826,4,traffic_signals,,POINT (-77.0105322 -11.9896645),1966842347,0.0015477599070898242
817362827,4,traffic_signals,,POINT (-77.0106512 -11.9894183),1966842409,0.001343564829104044
6302726030,3,,,POINT (-77.0713504 -12.0276163),5577175452,0.00014609722789941617
885811829,3,,,POINT (-77.02779649999999 -12.0391228),5593327712,0.0004888796375490222
1273460638,4,,,POINT (-76.96232000000001 -12.1348954),5597197743,0.0013238391820722293
1827698593,3,,,POINT (-76.8246809 -12.3286225),435360094,0.0005049271482154999
1384282029,4,,,POINT (-77.0874207 -11.9697526),5565103091,0.0012265923568990054
8831006652,3,,,POINT (-77.1039062 -11.8212298),5567441852,0.0011368349924234195
1272936387,3,,,POINT (-77.0505876 -11.9427559),436773802,0.00024623328314038245
4080373519,4,,,POINT (-77.1127018 -11.9880213),5560392763,0.0010933771581617298
1273558988,3,,,POINT (-76.9548917 -12.1831858),5597230941,0.0017250043043428283
4430067663,3,,,POINT (-76.8601757 -12.2305151),454160303,0.0013868862131930493
1384282071,4,,,POINT (-77.0870111 -11.9700846),5565103091,0.0014570828974343865
1172961253,4,,,POINT (-77.13346230000001 -12.0650629),436257932,0.026944675474685435
1384282086,4,,,POINT (-77.095995 -11.970196),5562789524,0.0004256753810115995
1273624554,4,,,POINT (-77.1334449 -12.0232072),5560356561,0.03604432264101546
1747285995,3,,,POINT (-76.9512442 -12.0091041),5596839213,0.003646851442000863
1172961261,4,,,POINT (-77.1455201 -12.0624822),436257932,0.038998779743317426
1384282095,4,,,POINT (-77.0909844 -11.9703374),5562789530,0.000985045877103519
819210987,3,,,POINT (-77.0479409 -12.0594427),2054044548,0.000846699391754376
9498490868,3,,,POINT (-76.8189754 -12.0154191),440214984,0.0015360463160356969
5720995828,3,,,POINT (-76.95752 -12.1714529),5597238080,0.00017408632915999765
1359116278,3,,,POINT (-77.0906744 -12.0003557),458584414,0.0011677516246955781
1746761721,3,,,POINT (-76.91891219999999 -12.0362453),5596915726,0.0009195813449694787
138803193,4,,,POINT (-77.0625618 -12.0323723),5577210224,0.0010950915395499517
1172961273,3,,,POINT (-77.1479902 -12.0601197),436257932,0.042196213808274305
1172961275,4,,,POINT (-77.15143860000001 -12.065779),436257932,0.04355861324861443
5120653308,3,,,POINT (-77.0456587 -11.8909896),5574310723,0.0009495788645555699
138803194,4,,,POINT (-77.06351429999999 -12.0322518),5577203094,0.001018644300037184
1359116286,3,,,POINT (-77.0905939 -12.0005263),458584414,0.0011281457569575397
1746761728,3,,,POINT (-76.9191762 -12.0366683),5596915726,0.0009074419265224143
9498490881,3,,,POINT (-76.8143658 -12.0213154),5580671096,0.0004177885230684679
9498490882,3,,,POINT (-76.81474110000001 -12.0211312),5580671096,0.0008290418204278435
9238378498,4,,,POINT (-77.0679775 -11.9373282),5574658409,0.0005084760367986037
847673351,4,,,POINT (-77.0865038 -12.0175066),394421593,0.0010173262959730822
1747286027,3,,,POINT (-76.95225499999999 -12.0191349),402039003,0.0031522742066104966
1439430668,3,,,POINT (-77.0889596 -12.0124981),5565210992,0.002921111750688683
108165133,3,,,POINT (-77.02927889999999 -12.0762484),436567782,0.0027055371707114966
1384282123,4,,,POINT (-77.0956456 -11.9705318),5562789524,0.00045828337303397754
1746761745,3,,,POINT (-76.9164255 -12.0378823),4465709490,0.00021292263853266264
316635154,3,,,POINT (-77.01123149999999 -12.0781995),5597289830,0.0031961188995384446
1273985043,3,,,POINT (-76.95316699999999 -12.1552824),437620661,0.001036162400868819
316635156,3,,,POINT (-77.01082289999999 -12.0780946),5597289830,0.002807206634715049
1439430673,4,,,POINT (-77.0892224 -12.0185059),394421593,0.0021444849463143536
1746761751,4,,,POINT (-76.9180226 -12.040462),4465709490,0.002872379844308399
4751816731,3,,,POINT (-76.8990074 -11.9836573),480857932,0.003344500541398042
628127776,3,,,POINT (-77.1310055 -12.0572202),5560325045,0.027653696463586137
1359116323,3,,,POINT (-77.1017744 -12.000934),5562817531,0.002034090541250134
474019878,3,,,POINT (-76.99943450000001 -12.1144099),4405130093,0.001107991538774727
1359116326,3,,,POINT (-77.0911603 -12.0010872),5562814292,0.0018397445284653914
1332115502,4,,,POINT (-77.0497228 -11.9989947),5577034698,0.00020438884509299272
1746761775,3,,,POINT (-76.9189226 -12.0415735),5319290471,0.0018376236937954673
1574303793,4,,,POINT (-76.9209714 -12.079143),395204193,0.003634014382134756
1332115505,3,,,POINT (-77.0461768 -11.9990491),5577034697,0.002641168567137369
1746761779,3,,,POINT (-76.9195046 -12.0416837),5319290471,0.001715170545455616
4358010935,4,,,POINT (-77.0858625 -12.0125101),5565219550,0.001307696252960637
847673399,3,,,POINT (-77.0865652 -12.0170335),5565219553,0.0009278732025454883
1746761785,3,,,POINT (-76.9187292 -12.0418416),5319290471,0.0016266301884569783
1359116352,4,,,POINT (-77.0911382 -12.0011975),5562814292,0.001864351224957754
1746761792,4,,,POINT (-76.918542 -12.0420944),5319290471,0.001470983565508836
3267786818,3,,,POINT (-76.9135247 -12.0238036),5596883489,0.0012028811454167304
1273591879,3,,,POINT (-76.9464699 -12.1359664),5597082827,0.0012723252925255673
1273755721,4,,,POINT (-76.970107 -12.1471548),5597270690,0.0014225053708144442
1332115530,3,,,POINT (-77.04378869999999 -12.0008344),5577026505,0.002622507809327798
1746761805,3,,,POINT (-76.9183421 -12.042377),5319290471,0.0013571646694459803
3638097998,3,,,POINT (-76.998152 -12.1206702),5597291042,0.0018867176206318695
5243369551,3,,,POINT (-77.0784661 -11.8466529),5567617273,0.0021097249962965304
5243369549,3,,,POINT (-77.07846499999999 -11.8475696),5574067469,0.0019193589685119617
1439430739,4,,,POINT (-77.08705689999999 -12.013465),5565219550,0.0016845026565706761
7050786899,3,,,POINT (-77.0773315 -12.0934056),5597317799,0.0015414815633051902
133953619,4,,,POINT (-77.14051360000001 -12.0537563),5560325045,0.037744943308482715
316635222,3,,,POINT (-77.0109702 -12.0774725),5597285620,0.0026888098798574477
133953621,3,,,POINT (-77.1399716 -12.0530665),5560325045,0.0374280253441168
133953631,3,,,POINT (-77.1359545 -12.0542243),5560325045,0.03324907624536295
1384282209,4,,,POINT (-77.08552640000001 -11.9709325),5565103086,0.00028187106981123627
1273985122,4,,,POINT (-76.9611381 -12.133875),5597197743,0.0017608479008689734
1439430763,3,,,POINT (-77.0894862 -12.0113027),5565210992,0.00309113323233007
874903661,3,,,POINT (-77.0646756 -12.0722279),5578463311,0.0006932486206281309
2833643630,4,,,POINT (-76.9942404 -12.1798801),5597258947,0.002150025362646963
2833643631,3,,,POINT (-77.0046751 -12.1844042),5597221606,0.0016704397744273394
331610229,3,,,POINT (-77.0202029 -12.0419871),5593341943,0.0026064300374224114
1273624694,4,,,POINT (-77.09707779999999 -11.953119),5560452639,0.0029886767991806683
486242424,3,,,POINT (-77.0341669 -12.0624064),5593372473,0.0015967864353156778
9520937082,3,,,POINT (-76.9980168 -11.8310232),5567648637,0.00398420202298776
1273690236,3,,,POINT (-76.9772261 -12.1530505),5597273308,0.0005465752006832528
331610240,3,motorway_junction,8,POINT (-77.0311067 -12.0422306),4275473289,0.00144606209064799
1359116417,3,,,POINT (-77.0906818 -12.0023022),5565185632,0.002120406159205766
9520937088,3,,,POINT (-76.9996467 -11.8319258),5567648637,0.0023837921490763906
1273788547,4,,,POINT (-76.9746676 -12.1658262),5597253986,0.0017771443666775894
1273821318,3,,,POINT (-76.9801643 -12.0407405),5597174889,0.0014531361945818854
1384282247,3,,,POINT (-77.10111689999999 -11.9715881),5562785021,0.0007766769276863837
5497616527,3,,,POINT (-76.93400800000001 -12.1478543),446934497,0.0020961998436852115
1384282256,4,,,POINT (-77.0897703 -11.9715649),5565103084,0.0015268001866620097
4354635921,3,,,POINT (-76.8931424 -12.0861796),375577636,0.002412459174141245
4354635924,4,,,POINT (-76.8926476 -12.0861959),375577636,0.0019293143975739058
624457877,4,,,POINT (-77.1154793 -12.0739329),436257932,0.006896056776399779
1746761883,3,,,POINT (-76.9306076 -12.0450423),5597074941,0.0014348802667748409
1746761887,3,,,POINT (-76.9323445 -12.045344),5597074941,0.00036544701394719255
4354635936,3,,,POINT (-76.89212550000001 -12.0862138),375577636,0.0014281419402612072
6016530593,4,,,POINT (-77.1187051 -11.9998826),5560392761,0.008848401587287462
1746761889,4,,,POINT (-76.9304367 -12.0454215),5597074941,0.0016261221510020624
5842925728,4,,,POINT (-77.03134849999999 -11.9052381),5805644191,0.0002881128251196731
1746761893,3,,,POINT (-76.9322526 -12.0457252),5597074941,0.0006196178257617814
9227761829,4,,,POINT (-77.0921227 -11.8414595),5567500697,0.0010859655841687031
6016530595,3,crossing,,POINT (-77.1186719 -11.9997079),5560392761,0.008706611072045812
3987077296,3,,,POINT (-77.0665271 -11.9761122),5576323773,0.0020916316358306286
4354635953,3,,,POINT (-76.8914659 -12.086236),375577636,0.000833397658700329
1827698889,4,,,POINT (-76.8247906 -12.3312114),435360094,0.0025681441207631986
799373528,5,,,POINT (-77.05573320000001 -12.0736967),2059768480,0.0022305687906907803
3649829081,4,,,POINT (-76.9611591 -12.0530536),5597207328,0.001044398822286975
1272936666,3,,,POINT (-77.0503731 -11.9432401),436773802,0.0005051238847314476
1273755869,4,,,POINT (-76.8296565 -12.0100939),5596831408,0.0009600763511353338
1359116521,3,,,POINT (-77.08997789999999 -12.0039317),5565185632,0.0011157357124371866
4332714219,3,,,POINT (-77.0267533 -11.8788195),5574270166,0.00165347564239793
495319277,4,,,POINT (-76.7744187 -12.3884377),5593356783,0.000881221300245549
6495434989,4,,,POINT (-77.1548931 -11.7570784),5567205697,0.011258928153696678
1384282354,3,,,POINT (-77.1021543 -11.9723343),605396440,0.0008409542276674935
483326196,3,,,POINT (-76.9903441 -12.1051454),447107828,0.003776628544332978
1359116539,4,,,POINT (-77.08977539999999 -12.0043824),5565185632,0.0012153274455925208
6495435005,4,,,POINT (-76.95758549999999 -12.0477653),439192964,0.00026368672957155953
1273788670,4,,,POINT (-76.91988790000001 -12.1941153),372226567,0.0021631744046632256
4332714237,3,,,POINT (-77.0265883 -11.8785581),5574270166,0.0015070992601737584
4332714240,3,,,POINT (-77.02951179999999 -11.8832942),5574260089,0.0023127282179335002
2132998411,3,,,POINT (-77.0147394 -12.1839955),401689538,0.0031046983187164915
6495435019,4,,,POINT (-76.96540419999999 -12.1398684),5597198989,0.0003518940891844275
6495435022,4,,,POINT (-77.0976098 -12.0683247),5563029461,0.001530715394838751
3460626702,3,,,POINT (-77.0796331 -11.9223457),5574541451,0.001410069452187459
5043583248,3,,,POINT (-77.0762983 -11.9735805),438900861,0.0011257359754638647
4332714257,3,,,POINT (-77.0293566 -11.8830424),5574260089,0.0025113619113941014
3371071765,4,,,POINT (-76.911879 -12.0182584),5596883506,0.004573565048188602
1384282394,5,,,POINT (-77.08901229999999 -11.9727151),5565103084,0.0017865317937280178
1273821467,4,,,POINT (-76.9036409 -12.2095834),5597043855,0.0011195289366518766
860682522,3,,,POINT (-77.0112725 -12.187462),5254839772,0.0009814578646077116
4792023326,3,,,POINT (-76.905575 -12.0020095),5596861294,0.00550219430500314
4792023331,3,,,POINT (-76.9055816 -12.0018114),5596861294,0.005685940703176667
4792023332,3,,,POINT (-76.9055958 -12.0016261),5596861294,0.005861794197173871
7061240102,3,,,POINT (-76.7737619 -12.3843519),5593356568,0.003112748820574086
4792023337,3,,,POINT (-76.9056143 -12.0014306),5596861294,0.006049315086023019
263387434,3,,,POINT (-77.0520511 -12.0845494),436575398,0.0021949544451994787
263387436,4,,,POINT (-77.0516563 -12.0842472),436301901,0.0023739927451634875
263387437,3,,,POINT (-77.0515619 -12.0841801),436301901,0.0023932122693061803
1273821492,3,,,POINT (-77.0858226 -11.9459578),5560462838,0.0010569648054692125
2839607608,4,,,POINT (-76.94546750000001 -12.1876906),5597188939,0.0016174502928987746
4624415034,4,,,POINT (-76.9325374 -12.2311635),5597081605,0.0020742375804150698
2839607611,4,,,POINT (-76.94550479999999 -12.1876335),5597188939,0.0015546504591161324
4624415038,3,,,POINT (-76.9298829 -12.2300527),5597081603,0.0014643643535716718
4352768318,3,,,POINT (-76.9806047 -12.1102938),4170785927,0.0015913334094448364
827029824,3,,,POINT (-77.0505751 -12.0275293),444775772,0.0006350295924559808
5064358211,4,,,POINT (-77.0985275 -11.9604917),5560462899,0.0013851850598352326
5064358212,3,,,POINT (-77.09794979999999 -11.9600057),5560462899,0.0006609542797992583
5064358213,4,,,POINT (-77.09742970000001 -11.9595866),5560462899,0.00026221460676410715
5064358214,3,,,POINT (-77.0970109 -11.9592282),5560462899,0.0006673155325663898
847509832,4,,,POINT (-77.0855573 -12.0310139),5565297860,0.0005568580160166816
847509833,4,,,POINT (-77.0846595 -12.0288886),5565257229,0.001337653860307099
2968123722,3,,,POINT (-76.85747310000001 -12.2296657),445592453,0.0008257992479527177
6495435084,4,,,POINT (-77.0379942 -12.0600023),5593013352,0.0010036303104220448
5314050381,3,,,POINT (-76.9785523 -12.1513827),5597275163,0.0009332668214370737
548796751,4,traffic_signals,,POINT (-77.1214475 -12.0657021),436257932,0.016646444052402405
860682579,3,,,POINT (-77.0132942 -12.1887428),5254839768,0.0007904500616735934
5436275028,4,,,POINT (-77.1264278 -11.8264259),5567441855,0.004199739996712029
2970745175,3,,,POINT (-76.9123391 -12.2620397),5593379784,0.015887306384974507
860682583,3,,,POINT (-77.00886610000001 -12.1874332),512166462,0.00021030912987979948
1827699033,4,,,POINT (-76.8249842 -12.3343088),172360300,0.0009166814874805781
1856633179,4,traffic_signals,,POINT (-77.0392354 -12.0580199),5592987695,0.0010452669419819816
2970745180,3,,,POINT (-76.9116317 -12.2624842),5593379784,0.016562057194079546
1332115804,3,,,POINT (-77.0478708 -11.9998249),5577034697,0.0011899128371490018
1272936798,3,,,POINT (-77.05030379999999 -11.9448442),5574707172,0.0007447024237943439
1384282462,3,,,POINT (-77.0891586 -11.9735662),5565103085,0.0015506528850775022
252115303,4,,,POINT (-77.026799 -12.1222441),3379539100,0.0021752263077683444
252115304,4,,,POINT (-77.0267836 -12.1214232),406014243,0.0015602638697222965
799340905,4,traffic_signals,,POINT (-77.05888590000001 -12.0719169),2059768553,0.0011363449872174337
860682601,3,,,POINT (-77.007189 -12.1894881),5595152770,0.0011470129249519382
1856633195,4,,,POINT (-77.0416068 -12.058229),2054044512,0.0010632230433973635
5067569514,4,,,POINT (-76.9309044 -12.1268979),5597074427,0.0005790369331915363
5067569515,3,,,POINT (-76.9318286 -12.1270966),5597074427,0.0009382907438517501
252115305,4,,,POINT (-77.0267557 -12.1203992),406014243,0.0007739510271919296
252115306,4,,,POINT (-77.0267407 -12.1199108),406014243,0.0006786246019226442
629045609,4,,,POINT (-77.1301443 -12.0652869),436257932,0.02391598020352169
3986979187,3,,,POINT (-77.06657199999999 -11.9769447),5576323773,0.002102097580998762
3986979189,3,,,POINT (-77.0667953 -11.9772684),5576323769,0.0019258989796990754
1856633207,3,traffic_signals,,POINT (-77.04101850000001 -12.0600782),434585032,0.0004585369732876289
