osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
3740711704;3.3498639999999997;1.445678;3.1021950000000005;7.615680999999997;4.512515000000001;1.482191;5.420315;1.425879
3740711705;3.3990240000000003;1.494838;3.1513550000000006;7.664840999999997;4.513537000000001;1.531351;5.420105;1.376719
3740711709;3.403196;1.392346;3.1555270000000006;7.669012999999997;4.563217000000001;1.4288589999999999;5.366983000000001;1.426399
3740711710;4.563362999999999;1.477245;3.219125000000001;7.732610999999997;4.470457000000001;1.5137579999999997;5.352335000000001;1.3336389999999998
3740711711;4.529878999999999;1.3442140000000002;3.2036590000000005;7.717144999999997;4.611349000000001;1.380727;5.318851;1.474531
3740711712;4.514247999999999;1.4281300000000001;3.2682400000000014;7.781725999999998;4.519572000000001;1.4646430000000001;5.303220000000001;1.3827539999999998
3740711713;4.479307;1.293642;3.254231000000001;7.7677169999999975;4.661921;1.330155;5.2682790000000015;1.525103
3740711714;4.465781;1.379663;3.316707000000001;7.830192999999998;4.568039000000001;1.4161759999999999;5.254753000000001;1.431221
3740711715;4.431778;1.2461130000000002;3.301760000000001;7.8152459999999975;4.7094499999999995;1.2826260000000003;5.220750000000001;1.5726320000000003
3740711716;4.413418000000001;1.3273000000000001;3.369070000000001;7.8825559999999975;4.620402;1.3638130000000002;5.202390000000001;1.483584
3740711717;4.381626;1.1959610000000003;3.3519120000000013;7.865397999999997;4.759602;1.232474;5.170598000000001;1.6227840000000002
3740711718;4.368044;1.2819260000000001;3.414444000000001;7.927929999999997;4.665776;1.3184390000000001;5.1570160000000005;1.528958
3740711719;4.325635;1.1399700000000001;3.407903000000001;7.921388999999998;4.807732;1.1764830000000002;5.114607000000001;1.6709140000000002
3740711720;4.270532;1.134863;3.463006000000001;7.976491999999998;4.830809;1.171376;5.0595040000000004;1.6939910000000002
3740711721;3.4241180000000004;1.590238;3.1764490000000007;7.6899349999999975;4.586769000000001;1.9596650000000002;3.277175;1.5704390000000001
3740711726;4.29553;1.1098650000000003;3.4380080000000013;7.951493999999998;4.837837;1.1463780000000001;5.084502000000001;1.7010190000000003
3740711730;4.260855;1.049758;3.498115000000001;8.011600999999997;4.891603;1.086271;5.049827000000001;1.7547850000000003
3740711736;4.021193;0.808945;3.455145000000001;8.0695;5.017628000000003;0.845458;4.8101650000000005;1.9955980000000002
3740711737;3.236681;1.049043;2.9890120000000002;7.603366999999999;4.551495000000001;1.0855559999999997;3.241901;1.538135
3740711738;4.333882000000001;1.148217;3.3996560000000007;7.913141999999997;4.807346000000001;1.18473;5.122854000000001;1.6705280000000002
3740711745;3.47189;0.978388;3.224221000000001;7.838575999999999;4.785157;1.014901;3.475563;1.771797
3740711746;4.195399;0.983151;3.4989520000000005;8.078207999999998;4.95821;1.019664;4.984371;1.8213920000000003
3740711747;3.3508;1.099478;3.1031310000000007;7.717485999999998;4.664067000000001;1.135991;3.354473;1.6507070000000001
3740711767;3.4852870000000005;1.048096;3.2376180000000008;7.851972999999999;4.798554000000001;1.084609;5.049316000000001;1.7851940000000002
3740711768;4.140488;0.9282399999999998;3.357474000000001;7.971828999999999;4.9184100000000015;0.964753;4.92946;1.90505
3740711777;3.064804;1.2263370000000002;2.8171350000000004;7.431489999999998;4.645302000000001;1.26285;3.2129489999999987;1.709092
4286858720;2.1424560000000006;2.6281440000000003;1.8684840000000005;6.0755599999999985;2.9723939999999995;0.8248450000000003;1.6628000000000003;1.0185840000000002
4430054310;4.170764000000001;1.1398490000000001;3.5627740000000014;8.076259999999998;4.801512;1.1763620000000001;4.959736;1.6646940000000001
4565751879;19.138115999999993;21.442261999999992;12.546187999999999;23.719687999999987;15.547087999999999;20.635593;17.535776000000006;19.010584999999995
4565751895;17.826745999999996;15.406489999999994;11.234817999999999;22.40831799999999;14.235717999999999;19.324223000000003;16.224406000000005;17.699214999999995
4741599442;4.809570999999999;7.8560039999999995;11.148455000000004;16.34109799999999;10.51638;2.73104;6.242918999999998;4.923280999999999
4741599446;4.956700999999999;8.003134;11.295585;16.488227999999992;10.66351;2.87817;6.3900489999999985;5.070410999999999
4804763234;4.571627;1.485509;3.325619000000001;7.839104999999997;4.576951;1.522022;5.3605990000000014;1.440133
4804763482;3.749804;2.431822;3.3812340000000005;7.2698589999999985;3.9657259999999996;1.2181340000000003;2.8458539999999997;0.8289080000000001
4923229542;3.042603000000001;3.9753819999999997;5.692738;13.680361999999993;5.5077620000000005;0.8086810000000001;1.6394969999999998;3.142518000000001
4923229546;3.1078400000000013;4.0406189999999995;5.757975;13.745598999999995;5.572999000000001;0.8739180000000001;1.704734;3.207755000000001
4937734411;17.47771;19.781855999999998;10.885781999999999;22.059281999999993;13.886681999999999;18.975187000000002;15.875370000000004;17.350179
4938953345;14.438457;12.018200999999994;7.846528999999999;19.02002899999999;10.847428999999998;15.935934000000005;12.836117;14.310926
4938953350;5.419055;9.443152999999997;5.2714810000000005;16.444980999999988;8.272381000000001;5.522603;10.261068999999999;5.571848000000001
4939326048;5.123946;9.148043999999997;4.9763720000000005;16.149871999999995;7.977272000000001;5.227493999999999;9.965959999999999;5.276739
4939326049;5.112926000000001;9.137023999999998;4.965352000000001;16.138851999999993;7.966252000000001;5.216473999999999;9.95494;5.265719000000001
4939326051;5.094270000000001;9.118367999999997;4.946696000000001;16.120195999999993;7.947596000000002;5.197817999999999;9.936283999999999;5.247063000000001
4939326115;5.431298000000001;9.455395999999997;5.283724000000001;16.45722399999999;8.284624;5.534846000000001;10.273312;11.549928000000003
4989043111;45.873724999999986;26.36287399999999;24.209908999999996;35.383409;27.210808999999994;18.244279999999996;29.199497;46.41989599999999
4990631805;3.1495610000000003;1.440177;2.901892;7.263526999999998;4.160361000000001;1.536227;2.8507670000000003;1.147001
4990631806;3.1611170000000004;1.124607;2.9134480000000003;7.527802999999998;4.475931;1.16112;3.1663370000000004;1.4625709999999998
4990631807;2.9869519999999996;1.298772;2.7392830000000004;7.353637999999998;4.567450000000002;1.3352849999999998;3.1350969999999987;1.63124
4990631808;3.0236039999999997;1.27759;2.7759350000000005;7.3902899999999985;4.547760000000001;1.3141029999999998;3.171748999999999;1.5344
4990631809;3.138511;1.1643430000000001;2.890842;7.505196999999998;4.4361950000000006;1.200856;3.1266010000000004;1.422835
4990631810;3.3730150000000005;1.333331;3.1253460000000004;7.719825999999998;4.61666;1.369844;5.3548540000000004;1.6033
4990631811;3.3147110000000004;1.4808310000000002;3.0670420000000003;7.5805279999999975;4.477362000000001;1.517344;3.167768;1.461032
4990631812;3.0597870000000005;1.3231199999999999;2.8121180000000003;7.380583999999998;4.277418000000001;1.3596329999999999;2.9678240000000007;1.2640580000000001
4990631814;2.7589729999999997;1.526751;2.511304;7.125658999999998;4.3394710000000005;1.5068419999999998;2.907117999999999;1.564758
4990631815;3.3813550000000006;1.5474750000000002;3.1336860000000004;7.647171999999997;4.544006000000001;1.9169020000000003;3.2344120000000003;1.5276760000000003
4990631817;3.291892;1.4925869999999999;3.0442230000000006;7.500742999999997;4.397577000000001;1.773443;3.0879830000000004;1.384217
4990631818;3.09642;1.359867;2.848751;7.343836999999999;4.240671000000001;1.6165370000000003;2.931077;1.227311
4990631819;2.982725;1.4688510000000001;2.7350560000000006;7.349410999999998;4.354366;1.7302320000000002;3.044772;1.3410060000000001
4990631820;2.9831139999999996;1.3941700000000001;2.7354450000000003;7.349799999999998;4.429047000000001;1.430683;3.1194530000000005;1.4156870000000001
4990633321;3.097257;1.2811089999999998;2.8495880000000002;7.4225949999999985;4.319429000000001;1.3176219999999998;3.009835;1.3060690000000001
4990633322;3.2789500000000005;1.3972550000000001;3.0312810000000003;7.601893999999998;4.498728000000001;1.433768;3.189134;1.485368
4990633323;3.0198219999999996;1.357462;2.7721530000000003;7.386507999999998;4.465755000000001;1.393975;3.156161;1.4523949999999999
4990633324;3.134208;1.2430760000000003;2.8865390000000004;7.460627999999998;4.357462000000001;1.279589;3.0478680000000002;1.3441020000000001
4990633325;3.315982;1.3574460000000002;3.0683130000000007;7.641702999999998;4.538537000000002;1.3939590000000002;3.228943;1.5251770000000002
4990633326;3.027504;1.512;2.7798350000000003;7.394189999999998;4.315318000000001;1.6911840000000002;3.0057240000000003;1.3019580000000002
