osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
273424393,-11.9669567,-77.070984,3,,,POINT (-77.070984 -11.9669567),4422580277,5588932258,2525.3659999999995,,,,303538832,4375690414,3767.604,441664256,273425106,776.0780000000001,319335083,1305382619,1296.143,5574789543,273424032,222.555,405584317,1296147796,3609.44
273424394,-11.9665916,-77.0713283,3,,,POINT (-77.0713283 -11.9665916),4422580277,5588932258,2470.1319999999996,,,,303538832,4375690414,3712.3700000000003,441664256,273425106,831.312,319335083,1305382619,1275.106,5574789543,273424032,167.321,405584319,1296147360,1981.5279999999998
273424715,-11.9685404,-77.0724288,3,,,POINT (-77.0724288 -11.9685404),4422580277,5588932258,2470.848,,,,699674838,843103652,1846.6969999999997,441664256,273425106,561.87,319335083,1305382619,1058.361,5574789550,273424715,0.0,590276717,273429597,3311.1730000000002
273424716,-11.9676644,-77.0745576,3,,,POINT (-77.07455760000001 -11.9676644),4422580277,5588932258,2225.313,,,,699674838,843103652,1712.0750000000003,441664256,273425106,800.0540000000001,319335083,1305382619,903.6650000000002,438900267,1305383035,217.373,405584319,1296147360,1736.709
273424746,-11.9687549,-77.0719355,3,,,POINT (-77.0719355 -11.9687549),4422580277,5588932258,2529.57,,,,303538832,4375690414,3771.8080000000004,441664256,273425106,503.148,319335083,1305382619,1025.6000000000001,5574789550,273424715,58.721999999999994,590276717,273429597,3369.8950000000004
273424850,-11.9696796,-77.0746234,3,,,POINT (-77.07462339999999 -11.9696796),4422580277,5588932258,2484.789,,,,699674838,843103652,1452.599,441664256,273425106,628.034,319335083,1305382619,644.1890000000001,5574790552,273424993,334.113,590276717,273429597,3325.1140000000005
273424852,-11.9678374,-77.0741507,3,,,POINT (-77.0741507 -11.9678374),4422580277,5588932258,2273.586,,,,699674838,843103652,1663.8020000000001,441664256,273425106,751.7810000000001,319335083,1305382619,855.392,4178994294,3974760958,308.81600000000003,405584319,1296147360,1784.982
273424866,-11.9681632,-77.0747103,3,,,POINT (-77.07471030000001 -11.9681632),4422580277,5588932258,2283.23,,,,699674838,843103652,1660.431,441664256,273425106,748.4100000000001,319335083,1305382619,852.0210000000002,5574789550,273424715,305.73400000000004,405584319,1296147360,1794.626
273424891,-11.968977,-77.0726617,3,,,POINT (-77.0726617 -11.968977),4422580277,5588932258,2517.659,,,,699674838,843103652,1735.0720000000001,441664256,273425106,507.70799999999997,319335083,1305382619,926.6620000000003,5574789550,273424715,447.04200000000003,590276717,273429597,3357.9840000000004
273424993,-11.9710333,-77.0731792,3,,,POINT (-77.0731792 -11.9710333),4422580277,5588932258,2750.9950000000003,,,,699674838,843103652,1497.866,441664256,273425106,293.92100000000005,319335083,1305382619,689.4560000000001,5574790552,273424993,0.0,590276717,273429597,3591.3200000000006
