osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
262573572,-12.1099807,-77.0204457,4,,,POINT (-77.0204457 -12.1099807),4325493124,262573666,444.8020000000001,437675773,263935411,1267.0740000000003,780628452,263936946,1250.3670000000002,804482995,262573660,588.658,803214715,4069147451,333.24100000000004,5594951511,262573479,343.11,249995023,1273736316,894.403
262573573,-12.1099111,-77.0193841,4,,,POINT (-77.0193841 -12.1099111),4325493124,262573666,329.58,437675773,263935411,1281.26,780628452,263936946,1264.5529999999999,804482995,262573660,821.1659999999999,803214715,4069147451,217.564,5594951510,263930662,338.573,249995023,1273736316,778.726
262573574,-12.1098524,-77.0184748,4,,,POINT (-77.01847480000001 -12.1098524),4325493124,262573666,230.50500000000002,437675773,263935411,1182.185,445502597,457799913,1113.88,804482995,262573660,722.0910000000001,803214715,4069147451,118.489,5594951510,263930662,239.498,249995023,1273736316,679.6510000000001
262573575,-12.1113473,-77.025787,3,,,POINT (-77.02578699999999 -12.1113473),437326048,262573642,850.0279999999999,437675773,263935411,1374.114,780628452,263936946,1387.009,459254546,262573598,562.7180000000001,437344449,262573426,1305.1200000000001,548427233,262573050,475.26300000000003,249995023,1273736316,1604.369
262573576,-12.1112667,-77.0245635,4,,,POINT (-77.0245635 -12.1112667),437326048,262573642,655.333,437675773,263935411,1274.0829999999999,780628452,263936946,1257.376,459254546,262573598,285.966,437344449,262573426,1110.425,548427233,262573050,198.511,249995023,1273736316,1461.801
262573577,-12.1112105,-77.0235249,4,,,POINT (-77.0235249 -12.1112105),437326048,262573642,368.472,437675773,263935411,1387.173,780628452,263936946,1370.4660000000001,289487168,262573614,282.58299999999997,437344449,262573426,823.564,5594951502,262573600,226.898,249995023,1273736316,1566.444
262573578,-12.1111307,-77.0224692,4,,,POINT (-77.0224692 -12.1111307),437326048,262573642,483.59,437675773,263935411,1149.1029999999998,780628452,263936946,1132.396,289487168,262573614,397.701,437344449,262573426,938.6819999999999,5594951502,262573600,342.01599999999996,249995023,1273736316,1237.6109999999999
262573579,-12.1110704,-77.0214228,4,,,POINT (-77.0214228 -12.1110704),437326048,262573642,340.627,437675773,263935411,1263.0650000000003,780628452,263936946,1246.3580000000002,289487168,262573614,511.66299999999995,803214715,4069147451,776.2189999999999,5594951502,262573600,454.82,249995023,1273736316,1337.3809999999999
262573580,-12.1110116,-77.0203453,4,,,POINT (-77.0203453 -12.1110116),4884497026,262573650,681.4359999999999,437675773,263935411,1380.3930000000003,780628452,263936946,1363.6860000000001,289487168,262573614,628.9910000000001,803214715,4069147451,448.391,5594951502,262573600,572.148,249995023,1273736316,1009.5529999999999
262573581,-12.1109277,-77.0192982,4,,,POINT (-77.01929819999999 -12.1109277),4884497026,262573650,337.183,437675773,263935411,1494.6159999999998,445502597,457799913,1543.051,810367402,263926863,467.2699999999999,803214715,4069147451,547.66,5594951510,263930662,620.1519999999999,249995023,1273736316,1108.822
262573582,-12.110869,-77.0184399,4,,,POINT (-77.0184399 -12.110869),4884500223,5298129571,803.563,437675773,263935411,1295.2900000000002,445502597,457799913,1226.9850000000001,810367402,263926863,390.98499999999996,803214715,4069147451,231.594,5594951510,263930662,352.603,249995023,1273736316,792.7560000000001
262573598,-12.1122833,-77.0244841,4,,,POINT (-77.0244841 -12.1122833),437326048,262573642,369.36699999999996,437675773,263935411,1387.4530000000002,780628452,263936946,1370.746,459254546,262573598,0.0,437344449,262573426,824.459,548427233,262573050,311.88100000000003,249995023,1273736316,1567.339
262573599,-12.1122104,-77.0234534,4,,,POINT (-77.02345339999999 -12.1122104),437326048,262573642,257.017,437675773,263935411,1377.919,780628452,263936946,1361.212,459254546,262573598,344.318,437344449,262573426,712.1089999999999,5594951502,262573600,115.443,249995023,1273736316,1454.9889999999998
262573600,-12.1121476,-77.0223935,4,,,POINT (-77.02239350000001 -12.1121476),437326048,262573642,342.79200000000003,437675773,263935411,1262.4759999999999,780628452,263936946,1245.769,459254546,262573598,627.547,437344449,262573426,1052.0549999999998,5594951502,262573600,0.0,249995023,1273736316,1339.5459999999998
262573601,-12.1120688,-77.0213532,4,,,POINT (-77.02135319999999 -12.1120688),437326048,262573642,229.352,437675773,263935411,1606.021,780628452,263936946,1589.3139999999999,459254546,262573598,571.573,803214715,4069147451,664.9439999999998,5594951502,262573600,343.545,249995023,1273736316,1226.1059999999998
262573602,-12.1120103,-77.0202852,4,,,POINT (-77.0202852 -12.1120103),4884497026,262573650,338.172,437675773,263935411,1491.635,780628452,263936946,1474.9279999999999,810367402,263926863,468.25899999999996,803214715,4069147451,548.6489999999999,5594951502,262573600,682.435,249995023,1273736316,1109.811
262573603,-12.1119431,-77.0192381,4,,,POINT (-77.0192381 -12.1119431),4884500223,5298129571,766.7520000000001,437675773,263935411,1498.26,445502597,457799913,1429.9550000000002,810367402,263926863,354.174,803214715,4069147451,434.564,5594951510,263930662,507.056,249995023,1273736316,995.7259999999999
262573604,-12.111888,-77.0184156,4,,,POINT (-77.0184156 -12.111888),6776006785,4266807044,475.236,437675773,263935411,1408.6290000000001,445502597,457799913,1340.324,810367402,263926863,264.543,803214715,4069147451,344.93300000000005,5594951510,263930662,417.425,249995023,1273736316,906.095
262573613,-12.1132485,-77.023372,4,,traffic_signals,POINT (-77.02337199999999 -12.1132485),437326048,262573642,141.234,437675773,263935411,1517.903,780628452,263936946,1501.196,459254546,262573598,228.53500000000003,437344449,262573426,596.326,5594951502,262573600,255.42700000000002,249995023,1273736316,1588.8259999999998
262573614,-12.1102155,-77.0240977,3,,,POINT (-77.0240977 -12.1102155),437326048,262573642,537.967,437675773,263935411,1192.868,780628452,263936946,1176.161,289487168,262573614,0.0,437344449,262573426,993.059,5594951511,262573479,279.836,249995023,1273736316,1292.308
262573642,-12.1131726,-77.0223292,4,,,POINT (-77.0223292 -12.1131726),437326048,262573642,0.0,437675773,263935411,1376.669,780628452,263936946,1359.962,459254546,262573598,342.221,437344449,262573426,710.012,5594951502,262573600,114.193,249995023,1273736316,1453.7389999999998
262573650,-12.1130184,-77.0202189,4,,,POINT (-77.0202189 -12.1130184),4884497026,262573650,0.0,437675773,263935411,1603.9619999999998,445502597,457799913,1656.367,810367402,263926863,580.586,803214715,4069147451,660.9759999999999,5594951502,262573600,344.263,249995023,1273736316,1222.138
262573651,-12.1079495,-77.0205741,3,,,POINT (-77.0205741 -12.1079495),4325493124,262573666,218.505,437675773,263935411,1127.209,780628452,263936946,1110.502,804482995,262573660,362.361,803214715,4069147451,330.342,5594951511,262573479,576.74,249995023,1273736316,679.961
262573652,-12.1069666,-77.0206413,3,,,POINT (-77.02064129999999 -12.1069666),4325493124,262573666,464.563,437675773,263935411,1017.671,780628452,263936946,1000.964,804482995,262573660,252.82299999999998,803214715,4069147451,576.4,5594951511,262573479,522.393,249995023,1273736316,799.757
262573659,-12.1078837,-77.0195057,4,,,POINT (-77.0195057 -12.1078837),4325493124,262573666,102.117,437675773,263935411,1066.107,780628452,263936946,1049.4,804482995,262573660,606.0129999999999,803214715,4069147451,213.954,5594951511,262573479,460.352,249995023,1273736316,563.5730000000001
262573660,-12.1068995,-77.0195642,4,,,POINT (-77.0195642 -12.1068995),4325493124,262573666,211.74,437675773,263935411,1135.013,780628452,263936946,1118.306,804482995,262573660,0.0,803214715,4069147451,323.577,5594951509,1759428235,886.025,249995023,1273736316,673.196
262573666,-12.1078362,-77.0185677,4,,traffic_signals,POINT (-77.01856770000001 -12.1078362),4325493124,262573666,0.0,437675773,263935411,963.99,780628452,263936946,947.283,804482995,262573660,503.896,803214715,4069147451,111.837,5594951510,263930662,469.757,249995023,1273736316,461.456
262573758,-12.1133714,-77.0233526,4,,traffic_signals,POINT (-77.0233526 -12.1133714),437326048,262573642,127.406,437675773,263935411,1504.075,780628452,263936946,1487.368,459254546,262573598,469.62700000000007,437344449,262573426,582.4979999999999,5594951503,4347734636,229.207,249995023,1273736316,1574.9979999999998
262573759,-12.1133008,-77.0223151,4,,,POINT (-77.0223151 -12.1133008),437326048,262573642,14.337,437675773,263935411,1391.006,780628452,263936946,1374.2990000000002,459254546,262573598,356.558,437344449,262573426,724.3489999999999,5594951502,262573600,128.53,249995023,1273736316,1461.9289999999999
262573760,-12.1130958,-77.0212758,3,,,POINT (-77.0212758 -12.1130958),437326048,262573642,114.843,437675773,263935411,1491.512,780628452,263936946,1474.8049999999998,459254546,262573598,457.06399999999996,437344449,262573426,824.855,5594951502,262573600,229.036,249995023,1273736316,1568.5819999999999
262573998,-12.1193186,-77.0182457,3,,,POINT (-77.01824569999999 -12.1193186),6776006785,4266807044,590.5840000000001,437675773,263935411,2235.179,445502597,457799913,2015.078,654823323,263927053,340.18899999999996,4444870906,263926090,576.665,5595045326,1273630189,357.554,249995023,1273736316,1732.6449999999998
262573999,-12.11872,-77.0182628,4,,,POINT (-77.0182628 -12.11872),6776006785,4266807044,523.9970000000001,437675773,263935411,2168.592,445502597,457799913,1948.491,654823323,263927053,273.602,4444870906,263926090,510.0779999999999,5595045326,1273630189,290.967,249995023,1273736316,1666.0579999999998
262574000,-12.1185979,-77.0182675,4,,,POINT (-77.01826749999999 -12.1185979),6776006785,4266807044,510.41,437675773,263935411,2155.005,445502597,457799913,1972.783,654823323,263927053,260.015,4444870906,263926090,496.49099999999993,5595045326,1273630189,315.259,249995023,1273736316,1652.4709999999998
262574001,-12.1185192,-77.0182595,3,,,POINT (-77.0182595 -12.1185192),6776006785,4266807044,501.61600000000004,437675773,263935411,2146.2110000000002,445502597,457799913,2001.967,654823323,263927053,251.221,4444870906,263926090,487.69699999999995,5595045326,1273630189,443.984,249995023,1273736316,1643.677
262574003,-12.1170605,-77.0183058,4,,,POINT (-77.01830579999999 -12.1170605),6776006785,4266807044,339.338,437675773,263935411,1983.9329999999998,445502597,457799913,1839.689,289711842,262574063,247.006,4444870906,263926090,325.419,5595045326,1273630189,311.032,249995023,1273736316,1481.399
262574004,-12.1162155,-77.0183197,4,,,POINT (-77.01831970000001 -12.1162155),6776006785,4266807044,245.36599999999999,437675773,263935411,1889.961,445502597,457799913,1745.7169999999999,289711842,262574063,153.034,4444870906,263926090,417.58599999999996,5595045326,1273630189,414.697,249995023,1273736316,1387.427
262574005,-12.1154662,-77.0183447,4,,,POINT (-77.0183447 -12.1154662),6776006785,4266807044,162.003,437675773,263935411,1806.5979999999997,445502597,457799913,1662.354,289711842,262574063,373.02,4444870906,263926090,334.22299999999996,5595045326,1273630189,464.529,249995023,1273736316,1304.0639999999999
262574006,-12.114772,-77.018354,4,,,POINT (-77.018354 -12.114772),6776006785,4266807044,84.805,437675773,263935411,1729.3999999999999,445502597,457799913,1585.1560000000002,445493062,263925608,343.089,4444870906,263926090,422.847,5594951508,263926097,430.51199999999994,249995023,1273736316,1226.866
262574007,-12.1140655,-77.018371,4,,,POINT (-77.018371 -12.1140655),6776006785,4266807044,6.224,437675773,263935411,1650.8189999999997,445502597,457799913,1506.575,810367402,263926863,258.31,4444870906,263926090,501.78999999999996,5594951508,263926097,351.93100000000004,249995023,1273736316,1148.2849999999999
262574014,-12.114108,-77.0190264,4,,,POINT (-77.0190264 -12.114108),6776006785,4266807044,65.187,437675773,263935411,1722.2299999999998,445502597,457799913,1577.986,810367402,263926863,329.721,4444870906,263926090,540.0219999999999,5594951508,263926097,423.342,249995023,1273736316,1219.696
262574015,-12.1141795,-77.0200648,4,,,POINT (-77.0200648 -12.1141795),4884500223,5298129571,114.428,437675773,263935411,1734.1799999999996,445502597,457799913,1691.1589999999999,289711842,262574063,466.91099999999994,4444870906,263926090,653.195,5594951503,4347734636,612.268,249995023,1273736316,1332.869
262574016,-12.114238,-77.0211209,4,,,POINT (-77.0211209 -12.114238),4884497026,262573650,245.22,437675773,263935411,1779.6249999999998,445502597,457799913,1806.161,289711842,262574063,581.913,437344449,262573426,699.028,5594951503,4347734636,274.852,249995023,1273736316,1447.8709999999999
