osmid,highway,street_count,geometry,NN,NN_dist
7897279692,,3,POINT (-76.7605677 -11.9719385),1524458670,0.0017143430053524757
7897279693,,3,POINT (-76.7598105 -11.9717805),1524458670,0.0017244925340521495
7898477080,,1,POINT (-76.7870908 -11.9783994),7120170538,0.00274624820436391
8096925405,,3,POINT (-76.7471918 -11.9721172),331603397,0.0033941176128718226
8153708983,,3,POINT (-76.8203745 -11.9909205),5735090777,0.0009328515101532364
8153708998,,3,POINT (-76.82015699999999 -11.9900836),5735090777,0.0010541808952947325
8163727111,,1,POINT (-76.8176119 -11.9929972),4288415545,0.00377322274057396
8207407428,,3,POINT (-76.76049639999999 -11.9722529),1524458670,0.0013996006466121052
8207407429,,3,POINT (-76.7601614 -11.9721626),1524458670,0.0013728990203223579
8207407430,,3,POINT (-76.76000260000001 -11.9727814),1524458670,0.000734846732320873
8207407431,,3,POINT (-76.7602294 -11.9718679),1524458670,0.0016753242581679715
8207536336,mini_roundabout,1,POINT (-76.7442607 -11.9685469),5401301831,0.00210598213905423
8207536355,,3,POINT (-76.7442047 -11.9691223),5401301831,0.002242018646224982
8220864282,,3,POINT (-76.74164709999999 -11.9667097),5401301831,0.005057764942152715
8220864289,,1,POINT (-76.74320609999999 -11.9668629),5401301831,0.0035724385803032684
8250456156,,1,POINT (-76.79326279999999 -11.9792829),7684076214,0.004733651370780765
8794245175,,3,POINT (-76.7673099 -11.9790257),1273832820,0.004072866452512096
8794245176,,1,POINT (-76.7674184 -11.979771),1273832820,0.004772591115946144
8858864927,,3,POINT (-76.74581790000001 -11.9681928),5401301831,0.0006431422393176754
8858864929,,3,POINT (-76.7457625 -11.9683382),5401301831,0.000633304681811548
8858981451,,3,POINT (-76.8189924 -11.9882806),8858981451,0.0
8858981452,,3,POINT (-76.8193472 -11.9874339),8858981452,0.0
8858981453,,4,POINT (-76.81864090000001 -11.9891194),8858981453,0.0
8858981454,,3,POINT (-76.818673 -11.9890427),8858981454,0.0
8858981457,,4,POINT (-76.81855040000001 -11.9893355),8858981457,0.0
8858981458,,3,POINT (-76.8185213 -11.989405),8858981457,7.534626732897689e-05
8858981459,,4,POINT (-76.8199008 -11.9861128),8858981459,0.0
9089962423,,3,POINT (-76.7792128 -11.9808811),1745790471,0.0032842037695602847
9147317007,,1,POINT (-76.82691199999999 -11.9890568),1738467168,0.005789835911324563
9149127422,,3,POINT (-76.79712929999999 -11.9819555),7684076214,9.405726978601598e-05
9149127423,,3,POINT (-76.7971865 -11.9819691),3638030629,9.289547889597409e-05
9218950284,,3,POINT (-76.76392629999999 -11.9767675),1524458721,0.002561977615045329
9218950286,,3,POINT (-76.7642906 -11.975152),1524458721,0.001042185741599961
9218962851,,1,POINT (-76.7761704 -11.9813951),1273753351,0.004001659120915484
9218976908,,1,POINT (-76.79553869999999 -11.9829418),7684076214,0.0018048542545133226
9218976910,,3,POINT (-76.79590570000001 -11.9817651),7684076214,0.0012327701691713657
9228753175,,1,POINT (-76.8041204 -11.984907),6277684472,0.0016736282801145636
9228824283,,3,POINT (-76.7660952 -11.9738297),1273730716,0.0007537970549169945
9413324235,,4,POINT (-76.8234851 -11.9914679),5735090777,0.002554540682786305
9413324237,,3,POINT (-76.8236457 -11.9911198),5735090777,0.002585831133313955
9488304308,,3,POINT (-76.8121246 -11.9868141),9488304309,0.00010635280907937605
9488304309,,4,POINT (-76.81217119999999 -11.9867185),9488304309,0.0
9655262102,,4,POINT (-76.8235294 -11.9913997),5735090777,0.0025680241840775066
9835000802,,3,POINT (-76.8223344 -11.9909034),5735090777,0.0012740618509372902
9836086664,,4,POINT (-76.7804187 -11.9865525),1273750648,0.008189567784688429
9836086667,,4,POINT (-76.7804982 -11.9853211),1273750648,0.006966150777151611
9836086670,,4,POINT (-76.78081899999999 -11.9831437),1273750648,0.004771054291244822
9836086680,,3,POINT (-76.7810334 -11.9805322),1273750648,0.0022169443204559636
9836086681,,4,POINT (-76.7810187 -11.9810904),1273750648,0.002741989090055923
9836086682,,3,POINT (-76.78100550000001 -11.9813915),1273750648,0.003031755230883649
9836086683,,3,POINT (-76.780981 -11.9818253),1273750648,0.003454222530470008
9836086684,,3,POINT (-76.7806272 -11.9843988),1273750648,0.006037315459705134
9836086687,,3,POINT (-76.78044269999999 -11.9866411),1273750648,0.008272334162738726
9836126017,,4,POINT (-76.7804647 -11.9857896),1273750648,0.007431841457540368
