osmid,street_count,ref,highway,geometry,NN,NN_dist
859799452,3,,,POINT (-77.00174699999999 -12.1894887),1784003360,0.003484389605070279
859799457,3,,,POINT (-77.00044 -12.1904478),1784003360,0.0022007293359162525
859799460,3,,,POINT (-77.00047309999999 -12.1914874),1273718024,0.0022079794405711435
859799471,3,,,POINT (-76.99395749999999 -12.1875363),1783984930,0.0007554476818304862
859799474,4,,,POINT (-76.99608619999999 -12.1874257),1784003352,0.0019825606976948294
859799475,4,,,POINT (-76.99691300000001 -12.1873901),1784003352,0.0012215568590931555
859799477,4,,,POINT (-76.9984682 -12.1872871),859799477,0.0
859799483,4,,,POINT (-77.0044954 -12.1869458),2833643631,0.002547944789434212
859799490,3,,,POINT (-77.0021521 -12.1859433),5008490469,0.0020635635027765747
859799498,3,,,POINT (-76.9993887 -12.1866507),1783964641,0.0009929142963927132
859799502,4,,,POINT (-77.0032215 -12.1849458),5008490469,0.0008674524770837991
859799507,3,,,POINT (-77.0031192 -12.1859803),5008490469,0.0018884808127180399
859799512,4,,,POINT (-77.00197970000001 -12.1881327),1783984938,0.0033162906657905134
859799513,4,,,POINT (-77.0011794 -12.1887669),1783984938,0.0026722249624536384
859799515,3,,,POINT (-77.01790800000001 -12.1931934),1281241873,0.001641600877182023
859799517,4,,,POINT (-77.02340529999999 -12.1902144),4284883055,0.00435745683856643
859799518,4,,,POINT (-77.0184977 -12.1928633),1281241873,0.0009658659637825347
859799531,1,,,POINT (-77.03344749999999 -12.2001138),3371992193,0.002821571420317148
859799537,3,,,POINT (-77.0249225 -12.1918862),4226751444,0.004230637401147361
859799538,5,,,POINT (-77.02634810000001 -12.1930516),4226751447,0.003773261121366782
859799540,3,,,POINT (-77.0193888 -12.1944697),859740377,0.0009767494509885881
859799542,4,,,POINT (-77.0183325 -12.1949537),859740377,0.0021378553178404334
859799543,3,,,POINT (-77.01856789999999 -12.1952455),859740377,0.002086808012261445
859799544,3,,,POINT (-77.01866560000001 -12.195325),859740377,0.00205840771957316
859799545,4,,,POINT (-77.0196249 -12.1948926),859740377,0.001079510838300748
859799546,3,,,POINT (-77.020579 -12.1943577),859799546,0.0
859799547,3,,,POINT (-77.0220964 -12.1920286),4226751425,0.002585399450756191
859799549,3,,,POINT (-77.0181541 -12.1935524),1300754506,0.0016128253873177107
859799550,3,,,POINT (-77.0218473 -12.1916001),1300754506,0.0025646508534377032
859825215,4,,traffic_signals,POINT (-77.0063727 -12.1902441),2833304374,6.987646242268377e-05
860682501,3,,,POINT (-77.0099543 -12.1878786),1847875264,0.0007011678044578477
860682522,3,,,POINT (-77.0112725 -12.187462),860682522,0.0
860682531,3,,,POINT (-77.0123905 -12.1895595),860682579,0.0012180609919113367
860682535,3,,,POINT (-77.01784670000001 -12.1920342),860682671,0.000932059440164938
860682536,3,,,POINT (-77.0174758 -12.1924823),4040993009,0.0014622063773623625
860682537,3,,,POINT (-77.01725759999999 -12.1932194),4040993009,0.002223432733411531
860682547,3,,,POINT (-77.01727030000001 -12.1951717),1273474466,0.002184712306006269
860682552,3,,,POINT (-77.01805779999999 -12.194626),1300754505,0.002213285035874906
860682575,4,,,POINT (-77.0110696 -12.1907316),860682579,0.002983985690317759
860682576,3,,,POINT (-77.00924089999999 -12.1923542),1408095338,0.0012221830713864158
860682577,3,,,POINT (-77.009995 -12.1916851),1408095338,0.002192702259771223
860682578,3,,,POINT (-77.0116146 -12.190248),860682579,0.0022553676418736314
860682579,3,,,POINT (-77.0132942 -12.1887428),860682579,0.0
860682580,3,,,POINT (-77.01146540000001 -12.1918516),859740448,0.0028362115524068676
860682582,3,,,POINT (-77.00848449999999 -12.1894727),860682601,0.0012955915289912902
860682583,3,,,POINT (-77.00886610000001 -12.1874332),860682583,0.0
860682590,3,,,POINT (-77.0078101 -12.1903884),860682601,0.0010937574228336929
860682591,1,,,POINT (-77.0090424 -12.1865258),860682583,0.0009243681355367982
860682592,3,,,POINT (-77.01883770000001 -12.1957072),859799546,0.0022030151928599316
860682594,3,,,POINT (-77.01757569999999 -12.1940422),1300754506,0.0023583495012410986
860682600,4,,,POINT (-77.00986 -12.1932109),1408094968,0.0016697920828654593
860682601,3,,,POINT (-77.007189 -12.1894881),860682601,0.0
860682602,4,,,POINT (-77.0106809 -12.1925769),1408094968,0.0024984340235402725
860682605,3,,,POINT (-77.01049620000001 -12.1941548),1408094968,0.0010757951710255044
860682622,4,,,POINT (-77.02056 -12.2010193),860682622,0.0
860682623,3,,,POINT (-77.0204962 -12.2011674),860682623,0.0
860682625,3,,,POINT (-77.0189014 -12.1979437),4284776447,0.0013314824820507983
860682629,3,,,POINT (-77.0169989 -12.1861243),860682629,0.0
860682632,3,,,POINT (-77.0166169 -12.1865468),860682632,0.0
860682634,3,,,POINT (-77.0159886 -12.1868774),2132998761,0.00024284499171897916
860682639,4,,,POINT (-77.01544850000001 -12.1880451),860682639,0.0
860682644,4,,,POINT (-77.01795679999999 -12.1883255),860682644,0.0
860682650,3,,,POINT (-77.0147267 -12.1836873),860682650,0.0
860682663,3,,,POINT (-77.0088495 -12.1838351),860682663,0.0
860682665,3,,,POINT (-77.0177594 -12.1890284),1408095349,0.00036176414968889956
860682666,3,,,POINT (-77.017061 -12.1908307),1408094811,0.00013313170170337104
860682668,4,,,POINT (-77.0185185 -12.1884843),860682669,0.00010606153874774306
860682669,3,,,POINT (-77.01862130000001 -12.1885104),860682669,0.0
860682670,4,,,POINT (-77.0185503 -12.1889029),860682670,0.0
860682671,3,,,POINT (-77.01805450000001 -12.1911256),860682671,0.0
860682673,1,,,POINT (-77.0252471 -12.1910187),4226751443,0.0051539147237794234
