osmid,street_count,highway,ref,geometry,NN,NN_dist
263117471,4,,,POINT (-77.0316337 -12.0903346),263117471,0.0
263117561,4,,,POINT (-77.02830969999999 -12.0905621),263117562,0.0011424876585690265
263117562,4,,,POINT (-77.0271764 -12.0904175),263117562,0.0
263117563,3,,,POINT (-77.0248048 -12.0900854),263116139,0.0012442026563240227
263117663,3,,,POINT (-77.0277296 -12.0865871),263117663,0.0
263117664,3,,,POINT (-77.0276085 -12.0873689),263117666,0.0007709852916888651
263117666,4,,,POINT (-77.0274951 -12.0881315),263117666,0.0
263117667,4,,,POINT (-77.0273883 -12.0888824),263117667,0.0
263117714,3,,,POINT (-77.02539539999999 -12.0885895),263116141,0.000861421296471182
263117940,3,,,POINT (-77.0244636 -12.0884605),263116141,0.00180197082384574
263117941,3,,,POINT (-77.02450159999999 -12.0908744),263105814,0.0014371021466929078
263117943,3,,,POINT (-77.0237348 -12.0907866),263105814,0.0022072414140776467
263118180,3,,,POINT (-77.0247591 -12.087732),263116142,0.0016175847334919686
263118233,4,,,POINT (-77.0289063 -12.0869722),263116292,0.0002994726197856995
263118337,3,,,POINT (-77.027128 -12.086499),263116143,0.0005541848247657358
263118362,3,,,POINT (-77.0272396 -12.0857577),263116143,0.0009384100649485065
263118391,3,,,POINT (-77.02564599999999 -12.0855208),263116143,0.0012985581619700845
263118653,4,,,POINT (-77.0306557 -12.0893442),263118653,0.0
263118654,4,,,POINT (-77.03175760000001 -12.0894989),263118654,0.0
263118733,3,,,POINT (-77.0304198 -12.0910688),263116935,0.0006783444847636031
263118734,3,,,POINT (-77.0315475 -12.0909577),263117471,0.0006290342200549337
263118995,4,,,POINT (-77.0330508 -12.0804703),263118996,0.0006220814416138428
263118996,4,,,POINT (-77.0329684 -12.0810869),263118996,0.0
263118997,4,,,POINT (-77.03281509999999 -12.0821738),263118997,0.0
263118998,4,traffic_signals,,POINT (-77.0326534 -12.0832284),263118998,0.0
263118999,4,traffic_signals,,POINT (-77.032644 -12.08329),263118999,0.0
263119000,4,,,POINT (-77.0324945 -12.0843402),263119000,0.0
263119001,4,,,POINT (-77.03235220000001 -12.0853966),263119001,0.0
263119002,4,,,POINT (-77.03226069999999 -12.0860346),263119002,0.0
263119003,4,,,POINT (-77.0321663 -12.0866501),263119003,0.0
263119241,4,,,POINT (-77.0310648 -12.0865051),263119241,0.0
263119242,4,,,POINT (-77.0311555 -12.085883),263119242,0.0
263119243,4,,,POINT (-77.0312527 -12.0852487),263119243,0.0
263119244,4,,,POINT (-77.031407 -12.0841782),263119244,0.0
263119245,4,traffic_signals,,POINT (-77.0315583 -12.0831638),263119245,0.0
263119246,4,traffic_signals,,POINT (-77.0315701 -12.0830797),263119246,0.0
263119248,4,,,POINT (-77.0318709 -12.0809378),263119248,0.0
263119249,4,,,POINT (-77.0319581 -12.0803167),263119249,0.0
263119250,4,,,POINT (-77.0319999 -12.0800424),263119249,0.00027746662862403816
263119449,4,,,POINT (-77.02998700000001 -12.0863575),263119241,0.0010878596416721165
263119450,4,,,POINT (-77.030075 -12.0857348),263119451,0.000647682669216155
263119451,4,,,POINT (-77.0301678 -12.0850938),263119451,0.0
263119453,4,,,POINT (-77.0303196 -12.0840257),263119453,0.0
263119454,3,,,POINT (-77.0304601 -12.0830055),263119453,0.0010298292528369065
263119570,3,,,POINT (-77.03062 -12.0818734),1273790409,0.00041761764808795576
263119571,4,crossing,,POINT (-77.0307735 -12.080794),263119924,0.0011006134380393486
263119572,4,,,POINT (-77.030863 -12.0801653),263119573,0.0010987451615385127
263119917,3,,,POINT (-77.0289002 -12.0861856),263116942,0.0005004935264272874
263119918,4,,,POINT (-77.0289702 -12.085592),263119918,0.0
263119919,4,,,POINT (-77.02907 -12.0849412),263119919,0.0
263119920,4,,,POINT (-77.0292251 -12.0838775),263119920,0.0
263119921,4,traffic_signals,,POINT (-77.0293684 -12.0828482),263119921,0.0
263119922,4,traffic_signals,,POINT (-77.0293775 -12.0827787),263119922,0.0
263119923,4,,,POINT (-77.029529 -12.0817266),263119923,0.0
263119924,4,crossing,,POINT (-77.0296848 -12.0806325),263119924,0.0
263119925,4,,,POINT (-77.0297723 -12.0800134),263119925,0.0
263120508,3,,,POINT (-77.0316059 -12.0865779),263119241,0.0005459753199615787
263120509,4,traffic_signals,,POINT (-77.03420300000001 -12.0869569),263120510,0.0010573894079260802
263120510,4,traffic_signals,,POINT (-77.035251 -12.0870975),263120510,0.0
263120511,4,,,POINT (-77.0360929 -12.0872136),263120510,0.0008498675308515537
263120512,4,,,POINT (-77.0369168 -12.0873286),263121080,0.0012800343823497228
263120515,3,,,POINT (-77.03740809999999 -12.0874065),263121081,0.001333521927080111
263120516,3,,,POINT (-77.0377293 -12.0874602),263121081,0.0013003711008797783
263120868,4,,,POINT (-77.0330914 -12.0861388),263120868,0.0
263121077,4,traffic_signals,,POINT (-77.0331834 -12.0855272),263121077,0.0
263121078,4,traffic_signals,,POINT (-77.035437 -12.0858292),263121078,0.0
263121079,4,,,POINT (-77.0362879 -12.0859453),263121079,0.0
263121080,4,,,POINT (-77.0370997 -12.0860617),263121080,0.0
263121081,4,,,POINT (-77.03791529999999 -12.0861732),263121081,0.0
263121082,4,,,POINT (-77.03870619999999 -12.0862875),263121082,0.0
263121083,4,,,POINT (-77.0396169 -12.0864267),263121083,0.0
263121084,4,,,POINT (-77.04049120000001 -12.0865487),263121084,0.0
263121085,4,,,POINT (-77.0413034 -12.0866461),263121085,0.0
